,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.7971372377622377,HistGradientBoostingClassifier,53,0,1,77,0.7617960525235208
1,test_performance_singlemodelTrue,0.7748834498834498,RandomForestClassifier,53,0,1,77,0.7394422095306805
2,test_performance_singlemodelTrue,0.7352564102564103,DecisionTreeClassifier,53,0,1,77,0.68224448522285
3,test_performance_singlemodelTrue,0.7719624125874125,LinearDiscriminantAnalysis,53,0,1,77,0.7888861255913069
4,test_performance_singlemodelTrue,0.8030084498834498,XGBClassifier,53,0,1,77,0.7559708758049788
5,test_performance_singlemodelTrue,0.817970571095571,GradientBoostingClassifier,53,0,1,77,0.7457070390124935
6,test_performance_singlemodelTrue,0.7991258741258741,LGBMClassifierDefault,53,0,1,77,0.7482357630240175
7,test_performance_singlemodelTrue,0.7984629953379953,LGBMClassifierAutoGluon,53,0,1,77,0.7375317363038714
8,test_performance_singlemodelTrue,0.7724941724941725,LGBMClassifier1,53,0,1,77,0.7145133303740026
9,test_performance_singlemodelTrue,0.7927811771561771,LGBMClassifier2,53,0,1,77,0.7653615963807326
10,test_performance_singlemodelTrue,0.7853001165501166,LGBMClassifier3,53,0,1,77,0.7509887559494433
11,test_performance_singlemodelTrue,0.8061334498834498,LGBMClassifier4,53,0,1,77,0.7298886065676817
12,test_performance_singlemodelTrue,0.7984629953379953,LGBMClassifier5,53,0,1,77,0.724647445542159
13,test_performance_singlemodelTrue,0.660861013986014,MLPClassifier,53,0,1,77,0.5964434568248043
14,test_performance_singlemodelTrue,0.786909965034965,HistGradientBoostingClassifier,53,1,1,77,0.7658658276667456
15,test_performance_singlemodelTrue,0.8220425407925408,RandomForestClassifier,53,1,1,77,0.7836558357877018
16,test_performance_singlemodelTrue,0.6748324592074593,DecisionTreeClassifier,53,1,1,77,0.6568783550475283
17,test_performance_singlemodelTrue,0.7753715034965035,LinearDiscriminantAnalysis,53,1,1,77,0.788556722243236
18,test_performance_singlemodelTrue,0.7566433566433567,XGBClassifier,53,1,1,77,0.7481530397079943
19,test_performance_singlemodelTrue,0.7843531468531468,GradientBoostingClassifier,53,1,1,77,0.7353314628887864
20,test_performance_singlemodelTrue,0.7899985431235431,LGBMClassifierDefault,53,1,1,77,0.7477437303757698
21,test_performance_singlemodelTrue,0.802534965034965,LGBMClassifierAutoGluon,53,1,1,77,0.7537221141655661
22,test_performance_singlemodelTrue,0.73372668997669,LGBMClassifier1,53,1,1,77,0.7235957313039835
23,test_performance_singlemodelTrue,0.7405667249417249,LGBMClassifier2,53,1,1,77,0.7667376164676294
24,test_performance_singlemodelTrue,0.8109629953379953,LGBMClassifier3,53,1,1,77,0.7086620765492788
25,test_performance_singlemodelTrue,0.7763986013986013,LGBMClassifier4,53,1,1,77,0.7526325397706859
26,test_performance_singlemodelTrue,0.8122887529137529,LGBMClassifier5,53,1,1,77,0.7439921933486032
27,test_performance_singlemodelTrue,0.5800626456876457,MLPClassifier,53,1,1,77,0.5860550098132226
28,test_performance_singlemodelTrue,0.7576121794871795,HistGradientBoostingClassifier,53,2,1,77,0.7239704940527361
29,test_performance_singlemodelTrue,0.8197698135198135,RandomForestClassifier,53,2,1,77,0.7331314425607695
30,test_performance_singlemodelTrue,0.7025422494172495,DecisionTreeClassifier,53,2,1,77,0.6654879424513221
31,test_performance_singlemodelTrue,0.7656177156177156,LinearDiscriminantAnalysis,53,2,1,77,0.7886697889903057
32,test_performance_singlemodelTrue,0.7750728438228438,XGBClassifier,53,2,1,77,0.7325681359058327
33,test_performance_singlemodelTrue,0.7550917832167832,GradientBoostingClassifier,53,2,1,77,0.735310916350878
34,test_performance_singlemodelTrue,0.7850160256410257,LGBMClassifierDefault,53,2,1,77,0.7279971899627592
35,test_performance_singlemodelTrue,0.8065850815850817,LGBMClassifierAutoGluon,53,2,1,77,0.7098664916845722
36,test_performance_singlemodelTrue,0.7254516317016316,LGBMClassifier1,53,2,1,77,0.7050106173799586
37,test_performance_singlemodelTrue,0.7745993589743589,LGBMClassifier2,53,2,1,77,0.7266309667690005
38,test_performance_singlemodelTrue,0.739940268065268,LGBMClassifier3,53,2,1,77,0.7433554231063916
39,test_performance_singlemodelTrue,0.7578015734265734,LGBMClassifier4,53,2,1,77,0.7101822064788558
40,test_performance_singlemodelTrue,0.8290501165501165,LGBMClassifier5,53,2,1,77,0.7266520504712985
41,test_performance_singlemodelTrue,0.6704326923076923,MLPClassifier,53,2,1,77,0.6503505208217989
42,test_performance_singlemodelTrue,0.7820439976689977,HistGradientBoostingClassifier,53,3,1,77,0.7627306768440566
43,test_performance_singlemodelTrue,0.8114000582750582,RandomForestClassifier,53,3,1,77,0.7314373059349617
44,test_performance_singlemodelTrue,0.7128860722610721,DecisionTreeClassifier,53,3,1,77,0.6859937420825366
