,hue,performance,model,dataset_name,level,repeat,seed,use_train_data
27,test_performance_singlemodelTrue,0.9806930065473483,CatBoostModel,146822,3,5,33,True
28,test_performance_singlemodelTrue,0.9719279620680182,XGBoostModel,146822,4,5,33,True
29,test_performance_singlemodelTrue,0.9653917293413092,XTModel,146822,4,5,33,True
30,test_performance_singlemodelTrue,0.9703005418691694,RFModel,146822,4,5,33,True
31,test_performance_singlemodelTrue,0.9435742274117623,TabularNeuralNetModel,146822,4,5,33,True
32,test_performance_singlemodelTrue,0.9470864015121718,LinearModel,146822,4,5,33,True
33,test_performance_singlemodelTrue,0.9737394558963187,LGBModel,146822,4,5,33,True
34,test_performance_singlemodelTrue,0.9806930065473483,CatBoostModel,146822,4,5,33,True
35,test_performance_singlemodelTrue,0.9736286423401269,XGBoostModel,146822,5,5,33,True
36,test_performance_singlemodelTrue,0.9649992646631302,XTModel,146822,5,5,33,True
37,test_performance_singlemodelTrue,0.9703005418691694,RFModel,146822,5,5,33,True
38,test_performance_singlemodelTrue,0.9453378958420975,TabularNeuralNetModel,146822,5,5,33,True
39,test_performance_singlemodelTrue,0.9470864015121718,LinearModel,146822,5,5,33,True
40,test_performance_singlemodelTrue,0.9755709577278205,LGBModel,146822,5,5,33,True
41,test_performance_singlemodelTrue,0.9788615047158464,CatBoostModel,146822,5,5,33,True
42,test_performance_singlemodelFalse,0.9683376370491218,XGBoostModel,146822,0,5,33,True
43,test_performance_singlemodelFalse,0.968428442602112,XTModel,146822,0,5,33,True
44,test_performance_singlemodelFalse,0.9684690400376675,RFModel,146822,0,5,33,True
45,test_performance_singlemodelFalse,0.9524452402043438,TabularNeuralNetModel,146822,0,5,33,True
46,test_performance_singlemodelFalse,0.9470864015121718,LinearModel,146822,0,5,33,True
47,test_performance_singlemodelFalse,0.9735256381754981,LGBModel,146822,0,5,33,True
48,test_performance_singlemodelFalse,0.9787384925480165,CatBoostModel,146822,0,5,33,True
49,test_performance_singlemodelFalse,0.9788615047158464,XGBoostModel,146822,1,5,33,True
50,test_performance_singlemodelFalse,0.9755909657310219,XTModel,146822,1,5,33,True
51,test_performance_singlemodelFalse,0.9790655863484996,RFModel,146822,1,5,33,True
52,test_performance_singlemodelFalse,0.96650613521762,TabularNeuralNetModel,146822,1,5,33,True
53,test_performance_singlemodelFalse,0.9736964757412938,LinearModel,146822,1,5,33,True
54,test_performance_singlemodelFalse,0.9735656541819007,LGBModel,146822,1,5,33,True
55,test_performance_singlemodelFalse,0.9791964079078925,CatBoostModel,146822,1,5,33,True
56,test_performance_singlemodelFalse,0.9788615047158464,XGBoostModel,146822,2,5,33,True
57,test_performance_singlemodelFalse,0.9737594638995201,XTModel,146822,2,5,33,True
58,test_performance_singlemodelFalse,0.9753293226122359,RFModel,146822,2,5,33,True
59,test_performance_singlemodelFalse,0.9734626500172718,TabularNeuralNetModel,146822,2,5,33,True
60,test_performance_singlemodelFalse,0.9719957954691848,LinearModel,146822,2,5,33,True
61,test_performance_singlemodelFalse,0.9771608244437378,LGBModel,146822,2,5,33,True
62,test_performance_singlemodelFalse,0.9807662666206084,CatBoostModel,146822,2,5,33,True
63,test_performance_singlemodelFalse,0.9771608244437378,XGBoostModel,146822,3,5,33,True
64,test_performance_singlemodelFalse,0.9788615047158464,XTModel,146822,3,5,33,True
65,test_performance_singlemodelFalse,0.9771608244437378,RFModel,146822,3,5,33,True
66,test_performance_singlemodelFalse,0.9734626500172718,TabularNeuralNetModel,146822,3,5,33,True
67,test_performance_singlemodelFalse,0.9771208084373352,LinearModel,146822,3,5,33,True
68,test_performance_singlemodelFalse,0.9771608244437378,LGBModel,146822,3,5,33,True
69,test_performance_singlemodelFalse,0.9772340845169978,CatBoostModel,146822,3,5,33,True
70,test_performance_singlemodelFalse,0.9737594638995201,XGBoostModel,146822,4,5,33,True
71,test_performance_singlemodelFalse,0.973890285458913,XTModel,146822,4,5,33,True
72,test_performance_singlemodelFalse,0.9754601441716287,RFModel,146822,4,5,33,True
73,test_performance_singlemodelFalse,0.9752941518487737,TabularNeuralNetModel,146822,4,5,33,True
74,test_performance_singlemodelFalse,0.9788214887094439,LinearModel,146822,4,5,33,True
75,test_performance_singlemodelFalse,0.9754601441716287,LGBModel,146822,4,5,33,True
76,test_performance_singlemodelFalse,0.9773649060763907,CatBoostModel,146822,4,5,33,True
77,test_performance_singlemodelFalse,0.9772916460031306,XGBoostModel,146822,5,5,33,True
78,test_performance_singlemodelFalse,0.9754601441716287,XTModel,146822,5,5,33,True
79,test_performance_singlemodelFalse,0.9754601441716287,RFModel,146822,5,5,33,True
80,test_performance_singlemodelFalse,0.9752941518487737,TabularNeuralNetModel,146822,5,5,33,True
81,test_performance_singlemodelFalse,0.9719557794627823,LinearModel,146822,5,5,33,True
82,test_performance_singlemodelFalse,0.9788615047158464,LGBModel,146822,5,5,33,True
83,test_performance_singlemodelFalse,0.9808970881800014,CatBoostModel,146822,5,5,33,True
