,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.9507221692095641,HistGradientBoostingClassifier,146822,0,20,33,0.9582103420864981
1,test_performance_singlemodelTrue,0.9522417400008436,RandomForestClassifier,146822,0,20,33,0.9564860467834675
2,test_performance_singlemodelTrue,0.9156384377112667,DecisionTreeClassifier,146822,0,20,33,0.9117091608214485
3,test_performance_singlemodelTrue,0.8985128410338495,LinearDiscriminantAnalysis,146822,0,20,33,0.9010437229759457
4,test_performance_singlemodelTrue,0.950613738372842,XGBClassifier,146822,0,20,33,0.9575941031764764
5,test_performance_singlemodelTrue,0.947514036953813,GradientBoostingClassifier,146822,0,20,33,0.9524671589574274
6,test_performance_singlemodelTrue,0.950482916813449,LGBMClassifier,146822,0,20,33,0.9569706682635442
7,test_performance_singlemodelTrue,0.9064105870268335,MLPClassifier,146822,0,20,33,0.9185216634380889
8,test_performance_singlemodelTrue,0.9547098041495801,HistGradientBoostingClassifier,146822,1,20,33,0.9621620718065547
9,test_performance_singlemodelTrue,0.9544711331826178,RandomForestClassifier,146822,1,20,33,0.9575150762498527
10,test_performance_singlemodelTrue,0.9099610214456153,DecisionTreeClassifier,146822,1,20,33,0.9141205240029829
11,test_performance_singlemodelTrue,0.34095238095238095,LinearDiscriminantAnalysis,146822,1,20,33,0.3238046694929576
12,test_performance_singlemodelTrue,0.959524767171826,XGBClassifier,146822,1,20,33,0.9621620718065547
13,test_performance_singlemodelTrue,0.9460071663993234,GradientBoostingClassifier,146822,1,20,33,0.9570305012459739
14,test_performance_singlemodelTrue,0.9494236897038019,LGBMClassifier,146822,1,20,33,0.9558438721635779
15,test_performance_singlemodelTrue,0.941732989492093,MLPClassifier,146822,1,20,33,0.9437659052373512
16,test_performance_singlemodelTrue,0.9548606337121743,HistGradientBoostingClassifier,146822,2,20,33,0.9706653613509666
17,test_performance_singlemodelTrue,0.9525663712778558,RandomForestClassifier,146822,2,20,33,0.9563621282464991
18,test_performance_singlemodelTrue,0.9188568874843385,DecisionTreeClassifier,146822,2,20,33,0.9089291870117265
19,test_performance_singlemodelTrue,0.903997656042474,LinearDiscriminantAnalysis,146822,2,20,33,0.8133790052470342
20,test_performance_singlemodelTrue,0.9562064027890359,XGBClassifier,146822,2,20,33,0.9592452327077957
21,test_performance_singlemodelTrue,0.9442434979689882,GradientBoostingClassifier,146822,2,20,33,0.9518762786612932
22,test_performance_singlemodelTrue,0.9565080619142244,LGBMClassifier,146822,2,20,33,0.9534342593763705
23,test_performance_singlemodelTrue,0.9508904986496024,MLPClassifier,146822,2,20,33,0.9471670991951969
24,test_performance_singlemodelTrue,0.9530437132117804,HistGradientBoostingClassifier,146822,3,20,33,0.9712377886366902
25,test_performance_singlemodelTrue,0.9653868840983687,RandomForestClassifier,146822,3,20,33,0.9609177657625496
26,test_performance_singlemodelTrue,0.9300445534339091,DecisionTreeClassifier,146822,3,20,33,0.9134799374447741
27,test_performance_singlemodelTrue,0.9075298381460847,LinearDiscriminantAnalysis,146822,3,20,33,0.8312123448328651
28,test_performance_singlemodelTrue,0.9475921878723,XGBClassifier,146822,3,20,33,0.9557861952019688
29,test_performance_singlemodelTrue,0.9443167580422482,GradientBoostingClassifier,146822,3,20,33,0.9496018749238946
30,test_performance_singlemodelTrue,0.9550114632747686,LGBMClassifier,146822,3,20,33,0.9568452475757783
31,test_performance_singlemodelTrue,0.9471542349133387,MLPClassifier,146822,3,20,33,0.9448856988301728
