,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,3,2,cv,1.0,40981,best_individual_model,0,1.0,0.8725534477566997,0.8609930215769632,0.0,64
1,autosklearn,40,3,3,2,cv,1.0,40981,best_ensemble_model,0,0.8870445648900933,inf,0.8536937515039704,0.010948905109489093,64
2,autosklearn,40,3,3,2,cv,1.0,40981,best_individual_model,1,1.0,0.8725534477566997,0.8609930215769632,0.0,64
3,autosklearn,40,3,3,2,cv,1.0,40981,best_ensemble_model,1,0.8839581451370069,inf,0.8481992460094651,0.005494505494505364,64
4,autosklearn,40,3,3,2,cv,1.0,40981,best_individual_model,2,1.0,0.8725534477566997,0.8609930215769632,0.0,64
5,autosklearn,40,3,3,2,cv,1.0,40981,best_ensemble_model,2,0.8877220716651609,inf,0.8646827624929815,0.0,64
6,autosklearn,40,3,3,2,cv,1.0,40981,best_individual_model,3,1.0,0.8725534477566997,0.8609930215769632,0.0,64
7,autosklearn,40,3,3,2,cv,1.0,40981,best_ensemble_model,3,0.8849179464016862,inf,0.8536937515039704,0.003689740916018369,64
8,autosklearn,40,3,3,2,cv,1.0,40981,best_individual_model,4,1.0,0.8725534477566997,0.8609930215769632,0.0,64
9,autosklearn,40,3,3,2,cv,1.0,40981,best_ensemble_model,4,0.8849179464016862,inf,0.8390551054784632,0.01832838694152561,64
