,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,3,3,2,cv,1.0,40981,best_individual_model,0,1.0,0.8731368563685638,0.8536536456244486,0.005614823133071267,64
1,autosklearn,20,3,3,2,cv,1.0,40981,best_ensemble_model,0,0.8847297500752785,inf,0.8664474211919467,0.005494505494505475,64
2,autosklearn,20,3,3,2,cv,1.0,40981,best_individual_model,1,1.0,0.8731368563685638,0.8536536456244486,0.005614823133071267,64
3,autosklearn,20,3,3,2,cv,1.0,40981,best_ensemble_model,1,0.8841463414634145,inf,0.8664474211919467,0.0018448704580090736,64
4,autosklearn,20,3,3,2,cv,1.0,40981,best_individual_model,2,1.0,0.8731368563685638,0.8536536456244486,0.005614823133071267,64
5,autosklearn,20,3,3,2,cv,1.0,40981,best_ensemble_model,2,0.8847297500752785,inf,0.8719419266864522,0.0,64
6,autosklearn,20,3,3,2,cv,1.0,40981,best_individual_model,3,1.0,0.8731368563685638,0.8536536456244486,0.005614823133071267,64
7,autosklearn,20,3,3,2,cv,1.0,40981,best_ensemble_model,3,0.8841651610960555,inf,0.8646025507339377,0.0073393759525145486,64
8,autosklearn,20,3,3,2,cv,1.0,40981,best_individual_model,4,1.0,0.8731368563685638,0.8536536456244486,0.005614823133071267,64
9,autosklearn,20,3,3,2,cv,1.0,40981,best_ensemble_model,4,0.8861788617886179,inf,0.8664474211919467,0.005494505494505475,64
