,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,ExtraTreesEntr_BAG_L1,0.883063,0.863685,88.810817,72.034478,13134.919419,3.384068,3.170265,15.584587,1,True,22
1,ExtraTreesGini_BAG_L1,0.883063,0.866228,88.913067,71.747929,13134.619609,3.486318,2.883716,15.284776,1,True,21
2,NeuralNetMXNet_BAG_L1,0.871699,0.866088,86.434417,69.740665,13250.647900,1.007668,0.876452,131.313067,1,True,15
3,XGBoost_BAG_L1,0.871699,0.872625,86.648287,69.629619,13829.303597,1.221538,0.765406,709.968765,1,True,26
4,NeuralNetFastAI_BAG_L0,0.871212,0.849502,11.770049,8.918687,572.625514,11.770049,8.918687,572.625514,0,True,2
5,LightGBMCustom_BAG_L1,0.871158,0.868819,86.207032,69.019324,15314.859067,0.780283,0.155111,2195.524234,1,True,27
6,RandomForestGini_BAG_L1,0.870617,0.860845,88.759672,71.737375,13141.296561,3.332923,2.873162,21.961728,1,True,19
7,NeuralNetFastAI_BAG_L1,0.860335,0.880654,90.163513,73.548673,13345.791759,4.736764,4.684460,226.456927,1,True,16
8,LightGBM_BAG_L1,0.859253,0.876558,87.043539,69.532323,16644.651084,1.616790,0.668110,3525.316252,1,True,23
9,LightGBMXT_BAG_L1,0.859253,0.887064,87.354530,69.636702,15655.964106,1.927781,0.772489,2536.629274,1,True,24
10,RandomForestEntr_BAG_L1,0.859253,0.864778,88.751689,71.738240,13146.882478,3.324940,2.874027,27.547645,1,True,20
11,WeightedEnsemble_L2,0.859253,0.887091,91.128129,71.688933,21215.011695,0.003818,0.000774,0.242642,2,True,28
12,NeuralNetMXNet_BAG_L0,0.858712,0.845528,1.528805,1.023763,503.339114,1.528805,1.023763,503.339114,0,True,1
13,CatBoost_BAG_L1,0.858712,0.877760,86.358203,69.482154,14442.854763,0.931454,0.617941,1323.519930,1,True,25
14,WeightedEnsemble_L1,0.836039,0.858544,18.923066,11.597789,10219.848007,0.008768,0.000791,0.671680,1,True,14
15,LightGBMCustom_BAG_L0,0.812716,0.763986,3.196307,0.594123,7325.143060,3.196307,0.594123,7325.143060,0,True,13
16,LightGBMXT_BAG_L0,0.812229,0.782400,1.954170,0.669109,1422.422004,1.954170,0.669109,1422.422004,0,True,10
17,LightGBM_BAG_L0,0.811093,0.765275,1.849042,0.547187,1991.636627,1.849042,0.547187,1991.636627,0,True,9
18,XGBoost_BAG_L0,0.800271,0.758865,0.907975,0.472631,674.646499,0.907975,0.472631,674.646499,0,True,12
19,CatBoost_BAG_L0,0.790043,0.786111,0.464967,0.391316,395.646636,0.464967,0.391316,395.646636,0,True,11
20,RandomForestGini_BAG_L0,0.777543,0.754986,11.018398,9.440877,66.715594,11.018398,9.440877,66.715594,0,True,5
21,ExtraTreesEntr_BAG_L0,0.755411,0.744542,11.401909,9.459172,49.519467,11.401909,9.459172,49.519467,0,True,8
22,ExtraTreesGini_BAG_L0,0.755411,0.747106,11.402102,9.329643,48.622554,11.402102,9.329643,48.622554,0,True,7
23,RandomForestEntr_BAG_L0,0.754816,0.762706,11.011037,9.288407,68.100953,11.011037,9.288407,68.100953,0,True,6
24,KNeighborsUnif_BAG_L0,0.649729,0.650874,9.459078,9.362187,0.454278,9.459078,9.362187,0.454278,0,True,3
25,KNeighborsUnif_BAG_L1,0.649729,0.641516,88.355223,71.750686,13119.621483,2.928474,2.886473,0.286650,1,True,17
26,KNeighborsDist_BAG_L0,0.637825,0.652056,9.462910,9.367110,0.462532,9.462910,9.367110,0.462532,0,True,4
27,KNeighborsDist_BAG_L1,0.637825,0.646820,88.357792,71.751822,13119.626390,2.931043,2.887609,0.291558,1,True,18
