,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost_BAG_L1,0.981481,0.941358,72.390737,57.714304,11133.489250,0.454216,0.272578,299.535133,1,True,26
1,CatBoost_BAG_L1,0.981481,0.940329,72.574721,58.065825,11778.258372,0.638200,0.624099,944.304254,1,True,25
2,LightGBMXT_BAG_L1,0.981481,0.941358,72.731070,57.826440,12749.526894,0.794549,0.384714,1915.572776,1,True,24
3,LightGBMCustom_BAG_L1,0.981481,0.937243,73.980268,57.954847,19873.678616,2.043748,0.513120,9039.724498,1,True,27
4,WeightedEnsemble_L2,0.981481,0.946502,74.098954,58.515932,14997.063543,0.002863,0.000799,0.900448,2,True,28
5,RandomForestEntr_BAG_L1,0.981481,0.934156,76.234444,63.480056,10883.947789,4.297923,6.038330,49.993672,1,True,20
6,RandomForestGini_BAG_L1,0.981481,0.934156,76.302380,63.472856,10871.442750,4.365859,6.031130,37.488632,1,True,19
7,ExtraTreesGini_BAG_L1,0.981481,0.938272,76.509270,63.884778,10865.080569,4.572749,6.443051,31.126451,1,True,21
8,ExtraTreesEntr_BAG_L1,0.981481,0.937243,76.522882,64.084401,10865.553176,4.586362,6.642675,31.599058,1,True,22
9,LightGBM_BAG_L1,0.972222,0.940329,72.847325,57.857841,12781.055186,0.910804,0.416115,1947.101068,1,True,23
10,KNeighborsDist_BAG_L1,0.972222,0.926955,76.036308,61.244583,10837.236167,4.099787,3.802857,3.282049,1,True,18
11,KNeighborsUnif_BAG_L1,0.972222,0.930041,76.245956,61.245023,10837.276505,4.309435,3.803297,3.322388,1,True,17
12,CatBoost_BAG_L0,0.953704,0.912551,0.671056,0.548487,316.608876,0.671056,0.548487,316.608876,0,True,11
13,NeuralNetMXNet_BAG_L0,0.953704,0.927984,5.328002,5.086673,417.370619,5.328002,5.086673,417.370619,0,True,1
14,ExtraTreesEntr_BAG_L0,0.953704,0.920782,5.335305,3.813692,36.785922,5.335305,3.813692,36.785922,0,True,8
15,ExtraTreesGini_BAG_L0,0.953704,0.925926,5.718900,3.798441,34.019227,5.718900,3.798441,34.019227,0,True,7
16,WeightedEnsemble_L1,0.953704,0.948560,46.688140,40.790426,7974.037849,0.008774,0.000811,0.908684,1,True,14
17,LightGBMCustom_BAG_L0,0.944444,0.927984,1.748893,0.404771,7161.361565,1.748893,0.404771,7161.361565,0,True,13
18,RandomForestGini_BAG_L0,0.944444,0.919753,5.425183,3.714098,37.255593,5.425183,3.714098,37.255593,0,True,5
19,NeuralNetMXNet_BAG_L1,0.944444,0.909465,79.971586,65.054671,11180.780245,8.035065,7.612945,346.826127,1,True,15
20,RandomForestEntr_BAG_L0,0.935185,0.910494,5.675275,3.805566,37.622410,5.675275,3.805566,37.622410,0,True,6
21,XGBoost_BAG_L0,0.925926,0.916667,0.571711,0.254786,438.478293,0.571711,0.254786,438.478293,0,True,12
22,LightGBMXT_BAG_L0,0.879630,0.864198,0.868387,0.342105,889.189201,0.868387,0.342105,889.189201,0,True,10
23,KNeighborsDist_BAG_L0,0.870370,0.885802,3.888077,3.691794,2.687632,3.888077,3.691794,2.687632,0,True,4
24,LightGBM_BAG_L0,0.861111,0.858025,0.991338,0.374935,1070.865431,0.991338,0.374935,1070.865431,0,True,9
25,NeuralNetFastAI_BAG_L1,0.861111,0.646091,107.505537,90.615659,11353.469850,35.569016,33.173933,519.515732,1,True,16
26,KNeighborsUnif_BAG_L0,0.851852,0.884774,3.883693,3.692101,2.694577,3.883693,3.692101,2.694577,0,True,3
27,NeuralNetFastAI_BAG_L0,0.638889,0.302469,31.830701,27.914277,389.014771,31.830701,27.914277,389.014771,0,True,2
