,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L1,0.871212,0.862153,89.149821,71.762441,13448.911151,3.225931,2.603898,370.082503,1,True,15
1,LightGBMXT_BAG_L1,0.870076,0.873873,87.069860,69.629184,14519.446238,1.145971,0.470642,1440.617590,1,True,24
2,RandomForestEntr_BAG_L1,0.859848,0.859643,95.857026,78.600420,13163.385675,9.933137,9.441877,84.557027,1,True,20
3,CatBoost_BAG_L1,0.859307,0.869926,86.510784,69.521788,13833.439277,0.586894,0.363245,754.610629,1,True,25
4,XGBoost_BAG_L1,0.848431,0.867449,86.712884,69.623555,13503.252068,0.788995,0.465012,424.423419,1,True,26
5,WeightedEnsemble_L2,0.847348,0.894661,113.198240,95.111372,18021.895692,0.008485,0.000696,0.677150,2,True,28
6,LightGBM_BAG_L1,0.837067,0.868671,87.024735,69.587061,15093.609539,1.100846,0.428519,2014.780890,1,True,23
7,LightGBMCustom_BAG_L1,0.836526,0.863637,89.383009,69.781790,21376.914682,3.459120,0.623248,8298.086033,1,True,27
8,NeuralNetFastAI_BAG_L0,0.836039,0.842910,12.064592,8.784056,556.372907,12.064592,8.784056,556.372907,0,True,2
9,RandomForestGini_BAG_L1,0.835444,0.858226,95.739837,78.584623,13144.893771,9.815948,9.426080,66.065122,1,True,19
10,ExtraTreesGini_BAG_L1,0.835444,0.856864,96.146624,78.797633,13125.053331,10.222734,9.639091,46.224683,1,True,21
11,NeuralNetFastAI_BAG_L1,0.835444,0.889506,100.189611,83.319755,13762.479939,14.265722,14.161212,683.651291,1,True,16
12,ExtraTreesEntr_BAG_L1,0.824080,0.862126,96.090322,79.687058,13127.558142,10.166433,10.528516,48.729494,1,True,22
13,WeightedEnsemble_L1,0.823593,0.853355,13.501665,9.813838,1051.163666,0.005548,0.000715,0.678345,1,True,14
14,NeuralNetMXNet_BAG_L0,0.798593,0.851904,1.431525,1.029068,494.112414,1.431525,1.029068,494.112414,0,True,1
15,RandomForestEntr_BAG_L0,0.777597,0.745339,11.010349,9.493516,68.077473,11.010349,9.493516,68.077473,0,True,6
16,RandomForestGini_BAG_L0,0.777597,0.742869,11.021753,9.340561,66.715487,11.021753,9.340561,66.715487,0,True,5
17,LightGBMXT_BAG_L0,0.777056,0.784567,1.935687,0.647562,1374.997339,1.935687,0.647562,1374.997339,0,True,10
18,ExtraTreesEntr_BAG_L0,0.777056,0.746850,11.401384,9.664565,49.454624,11.401384,9.664565,49.454624,0,True,8
19,ExtraTreesGini_BAG_L0,0.777056,0.749468,11.491206,9.435984,48.696055,11.491206,9.435984,48.696055,0,True,7
20,LightGBMCustom_BAG_L0,0.766234,0.755742,3.631721,0.629947,7394.453973,3.631721,0.629947,7394.453973,0,True,13
21,XGBoost_BAG_L0,0.765693,0.774242,0.921746,0.484562,698.002857,0.921746,0.484562,698.002857,0,True,12
22,LightGBM_BAG_L0,0.754329,0.781955,1.647357,0.506858,1933.440721,1.647357,0.506858,1933.440721,0,True,9
23,CatBoost_BAG_L0,0.753788,0.779439,0.461957,0.412305,393.589196,0.461957,0.412305,393.589196,0,True,11
24,KNeighborsDist_BAG_L0,0.708333,0.649512,9.453283,9.369138,0.461722,9.453283,9.369138,0.461722,0,True,4
25,KNeighborsUnif_BAG_L1,0.707792,0.646718,94.725627,77.817363,13079.669779,8.801738,8.658820,0.841131,1,True,17
26,KNeighborsDist_BAG_L1,0.707792,0.651847,94.734848,77.824533,13079.692491,8.810958,8.665990,0.863842,1,True,18
27,KNeighborsUnif_BAG_L0,0.696429,0.644208,9.451329,9.360421,0.453881,9.451329,9.360421,0.453881,0,True,3
