,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetFastAI_BAG_L1,0.872294,0.886889,102.053760,86.597647,14375.292534,12.925836,12.727304,626.363406,1,True,16
1,ExtraTreesEntr_BAG_L1,0.848485,0.887205,98.315726,81.855796,13791.097548,9.187802,7.985453,42.168420,1,True,22
2,ExtraTreesGini_BAG_L1,0.848485,0.884614,98.419879,82.382072,13790.905163,9.291954,8.511729,41.976035,1,True,21
3,WeightedEnsemble_L2,0.847944,0.896085,112.904346,95.321018,17692.028608,0.007070,0.000682,0.671605,2,True,28
4,CatBoost_BAG_L1,0.847403,0.883022,89.689003,74.164585,14536.413327,0.561078,0.294242,787.484199,1,True,25
5,LightGBMXT_BAG_L1,0.847403,0.879196,90.034296,74.256270,15132.047313,0.906372,0.385927,1383.118185,1,True,24
6,NeuralNetMXNet_BAG_L1,0.836580,0.881956,92.042047,76.240733,14081.480386,2.914122,2.370390,332.551257,1,True,15
7,RandomForestEntr_BAG_L1,0.836580,0.876571,98.113846,81.778001,13824.293811,8.985921,7.907658,75.364683,1,True,20
8,LightGBMCustom_BAG_L1,0.836039,0.871288,92.084988,74.430051,21638.726770,2.957064,0.559708,7889.797642,1,True,27
9,RandomForestGini_BAG_L1,0.836039,0.874068,98.125770,81.968734,13808.131302,8.997845,8.098391,59.202174,1,True,19
10,LightGBM_BAG_L1,0.824675,0.880458,89.877266,74.221651,15639.706993,0.749341,0.351308,1890.777864,1,True,23
11,XGBoost_BAG_L1,0.813312,0.875249,89.826607,74.294597,14144.173880,0.698683,0.424254,395.244751,1,True,26
12,NeuralNetFastAI_BAG_L0,0.802489,0.850710,12.284950,9.934448,618.890781,12.284950,9.934448,618.890781,0,True,2
13,WeightedEnsemble_L1,0.802489,0.859933,25.897846,21.082150,1197.773708,0.006263,0.000697,0.673321,1,True,14
14,NeuralNetMXNet_BAG_L0,0.790584,0.845528,1.475397,1.103692,525.860143,1.475397,1.103692,525.860143,0,True,1
15,LightGBMXT_BAG_L0,0.731602,0.794039,1.722796,0.631717,1406.037855,1.722796,0.631717,1406.037855,0,True,10
16,XGBoost_BAG_L0,0.720779,0.780699,0.812716,0.499142,707.346746,0.812716,0.499142,707.346746,0,True,12
17,LightGBM_BAG_L0,0.720238,0.784599,1.705878,0.554724,2111.781733,1.705878,0.554724,2111.781733,0,True,9
18,LightGBMCustom_BAG_L0,0.720238,0.776686,2.883095,0.590438,7694.770598,2.883095,0.590438,7694.770598,0,True,13
19,RandomForestEntr_BAG_L0,0.720238,0.759690,11.690924,10.038526,72.706215,11.690924,10.038526,72.706215,0,True,6
20,CatBoost_BAG_L0,0.708874,0.788729,0.456734,0.395007,437.766813,0.456734,0.395007,437.766813,0,True,11
21,ExtraTreesEntr_BAG_L0,0.708333,0.760014,12.121344,9.954246,52.349927,12.121344,9.954246,52.349927,0,True,8
22,ExtraTreesGini_BAG_L0,0.708333,0.759866,12.131236,10.043313,52.349463,12.131236,10.043313,52.349463,0,True,7
23,RandomForestGini_BAG_L0,0.697511,0.770175,11.629588,10.001554,68.110601,11.629588,10.001554,68.110601,0,True,5
24,KNeighborsDist_BAG_L0,0.627110,0.659566,10.109315,10.063864,0.482907,10.109315,10.063864,0.482907,0,True,4
25,KNeighborsDist_BAG_L1,0.627110,0.658465,97.171134,81.787166,13749.708667,8.043210,7.916823,0.779539,1,True,18
26,KNeighborsUnif_BAG_L0,0.626515,0.654543,10.103950,10.059672,0.475345,10.103950,10.059672,0.475345,0,True,3
27,KNeighborsUnif_BAG_L1,0.626515,0.655813,97.158793,81.785782,13749.694618,8.030869,7.915439,0.765490,1,True,17
