,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L0,0.760774,0.746802,4.205115,3.453049,2303.291091,4.205115,3.453049,2303.291091,0,True,1
1,WeightedEnsemble_L2,0.759318,0.750024,304.330013,96.044978,11516.248003,0.008644,0.013390,17.904428,2,True,25
2,NeuralNetMXNet_BAG_L1,0.758809,0.749618,256.711797,59.960871,11489.968373,4.346385,3.780629,1021.945800,1,True,12
3,WeightedEnsemble_L1,0.757934,0.748112,10.416274,7.252830,5107.768797,0.006090,0.013656,14.364499,1,True,11
4,LightGBMCustom_BAG_L1,0.742917,0.736275,255.152549,58.080452,11542.184596,2.787137,1.900210,1074.162023,1,True,24
5,LightGBM_BAG_L1,0.740893,0.736165,253.717184,57.248682,10743.125325,1.351772,1.068440,275.102753,1,True,20
6,LightGBMXT_BAG_L1,0.740484,0.737821,253.720701,57.354271,10711.257228,1.355289,1.174029,243.234655,1,True,21
7,NeuralNetFastAI_BAG_L1,0.738830,0.737465,258.814105,60.886497,14644.963141,6.448693,4.706255,4176.940568,1,True,13
8,XGBoost_BAG_L1,0.737877,0.735575,254.817361,58.148106,10728.601514,2.451949,1.967864,260.578941,1,True,23
9,RandomForestEntr_BAG_L1,0.737751,0.732446,264.419380,59.546102,10873.519199,12.053968,3.365860,405.496626,1,True,17
10,ExtraTreesGini_BAG_L1,0.736870,0.732949,280.416304,60.575664,10598.352691,28.050892,4.395422,130.330119,1,True,18
11,ExtraTreesEntr_BAG_L1,0.736353,0.731211,279.029100,60.570518,10605.017746,26.663689,4.390276,136.995173,1,True,19
12,RandomForestGini_BAG_L1,0.735901,0.733382,267.940921,59.561712,10772.731705,15.575509,3.381470,304.709133,1,True,16
13,CatBoost_BAG_L1,0.733991,0.737002,252.926299,56.969460,11238.807456,0.560887,0.789218,770.784883,1,True,22
14,KNeighborsUnif_BAG_L1,0.727544,0.731800,275.737350,73.562333,10472.218691,23.371939,17.382091,4.196118,1,True,14
15,NeuralNetFastAI_BAG_L0,0.725805,0.718625,6.205069,3.786124,2790.113207,6.205069,3.786124,2790.113207,0,True,2
16,KNeighborsDist_BAG_L1,0.725250,0.719405,276.603045,74.868868,10472.201657,24.237633,18.688626,4.179084,1,True,15
17,LightGBMCustom_BAG_L0,0.692501,0.696628,15.755624,12.108517,3371.551117,15.755624,12.108517,3371.551117,0,True,10
18,XGBoost_BAG_L0,0.668660,0.670629,5.069071,4.388957,1154.344377,5.069071,4.388957,1154.344377,0,True,9
19,LightGBM_BAG_L0,0.659677,0.661349,8.379516,5.964937,190.573931,8.379516,5.964937,190.573931,0,True,7
20,LightGBMXT_BAG_L0,0.656266,0.659940,9.692427,7.018794,224.727514,9.692427,7.018794,224.727514,0,True,8
21,ExtraTreesEntr_BAG_L0,0.593125,0.598431,72.707983,5.369279,121.645449,72.707983,5.369279,121.645449,0,True,6
22,ExtraTreesGini_BAG_L0,0.592743,0.596498,56.862270,5.272362,109.562015,56.862270,5.272362,109.562015,0,True,5
23,RandomForestEntr_BAG_L0,0.590834,0.593728,37.733655,4.455596,107.899241,37.733655,4.455596,107.899241,0,True,4
24,RandomForestGini_BAG_L0,0.585832,0.591236,35.754682,4.362625,94.314631,35.754682,4.362625,94.314631,0,True,3
