,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost_BAG_L0,1.000000,0.981241,0.400559,0.268989,293.444487,0.400559,0.268989,293.444487,0,True,12
1,LightGBM_BAG_L0,1.000000,0.986532,1.266427,0.421296,1715.629124,1.266427,0.421296,1715.629124,0,True,9
2,LightGBMXT_BAG_L0,1.000000,0.980760,2.035388,0.724593,1353.658689,2.035388,0.724593,1353.658689,0,True,10
3,CatBoost_BAG_L1,1.000000,0.986051,42.229553,33.577749,12379.065020,0.307151,0.333097,1583.433473,1,True,25
4,LightGBMCustom_BAG_L1,1.000000,0.987494,43.424046,33.828089,18992.393854,1.501644,0.583437,8196.762306,1,True,27
5,NeuralNetMXNet_BAG_L1,1.000000,0.977874,46.035588,37.251224,11151.121565,4.113186,4.006572,355.490017,1,True,15
6,ExtraTreesGini_BAG_L1,1.000000,0.987494,47.832966,38.598202,10829.330341,5.910563,5.353550,33.698794,1,True,21
7,ExtraTreesEntr_BAG_L1,1.000000,0.987494,47.837330,38.515158,10831.364948,5.914928,5.270506,35.733400,1,True,22
8,RandomForestGini_BAG_L1,1.000000,0.984608,47.960465,38.507416,10880.261128,6.038062,5.262764,84.629580,1,True,19
9,NeuralNetMXNet_BAG_L0,0.995671,0.970659,0.996426,0.887955,358.153747,0.996426,0.887955,358.153747,0,True,1
10,RandomForestGini_BAG_L0,0.995671,0.977874,4.781798,4.532846,42.693224,4.781798,4.532846,42.693224,0,True,5
11,ExtraTreesEntr_BAG_L0,0.995671,0.980279,5.049425,4.409510,28.096031,5.049425,4.409510,28.096031,0,True,8
12,WeightedEnsemble_L1,0.995671,0.990380,30.013783,23.595137,8867.417166,0.014052,0.000968,1.158669,1,True,14
13,XGBoost_BAG_L1,0.995671,0.987975,42.549638,33.720784,11109.502934,0.627236,0.476132,313.871386,1,True,26
14,LightGBM_BAG_L1,0.995671,0.985570,42.594275,33.640557,12713.052500,0.671873,0.395905,1917.420952,1,True,23
15,LightGBMXT_BAG_L1,0.995671,0.987013,42.754097,33.656427,12562.113526,0.831695,0.411775,1766.481978,1,True,24
16,RandomForestEntr_BAG_L1,0.995671,0.985089,47.763131,38.464869,10941.367691,5.840729,5.220217,145.736143,1,True,20
17,NeuralNetFastAI_BAG_L1,0.995671,0.988937,54.177711,43.952087,11460.877824,12.255309,10.707435,665.246277,1,True,16
18,WeightedEnsemble_L2,0.995671,0.989899,55.481179,44.825093,13693.347785,0.004360,0.000970,1.177623,2,True,28
19,LightGBMCustom_BAG_L0,0.991342,0.985570,2.506482,0.668104,5631.791719,2.506482,0.668104,5631.791719,0,True,13
20,ExtraTreesGini_BAG_L0,0.991342,0.980760,5.074365,4.184156,25.979297,5.074365,4.184156,25.979297,0,True,7
21,NeuralNetFastAI_BAG_L0,0.991342,0.977874,6.409485,4.537826,812.448268,6.409485,4.537826,812.448268,0,True,2
22,CatBoost_BAG_L0,0.987013,0.974988,0.246384,0.267466,469.131475,0.246384,0.267466,469.131475,0,True,11
23,RandomForestEntr_BAG_L0,0.987013,0.980279,4.859102,4.125579,63.889663,4.859102,4.125579,63.889663,0,True,6
24,KNeighborsDist_BAG_L1,0.969697,0.959596,47.197557,38.372571,10796.853343,5.275155,5.127919,1.221796,1,True,18
25,KNeighborsDist_BAG_L0,0.965368,0.958153,4.150889,4.107189,0.357473,4.150889,4.107189,0.357473,0,True,4
26,KNeighborsUnif_BAG_L0,0.943723,0.944685,4.145672,4.109143,0.358350,4.145672,4.109143,0.358350,0,True,3
27,KNeighborsUnif_BAG_L1,0.943723,0.948052,47.197476,38.374675,10796.858005,5.275074,5.130023,1.226457,1,True,17
