,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.5192488262910798,HistGradientBoostingClassifier,10101,0,1,71,0.5998875693907666
0,test_performance_singlemodelTrue,0.5393356643356643,HistGradientBoostingClassifier,10101,0,1,33,0.6154357020518019
0,test_performance_singlemodelTrue,0.5617732558139534,HistGradientBoostingClassifier,10101,0,1,92,0.5943401147626499
0,test_performance_singlemodelTrue,0.5626436781609195,HistGradientBoostingClassifier,10101,0,1,54,0.6358823529411765
0,test_performance_singlemodelTrue,0.616481652790626,HistGradientBoostingClassifier,10101,0,1,22,0.5976107226107226
0,test_performance_singlemodelTrue,0.7029351627656713,HistGradientBoostingClassifier,53,0,1,49,0.7378776732536593
0,test_performance_singlemodelTrue,0.7269526742984419,HistGradientBoostingClassifier,53,0,1,44,0.7546780487557342
0,test_performance_singlemodelTrue,0.7284649213220642,HistGradientBoostingClassifier,53,0,1,47,0.736504490685731
0,test_performance_singlemodelTrue,0.7660063503889171,HistGradientBoostingClassifier,53,0,1,42,0.7646379284866796
0,test_performance_singlemodelTrue,0.7710359910536726,HistGradientBoostingClassifier,7592,0,1,70,0.7920529130714296
0,test_performance_singlemodelTrue,0.7770939154199137,HistGradientBoostingClassifier,7592,0,1,76,0.792555515638268
0,test_performance_singlemodelTrue,0.7777425248654506,HistGradientBoostingClassifier,7592,0,1,29,0.7923706997292583
0,test_performance_singlemodelTrue,0.7782252808496564,HistGradientBoostingClassifier,7592,0,1,81,0.7910761688987584
0,test_performance_singlemodelTrue,0.7789618934485596,HistGradientBoostingClassifier,7592,0,1,47,0.793011375299964
0,test_performance_singlemodelTrue,0.7856908444816053,HistGradientBoostingClassifier,53,0,1,40,0.7478010000498113
0,test_performance_singlemodelTrue,0.8481182795698925,HistGradientBoostingClassifier,146818,0,1,86,0.8326826674768342
0,test_performance_singlemodelTrue,0.8483450895279436,HistGradientBoostingClassifier,146818,0,1,80,0.8494838494838495
0,test_performance_singlemodelTrue,0.9448358928033725,HistGradientBoostingClassifier,146822,0,1,18,0.9665348028056927
0,test_performance_singlemodelTrue,0.9463534258194739,HistGradientBoostingClassifier,146822,0,1,71,0.9654049259425396
0,test_performance_singlemodelTrue,0.957777871230918,HistGradientBoostingClassifier,146822,0,1,94,0.9597285564235276
0,test_performance_singlemodelTrue,0.9585240155707673,HistGradientBoostingClassifier,146822,0,1,6,0.9633049706285546
