tool,Albert,Australian,MiniBooNE,adult,cnae-9,connect-4,higgs,kr-vs-kp,segment,vehicle
autosklearnEnsembleIntensification_iterative,0.6868018800000002,0.87069608,0.9448255600000002,0.8434042400000001,0.9537035199999997,0.78196144,0.7328303599999999,0.9952088,0.9899567199999999,0.8598116
autosklearnEnsembleIntensification_noniterative,0.69068856,0.8672325599999998,0.9455071199999998,0.8430714800000001,0.9548147199999998,0.786627,0.7332656799999999,0.9957097600000001,0.9896104000000001,0.8500778400000002
autosklearnEnsembleIntensification_noniterative_fasttomaxrep,0.68233744,0.8632597599999999,0.9441446000000002,0.84303104,0.9559258799999998,0.7756740800000002,0.7325948000000001,0.99570976,0.98995672,0.8495151599999999
autosklearn_autogluonstrategy,0.68625336,0.8400217272727272,0.9445054000000002,0.84261984,0.9429629599999998,0.7714600799999998,0.7325946799999999,0.9951000000000001,0.9904762000000001,0.8349096521739131
autosklearn_memefficient,0.68860224,0.8563667999999999,0.94266712,0.8431370799999999,0.95222208,0.7717624399999999,0.73220884,0.9958076,0.9918614800000001,0.85178784
