,single_model,dataset_name,model,level,repeat,iteration,seed,performance,skip
0,True,146822,RandomForestClassifier,0,1,0,54,0.9676041330959525,True
1,True,146822,RandomForestClassifier,0,1,1,54,0.9642818739597399,True
2,True,146822,RandomForestClassifier,0,1,2,54,0.95570341442774,True
3,True,146822,RandomForestClassifier,0,1,3,54,0.95570341442774,True
4,True,146822,RandomForestClassifier,0,1,4,54,0.9540982779911429,True
5,True,146822,DecisionTreeClassifier,0,1,0,54,0.9357712179017204,True
6,True,146822,DecisionTreeClassifier,0,1,1,54,0.9127679794200484,True
7,True,146822,DecisionTreeClassifier,0,1,2,54,0.8922405372190401,True
8,True,146822,DecisionTreeClassifier,0,1,3,54,0.882279162656425,True
9,True,146822,DecisionTreeClassifier,0,1,4,54,0.8752284354988394,True
10,True,146822,XGBClassifier,0,1,0,54,0.9626189159291247,True
11,True,146822,XGBClassifier,0,1,1,54,0.9537212484607952,True
12,True,146822,XGBClassifier,0,1,2,54,0.9427699571891379,True
13,True,146822,XGBClassifier,0,1,3,54,0.9459278886567909,True
14,True,146822,XGBClassifier,0,1,4,54,0.9443227522201937,True
15,True,146822,GradientBoostingClassifier,0,1,0,54,0.9574729506763011,True
16,True,146822,GradientBoostingClassifier,0,1,1,54,0.9437562221722121,True
17,True,146822,GradientBoostingClassifier,0,1,2,54,0.9400528168074808,True
18,True,146822,GradientBoostingClassifier,0,1,3,54,0.9343635937498366,True
19,True,146822,GradientBoostingClassifier,0,1,4,54,0.9307627272473341,True
20,True,146822,LGBMClassifier,0,1,0,54,0.9660978837956161,True
21,True,146822,LGBMClassifier,0,1,1,54,0.9540422848596337,True
22,True,146822,LGBMClassifier,0,1,2,54,0.9481344921219755,True
23,True,146822,LGBMClassifier,0,1,3,54,0.9481344921219755,True
24,True,146822,LGBMClassifier,0,1,4,54,0.9446496564372582,True
25,True,146822,MLPClassifier,0,1,0,54,0.961839296389606,True
26,True,146822,MLPClassifier,0,1,1,54,0.949337110692806,True
27,True,146822,MLPClassifier,0,1,2,54,0.9331737600638165,True
28,True,146822,MLPClassifier,0,1,3,54,0.9191129836611387,True
29,True,146822,MLPClassifier,0,1,4,54,0.8961118844194474,True
30,True,146822,RandomForestClassifier,1,1,5,54,0.9585384810340457,True
31,True,146822,RandomForestClassifier,1,1,6,54,0.9564442566606782,True
32,True,146822,RandomForestClassifier,1,1,7,54,0.9532339837874841,True
33,True,146822,RandomForestClassifier,1,1,8,54,0.9532339837874841,True
34,True,146822,RandomForestClassifier,1,1,9,54,0.9532339837874841,True
35,True,146822,DecisionTreeClassifier,1,1,5,54,0.9602250660875925,True
36,True,146822,DecisionTreeClassifier,1,1,6,54,0.9374112900745262,True
37,True,146822,DecisionTreeClassifier,1,1,7,54,0.9126618216818303,True
38,True,146822,DecisionTreeClassifier,1,1,8,54,0.9037873884076336,True
39,True,146822,DecisionTreeClassifier,1,1,9,54,0.901791658341728,True
40,True,146822,XGBClassifier,1,1,5,54,0.9620174489005373,True
41,True,146822,XGBClassifier,1,1,6,54,0.9582580504042966,True
42,True,146822,XGBClassifier,1,1,7,54,0.9550477775311025,True
43,True,146822,XGBClassifier,1,1,8,54,0.9480279808483844,True
44,True,146822,XGBClassifier,1,1,9,54,0.9480279808483844,True
45,True,146822,GradientBoostingClassifier,1,1,5,54,0.9538409262956755,True
46,True,146822,GradientBoostingClassifier,1,1,6,54,0.9485364290491137,True
47,True,146822,GradientBoostingClassifier,1,1,7,54,0.9466567298009936,True
48,True,146822,GradientBoostingClassifier,1,1,8,54,0.9431468314596343,True
49,True,146822,GradientBoostingClassifier,1,1,9,54,0.9449104998899696,True
50,True,146822,LGBMClassifier,1,1,5,54,0.962669041242408,True
51,True,146822,LGBMClassifier,1,1,6,54,0.9553186886166575,True
52,True,146822,LGBMClassifier,1,1,7,54,0.9466937554973425,True
53,True,146822,LGBMClassifier,1,1,8,54,0.9448140562492221,True
54,True,146822,LGBMClassifier,1,1,9,54,0.9448140562492221,True
55,True,146822,MLPClassifier,1,1,5,54,0.9408664769026321,True
56,True,146822,MLPClassifier,1,1,6,54,0.9314679806620308,True
57,True,146822,MLPClassifier,1,1,7,54,0.9258288829176698,True
58,True,146822,MLPClassifier,1,1,8,54,0.9277085821657902,True
59,True,146822,MLPClassifier,1,1,9,54,0.9261034457291929,True
60,True,146822,RandomForestClassifier,2,1,10,54,0.9616927607757307,True
61,True,146822,RandomForestClassifier,2,1,11,54,0.9599290923453957,True
62,True,146822,RandomForestClassifier,2,1,12,54,0.9599290923453957,True
63,True,146822,RandomForestClassifier,2,1,13,54,0.9567188194722015,True
