,single_model,dataset_name,model,level,repeat,iteration,seed,performance,skip
46,True,146822,GradientBoostingClassifier,1,1,6,43,0.9681039857803586,True
47,True,146822,GradientBoostingClassifier,1,1,7,43,0.961533295488738,True
48,True,146822,GradientBoostingClassifier,1,1,8,43,0.9580981229701182,True
49,True,146822,GradientBoostingClassifier,1,1,9,43,0.9565108213828166,True
50,True,146822,LGBMClassifier,1,1,5,43,0.9831132452981193,True
51,True,146822,LGBMClassifier,1,1,6,43,0.9797318927571028,True
52,True,146822,LGBMClassifier,1,1,7,43,0.9697255646444625,True
53,True,146822,LGBMClassifier,1,1,8,43,0.9697451073452638,True
54,True,146822,LGBMClassifier,1,1,9,43,0.9680839777771574,True
55,True,146822,MLPClassifier,1,1,5,43,0.9681182550539595,True
56,True,146822,MLPClassifier,1,1,6,43,0.9580132828325129,True
57,True,146822,MLPClassifier,1,1,7,43,0.9614146433767304,True
58,True,146822,MLPClassifier,1,1,8,43,0.9614146433767304,True
59,True,146822,MLPClassifier,1,1,9,43,0.9597139631046216,True
60,True,146822,RandomForestClassifier,2,1,10,43,0.9781493992946017,True
61,True,146822,RandomForestClassifier,2,1,11,43,0.9747880547567865,True
62,True,146822,RandomForestClassifier,2,1,12,43,0.9731269251886802,True
63,True,146822,RandomForestClassifier,2,1,13,43,0.9731269251886802,True
64,True,146822,RandomForestClassifier,2,1,14,43,0.9714462529197726,True
65,True,146822,DecisionTreeClassifier,2,1,10,43,0.9682907271435706,True
66,True,146822,DecisionTreeClassifier,2,1,11,43,0.9467602544893926,True
67,True,146822,DecisionTreeClassifier,2,1,12,43,0.9367939423831547,True
68,True,146822,DecisionTreeClassifier,2,1,13,43,0.9249887551919993,True
69,True,146822,DecisionTreeClassifier,2,1,14,43,0.9133217628136526,True
70,True,146822,XGBClassifier,2,1,10,43,0.9831132452981193,True
71,True,146822,XGBClassifier,2,1,11,43,0.9749157027151946,True
72,True,146822,XGBClassifier,2,1,12,43,0.9732545731470882,True
73,True,146822,XGBClassifier,2,1,13,43,0.9750286160976017,True
74,True,146822,XGBClassifier,2,1,14,43,0.9733279358254929,True
75,True,146822,GradientBoostingClassifier,2,1,10,43,0.979904364846714,True
76,True,146822,GradientBoostingClassifier,2,1,11,43,0.9698784940332723,True
77,True,146822,GradientBoostingClassifier,2,1,12,43,0.9649493906089567,True
78,True,146822,GradientBoostingClassifier,2,1,13,43,0.9632687183400491,True
79,True,146822,GradientBoostingClassifier,2,1,14,43,0.9632687183400491,True
80,True,146822,LGBMClassifier,2,1,10,43,0.9830932372949179,True
81,True,146822,LGBMClassifier,2,1,11,43,0.9730673664814764,True
82,True,146822,LGBMClassifier,2,1,12,43,0.9680644350763562,True
83,True,146822,LGBMClassifier,2,1,13,43,0.9664033055082498,True
84,True,146822,LGBMClassifier,2,1,14,43,0.9614003741031297,True
85,True,146822,MLPClassifier,2,1,10,43,0.969858951332471,True
86,True,146822,MLPClassifier,2,1,11,43,0.966437582785052,True
87,True,146822,MLPClassifier,2,1,12,43,0.961454194080733,True
88,True,146822,MLPClassifier,2,1,13,43,0.9581319349445204,True
89,True,146822,MLPClassifier,2,1,14,43,0.9463472210589662,True
90,True,146822,RandomForestClassifier,3,1,15,43,0.9798105288627079,True
91,True,146822,RandomForestClassifier,3,1,16,43,0.9747685120559852,True
92,True,146822,RandomForestClassifier,3,1,17,43,0.9747685120559852,True
93,True,146822,RandomForestClassifier,3,1,18,43,0.9713871595149687,True
94,True,146822,RandomForestClassifier,3,1,19,43,0.9680453576779549,True
95,True,146822,DecisionTreeClassifier,3,1,15,43,0.9665905121738617,True
96,True,146822,DecisionTreeClassifier,3,1,16,43,0.9334321325429397,True
97,True,146822,DecisionTreeClassifier,3,1,17,43,0.9183442369195741,True
98,True,146822,DecisionTreeClassifier,3,1,18,43,0.9133217628136526,True
99,True,146822,DecisionTreeClassifier,3,1,19,43,0.90999950367744,True
100,True,146822,XGBClassifier,3,1,15,43,0.986514605842337,True
101,True,146822,XGBClassifier,3,1,16,43,0.9782775125554097,True
102,True,146822,XGBClassifier,3,1,17,43,0.9751224520816077,True
103,True,146822,XGBClassifier,3,1,18,43,0.9734413145103001,True
104,True,146822,XGBClassifier,3,1,19,43,0.9700599619692838,True
105,True,146822,GradientBoostingClassifier,3,1,15,43,0.9714462529197726,True
106,True,146822,GradientBoostingClassifier,3,1,16,43,0.9681044510827588,True
107,True,146822,GradientBoostingClassifier,3,1,17,43,0.963155804957642,True
108,True,146822,GradientBoostingClassifier,3,1,18,43,0.963155804957642,True
109,True,146822,GradientBoostingClassifier,3,1,19,43,0.963155804957642,True
110,True,146822,LGBMClassifier,3,1,15,43,0.9781098485905989,True
111,True,146822,LGBMClassifier,3,1,16,43,0.9697451073452638,True
112,True,146822,LGBMClassifier,3,1,17,43,0.9647421759401436,True
113,True,146822,LGBMClassifier,3,1,18,43,0.9614199168039309,True
114,True,146822,LGBMClassifier,3,1,19,43,0.9564169853988107,True
115,True,146822,MLPClassifier,3,1,15,43,0.959656265607018,True
116,True,146822,MLPClassifier,3,1,16,43,0.9379824798136308,True
117,True,146822,MLPClassifier,3,1,17,43,0.9379824798136308,True
118,True,146822,MLPClassifier,3,1,18,43,0.936281799541522,True
119,True,146822,MLPClassifier,3,1,19,43,0.9396831600857397,True
120,False,146822,RandomForestClassifier,0,1,0,43,0.9781641338706024,True
121,False,146822,RandomForestClassifier,0,1,1,43,0.9664518520586529,True
122,False,146822,RandomForestClassifier,0,1,2,43,0.9514235151424911,True
123,False,146822,RandomForestClassifier,0,1,3,43,0.9531041874113987,True
124,False,146822,RandomForestClassifier,0,1,4,43,0.9514430578432923,True
125,False,146822,DecisionTreeClassifier,0,1,0,43,0.9681920830347642,True
126,False,146822,DecisionTreeClassifier,0,1,1,43,0.944891910252473,True
127,False,146822,DecisionTreeClassifier,0,1,2,43,0.9332792031541298,True
128,False,146822,DecisionTreeClassifier,0,1,3,43,0.923312425745492,True
129,False,146822,DecisionTreeClassifier,0,1,4,43,0.9149481498025567,True
130,False,146822,XGBClassifier,0,1,0,43,0.9781245831666,True
131,False,146822,XGBClassifier,0,1,1,43,0.9698532126028706,True
132,False,146822,XGBClassifier,0,1,2,43,0.9598673577958314,True
133,False,146822,XGBClassifier,0,1,3,43,0.961548030064739,True
134,False,146822,XGBClassifier,0,1,4,43,0.961548030064739,True
135,False,146822,GradientBoostingClassifier,0,1,0,43,0.9797519007603042,True
136,False,146822,GradientBoostingClassifier,0,1,1,43,0.9664180400842507,True
137,False,146822,GradientBoostingClassifier,0,1,2,43,0.9548248756867087,True
138,False,146822,GradientBoostingClassifier,0,1,3,43,0.9565250906564176,True
139,False,146822,GradientBoostingClassifier,0,1,4,43,0.9514826085472948,True
140,False,146822,LGBMClassifier,0,1,0,43,0.9781441258674013,True
141,False,146822,LGBMClassifier,0,1,1,43,0.966530953466658,True
142,False,146822,LGBMClassifier,0,1,2,43,0.9648898319017529,True
143,False,146822,LGBMClassifier,0,1,3,43,0.9665705041706605,True
144,False,146822,LGBMClassifier,0,1,4,43,0.9632287023336465,True
145,False,146822,MLPClassifier,0,1,0,43,0.9681177897515595,True
146,False,146822,MLPClassifier,0,1,1,43,0.9529307847169876,True
147,False,146822,MLPClassifier,0,1,2,43,0.9512901284544826,True
148,False,146822,MLPClassifier,0,1,3,43,0.9410860468218295,True
149,False,146822,MLPClassifier,0,1,4,43,0.939405374552922,True
150,False,146822,RandomForestClassifier,1,1,5,43,0.9864941325367357,True
151,False,146822,RandomForestClassifier,1,1,6,43,0.9814516504276128,True
152,False,146822,RandomForestClassifier,1,1,7,43,0.9814516504276128,True
153,False,146822,RandomForestClassifier,1,1,8,43,0.9814516504276128,True
154,False,146822,RandomForestClassifier,1,1,9,43,0.9814516504276128,True
155,False,146822,DecisionTreeClassifier,1,1,5,43,0.9798843568435126,True
156,False,146822,DecisionTreeClassifier,1,1,6,43,0.9731411944622811,True
157,False,146822,DecisionTreeClassifier,1,1,7,43,0.9631748823560431,True
158,False,146822,DecisionTreeClassifier,1,1,8,43,0.91281287708882,True
159,False,146822,DecisionTreeClassifier,1,1,9,43,0.9080509723269152,True
160,False,146822,XGBClassifier,1,1,5,43,0.9847934522646267,True
161,False,146822,XGBClassifier,1,1,6,43,0.9797905208595065,True
162,False,146822,XGBClassifier,1,1,7,43,0.9781098485905989,True
163,False,146822,XGBClassifier,1,1,8,43,0.9732002878670848,True
164,False,146822,XGBClassifier,1,1,9,43,0.9698389433292697,True
165,False,146822,GradientBoostingClassifier,1,1,5,43,0.9849068309494341,True
166,False,146822,GradientBoostingClassifier,1,1,6,43,0.9732145571406857,True
167,False,146822,GradientBoostingClassifier,1,1,7,43,0.9715734355757807,True
168,False,146822,GradientBoostingClassifier,1,1,8,43,0.9715734355757807,True
169,False,146822,GradientBoostingClassifier,1,1,9,43,0.9715734355757807,True
170,False,146822,LGBMClassifier,1,1,5,43,0.9881352541016406,True
171,False,146822,LGBMClassifier,1,1,6,43,0.974748038750384,True
172,False,146822,LGBMClassifier,1,1,7,43,0.9680644350763562,True
173,False,146822,LGBMClassifier,1,1,8,43,0.9681578057579622,True
174,False,146822,LGBMClassifier,1,1,9,43,0.9664771334890546,True
175,False,146822,MLPClassifier,1,1,5,43,0.9814325730292117,True
176,False,146822,MLPClassifier,1,1,6,43,0.979751435457904,True
177,False,146822,MLPClassifier,1,1,7,43,0.9797714434611055,True
178,False,146822,MLPClassifier,1,1,8,43,0.9797714434611055,True
179,False,146822,MLPClassifier,1,1,9,43,0.9780707631889964,True
180,False,146822,RandomForestClassifier,2,1,10,43,0.9848134602678281,True
181,False,146822,RandomForestClassifier,2,1,11,43,0.9797905208595065,True
182,False,146822,RandomForestClassifier,2,1,12,43,0.9797905208595065,True
183,False,146822,RandomForestClassifier,2,1,13,43,0.9797905208595065,True
184,False,146822,RandomForestClassifier,2,1,14,43,0.9797905208595065,True
185,False,146822,DecisionTreeClassifier,2,1,10,43,0.9699571301388773,True
186,False,146822,DecisionTreeClassifier,2,1,11,43,0.9616662168743465,True
187,False,146822,DecisionTreeClassifier,2,1,12,43,0.9616662168743465,True
188,False,146822,DecisionTreeClassifier,2,1,13,43,0.9566037267620225,True
189,False,146822,DecisionTreeClassifier,2,1,14,43,0.9549425971939163,True
190,False,146822,XGBClassifier,2,1,10,43,0.9865136752375369,True
191,False,146822,XGBClassifier,2,1,11,43,0.9764091683184902,True
192,False,146822,XGBClassifier,2,1,12,43,0.9747284960495827,True
193,False,146822,XGBClassifier,2,1,13,43,0.9664033055082498,True
194,False,146822,XGBClassifier,2,1,14,43,0.9664033055082498,True
195,False,146822,GradientBoostingClassifier,2,1,10,43,0.9865875032183417,True
196,False,146822,GradientBoostingClassifier,2,1,11,43,0.9732936585486908,True
197,False,146822,GradientBoostingClassifier,2,1,12,43,0.9699323140108757,True
198,False,146822,GradientBoostingClassifier,2,1,13,43,0.9683102698443717,True
199,False,146822,GradientBoostingClassifier,2,1,14,43,0.9683102698443717,True
200,False,146822,LGBMClassifier,2,1,10,43,0.9831127799957191,True
201,False,146822,LGBMClassifier,2,1,11,43,0.9780702978865966,True
202,False,146822,LGBMClassifier,2,1,12,43,0.9797709781587053,True
203,False,146822,LGBMClassifier,2,1,13,43,0.974748038750384,True
204,False,146822,LGBMClassifier,2,1,14,43,0.974748038750384,True
205,False,146822,MLPClassifier,2,1,10,43,0.9864945978391357,True
206,False,146822,MLPClassifier,2,1,11,43,0.9797709781587053,True
207,False,146822,MLPClassifier,2,1,12,43,0.9814716584308142,True
208,False,146822,MLPClassifier,2,1,13,43,0.9797905208595065,True
209,False,146822,MLPClassifier,2,1,14,43,0.9797905208595065,True
210,False,146822,RandomForestClassifier,3,1,15,43,0.9848134602678281,True
211,False,146822,RandomForestClassifier,3,1,16,43,0.9798105288627079,True
212,False,146822,RandomForestClassifier,3,1,17,43,0.9781098485905989,True
213,False,146822,RandomForestClassifier,3,1,18,43,0.9797905208595065,True
214,False,146822,RandomForestClassifier,3,1,19,43,0.9797905208595065,True
215,False,146822,DecisionTreeClassifier,3,1,15,43,0.9731812104686837,True
216,False,146822,DecisionTreeClassifier,3,1,16,43,0.9615528381895393,True
217,False,146822,DecisionTreeClassifier,3,1,17,43,0.959891708621433,True
218,False,146822,DecisionTreeClassifier,3,1,18,43,0.9532471903490077,True
219,False,146822,DecisionTreeClassifier,3,1,19,43,0.9498853805087927,True
220,False,146822,XGBClassifier,3,1,15,43,0.9865141405399369,True
221,False,146822,XGBClassifier,3,1,16,43,0.9797909861619066,True
222,False,146822,XGBClassifier,3,1,17,43,0.9797909861619066,True
223,False,146822,XGBClassifier,3,1,18,43,0.9731660105902826,True
224,False,146822,XGBClassifier,3,1,19,43,0.9714853383213751,True
225,False,146822,GradientBoostingClassifier,3,1,15,43,0.9847939175670268,True
226,False,146822,GradientBoostingClassifier,3,1,16,43,0.9730673664814764,True
227,False,146822,GradientBoostingClassifier,3,1,17,43,0.9730673664814764,True
228,False,146822,GradientBoostingClassifier,3,1,18,43,0.9714257796141713,True
229,False,146822,GradientBoostingClassifier,3,1,19,43,0.9697451073452638,True
230,False,146822,LGBMClassifier,3,1,15,43,0.9831127799957191,True
231,False,146822,LGBMClassifier,3,1,16,43,0.9781098485905989,True
232,False,146822,LGBMClassifier,3,1,17,43,0.9781098485905989,True
233,False,146822,LGBMClassifier,3,1,18,43,0.974748038750384,True
234,False,146822,LGBMClassifier,3,1,19,43,0.974748038750384,True
235,False,146822,MLPClassifier,3,1,15,43,0.988155262104842,True
236,False,146822,MLPClassifier,3,1,16,43,0.9831323226965204,True
237,False,146822,MLPClassifier,3,1,17,43,0.9848330029686293,True
238,False,146822,MLPClassifier,3,1,18,43,0.9848330029686293,True
239,False,146822,MLPClassifier,3,1,19,43,0.9831323226965204,True
240,True,146822,RandomForestClassifier,0,1,0,43,0.9781641338706024,False
241,True,146822,RandomForestClassifier,0,1,1,43,0.9664518520586529,False
242,True,146822,RandomForestClassifier,0,1,2,43,0.9514235151424911,False
243,True,146822,RandomForestClassifier,0,1,3,43,0.9531041874113987,False
244,True,146822,RandomForestClassifier,0,1,4,43,0.9514430578432923,False
245,True,146822,DecisionTreeClassifier,0,1,0,43,0.9681920830347642,False
246,True,146822,DecisionTreeClassifier,0,1,1,43,0.944891910252473,False
247,True,146822,DecisionTreeClassifier,0,1,2,43,0.9332792031541298,False
248,True,146822,DecisionTreeClassifier,0,1,3,43,0.923312425745492,False
249,True,146822,DecisionTreeClassifier,0,1,4,43,0.9149481498025567,False
250,True,146822,XGBClassifier,0,1,0,43,0.9781245831666,False
251,True,146822,XGBClassifier,0,1,1,43,0.9698532126028706,False
252,True,146822,XGBClassifier,0,1,2,43,0.9598673577958314,False
253,True,146822,XGBClassifier,0,1,3,43,0.961548030064739,False
254,True,146822,XGBClassifier,0,1,4,43,0.961548030064739,False
255,True,146822,GradientBoostingClassifier,0,1,0,43,0.9797519007603042,False
256,True,146822,GradientBoostingClassifier,0,1,1,43,0.9680791696523571,False
257,True,146822,GradientBoostingClassifier,0,1,2,43,0.9548248756867087,False
258,True,146822,GradientBoostingClassifier,0,1,3,43,0.9565250906564176,False
259,True,146822,GradientBoostingClassifier,0,1,4,43,0.9531632808162024,False
260,True,146822,LGBMClassifier,0,1,0,43,0.9781441258674013,False
261,True,146822,LGBMClassifier,0,1,1,43,0.966530953466658,False
262,True,146822,LGBMClassifier,0,1,2,43,0.9648898319017529,False
263,True,146822,LGBMClassifier,0,1,3,43,0.9665705041706605,False
264,True,146822,LGBMClassifier,0,1,4,43,0.9632287023336465,False
265,True,146822,MLPClassifier,0,1,0,43,0.9631544090504418,False
266,True,146822,MLPClassifier,0,1,1,43,0.944546500770851,False
267,True,146822,MLPClassifier,0,1,2,43,0.9226977612750525,False
268,True,146822,MLPClassifier,0,1,3,43,0.9226977612750525,False
269,True,146822,MLPClassifier,0,1,4,43,0.9227373119790553,False
270,True,146822,RandomForestClassifier,1,1,5,43,0.9798105288627079,False
271,True,146822,RandomForestClassifier,1,1,6,43,0.9764491843248928,False
272,True,146822,RandomForestClassifier,1,1,7,43,0.9764491843248928,False
273,True,146822,RandomForestClassifier,1,1,8,43,0.9764491843248928,False
274,True,146822,RandomForestClassifier,1,1,9,43,0.9747880547567865,False
275,True,146822,DecisionTreeClassifier,1,1,5,43,0.9631748823560431,False
276,True,146822,DecisionTreeClassifier,1,1,6,43,0.946421049039771,False
277,True,146822,DecisionTreeClassifier,1,1,7,43,0.9380958584984381,False
278,True,146822,DecisionTreeClassifier,1,1,8,43,0.9314122548244104,False
279,True,146822,DecisionTreeClassifier,1,1,9,43,0.9232542629454883,False
280,True,146822,XGBClassifier,1,1,5,43,0.9848139255702282,False
281,True,146822,XGBClassifier,1,1,6,43,0.9782236925778063,False
282,True,146822,XGBClassifier,1,1,7,43,0.9699918727180794,False
283,True,146822,XGBClassifier,1,1,8,43,0.9650032105865601,False
284,True,146822,XGBClassifier,1,1,9,43,0.966703890858669,False
285,True,146822,GradientBoostingClassifier,1,1,5,43,0.9781884846962041,False
286,True,146822,GradientBoostingClassifier,1,1,6,43,0.9698046660524675,False
287,True,146822,GradientBoostingClassifier,1,1,7,43,0.9632144330600457,False
288,True,146822,GradientBoostingClassifier,1,1,8,43,0.9614599328103335,False
289,True,146822,GradientBoostingClassifier,1,1,9,43,0.9598726312230319,False
290,True,146822,LGBMClassifier,1,1,5,43,0.9831132452981193,False
291,True,146822,LGBMClassifier,1,1,6,43,0.9797318927571028,False
292,True,146822,LGBMClassifier,1,1,7,43,0.9697255646444625,False
293,True,146822,LGBMClassifier,1,1,8,43,0.9697451073452638,False
294,True,146822,LGBMClassifier,1,1,9,43,0.9680839777771574,False
295,True,146822,MLPClassifier,1,1,5,43,0.9731016437582785,False
296,True,146822,MLPClassifier,1,1,6,43,0.9663780240778481,False
297,True,146822,MLPClassifier,1,1,7,43,0.9647168945097419,False
298,True,146822,MLPClassifier,1,1,8,43,0.9647168945097419,False
299,True,146822,MLPClassifier,1,1,9,43,0.952952188627389,False
300,True,146822,RandomForestClassifier,2,1,10,43,0.9798105288627079,False
301,True,146822,RandomForestClassifier,2,1,11,43,0.9781493992946017,False
302,True,146822,RandomForestClassifier,2,1,12,43,0.9781493992946017,False
303,True,146822,RandomForestClassifier,2,1,13,43,0.9764882697264953,False
304,True,146822,RandomForestClassifier,2,1,14,43,0.9714462529197726,False
305,True,146822,DecisionTreeClassifier,2,1,10,43,0.9632629796104488,False
306,True,146822,DecisionTreeClassifier,2,1,11,43,0.9450347580892823,False
307,True,146822,DecisionTreeClassifier,2,1,12,43,0.9250030244656002,False
308,True,146822,DecisionTreeClassifier,2,1,13,43,0.9199610076588776,False
309,True,146822,DecisionTreeClassifier,2,1,14,43,0.9099746875494384,False
310,True,146822,XGBClassifier,2,1,10,43,0.9831327879989206,False
311,True,146822,XGBClassifier,2,1,11,43,0.9716477288589854,False
312,True,146822,XGBClassifier,2,1,12,43,0.9666838828554677,False
313,True,146822,XGBClassifier,2,1,13,43,0.96344025982486,False
314,True,146822,XGBClassifier,2,1,14,43,0.9583782350149361,False
315,True,146822,GradientBoostingClassifier,2,1,10,43,0.974748038750384,False
316,True,146822,GradientBoostingClassifier,2,1,11,43,0.9681578057579622,False
317,True,146822,GradientBoostingClassifier,2,1,12,43,0.9566389346436248,False
318,True,146822,GradientBoostingClassifier,2,1,13,43,0.9548248756867087,False
319,True,146822,GradientBoostingClassifier,2,1,14,43,0.9548248756867087,False
320,True,146822,LGBMClassifier,2,1,10,43,0.981452115730013,False
321,True,146822,LGBMClassifier,2,1,11,43,0.9747284960495827,False
322,True,146822,LGBMClassifier,2,1,12,43,0.9747680467535851,False
323,True,146822,LGBMClassifier,2,1,13,43,0.9647617186409448,False
324,True,146822,LGBMClassifier,2,1,14,43,0.9631005890728385,False
325,True,146822,MLPClassifier,2,1,10,43,0.9731802798638836,False
326,True,146822,MLPClassifier,2,1,11,43,0.9664571254858532,False
327,True,146822,MLPClassifier,2,1,12,43,0.9664771334890546,False
328,True,146822,MLPClassifier,2,1,13,43,0.9648160039209482,False
329,True,146822,MLPClassifier,2,1,14,43,0.9648160039209482,False
330,True,146822,RandomForestClassifier,3,1,15,43,0.9814912011316155,False
331,True,146822,RandomForestClassifier,3,1,16,43,0.9748075974575877,False
332,True,146822,RandomForestClassifier,3,1,17,43,0.9698046660524675,False
333,True,146822,RandomForestClassifier,3,1,18,43,0.96812399378356,False
334,True,146822,RandomForestClassifier,3,1,19,43,0.9630819769768372,False
335,True,146822,DecisionTreeClassifier,3,1,15,43,0.9529183766529867,False
336,True,146822,DecisionTreeClassifier,3,1,16,43,0.9378247423000208,False
337,True,146822,DecisionTreeClassifier,3,1,17,43,0.9163581711754468,False
338,True,146822,DecisionTreeClassifier,3,1,18,43,0.9129968266376317,False
339,True,146822,DecisionTreeClassifier,3,1,19,43,0.908234921875727,False
340,True,146822,XGBClassifier,3,1,15,43,0.980032012805122,False
341,True,146822,XGBClassifier,3,1,16,43,0.9683988324011775,False
342,True,146822,XGBClassifier,3,1,17,43,0.9651161239689674,False
343,True,146822,XGBClassifier,3,1,18,43,0.9651356666697686,False
344,True,146822,XGBClassifier,3,1,19,43,0.9600936498630459,False
345,True,146822,GradientBoostingClassifier,3,1,15,43,0.964703090538541,False
346,True,146822,GradientBoostingClassifier,3,1,16,43,0.9574888615633688,False
347,True,146822,GradientBoostingClassifier,3,1,17,43,0.9474439133515259,False
348,True,146822,GradientBoostingClassifier,3,1,18,43,0.9474439133515259,False
349,True,146822,GradientBoostingClassifier,3,1,19,43,0.9441021115145121,False
350,True,146822,LGBMClassifier,3,1,15,43,0.9814321077268116,False
351,True,146822,LGBMClassifier,3,1,16,43,0.9697451073452638,False
352,True,146822,LGBMClassifier,3,1,17,43,0.9647617186409448,False
353,True,146822,LGBMClassifier,3,1,18,43,0.9597778646342257,False
354,True,146822,LGBMClassifier,3,1,19,43,0.9564165200964105,False
355,True,146822,MLPClassifier,3,1,15,43,0.9730821010574772,False
356,True,146822,MLPClassifier,3,1,16,43,0.9646582664073381,False
357,True,146822,MLPClassifier,3,1,17,43,0.9546919543011002,False
358,True,146822,MLPClassifier,3,1,18,43,0.9580532988389153,False
359,True,146822,MLPClassifier,3,1,19,43,0.9580532988389153,False
360,False,146822,RandomForestClassifier,0,1,0,43,0.9781641338706024,False
361,False,146822,RandomForestClassifier,0,1,1,43,0.9664518520586529,False
362,False,146822,RandomForestClassifier,0,1,2,43,0.9514235151424911,False
363,False,146822,RandomForestClassifier,0,1,3,43,0.9531041874113987,False
364,False,146822,RandomForestClassifier,0,1,4,43,0.9514430578432923,False
365,False,146822,DecisionTreeClassifier,0,1,0,43,0.9681920830347642,False
366,False,146822,DecisionTreeClassifier,0,1,1,43,0.944891910252473,False
367,False,146822,DecisionTreeClassifier,0,1,2,43,0.9332792031541298,False
368,False,146822,DecisionTreeClassifier,0,1,3,43,0.923312425745492,False
369,False,146822,DecisionTreeClassifier,0,1,4,43,0.9149481498025567,False
370,False,146822,XGBClassifier,0,1,0,43,0.9781245831666,False
371,False,146822,XGBClassifier,0,1,1,43,0.9698532126028706,False
372,False,146822,XGBClassifier,0,1,2,43,0.9598673577958314,False
373,False,146822,XGBClassifier,0,1,3,43,0.961548030064739,False
374,False,146822,XGBClassifier,0,1,4,43,0.961548030064739,False
375,False,146822,GradientBoostingClassifier,0,1,0,43,0.9797519007603042,False
376,False,146822,GradientBoostingClassifier,0,1,1,43,0.9680791696523571,False
377,False,146822,GradientBoostingClassifier,0,1,2,43,0.9548248756867087,False
378,False,146822,GradientBoostingClassifier,0,1,3,43,0.9565250906564176,False
379,False,146822,GradientBoostingClassifier,0,1,4,43,0.9531632808162024,False
380,False,146822,LGBMClassifier,0,1,0,43,0.9781441258674013,False
381,False,146822,LGBMClassifier,0,1,1,43,0.966530953466658,False
382,False,146822,LGBMClassifier,0,1,2,43,0.9648898319017529,False
383,False,146822,LGBMClassifier,0,1,3,43,0.9665705041706605,False
384,False,146822,LGBMClassifier,0,1,4,43,0.9632287023336465,False
385,False,146822,MLPClassifier,0,1,0,43,0.9394072357625222,False
386,False,146822,MLPClassifier,0,1,1,43,0.9309629278067817,False
387,False,146822,MLPClassifier,0,1,2,43,0.9243384175375576,False
388,False,146822,MLPClassifier,0,1,3,43,0.9243384175375576,False
389,False,146822,MLPClassifier,0,1,4,43,0.9226577452686501,False
