,single_model,dataset_name,model,level,repeat,iteration,seed,performance,skip
83,True,146822,LGBMClassifier,2,1,13,85,0.9685642826975581,True
84,True,146822,LGBMClassifier,2,1,14,85,0.9685642826975581,True
85,True,146822,MLPClassifier,2,1,10,85,0.9683017331100955,True
86,True,146822,MLPClassifier,2,1,11,85,0.9632161900236813,True
87,True,146822,MLPClassifier,2,1,12,85,0.9617280947855861,True
88,True,146822,MLPClassifier,2,1,13,85,0.9535254234731587,True
89,True,146822,MLPClassifier,2,1,14,85,0.9516701359035854,True
90,True,146822,RandomForestClassifier,3,1,15,85,0.9809556665320311,True
91,True,146822,RandomForestClassifier,3,1,16,85,0.9792135062532855,True
92,True,146822,RandomForestClassifier,3,1,17,85,0.9758701234456171,True
93,True,146822,RandomForestClassifier,3,1,18,85,0.9758701234456171,True
94,True,146822,RandomForestClassifier,3,1,19,85,0.9758701234456171,True
95,True,146822,DecisionTreeClassifier,3,1,15,85,0.9475600189160004,True
96,True,146822,DecisionTreeClassifier,3,1,16,85,0.9303494648660154,True
97,True,146822,DecisionTreeClassifier,3,1,17,85,0.9202915059840147,True
98,True,146822,DecisionTreeClassifier,3,1,18,85,0.9155731552290786,True
99,True,146822,DecisionTreeClassifier,3,1,19,85,0.9140850599909832,True
100,True,146822,XGBClassifier,3,1,15,85,0.9832274650436671,True
101,True,146822,XGBClassifier,3,1,16,85,0.981231239724271,True
102,True,146822,XGBClassifier,3,1,17,85,0.9763997616785074,True
103,True,146822,XGBClassifier,3,1,18,85,0.974911666440412,True
104,True,146822,XGBClassifier,3,1,19,85,0.974911666440412,True
105,True,146822,GradientBoostingClassifier,3,1,15,85,0.9710323430924477,True
106,True,146822,GradientBoostingClassifier,3,1,16,85,0.9655796076745553,True
107,True,146822,GradientBoostingClassifier,3,1,17,85,0.9525239501647748,True
108,True,146822,GradientBoostingClassifier,3,1,18,85,0.9510358549266795,True
109,True,146822,GradientBoostingClassifier,3,1,19,85,0.9491805673571062,True
110,True,146822,LGBMClassifier,3,1,15,85,0.9765128889693351,True
111,True,146822,LGBMClassifier,3,1,16,85,0.9747707286905893,True
112,True,146822,LGBMClassifier,3,1,17,85,0.9717945382143988,True
113,True,146822,LGBMClassifier,3,1,18,85,0.9717945382143988,True
114,True,146822,LGBMClassifier,3,1,19,85,0.9717945382143988,True
115,True,146822,MLPClassifier,3,1,15,85,0.9736413412371601,True
116,True,146822,MLPClassifier,3,1,16,85,0.9648452230115993,True
117,True,146822,MLPClassifier,3,1,17,85,0.964958350302427,True
118,True,146822,MLPClassifier,3,1,18,85,0.9602399995474907,True
119,True,146822,MLPClassifier,3,1,19,85,0.9539204262636317,True
120,False,146822,RandomForestClassifier,0,1,0,85,0.988453945879904,True
121,False,146822,RandomForestClassifier,0,1,1,85,0.9832274650436671,True
122,False,146822,RandomForestClassifier,0,1,2,85,0.9730070602602542,True
123,False,146822,RandomForestClassifier,0,1,3,85,0.9656990372727888,True
124,False,146822,RandomForestClassifier,0,1,4,85,0.9656990372727888,True
125,False,146822,DecisionTreeClassifier,0,1,0,85,0.9629491013782535,True
126,False,146822,DecisionTreeClassifier,0,1,1,85,0.9478972185490768,True
127,False,146822,DecisionTreeClassifier,0,1,2,85,0.9343334309579954,True
128,False,146822,DecisionTreeClassifier,0,1,3,85,0.9184770524782139,True
129,False,146822,DecisionTreeClassifier,0,1,4,85,0.915246796961373,True
130,False,146822,XGBClassifier,0,1,0,85,0.9869658506418089,True
131,False,146822,XGBClassifier,0,1,1,85,0.9813721774740938,True
132,False,146822,XGBClassifier,0,1,2,85,0.9777747296257749,True
133,False,146822,XGBClassifier,0,1,3,85,0.9708338989697874,True
134,False,146822,XGBClassifier,0,1,4,85,0.9678577084935969,True
135,False,146822,GradientBoostingClassifier,0,1,0,85,0.9782550492480807,True
136,False,146822,GradientBoostingClassifier,0,1,1,85,0.9671871325108841,True
137,False,146822,GradientBoostingClassifier,0,1,2,85,0.9673002598017116,True
138,False,146822,GradientBoostingClassifier,0,1,3,85,0.9617343970929918,True
139,False,146822,GradientBoostingClassifier,0,1,4,85,0.9587582066168012,True
140,False,146822,LGBMClassifier,0,1,0,85,0.9834815300843177,True
141,False,146822,LGBMClassifier,0,1,1,85,0.978141921957253,True
142,False,146822,LGBMClassifier,0,1,2,85,0.978141921957253,True
143,False,146822,LGBMClassifier,0,1,3,85,0.9690917386910419,True
144,False,146822,LGBMClassifier,0,1,4,85,0.9673495784122962,True
145,False,146822,MLPClassifier,0,1,0,85,0.9663611287086897,True
146,False,146822,MLPClassifier,0,1,1,85,0.9488905040952079,True
147,False,146822,MLPClassifier,0,1,2,85,0.9349532218652428,True
148,False,146822,MLPClassifier,0,1,3,85,0.926129293180687,True
149,False,146822,MLPClassifier,0,1,4,85,0.9172007217521155,True
150,False,146822,RandomForestClassifier,1,1,5,85,0.988453945879904,True
151,False,146822,RandomForestClassifier,1,1,6,85,0.9780009842074302,True
152,False,146822,RandomForestClassifier,1,1,7,85,0.9747707286905893,True
153,False,146822,RandomForestClassifier,1,1,8,85,0.9747707286905893,True
154,False,146822,RandomForestClassifier,1,1,9,85,0.9747707286905893,True
155,False,146822,DecisionTreeClassifier,1,1,5,85,0.9782550492480807,True
156,False,146822,DecisionTreeClassifier,1,1,6,85,0.9694311205635248,True
157,False,146822,DecisionTreeClassifier,1,1,7,85,0.9642046397272879,True
158,False,146822,DecisionTreeClassifier,1,1,8,85,0.9593731616815241,True
159,False,146822,DecisionTreeClassifier,1,1,9,85,0.9417615993182196,True
160,False,146822,XGBClassifier,1,1,5,85,0.9901961061586497,True
161,False,146822,XGBClassifier,1,1,6,85,0.9867117856011584,True
162,False,146822,XGBClassifier,1,1,7,85,0.9852236903630632,True
163,False,146822,XGBClassifier,1,1,8,85,0.9782550492480807,True
164,False,146822,XGBClassifier,1,1,9,85,0.9782550492480807,True
165,False,146822,GradientBoostingClassifier,1,1,5,85,0.9849696253224128,True
166,False,146822,GradientBoostingClassifier,1,1,6,85,0.9780009842074302,True
167,False,146822,GradientBoostingClassifier,1,1,7,85,0.9714273458829208,True
168,False,146822,GradientBoostingClassifier,1,1,8,85,0.9714273458829208,True
169,False,146822,GradientBoostingClassifier,1,1,9,85,0.9679430253254295,True
170,False,146822,LGBMClassifier,1,1,5,85,0.9869658506418089,True
171,False,146822,LGBMClassifier,1,1,6,85,0.9799972095268263,True
172,False,146822,LGBMClassifier,1,1,7,85,0.9770210190506358,True
173,False,146822,LGBMClassifier,1,1,8,85,0.9770210190506358,True
174,False,146822,LGBMClassifier,1,1,9,85,0.9770210190506358,True
175,False,146822,MLPClassifier,1,1,5,85,0.988453945879904,True
176,False,146822,MLPClassifier,1,1,6,85,0.9797431444861758,True
177,False,146822,MLPClassifier,1,1,7,85,0.9797431444861758,True
178,False,146822,MLPClassifier,1,1,8,85,0.9780009842074302,True
179,False,146822,MLPClassifier,1,1,9,85,0.9780009842074302,True
180,False,146822,RandomForestClassifier,2,1,10,85,0.9879458157986034,True
181,False,146822,RandomForestClassifier,2,1,11,85,0.9774928541261295,True
182,False,146822,RandomForestClassifier,2,1,12,85,0.9757506938473838,True
183,False,146822,RandomForestClassifier,2,1,13,85,0.9742625986092884,True
184,False,146822,RandomForestClassifier,2,1,14,85,0.9742625986092884,True
185,False,146822,DecisionTreeClassifier,2,1,10,85,0.9727745033711932,True
186,False,146822,DecisionTreeClassifier,2,1,11,85,0.9657519092405852,True
187,False,146822,DecisionTreeClassifier,2,1,12,85,0.9640097489618394,True
188,False,146822,DecisionTreeClassifier,2,1,13,85,0.9595454632475537,True
189,False,146822,DecisionTreeClassifier,2,1,14,85,0.9508346618538256,True
190,False,146822,XGBClassifier,2,1,10,85,0.9828602727121891,True
191,False,146822,XGBClassifier,2,1,11,85,0.9761456966378569,True
192,False,146822,XGBClassifier,2,1,12,85,0.9744035363591113,True
193,False,146822,XGBClassifier,2,1,13,85,0.9726613760803656,True
194,False,146822,XGBClassifier,2,1,14,85,0.9745166636499389,True
195,False,146822,GradientBoostingClassifier,2,1,10,85,0.9862036555198577,True
196,False,146822,GradientBoostingClassifier,2,1,11,85,0.979235014404875,True
197,False,146822,GradientBoostingClassifier,2,1,12,85,0.9742625986092884,True
198,False,146822,GradientBoostingClassifier,2,1,13,85,0.9727745033711932,True
199,False,146822,GradientBoostingClassifier,2,1,14,85,0.9710323430924477,True
200,False,146822,LGBMClassifier,2,1,10,85,0.9816262425147444,True
201,False,146822,LGBMClassifier,2,1,11,85,0.9746576013997618,True
202,False,146822,LGBMClassifier,2,1,12,85,0.972915441121016,True
203,False,146822,LGBMClassifier,2,1,13,85,0.972915441121016,True
204,False,146822,LGBMClassifier,2,1,14,85,0.973282633452494,True
205,False,146822,MLPClassifier,2,1,10,85,0.9880867535484261,True
206,False,146822,MLPClassifier,2,1,11,85,0.9865986583103307,True
207,False,146822,MLPClassifier,2,1,12,85,0.9777747296257749,True
208,False,146822,MLPClassifier,2,1,13,85,0.9760325693470292,True
209,False,146822,MLPClassifier,2,1,14,85,0.9760325693470292,True
210,False,146822,RandomForestClassifier,3,1,15,85,0.9879458157986034,True
211,False,146822,RandomForestClassifier,3,1,16,85,0.9774928541261295,True
212,False,146822,RandomForestClassifier,3,1,17,85,0.9757506938473838,True
213,False,146822,RandomForestClassifier,3,1,18,85,0.9742625986092884,True
214,False,146822,RandomForestClassifier,3,1,19,85,0.9742625986092884,True
215,False,146822,DecisionTreeClassifier,3,1,15,85,0.9830865272938443,True
216,False,146822,DecisionTreeClassifier,3,1,16,85,0.9658058622562107,True
217,False,146822,DecisionTreeClassifier,3,1,17,85,0.9578572559844336,True
218,False,146822,DecisionTreeClassifier,3,1,18,85,0.954881065508243,True
219,False,146822,DecisionTreeClassifier,3,1,19,85,0.9516508099914024,True
220,False,146822,XGBClassifier,3,1,15,85,0.9831143377528395,True
221,False,146822,XGBClassifier,3,1,16,85,0.9761456966378569,True
222,False,146822,XGBClassifier,3,1,17,85,0.9750247937312396,True
223,False,146822,XGBClassifier,3,1,18,85,0.9750247937312396,True
224,False,146822,XGBClassifier,3,1,19,85,0.9750247937312396,True
225,False,146822,GradientBoostingClassifier,3,1,15,85,0.9879458157986034,True
226,False,146822,GradientBoostingClassifier,3,1,16,85,0.9757506938473838,True
227,False,146822,GradientBoostingClassifier,3,1,17,85,0.9757506938473838,True
228,False,146822,GradientBoostingClassifier,3,1,18,85,0.9742625986092884,True
229,False,146822,GradientBoostingClassifier,3,1,19,85,0.9725204383305428,True
230,False,146822,LGBMClassifier,3,1,15,85,0.9831143377528395,True
231,False,146822,LGBMClassifier,3,1,16,85,0.9761456966378569,True
232,False,146822,LGBMClassifier,3,1,17,85,0.9744035363591113,True
233,False,146822,LGBMClassifier,3,1,18,85,0.9714273458829208,True
234,False,146822,LGBMClassifier,3,1,19,85,0.973282633452494,True
235,False,146822,MLPClassifier,3,1,15,85,0.9867117856011584,True
236,False,146822,MLPClassifier,3,1,16,85,0.9796300171953483,True
237,False,146822,MLPClassifier,3,1,17,85,0.9797431444861758,True
238,False,146822,MLPClassifier,3,1,18,85,0.9780009842074302,True
239,False,146822,MLPClassifier,3,1,19,85,0.9761456966378569,True
240,True,146822,RandomForestClassifier,0,1,0,85,0.988453945879904,False
241,True,146822,RandomForestClassifier,0,1,1,85,0.9832274650436671,False
242,True,146822,RandomForestClassifier,0,1,2,85,0.9730070602602542,False
243,True,146822,RandomForestClassifier,0,1,3,85,0.9656990372727888,False
244,True,146822,RandomForestClassifier,0,1,4,85,0.9656990372727888,False
245,True,146822,DecisionTreeClassifier,0,1,0,85,0.9629491013782535,False
246,True,146822,DecisionTreeClassifier,0,1,1,85,0.9478972185490768,False
247,True,146822,DecisionTreeClassifier,0,1,2,85,0.9343334309579954,False
248,True,146822,DecisionTreeClassifier,0,1,3,85,0.9184770524782139,False
249,True,146822,DecisionTreeClassifier,0,1,4,85,0.915246796961373,False
250,True,146822,XGBClassifier,0,1,0,85,0.9869658506418089,False
251,True,146822,XGBClassifier,0,1,1,85,0.9813721774740938,False
252,True,146822,XGBClassifier,0,1,2,85,0.9777747296257749,False
253,True,146822,XGBClassifier,0,1,3,85,0.9708338989697874,False
254,True,146822,XGBClassifier,0,1,4,85,0.9678577084935969,False
255,True,146822,GradientBoostingClassifier,0,1,0,85,0.9782550492480807,False
256,True,146822,GradientBoostingClassifier,0,1,1,85,0.9671871325108841,False
257,True,146822,GradientBoostingClassifier,0,1,2,85,0.9673002598017116,False
258,True,146822,GradientBoostingClassifier,0,1,3,85,0.9617343970929918,False
259,True,146822,GradientBoostingClassifier,0,1,4,85,0.9587582066168012,False
260,True,146822,LGBMClassifier,0,1,0,85,0.9834815300843177,False
261,True,146822,LGBMClassifier,0,1,1,85,0.978141921957253,False
262,True,146822,LGBMClassifier,0,1,2,85,0.978141921957253,False
263,True,146822,LGBMClassifier,0,1,3,85,0.9690917386910419,False
264,True,146822,LGBMClassifier,0,1,4,85,0.9673495784122962,False
265,True,146822,MLPClassifier,0,1,0,85,0.9735560244053276,False
266,True,146822,MLPClassifier,0,1,1,85,0.9638652578548049,False
267,True,146822,MLPClassifier,0,1,2,85,0.9421566021086927,False
268,True,146822,MLPClassifier,0,1,3,85,0.9388132193010241,False
269,True,146822,MLPClassifier,0,1,4,85,0.935696091075011,False
270,True,146822,RandomForestClassifier,1,1,5,85,0.9829518918514273,False
271,True,146822,RandomForestClassifier,1,1,6,85,0.9792135062532855,False
272,True,146822,RandomForestClassifier,1,1,7,85,0.9777254110151904,False
273,True,146822,RandomForestClassifier,1,1,8,85,0.9760047588880341,False
274,True,146822,RandomForestClassifier,1,1,9,85,0.9745166636499389,False
275,True,146822,DecisionTreeClassifier,1,1,5,85,0.9577226205420165,False
276,True,146822,DecisionTreeClassifier,1,1,6,85,0.9380870224003209,False
277,True,146822,DecisionTreeClassifier,1,1,7,85,0.9306465462098447,False
278,True,146822,DecisionTreeClassifier,1,1,8,85,0.9241860351761629,False
279,True,146822,DecisionTreeClassifier,1,1,9,85,0.9157292988230851,False
280,True,146822,XGBClassifier,1,1,5,85,0.988453945879904,False
281,True,146822,XGBClassifier,1,1,6,85,0.9881998808392536,False
282,True,146822,XGBClassifier,1,1,7,85,0.986457720560508,False
283,True,146822,XGBClassifier,1,1,8,85,0.9847155602817622,False
284,True,146822,XGBClassifier,1,1,9,85,0.981463796613332,False
285,True,146822,GradientBoostingClassifier,1,1,5,85,0.9817178616539824,False
286,True,146822,GradientBoostingClassifier,1,1,6,85,0.9797431444861758,False
287,True,146822,GradientBoostingClassifier,1,1,7,85,0.9750032855796503,False
288,True,146822,GradientBoostingClassifier,1,1,8,85,0.973147998010077,False
289,True,146822,GradientBoostingClassifier,1,1,9,85,0.9732611253009047,False
290,True,146822,LGBMClassifier,1,1,5,85,0.9797431444861758,False
291,True,146822,LGBMClassifier,1,1,6,85,0.9762373157770952,False
292,True,146822,LGBMClassifier,1,1,7,85,0.9694096124119352,False
293,True,146822,LGBMClassifier,1,1,8,85,0.967554324842362,False
294,True,146822,LGBMClassifier,1,1,9,85,0.9658121645636164,False
295,True,146822,MLPClassifier,1,1,5,85,0.9790087598232198,False
296,True,146822,MLPClassifier,1,1,6,85,0.9648452230115993,False
297,True,146822,MLPClassifier,1,1,7,85,0.9618690325354088,False
298,True,146822,MLPClassifier,1,1,8,85,0.9559166515830279,False
299,True,146822,MLPClassifier,1,1,9,85,0.9559166515830279,False
300,True,146822,RandomForestClassifier,2,1,10,85,0.9744951554983494,False
301,True,146822,RandomForestClassifier,2,1,11,85,0.9742410904576991,False
302,True,146822,RandomForestClassifier,2,1,12,85,0.9742410904576991,False
303,True,146822,RandomForestClassifier,2,1,13,85,0.9742410904576991,False
304,True,146822,RandomForestClassifier,2,1,14,85,0.9742410904576991,False
305,True,146822,DecisionTreeClassifier,2,1,10,85,0.9513600309549787,False
306,True,146822,DecisionTreeClassifier,2,1,11,85,0.9384605170392046,False
307,True,146822,DecisionTreeClassifier,2,1,12,85,0.9198326945132985,False
308,True,146822,DecisionTreeClassifier,2,1,13,85,0.916856504037108,False
309,True,146822,DecisionTreeClassifier,2,1,14,85,0.9136262485202671,False
310,True,146822,XGBClassifier,2,1,10,85,0.9777747296257749,False
311,True,146822,XGBClassifier,2,1,11,85,0.9730563788708387,False
312,True,146822,XGBClassifier,2,1,12,85,0.9713142185920932,False
313,True,146822,XGBClassifier,2,1,13,85,0.9713142185920932,False
314,True,146822,XGBClassifier,2,1,14,85,0.9695720583133475,False
315,True,146822,GradientBoostingClassifier,2,1,10,85,0.9591190966408736,False
316,True,146822,GradientBoostingClassifier,2,1,11,85,0.9498148483340121,False
317,True,146822,GradientBoostingClassifier,2,1,12,85,0.9450749894274866,False
318,True,146822,GradientBoostingClassifier,2,1,13,85,0.9371478913072989,False
319,True,146822,GradientBoostingClassifier,2,1,14,85,0.9356597960692037,False
320,True,146822,LGBMClassifier,2,1,10,85,0.9658421572620179,False
321,True,146822,LGBMClassifier,2,1,11,85,0.9658421572620179,False
322,True,146822,LGBMClassifier,2,1,12,85,0.962611901745177,False
323,True,146822,LGBMClassifier,2,1,13,85,0.9596357112689866,False
324,True,146822,LGBMClassifier,2,1,14,85,0.957893550990241,False
325,True,146822,MLPClassifier,2,1,10,85,0.9792628248638702,False
326,True,146822,MLPClassifier,2,1,11,85,0.9727205503555678,False
327,True,146822,MLPClassifier,2,1,12,85,0.9600814037878498,False
328,True,146822,MLPClassifier,2,1,13,85,0.9565970832303584,False
329,True,146822,MLPClassifier,2,1,14,85,0.9531127626728672,False
330,True,146822,RandomForestClassifier,3,1,15,85,0.9799972095268263,False
331,True,146822,RandomForestClassifier,3,1,16,85,0.9744951554983494,False
332,True,146822,RandomForestClassifier,3,1,17,85,0.9726398679287761,False
333,True,146822,RandomForestClassifier,3,1,18,85,0.9726398679287761,False
334,True,146822,RandomForestClassifier,3,1,19,85,0.9694096124119352,False
335,True,146822,DecisionTreeClassifier,3,1,15,85,0.9594217645175834,False
336,True,146822,DecisionTreeClassifier,3,1,16,85,0.9375636864748362,False
337,True,146822,DecisionTreeClassifier,3,1,17,85,0.9228151872968946,False
338,True,146822,DecisionTreeClassifier,3,1,18,85,0.9161006112225625,False
339,True,146822,DecisionTreeClassifier,3,1,19,85,0.9061557796313894,False
340,True,146822,XGBClassifier,3,1,15,85,0.9798840822359987,False
341,True,146822,XGBClassifier,3,1,16,85,0.974911666440412,False
342,True,146822,XGBClassifier,3,1,17,85,0.9684511554067303,False
343,True,146822,XGBClassifier,3,1,18,85,0.9633656123203161,False
344,True,146822,XGBClassifier,3,1,19,85,0.9603894218441258,False
345,True,146822,GradientBoostingClassifier,3,1,15,85,0.9576588118617736,False
346,True,146822,GradientBoostingClassifier,3,1,16,85,0.9505770434559633,False
347,True,146822,GradientBoostingClassifier,3,1,17,85,0.9419856716604683,False
348,True,146822,GradientBoostingClassifier,3,1,18,85,0.9372673209055324,False
349,True,146822,GradientBoostingClassifier,3,1,19,85,0.9328030351912467,False
350,True,146822,LGBMClassifier,3,1,15,85,0.9772750840912863,False
351,True,146822,LGBMClassifier,3,1,16,85,0.9705605080169539,False
352,True,146822,LGBMClassifier,3,1,17,85,0.9643540620239225,False
353,True,146822,LGBMClassifier,3,1,18,85,0.9628659667858274,False
354,True,146822,LGBMClassifier,3,1,19,85,0.9593816462283361,False
355,True,146822,MLPClassifier,3,1,15,85,0.9701570206796688,False
356,True,146822,MLPClassifier,3,1,16,85,0.9618725858926208,False
357,True,146822,MLPClassifier,3,1,17,85,0.9369614850886627,False
358,True,146822,MLPClassifier,3,1,18,85,0.9369614850886627,False
359,True,146822,MLPClassifier,3,1,19,85,0.9352193248099171,False
360,False,146822,RandomForestClassifier,0,1,0,85,0.988453945879904,False
361,False,146822,RandomForestClassifier,0,1,1,85,0.9832274650436671,False
362,False,146822,RandomForestClassifier,0,1,2,85,0.9730070602602542,False
363,False,146822,RandomForestClassifier,0,1,3,85,0.9656990372727888,False
364,False,146822,RandomForestClassifier,0,1,4,85,0.9656990372727888,False
365,False,146822,DecisionTreeClassifier,0,1,0,85,0.9629491013782535,False
366,False,146822,DecisionTreeClassifier,0,1,1,85,0.9478972185490768,False
367,False,146822,DecisionTreeClassifier,0,1,2,85,0.9343334309579954,False
368,False,146822,DecisionTreeClassifier,0,1,3,85,0.9184770524782139,False
369,False,146822,DecisionTreeClassifier,0,1,4,85,0.915246796961373,False
370,False,146822,XGBClassifier,0,1,0,85,0.9869658506418089,False
371,False,146822,XGBClassifier,0,1,1,85,0.9813721774740938,False
372,False,146822,XGBClassifier,0,1,2,85,0.9777747296257749,False
373,False,146822,XGBClassifier,0,1,3,85,0.9708338989697874,False
374,False,146822,XGBClassifier,0,1,4,85,0.9678577084935969,False
375,False,146822,GradientBoostingClassifier,0,1,0,85,0.9782550492480807,False
376,False,146822,GradientBoostingClassifier,0,1,1,85,0.9671871325108841,False
377,False,146822,GradientBoostingClassifier,0,1,2,85,0.9673002598017116,False
378,False,146822,GradientBoostingClassifier,0,1,3,85,0.9617343970929918,False
379,False,146822,GradientBoostingClassifier,0,1,4,85,0.9587582066168012,False
380,False,146822,LGBMClassifier,0,1,0,85,0.9834815300843177,False
381,False,146822,LGBMClassifier,0,1,1,85,0.978141921957253,False
382,False,146822,LGBMClassifier,0,1,2,85,0.978141921957253,False
383,False,146822,LGBMClassifier,0,1,3,85,0.9690917386910419,False
384,False,146822,LGBMClassifier,0,1,4,85,0.9673495784122962,False
385,False,146822,MLPClassifier,0,1,0,85,0.9685557981507459,False
386,False,146822,MLPClassifier,0,1,1,85,0.955041329170249,False
387,False,146822,MLPClassifier,0,1,2,85,0.9367352305070076,False
388,False,146822,MLPClassifier,0,1,3,85,0.934993070228262,False
389,False,146822,MLPClassifier,0,1,4,85,0.9368483577978353,False
