,single_model,dataset_name,model,level,repeat,iteration,seed,performance,skip
0,True,7592,RandomForestClassifier,0,1,0,32,0.7700767705127859,True
1,True,7592,RandomForestClassifier,0,1,1,32,0.7502201711295684,True
2,True,7592,RandomForestClassifier,0,1,2,32,0.7705169648447338,True
3,True,7592,RandomForestClassifier,0,1,3,32,0.7620508884322048,True
4,True,7592,RandomForestClassifier,0,1,4,32,0.7703128807969429,True
5,True,7592,DecisionTreeClassifier,0,1,0,32,0.7359439400332762,True
6,True,7592,DecisionTreeClassifier,0,1,1,32,0.7077582078325227,True
7,True,7592,DecisionTreeClassifier,0,1,2,32,0.7546891254655546,True
8,True,7592,DecisionTreeClassifier,0,1,3,32,0.733095731450023,True
9,True,7592,DecisionTreeClassifier,0,1,4,32,0.7584087361359866,True
10,True,7592,XGBClassifier,0,1,0,32,0.7931276911191543,True
11,True,7592,XGBClassifier,0,1,1,32,0.7847164217300602,True
12,True,7592,XGBClassifier,0,1,2,32,0.7928373100476215,True
13,True,7592,XGBClassifier,0,1,3,32,0.7875778882876059,True
14,True,7592,XGBClassifier,0,1,4,32,0.7921707871168732,True
15,True,7592,GradientBoostingClassifier,0,1,0,32,0.7731999387581439,True
16,True,7592,GradientBoostingClassifier,0,1,1,32,0.7689082751578846,True
17,True,7592,GradientBoostingClassifier,0,1,2,32,0.7754583986216144,True
18,True,7592,GradientBoostingClassifier,0,1,3,32,0.7715113868802637,True
19,True,7592,GradientBoostingClassifier,0,1,4,32,0.7757596338506224,True
20,True,7592,LGBMClassifier,0,1,0,32,0.7721562014960617,True
21,True,7592,LGBMClassifier,0,1,1,32,0.7672940936741526,True
22,True,7592,LGBMClassifier,0,1,2,32,0.7717795234007869,True
23,True,7592,LGBMClassifier,0,1,3,32,0.7683378309362349,True
24,True,7592,LGBMClassifier,0,1,4,32,0.7734034865698755,True
25,True,7592,MLPClassifier,0,1,0,32,0.5980277977376756,True
26,True,7592,MLPClassifier,0,1,1,32,0.5980277977376756,True
27,True,7592,MLPClassifier,0,1,2,32,0.6293192797573106,True
28,True,7592,MLPClassifier,0,1,3,32,0.5984365020693164,True
29,True,7592,MLPClassifier,0,1,4,32,0.6311023016361117,True
30,True,7592,RandomForestClassifier,1,1,5,32,0.7706564601837329,True
31,True,7592,RandomForestClassifier,1,1,6,32,0.7566932430188538,True
32,True,7592,RandomForestClassifier,1,1,7,32,0.7735912246633085,True
33,True,7592,RandomForestClassifier,1,1,8,32,0.7681152559898492,True
34,True,7592,RandomForestClassifier,1,1,9,32,0.77438692501164,True
35,True,7592,DecisionTreeClassifier,1,1,5,32,0.7406991149886115,True
36,True,7592,DecisionTreeClassifier,1,1,6,32,0.7191362679375585,True
37,True,7592,DecisionTreeClassifier,1,1,7,32,0.756736400776174,True
38,True,7592,DecisionTreeClassifier,1,1,8,32,0.7376245778065578,True
39,True,7592,DecisionTreeClassifier,1,1,9,32,0.7582822398986995,True
40,True,7592,XGBClassifier,1,1,5,32,0.795171749013418,True
41,True,7592,XGBClassifier,1,1,6,32,0.7904171102941422,True
42,True,7592,XGBClassifier,1,1,7,32,0.79806524180733,True
43,True,7592,XGBClassifier,1,1,8,32,0.794010224727287,True
44,True,7592,XGBClassifier,1,1,9,32,0.7990547082820365,True
45,True,7592,GradientBoostingClassifier,1,1,5,32,0.7909343562005345,True
46,True,7592,GradientBoostingClassifier,1,1,6,32,0.7827814416466071,True
47,True,7592,GradientBoostingClassifier,1,1,7,32,0.7909343562005345,True
48,True,7592,GradientBoostingClassifier,1,1,8,32,0.7887399488097964,True
49,True,7592,GradientBoostingClassifier,1,1,9,32,0.7926229080784147,True
50,True,7592,LGBMClassifier,1,1,5,32,0.7835776782309979,True
51,True,7592,LGBMClassifier,1,1,6,32,0.7816845060692676,True
52,True,7592,LGBMClassifier,1,1,7,32,0.7859544613545766,True
53,True,7592,LGBMClassifier,1,1,8,32,0.7839538200902134,True
54,True,7592,LGBMClassifier,1,1,9,32,0.7846534417294464,True
55,True,7592,MLPClassifier,1,1,5,32,0.5949166855582014,True
56,True,7592,MLPClassifier,1,1,6,32,0.5949166855582014,True
57,True,7592,MLPClassifier,1,1,7,32,0.743647840096626,True
58,True,7592,MLPClassifier,1,1,8,32,0.6942629398383822,True
59,True,7592,MLPClassifier,1,1,9,32,0.6941017361844326,True
60,True,7592,RandomForestClassifier,2,1,10,32,0.7707644655224252,True
61,True,7592,RandomForestClassifier,2,1,11,32,0.758672712204326,True
62,True,7592,RandomForestClassifier,2,1,12,32,0.7723868199833359,True
63,True,7592,RandomForestClassifier,2,1,13,32,0.7663517974817615,True
64,True,7592,RandomForestClassifier,2,1,14,32,0.773257426961875,True
65,True,7592,DecisionTreeClassifier,2,1,10,32,0.7465257635539211,True
66,True,7592,DecisionTreeClassifier,2,1,11,32,0.7148750218654876,True
67,True,7592,DecisionTreeClassifier,2,1,12,32,0.7537213673057984,True
68,True,7592,DecisionTreeClassifier,2,1,13,32,0.7320400675583472,True
69,True,7592,DecisionTreeClassifier,2,1,14,32,0.7589352274916763,True
70,True,7592,XGBClassifier,2,1,10,32,0.7977097357909464,True
71,True,7592,XGBClassifier,2,1,11,32,0.7933855097182616,True
72,True,7592,XGBClassifier,2,1,12,32,0.8017538987135142,True
73,True,7592,XGBClassifier,2,1,13,32,0.7985911969269606,True
74,True,7592,XGBClassifier,2,1,14,32,0.80308748081107,True
75,True,7592,GradientBoostingClassifier,2,1,10,32,0.7933762642689641,True
76,True,7592,GradientBoostingClassifier,2,1,11,32,0.7857286689918356,True
77,True,7592,GradientBoostingClassifier,2,1,12,32,0.792967023701264,True
78,True,7592,GradientBoostingClassifier,2,1,13,32,0.7914717017136995,True
79,True,7592,GradientBoostingClassifier,2,1,14,32,0.7934723429780628,True
80,True,7592,LGBMClassifier,2,1,10,32,0.7867289896240172,True
81,True,7592,LGBMClassifier,2,1,11,32,0.7849004061710785,True
82,True,7592,LGBMClassifier,2,1,12,32,0.789740269441978,True
83,True,7592,LGBMClassifier,2,1,13,32,0.7859653155120518,True
84,True,7592,LGBMClassifier,2,1,14,32,0.7890628923537546,True
85,True,7592,MLPClassifier,2,1,10,32,0.5606305470384422,True
86,True,7592,MLPClassifier,2,1,11,32,0.5601681081554848,True
87,True,7592,MLPClassifier,2,1,12,32,0.573020318169194,True
88,True,7592,MLPClassifier,2,1,13,32,0.5612650437328243,True
89,True,7592,MLPClassifier,2,1,14,32,0.5719337005132703,True
