,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.7510610766045549,LGBMClassifierDefault,53,0,1,72,0.7573965463988093
1,test_performance_singlemodelTrue,0.7121409161490684,LGBMClassifierAutoGluon,53,0,1,72,0.746588774580729
2,test_performance_singlemodelTrue,0.6958446557971015,LGBMClassifier1,53,0,1,72,0.732062949063452
3,test_performance_singlemodelTrue,0.7380709756728778,LGBMClassifier2,53,0,1,72,0.75603931840313
4,test_performance_singlemodelTrue,0.7495600414078675,LGBMClassifier3,53,0,1,72,0.7620956282329061
5,test_performance_singlemodelTrue,0.7056984342650103,LGBMClassifier4,53,0,1,72,0.7561344189947945
6,test_performance_singlemodelTrue,0.7134090320910973,LGBMClassifier5,53,0,1,72,0.7403229441341241
7,test_performance_singlemodelTrue,0.6204046972049689,MLPClassifier,53,0,1,72,0.6346320376554202
8,test_performance_singlemodelTrue,0.7133313923395446,LGBMClassifierDefault,53,1,1,72,0.7841997056189982
9,test_performance_singlemodelTrue,0.733389945652174,LGBMClassifierAutoGluon,53,1,1,72,0.7368379783419173
10,test_performance_singlemodelTrue,0.6937985248447205,LGBMClassifier1,53,1,1,72,0.7381673911907738
11,test_performance_singlemodelTrue,0.757919254658385,LGBMClassifier2,53,1,1,72,0.8060696973808774
12,test_performance_singlemodelTrue,0.773345302795031,LGBMClassifier3,53,1,1,72,0.7707736214692299
13,test_performance_singlemodelTrue,0.7408401268115942,LGBMClassifier4,53,1,1,72,0.7576328390944549
14,test_performance_singlemodelTrue,0.6877361542443065,LGBMClassifier5,53,1,1,72,0.7556226051763264
15,test_performance_singlemodelTrue,0.5288172877846791,MLPClassifier,53,1,1,72,0.6199245066681373
16,test_performance_singlemodelTrue,0.6988871635610766,LGBMClassifierDefault,53,2,1,72,0.7594549126144836
17,test_performance_singlemodelTrue,0.7100462603519668,LGBMClassifierAutoGluon,53,2,1,72,0.7389487247117987
18,test_performance_singlemodelTrue,0.711138069358178,LGBMClassifier1,53,2,1,72,0.713727219394752
19,test_performance_singlemodelTrue,0.771687370600414,LGBMClassifier2,53,2,1,72,0.7905884518040904
20,test_performance_singlemodelTrue,0.7751310170807453,LGBMClassifier3,53,2,1,72,0.7602693068562159
21,test_performance_singlemodelTrue,0.7402448887163561,LGBMClassifier4,53,2,1,72,0.7393654379386025
22,test_performance_singlemodelTrue,0.7205001293995859,LGBMClassifier5,53,2,1,72,0.7288280626048813
23,test_performance_singlemodelTrue,0.5774715320910973,MLPClassifier,53,2,1,72,0.6442290645064698
24,test_performance_singlemodelTrue,0.7454710144927537,LGBMClassifierDefault,53,3,1,72,0.7384966227574341
25,test_performance_singlemodelTrue,0.6923185170807453,LGBMClassifierAutoGluon,53,3,1,72,0.7357414871138471
26,test_performance_singlemodelTrue,0.6988984860248447,LGBMClassifier1,53,3,1,72,0.6777642299872437
27,test_performance_singlemodelTrue,0.7367753623188407,LGBMClassifier2,53,3,1,72,0.7613444378655576
28,test_performance_singlemodelTrue,0.7523566899585921,LGBMClassifier3,53,3,1,72,0.73772290816793
29,test_performance_singlemodelTrue,0.7380709756728778,LGBMClassifier4,53,3,1,72,0.7289957395660547
30,test_performance_singlemodelTrue,0.7139298654244306,LGBMClassifier5,53,3,1,72,0.7237228040425325
31,test_performance_singlemodelTrue,0.571187564699793,MLPClassifier,53,3,1,72,0.6497873018049853
32,test_performance_singlemodelFalse,0.7510610766045549,LGBMClassifierDefault,53,0,1,72,0.7573965463988093
33,test_performance_singlemodelFalse,0.7121409161490684,LGBMClassifierAutoGluon,53,0,1,72,0.746588774580729
34,test_performance_singlemodelFalse,0.6958446557971015,LGBMClassifier1,53,0,1,72,0.732062949063452
35,test_performance_singlemodelFalse,0.7380709756728778,LGBMClassifier2,53,0,1,72,0.75603931840313
36,test_performance_singlemodelFalse,0.7495600414078675,LGBMClassifier3,53,0,1,72,0.7620956282329061
37,test_performance_singlemodelFalse,0.7056984342650103,LGBMClassifier4,53,0,1,72,0.7561344189947945
38,test_performance_singlemodelFalse,0.7134090320910973,LGBMClassifier5,53,0,1,72,0.7403229441341241
39,test_performance_singlemodelFalse,0.5495373964803312,MLPClassifier,53,0,1,72,0.6240125925216438
40,test_performance_singlemodelFalse,0.7388748706004141,LGBMClassifierDefault,53,1,1,72,0.7622334492620277
41,test_performance_singlemodelFalse,0.7443096532091097,LGBMClassifierAutoGluon,53,1,1,72,0.7693179218070267
42,test_performance_singlemodelFalse,0.7183278338509317,LGBMClassifier1,53,1,1,72,0.7449321709504412
43,test_performance_singlemodelFalse,0.721200504658385,LGBMClassifier2,53,1,1,72,0.772006769722995
44,test_performance_singlemodelFalse,0.7185057582815735,LGBMClassifier3,53,1,1,72,0.7552249241613975
45,test_performance_singlemodelFalse,0.7515301501035196,LGBMClassifier4,53,1,1,72,0.7678345732842047
46,test_performance_singlemodelFalse,0.7510125517598344,LGBMClassifier5,53,1,1,72,0.7583530095263249
47,test_performance_singlemodelFalse,0.6969024974120083,MLPClassifier,53,1,1,72,0.7319026038121748
48,test_performance_singlemodelFalse,0.7003105590062112,LGBMClassifierDefault,53,2,1,72,0.7594378002524165
49,test_performance_singlemodelFalse,0.7372929606625259,LGBMClassifierAutoGluon,53,2,1,72,0.749524451690895
50,test_performance_singlemodelFalse,0.6994306418219461,LGBMClassifier1,53,2,1,72,0.7352968378047995
51,test_performance_singlemodelFalse,0.7235248447204969,LGBMClassifier2,53,2,1,72,0.7587495265378269
52,test_performance_singlemodelFalse,0.7544772256728779,LGBMClassifier3,53,2,1,72,0.7463226259530316
53,test_performance_singlemodelFalse,0.7055900621118012,LGBMClassifier4,53,2,1,72,0.7588970072836986
54,test_performance_singlemodelFalse,0.7196185947204969,LGBMClassifier5,53,2,1,72,0.7509864399949884
55,test_performance_singlemodelFalse,0.7109019151138717,MLPClassifier,53,2,1,72,0.7291881478208164
56,test_performance_singlemodelFalse,0.6738612836438924,LGBMClassifierDefault,53,3,1,72,0.7250359813111238
57,test_performance_singlemodelFalse,0.7122670807453415,LGBMClassifierAutoGluon,53,3,1,72,0.7119518269472175
58,test_performance_singlemodelFalse,0.7266579321946169,LGBMClassifier1,53,3,1,72,0.7107346270520927
59,test_performance_singlemodelFalse,0.6956004140786749,LGBMClassifier2,53,3,1,72,0.7150136245845263
60,test_performance_singlemodelFalse,0.7039337474120082,LGBMClassifier3,53,3,1,72,0.7388918094793053
