,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.7406988844488844,LGBMClassifierDefault,53,0,1,96,0.7712966674048719
0,test_performance_singlemodelTrue,0.7510610766045549,LGBMClassifierDefault,53,0,1,72,0.7573965463988093
0,test_performance_singlemodelTrue,0.7646518080916577,LGBMClassifierDefault,53,0,1,20,0.7884887821108857
0,test_performance_singlemodelTrue,0.7799452545134629,LGBMClassifierDefault,53,0,1,70,0.7542863638568441
0,test_performance_singlemodelTrue,0.7853947032018407,LGBMClassifierDefault,53,0,1,10,0.7581756883948734
0,test_performance_singlemodelTrue,0.7871784862828031,LGBMClassifierDefault,7592,0,1,50,0.7945923018254364
0,test_performance_singlemodelTrue,0.7956309541871383,LGBMClassifierDefault,7592,0,1,65,0.7965524691493897
0,test_performance_singlemodelTrue,0.7966119392806413,LGBMClassifierDefault,7592,0,1,40,0.7962692876427597
0,test_performance_singlemodelTrue,0.797809837994166,LGBMClassifierDefault,7592,0,1,63,0.7966172327445309
0,test_performance_singlemodelTrue,0.8054205484670827,LGBMClassifierDefault,7592,0,1,37,0.794334654579458
0,test_performance_singlemodelTrue,0.8120782726045883,LGBMClassifierDefault,146818,0,1,14,0.8841505943716643
0,test_performance_singlemodelTrue,0.8473597359735974,LGBMClassifierDefault,146818,0,1,60,0.8471631205673759
0,test_performance_singlemodelTrue,0.8482118482118481,LGBMClassifierDefault,146818,0,1,94,0.8351568639303633
0,test_performance_singlemodelTrue,0.8540423223005968,LGBMClassifierDefault,146818,0,1,26,0.8655511155511155
0,test_performance_singlemodelTrue,0.9089795918367347,LGBMClassifierDefault,146818,0,1,2,0.8428160919540231
0,test_performance_singlemodelTrue,0.942437412675508,LGBMClassifierDefault,146822,0,1,56,0.9735548166466479
0,test_performance_singlemodelTrue,0.9434793451685686,LGBMClassifierDefault,146822,0,1,39,0.9737232744483981
0,test_performance_singlemodelTrue,0.951249375987358,LGBMClassifierDefault,146822,0,1,17,0.9779488275238789
0,test_performance_singlemodelTrue,0.9529399324549458,LGBMClassifierDefault,146822,0,1,35,0.9735642389481894
0,test_performance_singlemodelTrue,0.9571216907492118,LGBMClassifierDefault,146822,0,1,69,0.9699018887259703
0,test_performance_singlemodelTrue,0.9923167848699763,LGBMClassifierDefault,3,0,1,42,0.9919781528519411
0,test_performance_singlemodelTrue,0.9937900490011309,LGBMClassifierDefault,3,0,1,1,0.990735096788232
0,test_performance_singlemodelTrue,0.9949909096608363,LGBMClassifierDefault,3,0,1,87,0.9919451773673409
0,test_performance_singlemodelTrue,0.9959239130434783,LGBMClassifierDefault,3,0,1,89,0.9902978864571848
0,test_performance_singlemodelTrue,0.9975903614457831,LGBMClassifierDefault,3,0,1,18,0.9920757512966382
1,test_performance_singlemodelTrue,0.7121409161490684,LGBMClassifierAutoGluon,53,0,1,72,0.746588774580729
1,test_performance_singlemodelTrue,0.7223303795202292,LGBMClassifierAutoGluon,53,0,1,20,0.762574447378535
1,test_performance_singlemodelTrue,0.7340784215784216,LGBMClassifierAutoGluon,53,0,1,96,0.7652913282557656
1,test_performance_singlemodelTrue,0.743667404450663,LGBMClassifierAutoGluon,53,0,1,10,0.7663527123269385
1,test_performance_singlemodelTrue,0.7743955847366268,LGBMClassifierAutoGluon,53,0,1,70,0.7439660456054851
1,test_performance_singlemodelTrue,0.7744267223839153,LGBMClassifierAutoGluon,7592,0,1,50,0.7830235647554559
1,test_performance_singlemodelTrue,0.782324925529094,LGBMClassifierAutoGluon,7592,0,1,63,0.7841524879182251
1,test_performance_singlemodelTrue,0.7853396358512672,LGBMClassifierAutoGluon,7592,0,1,40,0.7860219571787532
1,test_performance_singlemodelTrue,0.7877068535008651,LGBMClassifierAutoGluon,7592,0,1,65,0.7867230332550357
1,test_performance_singlemodelTrue,0.791369957948333,LGBMClassifierAutoGluon,7592,0,1,37,0.7816578810328867
1,test_performance_singlemodelTrue,0.822604588394062,LGBMClassifierAutoGluon,146818,0,1,14,0.8724451115963126
1,test_performance_singlemodelTrue,0.8319994574064027,LGBMClassifierAutoGluon,146818,0,1,26,0.8660506160506161
1,test_performance_singlemodelTrue,0.8552667766776678,LGBMClassifierAutoGluon,146818,0,1,60,0.8468085106382979
1,test_performance_singlemodelTrue,0.8838775510204082,LGBMClassifierAutoGluon,146818,0,1,2,0.8345961887477313
1,test_performance_singlemodelTrue,0.8903221403221403,LGBMClassifierAutoGluon,146818,0,1,94,0.84511575893127
1,test_performance_singlemodelTrue,0.9248422351521484,LGBMClassifierAutoGluon,146822,0,1,39,0.9667644884573132
1,test_performance_singlemodelTrue,0.9283337914290295,LGBMClassifierAutoGluon,146822,0,1,56,0.9677546123451213
1,test_performance_singlemodelTrue,0.9465062743700509,LGBMClassifierAutoGluon,146822,0,1,17,0.9686748145368503
1,test_performance_singlemodelTrue,0.9492759067371798,LGBMClassifierAutoGluon,146822,0,1,69,0.9698639492195256
1,test_performance_singlemodelTrue,0.9517286798166806,LGBMClassifierAutoGluon,146822,0,1,35,0.9671892504677054
1,test_performance_singlemodelTrue,0.9895094562647755,LGBMClassifierAutoGluon,3,0,1,42,0.9927807210702397
1,test_performance_singlemodelTrue,0.9923420027641663,LGBMClassifierAutoGluon,3,0,1,1,0.9896879175814519
1,test_performance_singlemodelTrue,0.993708858378785,LGBMClassifierAutoGluon,3,0,1,87,0.9919881057084223
1,test_performance_singlemodelTrue,0.993781375502008,LGBMClassifierAutoGluon,3,0,1,18,0.9920757512966382
1,test_performance_singlemodelTrue,0.9972826086956521,LGBMClassifierAutoGluon,3,0,1,89,0.9923448017272982
10,test_performance_singlemodelTrue,0.5,LGBMClassifier1,146818,1,1,14,0.5
10,test_performance_singlemodelTrue,0.5,LGBMClassifier1,146818,1,1,26,0.5177322677322677
10,test_performance_singlemodelTrue,0.5,LGBMClassifier1,7592,1,1,37,0.5
10,test_performance_singlemodelTrue,0.5,LGBMClassifier1,7592,1,1,40,0.5
10,test_performance_singlemodelTrue,0.5,LGBMClassifier1,7592,1,1,50,0.5
10,test_performance_singlemodelTrue,0.5,LGBMClassifier1,7592,1,1,63,0.5
10,test_performance_singlemodelTrue,0.5,LGBMClassifier1,7592,1,1,65,0.5
10,test_performance_singlemodelTrue,0.6431292517006802,LGBMClassifier1,146818,1,1,2,0.6542196007259529
10,test_performance_singlemodelTrue,0.6897326371404404,LGBMClassifier1,53,1,1,10,0.7196372043355407
10,test_performance_singlemodelTrue,0.6937985248447205,LGBMClassifier1,53,1,1,72,0.7381673911907738
10,test_performance_singlemodelTrue,0.7113586358635864,LGBMClassifier1,146818,1,1,60,0.7602836879432624
10,test_performance_singlemodelTrue,0.7253371628371629,LGBMClassifier1,53,1,1,96,0.7130832723511674
10,test_performance_singlemodelTrue,0.7280917280917281,LGBMClassifier1,146818,1,1,94,0.6905488726349513
10,test_performance_singlemodelTrue,0.7510687335043308,LGBMClassifier1,53,1,1,70,0.7105805133637564
10,test_performance_singlemodelTrue,0.7524633011099177,LGBMClassifier1,53,1,1,20,0.7172368950584259
10,test_performance_singlemodelTrue,0.9294297793770904,LGBMClassifier1,146822,1,1,39,0.9488689380890547
