,tool,task,model,fold,train,val,test,overfit
0,autosklearn,cnae-9,best_individual_model,0,0.9971670616399034,0.941600009501244,0.9444444444444444,0.03703703703703698
1,autosklearn,cnae-9,best_ensemble_model,0,0.9681069958847738,inf,0.9537037037037036,0.0
2,autosklearn,cnae-9,best_individual_model,1,1.0,0.9566077688505672,0.9259259259259259,0.0092592592592593
3,autosklearn,cnae-9,best_ensemble_model,1,0.970164609053498,inf,0.9259259259259259,0.0
4,autosklearn,cnae-9,best_individual_model,2,0.9922902987288376,0.9534763171594448,0.9537037037037036,0.02777777777777779
5,autosklearn,cnae-9,best_ensemble_model,2,0.9681069958847738,inf,0.9537037037037036,0.0
6,autosklearn,cnae-9,best_individual_model,3,0.9966622072519848,0.9526612885666385,0.9166666666666666,0.02777777777777779
7,autosklearn,cnae-9,best_ensemble_model,3,0.9650205761316872,inf,0.9259259259259258,0.0
8,autosklearn,cnae-9,best_individual_model,4,0.9974252601915988,0.9423249742179782,0.9444444444444444,0.02777777777777779
9,autosklearn,cnae-9,best_ensemble_model,4,0.9629629629629632,inf,0.9722222222222222,0.0
10,autosklearn,higgs,best_individual_model,0,0.8523640483150143,0.7259090862240984,0.7390956841319889,0.0
11,autosklearn,higgs,best_ensemble_model,0,0.7274388898966828,inf,0.7372633543306575,0.0
12,autosklearn,higgs,best_individual_model,1,0.8524548261031564,0.7268683004609283,0.7207106280555005,0.0
13,autosklearn,higgs,best_ensemble_model,1,0.7279586143704082,inf,0.7213806790389836,0.0
14,autosklearn,higgs,best_individual_model,2,0.8518741103785137,0.7238327444610273,0.7327423051206472,0.0
15,autosklearn,higgs,best_ensemble_model,2,0.7256180376328571,inf,0.7315863294238121,0.0
16,autosklearn,higgs,best_individual_model,3,0.853041466374295,0.7241255898321797,0.7333018281231463,0.0
17,autosklearn,higgs,best_ensemble_model,3,0.7259197407901062,inf,0.7311789833504384,0.0
18,autosklearn,higgs,best_individual_model,4,0.8504058403856884,0.7245485312194466,0.7366759760235359,0.0
19,autosklearn,higgs,best_ensemble_model,4,0.7261809069544851,inf,0.7362338288815422,0.0
20,autosklearn,kr-vs-kp,best_individual_model,0,1.0,0.99687658759201,0.9967320261437908,0.0
21,autosklearn,kr-vs-kp,best_ensemble_model,0,0.9979096285011542,inf,0.9934640522875816,0.0
22,autosklearn,kr-vs-kp,best_individual_model,1,1.0,0.9964528024864958,0.9910179640718564,0.0059880239520956335
23,autosklearn,kr-vs-kp,best_ensemble_model,1,0.9982425179818466,inf,0.9850299401197604,0.0
24,autosklearn,kr-vs-kp,best_individual_model,2,1.0,0.995393424727488,0.9967320261437908,0.0
25,autosklearn,kr-vs-kp,best_ensemble_model,2,0.996848936982616,inf,0.9967320261437908,0.0
26,autosklearn,kr-vs-kp,best_individual_model,3,1.0,0.9957255351244494,0.997005988023952,0.0029940119760479833
27,autosklearn,kr-vs-kp,best_ensemble_model,3,0.9971818264633086,inf,1.0,0.0
28,autosklearn,kr-vs-kp,best_individual_model,4,1.0,0.9957569346528894,1.0,0.0
29,autosklearn,kr-vs-kp,best_ensemble_model,4,0.9975457274822314,inf,1.0,0.0
30,autosklearn,vehicle,best_individual_model,0,0.9215953467706136,0.8636619192739083,0.8716991341991343,0.023809523809523725
31,autosklearn,vehicle,best_ensemble_model,0,0.8728069419921541,inf,0.8825216450216451,0.0
32,autosklearn,vehicle,best_individual_model,1,0.9789783342026868,0.8567672904379281,0.8252164502164503,0.03463203463203457
33,autosklearn,vehicle,best_ensemble_model,1,0.8789808050805217,inf,0.8365800865800865,0.0
34,autosklearn,vehicle,best_individual_model,2,0.9206440412266924,0.8640011352465533,0.8371212121212122,0.022727272727272707
35,autosklearn,vehicle,best_ensemble_model,2,0.8754784415222923,inf,0.8138528138528138,0.0
36,autosklearn,vehicle,best_individual_model,3,0.9461879082935344,0.8426849906784549,0.814935064935065,0.045454545454545525
37,autosklearn,vehicle,best_ensemble_model,3,0.8743175280808521,inf,0.8014069264069263,0.0
38,autosklearn,vehicle,best_individual_model,4,0.9507065397202136,0.8439178459727945,0.8739177489177489,0.010822510822510845
39,autosklearn,vehicle,best_ensemble_model,4,0.8780228946414916,inf,0.8501082251082251,0.0
40,autosklearn,MiniBooNE,best_individual_model,0,0.951155639535824,0.9398874938571722,0.937920785991295,0.0
41,autosklearn,MiniBooNE,best_ensemble_model,0,0.9403382547932191,inf,0.9384046520003336,0.0
42,autosklearn,MiniBooNE,best_individual_model,1,0.9513411347313304,0.9396978621995868,0.9374516331630705,0.0
43,autosklearn,MiniBooNE,best_ensemble_model,1,0.9403281235587362,inf,0.937133960217316,0.0
44,autosklearn,MiniBooNE,best_individual_model,2,0.9509944387452616,0.9396455334197268,0.9377799493749459,0.0
45,autosklearn,MiniBooNE,best_ensemble_model,2,0.9403239300023836,inf,0.9390119184084584,0.0
46,autosklearn,MiniBooNE,best_individual_model,3,0.9508995458704064,0.9393656121465808,0.9434790304233444,0.0
47,autosklearn,MiniBooNE,best_ensemble_model,3,0.9400637561628142,inf,0.9438025886414244,0.0
48,autosklearn,MiniBooNE,best_individual_model,4,0.950800672736012,0.9393578920520976,0.940906553371365,0.0
49,autosklearn,MiniBooNE,best_ensemble_model,4,0.9398391624884209,inf,0.9408531174410454,0.0
50,autosklearn,connect-4,best_individual_model,0,0.9410105935412464,0.7407953405406944,0.7567148890349467,0.0
