,tool,task,model,fold,train,val,test,overfit
0,AutoGluon,cnae-9,best_ensemble_model,0,,,0.9722219999999999,
1,AutoGluon,cnae-9,best_ensemble_model,1,,,0.8888889999999999,
2,AutoGluon,cnae-9,best_ensemble_model,2,,,0.9629629999999999,
3,AutoGluon,cnae-9,best_ensemble_model,3,,,0.907407,
4,AutoGluon,cnae-9,best_ensemble_model,4,,,0.9629629999999999,
5,AutoGluon,higgs,best_ensemble_model,0,,,0.729104,
6,AutoGluon,higgs,best_ensemble_model,1,,,0.720375,
7,AutoGluon,higgs,best_ensemble_model,2,,,0.727715,
8,AutoGluon,higgs,best_ensemble_model,3,,,0.729902,
9,AutoGluon,higgs,best_ensemble_model,4,,,0.7293270000000001,
10,AutoGluon,kr-vs-kp,best_ensemble_model,0,,,0.9937379999999999,
11,AutoGluon,kr-vs-kp,best_ensemble_model,1,,,0.98503,
12,AutoGluon,kr-vs-kp,best_ensemble_model,2,,,0.996732,
13,AutoGluon,kr-vs-kp,best_ensemble_model,3,,,1.0,
14,AutoGluon,kr-vs-kp,best_ensemble_model,4,,,1.0,
15,AutoGluon,vehicle,best_ensemble_model,0,,,0.847348,
16,AutoGluon,vehicle,best_ensemble_model,1,,,0.8376620000000001,
17,AutoGluon,vehicle,best_ensemble_model,2,,,0.8365799999999999,
18,AutoGluon,vehicle,best_ensemble_model,3,,,0.8836579999999999,
19,AutoGluon,vehicle,best_ensemble_model,4,,,0.8717530000000001,
20,AutoGluon,MiniBooNE,best_ensemble_model,0,,,0.931232,
21,AutoGluon,MiniBooNE,best_ensemble_model,1,,,0.92904,
22,AutoGluon,MiniBooNE,best_ensemble_model,2,,,0.936641,
23,AutoGluon,MiniBooNE,best_ensemble_model,3,,,0.9370219999999999,
24,AutoGluon,MiniBooNE,best_ensemble_model,4,,,0.93473,
25,AutoGluon,connect-4,best_ensemble_model,0,,,0.752361,
26,AutoGluon,connect-4,best_ensemble_model,1,,,0.7485729999999999,
27,AutoGluon,connect-4,best_ensemble_model,2,,,0.7594529999999999,
28,AutoGluon,connect-4,best_ensemble_model,3,,,0.750125,
29,AutoGluon,connect-4,best_ensemble_model,4,,,0.760034,
30,AutoGluon,segment,best_ensemble_model,0,,,0.9913420000000001,
31,AutoGluon,segment,best_ensemble_model,1,,,0.9870129999999999,
32,AutoGluon,segment,best_ensemble_model,2,,,0.9956709999999999,
33,AutoGluon,segment,best_ensemble_model,3,,,0.9913420000000001,
34,AutoGluon,segment,best_ensemble_model,4,,,0.9956709999999999,
35,AutoGluon,Australian,best_ensemble_model,0,,,0.8726659999999999,
36,AutoGluon,Australian,best_ensemble_model,1,,,0.8314940000000001,
37,AutoGluon,Australian,best_ensemble_model,2,,,0.84635,
38,AutoGluon,Australian,best_ensemble_model,3,,,0.840407,
39,AutoGluon,Australian,best_ensemble_model,4,,,0.8989809999999999,
40,AutoGluon,adult,best_ensemble_model,0,,,0.813619,
41,AutoGluon,adult,best_ensemble_model,1,,,0.816392,
42,AutoGluon,adult,best_ensemble_model,2,,,0.807543,
43,AutoGluon,adult,best_ensemble_model,3,,,0.80791,
44,AutoGluon,adult,best_ensemble_model,4,,,0.80714,
45,AutoGluon,Albert,best_ensemble_model,0,,,0.685683,
46,AutoGluon,Albert,best_ensemble_model,1,,,0.0,
47,AutoGluon,Albert,best_ensemble_model,2,,,0.690716,
48,AutoGluon,Albert,best_ensemble_model,3,,,0.6864359999999999,
49,AutoGluon,Albert,best_ensemble_model,4,,,0.685448,
