,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,146606,HistGradientBoostingClassifier,0,5,0,48,0.7180212702228899
1,True,146606,HistGradientBoostingClassifier,0,5,1,48,0.7232186423689304
2,True,146606,HistGradientBoostingClassifier,0,5,2,48,0.7212857032021178
3,True,146606,HistGradientBoostingClassifier,0,5,3,48,0.7228886249449826
4,True,146606,HistGradientBoostingClassifier,0,5,4,48,0.7220760203852712
5,True,146606,HistGradientBoostingClassifier,0,5,5,48,0.7229407946324413
6,True,146606,HistGradientBoostingClassifier,0,5,6,48,0.7217918396419918
7,True,146606,HistGradientBoostingClassifier,0,5,7,48,0.7227048442260604
8,True,146606,HistGradientBoostingClassifier,0,5,8,48,0.7219409273685244
9,True,146606,HistGradientBoostingClassifier,0,5,9,48,0.7222968009535632
10,True,146606,HistGradientBoostingClassifier,0,5,10,48,0.7218663835052581
11,True,146606,HistGradientBoostingClassifier,0,5,11,48,0.7217592799080836
12,True,146606,HistGradientBoostingClassifier,0,5,12,48,0.7212772803364713
13,True,146606,HistGradientBoostingClassifier,0,5,13,48,0.7217116371353363
14,True,146606,HistGradientBoostingClassifier,0,5,14,48,0.7208681053352961
15,True,146606,HistGradientBoostingClassifier,0,5,15,48,0.7219554662428371
16,True,146606,HistGradientBoostingClassifier,0,5,16,48,0.7214129175177444
17,True,146606,HistGradientBoostingClassifier,0,5,17,48,0.7222486140162894
18,True,146606,HistGradientBoostingClassifier,0,5,18,48,0.7214336591999726
19,True,146606,HistGradientBoostingClassifier,0,5,19,48,0.7217766698039032
20,True,146606,HistGradientBoostingClassifier,0,5,20,48,0.7213428571695646
21,True,146606,HistGradientBoostingClassifier,0,5,21,48,0.7213450772272955
22,True,146606,HistGradientBoostingClassifier,0,5,22,48,0.7210452258810257
23,True,146606,HistGradientBoostingClassifier,0,5,23,48,0.7211158303937321
24,True,146606,HistGradientBoostingClassifier,0,5,24,48,0.7211091268209147
25,True,146606,RandomForestClassifier,0,5,0,48,0.7128588748360162
26,True,146606,RandomForestClassifier,0,5,1,48,0.7159688018124752
27,True,146606,RandomForestClassifier,0,5,2,48,0.7169567842560582
28,True,146606,RandomForestClassifier,0,5,3,48,0.7186386899776512
29,True,146606,RandomForestClassifier,0,5,4,48,0.7185738743072085
30,True,146606,RandomForestClassifier,0,5,5,48,0.7182867557431725
31,True,146606,RandomForestClassifier,0,5,6,48,0.7183653691558733
32,True,146606,RandomForestClassifier,0,5,7,48,0.7197256369195401
33,True,146606,RandomForestClassifier,0,5,8,48,0.7184051766271253
34,True,146606,RandomForestClassifier,0,5,9,48,0.7202979377566587
35,True,146606,RandomForestClassifier,0,5,10,48,0.7199258494041031
36,True,146606,RandomForestClassifier,0,5,11,48,0.7191472200737553
37,True,146606,RandomForestClassifier,0,5,12,48,0.7183250175200946
38,True,146606,RandomForestClassifier,0,5,13,48,0.718365869920775
39,True,146606,RandomForestClassifier,0,5,14,48,0.7182969847008978
40,True,146606,RandomForestClassifier,0,5,15,48,0.718766077891777
41,True,146606,RandomForestClassifier,0,5,16,48,0.7178373593050932
42,True,146606,RandomForestClassifier,0,5,17,48,0.7185144134827812
43,True,146606,RandomForestClassifier,0,5,18,48,0.7178670680174944
44,True,146606,RandomForestClassifier,0,5,19,48,0.7196539440777807
45,True,146606,RandomForestClassifier,0,5,20,48,0.7187941541105989
46,True,146606,RandomForestClassifier,0,5,21,48,0.7193607963043283
47,True,146606,RandomForestClassifier,0,5,22,48,0.7192464883694347
48,True,146606,RandomForestClassifier,0,5,23,48,0.7193176370466676
49,True,146606,RandomForestClassifier,0,5,24,48,0.718969598763124
50,True,146606,DecisionTreeClassifier,0,5,0,48,0.6198141988616213
51,True,146606,DecisionTreeClassifier,0,5,1,48,0.6250519259818731
52,True,146606,DecisionTreeClassifier,0,5,2,48,0.6513885142425551
53,True,146606,DecisionTreeClassifier,0,5,3,48,0.6551727979430981
