,hue,performance,model,dataset_name,level,repeat,seed,val_score,estimated_val_score
0,test_performance_singlemodelTrue,0.8658602150537634,HistGradientBoostingClassifier,146818,0,5,75,0.8652438098131551,0.855150757954356
1,test_performance_singlemodelTrue,0.8846102150537634,RandomForestClassifier,146818,0,5,75,0.8588257633297889,0.8596914875895385
2,test_performance_singlemodelTrue,0.8774865591397849,DecisionTreeClassifier,146818,0,5,75,0.8475239252620386,0.8141882392137265
3,test_performance_singlemodelTrue,0.8881048387096775,LinearDiscriminantAnalysis,146818,0,5,75,0.8589169071851739,0.8593549891720805
4,test_performance_singlemodelTrue,0.883736559139785,XGBClassifier,146818,0,5,75,0.8666793255354701,0.8624597701149426
5,test_performance_singlemodelTrue,0.8953629032258064,GradientBoostingClassifier,146818,0,5,75,0.8571016253987545,0.8578067632850243
6,test_performance_singlemodelTrue,0.8783602150537635,LGBMClassifier,146818,0,5,75,0.8517393285735986,0.8538667333000166
7,test_performance_singlemodelTrue,0.8077284946236559,MLPClassifier,146818,0,5,75,0.7847941667932554,0.751640513076795
8,test_performance_singlemodelTrue,0.8712365591397849,HistGradientBoostingClassifier,146818,1,5,75,0.8603600182287711,0.851304014659337
9,test_performance_singlemodelTrue,0.883736559139785,RandomForestClassifier,146818,1,5,75,0.8728087498101169,0.8635285690488089
10,test_performance_singlemodelTrue,0.8873655913978494,DecisionTreeClassifier,146818,1,5,75,0.8438857663679173,0.8103358320839581
11,test_performance_singlemodelTrue,0.8773521505376345,LinearDiscriminantAnalysis,146818,1,5,75,0.855468631323105,0.8581459270364816
12,test_performance_singlemodelTrue,0.894489247311828,XGBClassifier,146818,1,5,75,0.8688819687072763,0.8617261369315343
13,test_performance_singlemodelTrue,0.9016129032258065,GradientBoostingClassifier,146818,1,5,75,0.8548989822269482,0.8491484257871065
14,test_performance_singlemodelTrue,0.8712365591397849,LGBMClassifier,146818,1,5,75,0.8500151906425641,0.8494416125270697
15,test_performance_singlemodelTrue,0.8086021505376344,MLPClassifier,146818,1,5,75,0.7715783077624183,0.7484567716141929
16,test_performance_singlemodelTrue,0.8658602150537634,HistGradientBoostingClassifier,146818,2,5,75,0.8525064560230897,0.85064101282692
17,test_performance_singlemodelTrue,0.8846102150537634,RandomForestClassifier,146818,2,5,75,0.8662008202946985,0.8629481925703816
18,test_performance_singlemodelTrue,0.8809811827956989,DecisionTreeClassifier,146818,2,5,75,0.8404374905058485,0.8111540896218559
19,test_performance_singlemodelTrue,0.8711021505376344,LinearDiscriminantAnalysis,146818,2,5,75,0.8689731125626614,0.8653563218390804
20,test_performance_singlemodelTrue,0.883736559139785,XGBClassifier,146818,2,5,75,0.8671578307762418,0.8603318340829585
21,test_performance_singlemodelTrue,0.8908602150537634,GradientBoostingClassifier,146818,2,5,75,0.8610284065015951,0.8548092620356488
22,test_performance_singlemodelTrue,0.8658602150537634,LGBMClassifier,146818,2,5,75,0.8517393285735986,0.8538570714642679
23,test_performance_singlemodelTrue,0.8193548387096774,MLPClassifier,146818,2,5,75,0.7951389943794622,0.7509891720806263
24,test_performance_singlemodelTrue,0.8658602150537634,HistGradientBoostingClassifier,146818,3,5,75,0.8595928907792799,0.8537231384307847
25,test_performance_singlemodelTrue,0.8891129032258065,RandomForestClassifier,146818,3,5,75,0.8718517393285736,0.8640286523404964
26,test_performance_singlemodelTrue,0.8658602150537634,DecisionTreeClassifier,146818,3,5,75,0.8421616284368829,0.8140496418457437
27,test_performance_singlemodelTrue,0.8818548387096774,LinearDiscriminantAnalysis,146818,3,5,75,0.8623651830472429,0.862871897384641
28,test_performance_singlemodelTrue,0.8891129032258065,XGBClassifier,146818,3,5,75,0.8583472580890171,0.85888189238714
29,test_performance_singlemodelTrue,0.9024865591397849,GradientBoostingClassifier,146818,3,5,75,0.8583472580890171,0.8515428952190572
30,test_performance_singlemodelTrue,0.8774865591397849,LGBMClassifier,146818,3,5,75,0.8500151906425641,0.8494416125270697
31,test_performance_singlemodelTrue,0.8139784946236559,MLPClassifier,146818,3,5,75,0.7821130183806775,0.7536415125770446
32,test_performance_singlemodelTrue,0.8712365591397849,HistGradientBoostingClassifier,146818,4,5,75,0.8542305939541243,0.8483021822422123
33,test_performance_singlemodelTrue,0.896236559139785,RandomForestClassifier,146818,4,5,75,0.8605499012608233,0.8574885890388139
34,test_performance_singlemodelTrue,0.8846102150537634,DecisionTreeClassifier,146818,4,5,75,0.8362220871942883,0.8047799433616525
35,test_performance_singlemodelTrue,0.8818548387096774,LinearDiscriminantAnalysis,146818,4,5,75,0.8623651830472429,0.8587552890221555
36,test_performance_singlemodelTrue,0.8891129032258065,XGBClassifier,146818,4,5,75,0.8735758772596081,0.8682928535732134
37,test_performance_singlemodelTrue,0.8953629032258064,GradientBoostingClassifier,146818,4,5,75,0.8531748442959137,0.8515622188905547
38,test_performance_singlemodelTrue,0.8658602150537634,LGBMClassifier,146818,4,5,75,0.8517393285735986,0.8538570714642679
39,test_performance_singlemodelTrue,0.8077284946236559,MLPClassifier,146818,4,5,75,0.7723454352119095,0.7411670831251042
40,test_performance_singlemodelTrue,0.8712365591397849,HistGradientBoostingClassifier,146818,5,5,75,0.8490581801610209,0.8492157254705981
41,test_performance_singlemodelTrue,0.8899865591397849,RandomForestClassifier,146818,5,5,75,0.8617955339510861,0.8649881725803765
42,test_performance_singlemodelTrue,0.8488575268817204,DecisionTreeClassifier,146818,5,5,75,0.8593042685705605,0.8161019490254873
43,test_performance_singlemodelTrue,0.8818548387096774,LinearDiscriminantAnalysis,146818,5,5,75,0.8623651830472429,0.8587552890221555
44,test_performance_singlemodelTrue,0.8891129032258065,XGBClassifier,146818,5,5,75,0.8573902476074737,0.8560309845077461
45,test_performance_singlemodelTrue,0.8908602150537634,GradientBoostingClassifier,146818,5,5,75,0.8588257633297889,0.8528452440446442
46,test_performance_singlemodelTrue,0.8774865591397849,LGBMClassifier,146818,5,5,75,0.8500151906425641,0.8494416125270697
47,test_performance_singlemodelTrue,0.8148521505376345,MLPClassifier,146818,5,5,75,0.7772292267962935,0.7556421789105449
48,test_performance_singlemodelFalse,0.8658602150537634,HistGradientBoostingClassifier,146818,0,5,75,0.8652438098131551,0.855150757954356
49,test_performance_singlemodelFalse,0.8846102150537634,RandomForestClassifier,146818,0,5,75,0.8588257633297889,0.8596914875895385
50,test_performance_singlemodelFalse,0.8774865591397849,DecisionTreeClassifier,146818,0,5,75,0.8475239252620386,0.8141882392137265
51,test_performance_singlemodelFalse,0.8881048387096775,LinearDiscriminantAnalysis,146818,0,5,75,0.8589169071851739,0.8593549891720805
52,test_performance_singlemodelFalse,0.883736559139785,XGBClassifier,146818,0,5,75,0.8666793255354701,0.8624597701149426
53,test_performance_singlemodelFalse,0.8953629032258064,GradientBoostingClassifier,146818,0,5,75,0.8610284065015951,0.8599100449775112
54,test_performance_singlemodelFalse,0.8783602150537635,LGBMClassifier,146818,0,5,75,0.8517393285735986,0.8538667333000166
55,test_performance_singlemodelFalse,0.8399865591397849,MLPClassifier,146818,0,5,75,0.7644918730062282,0.7427682825254039
