,hue,performance,model,dataset_name,level,repeat,seed,val_score,estimated_val_score
0,test_performance_singlemodelTrue,0.7219751195960122,HistGradientBoostingClassifier,146606,0,5,48,0.7242547434314031,0.7218389376831352
1,test_performance_singlemodelTrue,0.7186535326493375,RandomForestClassifier,146606,0,5,48,0.7204718480898316,0.7160356147722766
2,test_performance_singlemodelTrue,0.6963961318782397,DecisionTreeClassifier,146606,0,5,48,0.6685941319209889,0.6240528368162401
3,test_performance_singlemodelTrue,0.633612535360679,LinearDiscriminantAnalysis,146606,0,5,48,0.6319614518200571,0.6318554805270541
4,test_performance_singlemodelTrue,0.7232116550293355,XGBClassifier,146606,0,5,48,0.7243382942503198,0.7223869792195404
5,test_performance_singlemodelTrue,0.7063794577423863,GradientBoostingClassifier,146606,0,5,48,0.7116121185097255,0.7107159979330316
6,test_performance_singlemodelTrue,0.7118040302627586,LGBMClassifier,146606,0,5,48,0.714373386796595,0.7134192690048085
7,test_performance_singlemodelTrue,0.7090773353271344,MLPClassifier,146606,0,5,48,0.7043237150610273,0.6926904088330869
8,test_performance_singlemodelTrue,0.7210704510783406,HistGradientBoostingClassifier,146606,1,5,48,0.7243093210602787,0.7241485114771977
9,test_performance_singlemodelTrue,0.7191837191582235,RandomForestClassifier,146606,1,5,48,0.7205936530491828,0.718908477351793
10,test_performance_singlemodelTrue,0.6907052258756843,DecisionTreeClassifier,146606,1,5,48,0.6646499551105552,0.6212785881251557
11,test_performance_singlemodelTrue,0.6336898868458274,LinearDiscriminantAnalysis,146606,1,5,48,0.6319614518200571,0.6319614117833773
12,test_performance_singlemodelTrue,0.7228114470583333,XGBClassifier,146606,1,5,48,0.7242514800696374,0.7238491933739754
13,test_performance_singlemodelTrue,0.7064820344248495,GradientBoostingClassifier,146606,1,5,48,0.7116666961386011,0.7117694302723632
14,test_performance_singlemodelTrue,0.7116773601116586,LGBMClassifier,146606,1,5,48,0.7144439806517396,0.7144290924214026
15,test_performance_singlemodelTrue,0.707946728362683,MLPClassifier,146606,1,5,48,0.7001276611982297,0.6898611503096334
16,test_performance_singlemodelTrue,0.7210272918206797,HistGradientBoostingClassifier,146606,2,5,48,0.7242964672594099,0.724242285379668
17,test_performance_singlemodelTrue,0.7187106432171595,RandomForestClassifier,146606,2,5,48,0.7206717447692894,0.7184154709023205
18,test_performance_singlemodelTrue,0.6971808338176286,DecisionTreeClassifier,146606,2,5,48,0.6645604876393765,0.6221991053561069
19,test_performance_singlemodelTrue,0.6336898868458274,LinearDiscriminantAnalysis,146606,2,5,48,0.6319614518200571,0.6319614117833773
20,test_performance_singlemodelTrue,0.7231001113166993,XGBClassifier,146606,2,5,48,0.7245302848662778,0.7237870857420751
21,test_performance_singlemodelTrue,0.7064820344248495,GradientBoostingClassifier,146606,2,5,48,0.7116666961386011,0.7117100710100108
22,test_performance_singlemodelTrue,0.7117205193693193,LGBMClassifier,146606,2,5,48,0.7144198542627018,0.7144355032920684
23,test_performance_singlemodelTrue,0.7094774998985116,MLPClassifier,146606,2,5,48,0.7013203620336286,0.6893878135853784
24,test_performance_singlemodelTrue,0.7211046433058281,HistGradientBoostingClassifier,146606,3,5,48,0.7243814961281233,0.7241158460797252
25,test_performance_singlemodelTrue,0.7190037909906117,RandomForestClassifier,146606,3,5,48,0.7203343835212976,0.7184341003986627
26,test_performance_singlemodelTrue,0.6952734036149083,DecisionTreeClassifier,146606,3,5,48,0.6670062288469569,0.6212713311615066
27,test_performance_singlemodelTrue,0.6336898868458274,LinearDiscriminantAnalysis,146606,3,5,48,0.6319614518200571,0.6319614117833773
28,test_performance_singlemodelTrue,0.7231864298320207,XGBClassifier,146606,3,5,48,0.7244418894728953,0.7236949281448096
29,test_performance_singlemodelTrue,0.7064820344248495,GradientBoostingClassifier,146606,3,5,48,0.71168113115217,0.7117482306824929
30,test_performance_singlemodelTrue,0.7117205193693193,LGBMClassifier,146606,3,5,48,0.7144070004618328,0.7144370830819821
31,test_performance_singlemodelTrue,0.7063677698895807,MLPClassifier,146606,3,5,48,0.7007341874488446,0.6892824063308618
