,hue,performance,model,dataset_name,level,repeat,seed,val_score,estimated_val_score
0,test_performance_singlemodelTrue,0.998792270531401,HistGradientBoostingClassifier,3,0,5,39,0.993669106411482,0.9921976996633096
1,test_performance_singlemodelTrue,0.9974935692326996,RandomForestClassifier,3,0,5,39,0.992793449668925,0.9917426440716869
2,test_performance_singlemodelTrue,0.9974935692326996,DecisionTreeClassifier,3,0,5,39,0.9949037475317644,0.9927781175916879
3,test_performance_singlemodelTrue,0.9333521550912856,LinearDiscriminantAnalysis,3,0,5,39,0.9400754250947174,0.939538984947363
4,test_performance_singlemodelTrue,0.998792270531401,XGBClassifier,3,0,5,39,0.9917164965357483,0.9910403723343049
5,test_performance_singlemodelTrue,0.971494447581404,GradientBoostingClassifier,3,0,5,39,0.9804034300625868,0.9788504878822257
6,test_performance_singlemodelTrue,0.9901562205910033,LGBMClassifier,3,0,5,39,0.9839102434395518,0.9826549055444507
7,test_performance_singlemodelTrue,0.9828188719493067,MLPClassifier,3,0,5,39,0.987614166800399,0.985585820359106
8,test_performance_singlemodelTrue,0.9962858397641006,HistGradientBoostingClassifier,3,1,5,39,0.992395043294423,0.9921421996073012
9,test_performance_singlemodelTrue,0.9974935692326996,RandomForestClassifier,3,1,5,39,0.9932707000369799,0.9933423251756628
10,test_performance_singlemodelTrue,0.9914549218897045,DecisionTreeClassifier,3,1,5,39,0.9932312780402035,0.9914787200695417
11,test_performance_singlemodelTrue,0.9320534537925842,LinearDiscriminantAnalysis,3,1,5,39,0.9400754250947174,0.9400752540287026
12,test_performance_singlemodelTrue,0.998792270531401,XGBClassifier,3,1,5,39,0.9933495440305329,0.99341466738577
13,test_performance_singlemodelTrue,0.9847794717359935,GradientBoostingClassifier,3,1,5,39,0.9859811193056147,0.9865086272545611
14,test_performance_singlemodelTrue,0.9926626513583034,LGBMClassifier,3,1,5,39,0.9839102434395518,0.9838975867006196
15,test_performance_singlemodelTrue,0.9840266014179058,MLPClassifier,3,1,5,39,0.9871763384291207,0.9869296154842822
16,test_performance_singlemodelTrue,0.9963768115942029,HistGradientBoostingClassifier,3,2,5,39,0.9927540276721485,0.9922782141944747
17,test_performance_singlemodelTrue,0.9974935692326996,RandomForestClassifier,3,2,5,39,0.9932312780402035,0.992889184852561
18,test_performance_singlemodelTrue,0.9914549218897045,DecisionTreeClassifier,3,2,5,39,0.9907619957996385,0.9894311881410235
19,test_performance_singlemodelTrue,0.9320534537925842,LinearDiscriminantAnalysis,3,2,5,39,0.9400754250947174,0.9400752540287026
20,test_performance_singlemodelTrue,0.998792270531401,XGBClassifier,3,2,5,39,0.9929117156592544,0.992912848720036
21,test_performance_singlemodelTrue,0.9860781730346948,GradientBoostingClassifier,3,2,5,39,0.9859811193056147,0.9864764080123236
22,test_performance_singlemodelTrue,0.9926626513583034,LGBMClassifier,3,2,5,39,0.9839102434395518,0.9838975867006196
23,test_performance_singlemodelTrue,0.9840266014179058,MLPClassifier,3,2,5,39,0.9871763384291207,0.9870973991111324
24,test_performance_singlemodelTrue,0.9938703808269025,HistGradientBoostingClassifier,3,3,5,39,0.9919572149231446,0.991792088521727
