,hue,performance,model,dataset_name,level,repeat,seed,val_score,skip
0,test_performance_singlemodelTrue,0.9464865070050807,RandomForestClassifier,146822,0,1,91,0.9666787767729532,True
1,test_performance_singlemodelTrue,0.900693002545663,DecisionTreeClassifier,146822,0,1,91,0.9462154686877638,True
2,test_performance_singlemodelTrue,0.9432530397051174,XGBClassifier,146822,0,1,91,0.9707976000001093,True
3,test_performance_singlemodelTrue,0.9410401276098987,GradientBoostingClassifier,146822,0,1,91,0.9620334485472536,True
4,test_performance_singlemodelTrue,0.9416807019732601,LGBMClassifier,146822,0,1,91,0.9684123437629675,True
5,test_performance_singlemodelTrue,0.9055651968054972,MLPClassifier,146822,0,1,91,0.9507375375926604,True
6,test_performance_singlemodelTrue,0.9537748291257119,RandomForestClassifier,146822,1,1,91,0.9672517709475815,True
7,test_performance_singlemodelTrue,0.9104239377568089,DecisionTreeClassifier,146822,1,1,91,0.9520681859928622,True
8,test_performance_singlemodelTrue,0.9520277676287907,XGBClassifier,146822,1,1,91,0.9679042527876637,True
9,test_performance_singlemodelTrue,0.9474972597734744,GradientBoostingClassifier,146822,1,1,91,0.9585310709885153,True
10,test_performance_singlemodelTrue,0.9506077510537619,LGBMClassifier,146822,1,1,91,0.9684351014226287,True
11,test_performance_singlemodelTrue,0.9256668748043744,MLPClassifier,146822,1,1,91,0.9513353879740308,True
12,test_performance_singlemodelTrue,0.9621977331710508,RandomForestClassifier,146822,2,1,91,0.9666686805685727,True
13,test_performance_singlemodelTrue,0.913846770304462,DecisionTreeClassifier,146822,2,1,91,0.9479762885255564,True
14,test_performance_singlemodelTrue,0.9618560467665327,XGBClassifier,146822,2,1,91,0.9690704335456812,True
15,test_performance_singlemodelTrue,0.9525392765801971,GradientBoostingClassifier,146822,2,1,91,0.9567832454215068,True
16,test_performance_singlemodelTrue,0.9553940133847814,LGBMClassifier,146822,2,1,91,0.9701742763552745,True
17,test_performance_singlemodelTrue,0.9372373142208621,MLPClassifier,146822,2,1,91,0.953084659111057,True
18,test_performance_singlemodelTrue,0.95709422835449,RandomForestClassifier,146822,3,1,91,0.9660855901895641,True
19,test_performance_singlemodelTrue,0.923613561432366,DecisionTreeClassifier,146822,3,1,91,0.9520439827631832,True
20,test_performance_singlemodelTrue,0.9652173913043479,XGBClassifier,146822,3,1,91,0.9667380720296462,True
21,test_performance_singlemodelTrue,0.9508586043112895,GradientBoostingClassifier,146822,3,1,91,0.9579322764624946,True
22,test_performance_singlemodelTrue,0.9599909104681109,LGBMClassifier,146822,3,1,91,0.9672759741772604,True
23,test_performance_singlemodelTrue,0.9372373142208621,MLPClassifier,146822,3,1,91,0.94721945588691,True
24,test_performance_singlemodelFalse,0.9464865070050807,RandomForestClassifier,146822,0,1,91,0.9666787767729532,True
25,test_performance_singlemodelFalse,0.900693002545663,DecisionTreeClassifier,146822,0,1,91,0.9462154686877638,True
26,test_performance_singlemodelFalse,0.9432530397051174,XGBClassifier,146822,0,1,91,0.9707976000001093,True
27,test_performance_singlemodelFalse,0.9376787830720836,GradientBoostingClassifier,146822,0,1,91,0.9614503581682448,True
28,test_performance_singlemodelFalse,0.9416807019732601,LGBMClassifier,146822,0,1,91,0.9684123437629675,True
29,test_performance_singlemodelFalse,0.9020034964095381,MLPClassifier,146822,0,1,91,0.9560989694933882,True
30,test_performance_singlemodelFalse,0.9652837805323615,RandomForestClassifier,146822,1,1,91,0.970779948857712,True
31,test_performance_singlemodelFalse,0.9233887616552454,DecisionTreeClassifier,146822,1,1,91,0.9508534301656226,True
32,test_performance_singlemodelFalse,0.9619224359945464,XGBClassifier,146822,1,1,91,0.969603671895314,True
33,test_performance_singlemodelFalse,0.9537943718265129,GradientBoostingClassifier,146822,1,1,91,0.9690173702147103,True
34,test_performance_singlemodelFalse,0.9571557163643282,LGBMClassifier,146822,1,1,91,0.9701601693299758,True
35,test_performance_singlemodelFalse,0.9652173913043479,MLPClassifier,146822,1,1,91,0.968445197627009,True
36,test_performance_singlemodelFalse,0.9701979201012324,RandomForestClassifier,146822,2,1,91,0.9695865221782843,True
37,test_performance_singlemodelFalse,0.9481488247472901,DecisionTreeClassifier,146822,2,1,91,0.9549483703246594,True
38,test_performance_singlemodelFalse,0.9602417637256389,XGBClassifier,146822,2,1,91,0.9684031917032374,True
39,test_performance_singlemodelFalse,0.9536469518878601,GradientBoostingClassifier,146822,2,1,91,0.966653920566211,True
40,test_performance_singlemodelFalse,0.9552192896197172,LGBMClassifier,146822,2,1,91,0.9666686805685727,True
41,test_performance_singlemodelFalse,0.9687066130800146,MLPClassifier,146822,2,1,91,0.9690205815163054,True
42,test_performance_singlemodelFalse,0.9651559032945097,RandomForestClassifier,146822,3,1,91,0.9666952735129197,True
43,test_performance_singlemodelFalse,0.9262385972416538,DecisionTreeClassifier,146822,3,1,91,0.952629947224059,True
44,test_performance_singlemodelFalse,0.9602417637256389,XGBClassifier,146822,3,1,91,0.9684031917032373,True
45,test_performance_singlemodelFalse,0.9505609045265496,GradientBoostingClassifier,146822,3,1,91,0.9660684404725343,True
46,test_performance_singlemodelFalse,0.955347166857569,LGBMClassifier,146822,3,1,91,0.9660855901895639,True
47,test_performance_singlemodelFalse,0.9636645962732919,MLPClassifier,146822,3,1,91,0.9672860703816407,True
48,test_performance_singlemodelTrue,0.9464865070050807,RandomForestClassifier,146822,0,1,91,0.9666787767729532,False
49,test_performance_singlemodelTrue,0.900693002545663,DecisionTreeClassifier,146822,0,1,91,0.9462154686877638,False
50,test_performance_singlemodelTrue,0.9432530397051174,XGBClassifier,146822,0,1,91,0.9707976000001093,False
51,test_performance_singlemodelTrue,0.9376172950622456,GradientBoostingClassifier,146822,0,1,91,0.962602600510828,False
52,test_performance_singlemodelTrue,0.9416807019732601,LGBMClassifier,146822,0,1,91,0.9684123437629675,False
53,test_performance_singlemodelTrue,0.9123493738909655,MLPClassifier,146822,0,1,91,0.9577128086257545,False
54,test_performance_singlemodelTrue,0.9537748291257119,RandomForestClassifier,146822,1,1,91,0.9672517709475815,False
55,test_performance_singlemodelTrue,0.9104239377568089,DecisionTreeClassifier,146822,1,1,91,0.9520681859928622,False
56,test_performance_singlemodelTrue,0.9520277676287907,XGBClassifier,146822,1,1,91,0.9679042527876637,False
