,hue,performance,model,dataset_name,level,repeat,seed,val_score,skip
0,test_performance_singlemodelTrue,0.9656990372727888,RandomForestClassifier,146822,0,1,85,0.9590592268161987,True
1,test_performance_singlemodelTrue,0.915246796961373,DecisionTreeClassifier,146822,0,1,85,0.9445867647252694,True
2,test_performance_singlemodelTrue,0.9678577084935969,XGBClassifier,146822,0,1,85,0.9660386064786538,True
3,test_performance_singlemodelTrue,0.9587582066168012,GradientBoostingClassifier,146822,0,1,85,0.9631059572506416,True
4,test_performance_singlemodelTrue,0.9673495784122962,LGBMClassifier,146822,0,1,85,0.967861489245566,True
5,test_performance_singlemodelTrue,0.8962215194793591,MLPClassifier,146822,0,1,85,0.9277409045016906,True
6,test_performance_singlemodelTrue,0.9745166636499389,RandomForestClassifier,146822,1,1,85,0.9579526895946546,True
7,test_performance_singlemodelTrue,0.9157292988230851,DecisionTreeClassifier,146822,1,1,85,0.9451392703131469,True
8,test_performance_singlemodelTrue,0.981463796613332,XGBClassifier,146822,1,1,85,0.9572418741756946,True
9,test_performance_singlemodelTrue,0.9640700042848708,GradientBoostingClassifier,146822,1,1,85,0.9520552407955589,True
10,test_performance_singlemodelTrue,0.9658121645636164,LGBMClassifier,146822,1,1,85,0.9631039552103322,True
11,test_performance_singlemodelTrue,0.9553267580271064,MLPClassifier,146822,1,1,85,0.9334838947347317,True
12,test_performance_singlemodelTrue,0.9761241884862674,RandomForestClassifier,146822,2,1,85,0.9564079704833155,True
13,test_performance_singlemodelTrue,0.9163420716484015,DecisionTreeClassifier,146822,2,1,85,0.9423738613415669,True
14,test_performance_singlemodelTrue,0.9780009842074302,XGBClassifier,146822,2,1,85,0.9633193567397688,True
15,test_performance_singlemodelTrue,0.9608397487680298,GradientBoostingClassifier,146822,2,1,85,0.9585181171742837,True
16,test_performance_singlemodelTrue,0.9685642826975581,LGBMClassifier,146822,2,1,85,0.9649146908265562,True
17,test_performance_singlemodelTrue,0.9516701359035854,MLPClassifier,146822,2,1,85,0.9296365667179611,True
18,test_performance_singlemodelTrue,0.9758701234456171,RandomForestClassifier,146822,3,1,85,0.9546132457970246,True
19,test_performance_singlemodelTrue,0.9140850599909832,DecisionTreeClassifier,146822,3,1,85,0.9375360156902569,True
20,test_performance_singlemodelTrue,0.974911666440412,XGBClassifier,146822,3,1,85,0.9579831610763455,True
21,test_performance_singlemodelTrue,0.9491805673571062,GradientBoostingClassifier,146822,3,1,85,0.955695164842215,True
22,test_performance_singlemodelTrue,0.9717945382143988,LGBMClassifier,146822,3,1,85,0.9667207996406407,True
23,test_performance_singlemodelTrue,0.9539204262636317,MLPClassifier,146822,3,1,85,0.9323024357221454,True
24,test_performance_singlemodelFalse,0.9656990372727888,RandomForestClassifier,146822,0,1,85,0.9590592268161987,True
25,test_performance_singlemodelFalse,0.915246796961373,DecisionTreeClassifier,146822,0,1,85,0.9445867647252694,True
26,test_performance_singlemodelFalse,0.9678577084935969,XGBClassifier,146822,0,1,85,0.9660386064786538,True
27,test_performance_singlemodelFalse,0.9587582066168012,GradientBoostingClassifier,146822,0,1,85,0.9642924947275018,True
28,test_performance_singlemodelFalse,0.9673495784122962,LGBMClassifier,146822,0,1,85,0.967861489245566,True
29,test_performance_singlemodelFalse,0.9172007217521155,MLPClassifier,146822,0,1,85,0.9415942587356988,True
30,test_performance_singlemodelFalse,0.9747707286905893,RandomForestClassifier,146822,1,1,85,0.9631013304485022,True
31,test_performance_singlemodelFalse,0.9417615993182196,DecisionTreeClassifier,146822,1,1,85,0.952569290376845,True
32,test_performance_singlemodelFalse,0.9782550492480807,XGBClassifier,146822,1,1,85,0.9620663454770703,True
33,test_performance_singlemodelFalse,0.9679430253254295,GradientBoostingClassifier,146822,1,1,85,0.9556628741977694,True
34,test_performance_singlemodelFalse,0.9770210190506358,LGBMClassifier,146822,1,1,85,0.9633214990814524,True
35,test_performance_singlemodelFalse,0.9780009842074302,MLPClassifier,146822,1,1,85,0.9676871684845506,True
36,test_performance_singlemodelFalse,0.9742625986092884,RandomForestClassifier,146822,2,1,85,0.9614883065704013,True
37,test_performance_singlemodelFalse,0.9508346618538256,DecisionTreeClassifier,146822,2,1,85,0.9533080809988713,True
38,test_performance_singlemodelFalse,0.9745166636499389,XGBClassifier,146822,2,1,85,0.9631842668264082,True
39,test_performance_singlemodelFalse,0.9710323430924477,GradientBoostingClassifier,146822,2,1,85,0.9603799501861024,True
40,test_performance_singlemodelFalse,0.973282633452494,LGBMClassifier,146822,2,1,85,0.9643708043032683,True
41,test_performance_singlemodelFalse,0.9760325693470292,MLPClassifier,146822,2,1,85,0.9630782508321547,True
42,test_performance_singlemodelFalse,0.9742625986092884,RandomForestClassifier,146822,3,1,85,0.9613849153379778,True
43,test_performance_singlemodelFalse,0.9516508099914024,DecisionTreeClassifier,146822,3,1,85,0.9539308998194462,True
44,test_performance_singlemodelFalse,0.9750247937312396,XGBClassifier,146822,3,1,85,0.961444460738776,True
45,test_performance_singlemodelFalse,0.9725204383305428,GradientBoostingClassifier,146822,3,1,85,0.9649813049137689,True
46,test_performance_singlemodelFalse,0.973282633452494,LGBMClassifier,146822,3,1,85,0.9643018768149859,True
47,test_performance_singlemodelFalse,0.9761456966378569,MLPClassifier,146822,3,1,85,0.962998250576839,True
48,test_performance_singlemodelTrue,0.9656990372727888,RandomForestClassifier,146822,0,1,85,0.9590592268161987,False
49,test_performance_singlemodelTrue,0.915246796961373,DecisionTreeClassifier,146822,0,1,85,0.9445867647252694,False
50,test_performance_singlemodelTrue,0.9678577084935969,XGBClassifier,146822,0,1,85,0.9660386064786538,False
51,test_performance_singlemodelTrue,0.9587582066168012,GradientBoostingClassifier,146822,0,1,85,0.9636819941170012,False
52,test_performance_singlemodelTrue,0.9673495784122962,LGBMClassifier,146822,0,1,85,0.967861489245566,False
53,test_performance_singlemodelTrue,0.935696091075011,MLPClassifier,146822,0,1,85,0.9442148843456739,False
54,test_performance_singlemodelTrue,0.9745166636499389,RandomForestClassifier,146822,1,1,85,0.9579526895946546,False
55,test_performance_singlemodelTrue,0.9157292988230851,DecisionTreeClassifier,146822,1,1,85,0.9451392703131469,False
56,test_performance_singlemodelTrue,0.981463796613332,XGBClassifier,146822,1,1,85,0.9572418741756946,False
57,test_performance_singlemodelTrue,0.9732611253009047,GradientBoostingClassifier,146822,1,1,85,0.953158841894513,False
58,test_performance_singlemodelTrue,0.9658121645636164,LGBMClassifier,146822,1,1,85,0.9631039552103322,False
59,test_performance_singlemodelTrue,0.9559166515830279,MLPClassifier,146822,1,1,85,0.9467441267887927,False
