,hue,performance,model,dataset_name,level,repeat,seed,val_score,skip
0,test_performance_singlemodelTrue,0.9924268070967337,RandomForestClassifier,3,0,1,21,0.991022741550446,True
1,test_performance_singlemodelTrue,0.9961538461538462,DecisionTreeClassifier,3,0,1,21,0.9933073669221426,True
2,test_performance_singlemodelTrue,0.9924268070967337,XGBClassifier,3,0,1,21,0.9919451773673409,True
3,test_performance_singlemodelTrue,0.9751332204877436,GradientBoostingClassifier,3,0,1,21,0.9742377601876282,True
4,test_performance_singlemodelTrue,0.9875963889411322,LGBMClassifier,3,0,1,21,0.9844588934958328,True
5,test_performance_singlemodelTrue,0.9924268070967337,MLPClassifier,3,0,1,21,0.9832254889642753,True
6,test_performance_singlemodelTrue,0.9938279731678265,RandomForestClassifier,3,1,1,21,0.9912803115969343,True
7,test_performance_singlemodelTrue,0.9936493009842644,DecisionTreeClassifier,3,1,1,21,0.991237383255853,True
8,test_performance_singlemodelTrue,0.9912043132092032,XGBClassifier,3,1,1,21,0.991237383255853,True
9,test_performance_singlemodelTrue,0.988759325434142,GradientBoostingClassifier,3,1,1,21,0.9879339950580056,True
10,test_performance_singlemodelTrue,0.9912043132092032,LGBMClassifier,3,1,1,21,0.9835793860200193,True
11,test_performance_singlemodelTrue,0.995050467055357,MLPClassifier,3,1,1,21,0.980275997822172,True
12,test_performance_singlemodelTrue,0.9951100244498777,RandomForestClassifier,3,2,1,21,0.9909264145411902,True
13,test_performance_singlemodelTrue,0.9948717948717949,DecisionTreeClassifier,3,2,1,21,0.9887276458516564,True
14,test_performance_singlemodelTrue,0.9925459218857752,XGBClassifier,3,2,1,21,0.993350295263224,True
15,test_performance_singlemodelTrue,0.9924268070967337,GradientBoostingClassifier,3,2,1,21,0.9859498680738785,True
16,test_performance_singlemodelTrue,0.9847940567989468,LGBMClassifier,3,2,1,21,0.980050885789672,True
17,test_performance_singlemodelTrue,0.9937684157733058,MLPClassifier,3,2,1,21,0.9819491560916362,True
18,test_performance_singlemodelTrue,0.9951100244498777,RandomForestClassifier,3,3,1,21,0.9909693428822717,True
19,test_performance_singlemodelTrue,0.9948717948717949,DecisionTreeClassifier,3,3,1,21,0.9900469070653768,True
20,test_performance_singlemodelTrue,0.9925459218857752,XGBClassifier,3,3,1,21,0.9941868743979563,True
21,test_performance_singlemodelTrue,0.9924268070967337,GradientBoostingClassifier,3,3,1,21,0.987054487582192,True
22,test_performance_singlemodelTrue,0.9886402106451007,LGBMClassifier,3,3,1,21,0.9832254889642753,True
23,test_performance_singlemodelTrue,0.9963325183374083,MLPClassifier,3,3,1,21,0.9824318381706244,True
24,test_performance_singlemodelFalse,0.9924268070967337,RandomForestClassifier,3,0,1,21,0.991022741550446,True
25,test_performance_singlemodelFalse,0.9961538461538462,DecisionTreeClassifier,3,0,1,21,0.9933073669221426,True
26,test_performance_singlemodelFalse,0.9924268070967337,XGBClassifier,3,0,1,21,0.9919451773673409,True
27,test_performance_singlemodelFalse,0.9751332204877436,GradientBoostingClassifier,3,0,1,21,0.9742377601876282,True
28,test_performance_singlemodelFalse,0.9875963889411322,LGBMClassifier,3,0,1,21,0.9844588934958328,True
29,test_performance_singlemodelFalse,0.9938279731678265,MLPClassifier,3,0,1,21,0.9879769233990869,True
30,test_performance_singlemodelFalse,0.9938279731678265,RandomForestClassifier,3,1,1,21,0.9921168907316664,True
31,test_performance_singlemodelFalse,0.9949313522663157,DecisionTreeClassifier,3,1,1,21,0.9919881057084223,True
32,test_performance_singlemodelFalse,0.9938279731678265,XGBClassifier,3,1,1,21,0.9921168907316664,True
33,test_performance_singlemodelFalse,0.9938279731678265,GradientBoostingClassifier,3,1,1,21,0.9941439460568748,True
34,test_performance_singlemodelFalse,0.9938279731678265,LGBMClassifier,3,1,1,21,0.9933073669221426,True
35,test_performance_singlemodelFalse,0.9962729609428875,MLPClassifier,3,1,1,21,0.9920310340495038,True
36,test_performance_singlemodelFalse,0.9938279731678265,RandomForestClassifier,3,2,1,21,0.9916771369937597,True
37,test_performance_singlemodelFalse,0.993708858378785,DecisionTreeClassifier,3,2,1,21,0.9895212966453072,True
38,test_performance_singlemodelFalse,0.995050467055357,XGBClassifier,3,2,1,21,0.9912803115969343,True
39,test_performance_singlemodelFalse,0.995050467055357,GradientBoostingClassifier,3,2,1,21,0.9900469070653768,True
40,test_performance_singlemodelFalse,0.9938279731678265,LGBMClassifier,3,2,1,21,0.9916771369937597,True
41,test_performance_singlemodelFalse,0.996213403548367,MLPClassifier,3,2,1,21,0.9916342086526784,True
42,test_performance_singlemodelFalse,0.9938279731678265,RandomForestClassifier,3,3,1,21,0.9912803115969343,True
43,test_performance_singlemodelFalse,0.9886997680396213,DecisionTreeClassifier,3,3,1,21,0.9894783683042259,True
44,test_performance_singlemodelFalse,0.9938279731678265,XGBClassifier,3,3,1,21,0.9916771369937597,True
45,test_performance_singlemodelFalse,0.9925459218857752,GradientBoostingClassifier,3,3,1,21,0.9904437324622022,True
46,test_performance_singlemodelFalse,0.9938279731678265,LGBMClassifier,3,3,1,21,0.9916771369937597,True
47,test_performance_singlemodelFalse,0.9937684157733058,MLPClassifier,3,3,1,21,0.9936612639778867,True
48,test_performance_singlemodelTrue,0.9924268070967337,RandomForestClassifier,3,0,1,21,0.991022741550446,False
49,test_performance_singlemodelTrue,0.9961538461538462,DecisionTreeClassifier,3,0,1,21,0.9933073669221426,False
50,test_performance_singlemodelTrue,0.9924268070967337,XGBClassifier,3,0,1,21,0.9919451773673409,False
51,test_performance_singlemodelTrue,0.9751332204877436,GradientBoostingClassifier,3,0,1,21,0.9742377601876282,False
52,test_performance_singlemodelTrue,0.9875963889411322,LGBMClassifier,3,0,1,21,0.9844588934958328,False
53,test_performance_singlemodelTrue,0.9913829853927654,MLPClassifier,3,0,1,21,0.9837940277254261,False
54,test_performance_singlemodelTrue,0.9938279731678265,RandomForestClassifier,3,1,1,21,0.9912803115969343,False
55,test_performance_singlemodelTrue,0.9936493009842644,DecisionTreeClassifier,3,1,1,21,0.991237383255853,False
56,test_performance_singlemodelTrue,0.9912043132092032,XGBClassifier,3,1,1,21,0.991237383255853,False
57,test_performance_singlemodelTrue,0.988759325434142,GradientBoostingClassifier,3,1,1,21,0.9879339950580056,False
58,test_performance_singlemodelTrue,0.9912043132092032,LGBMClassifier,3,1,1,21,0.9835793860200193,False
59,test_performance_singlemodelTrue,0.9938279731678265,MLPClassifier,3,1,1,21,0.9832254889642753,False
60,test_performance_singlemodelTrue,0.9951100244498777,RandomForestClassifier,3,2,1,21,0.9900898354064581,False
61,test_performance_singlemodelTrue,0.9936493009842644,DecisionTreeClassifier,3,2,1,21,0.9878481383758428,False
62,test_performance_singlemodelTrue,0.9912638706037239,XGBClassifier,3,2,1,21,0.9892103279306446,False
63,test_performance_singlemodelTrue,0.9949313522663157,GradientBoostingClassifier,3,2,1,21,0.9837510993843448,False
64,test_performance_singlemodelTrue,0.9886402106451007,LGBMClassifier,3,2,1,21,0.9788708799262889,False
65,test_performance_singlemodelTrue,0.9963325183374083,MLPClassifier,3,2,1,21,0.9811984336390669,False
66,test_performance_singlemodelTrue,0.9912638706037239,RandomForestClassifier,3,3,1,21,0.9866576621853667,False
67,test_performance_singlemodelTrue,0.9859569932919566,DecisionTreeClassifier,3,3,1,21,0.9848557188926582,False
68,test_performance_singlemodelTrue,0.9900413767161933,XGBClassifier,3,3,1,21,0.9875371696611802,False
69,test_performance_singlemodelTrue,0.996213403548367,GradientBoostingClassifier,3,3,1,21,0.9825606231938686,False
70,test_performance_singlemodelTrue,0.9825277412074478,LGBMClassifier,3,3,1,21,0.9787745529170331,False
71,test_performance_singlemodelTrue,0.9963325183374083,MLPClassifier,3,3,1,21,0.9803189261632533,False
72,test_performance_singlemodelFalse,0.9924268070967337,RandomForestClassifier,3,0,1,21,0.991022741550446,False
73,test_performance_singlemodelFalse,0.9961538461538462,DecisionTreeClassifier,3,0,1,21,0.9933073669221426,False
74,test_performance_singlemodelFalse,0.9924268070967337,XGBClassifier,3,0,1,21,0.9919451773673409,False
75,test_performance_singlemodelFalse,0.9751332204877436,GradientBoostingClassifier,3,0,1,21,0.9742377601876282,False
76,test_performance_singlemodelFalse,0.9875963889411322,LGBMClassifier,3,0,1,21,0.9844588934958328,False
77,test_performance_singlemodelFalse,0.9912638706037239,MLPClassifier,3,0,1,21,0.9861320517652972,False
78,test_performance_singlemodelFalse,0.9938279731678265,RandomForestClassifier,3,1,1,21,0.9925566444695733,False
79,test_performance_singlemodelFalse,0.9948717948717949,DecisionTreeClassifier,3,1,1,21,0.9902720190978767,False
80,test_performance_singlemodelFalse,0.9925459218857752,XGBClassifier,3,1,1,21,0.993350295263224,False
81,test_performance_singlemodelFalse,0.9925459218857752,GradientBoostingClassifier,3,1,1,21,0.9924278594463292,False
82,test_performance_singlemodelFalse,0.9938279731678265,LGBMClassifier,3,1,1,21,0.993704192318968,False
83,test_performance_singlemodelFalse,0.993708858378785,MLPClassifier,3,1,1,21,0.9902720190978767,False
84,test_performance_singlemodelFalse,0.9951100244498777,RandomForestClassifier,3,2,1,21,0.9916771369937597,False
85,test_performance_singlemodelFalse,0.9962729609428875,DecisionTreeClassifier,3,2,1,21,0.9904437324622022,False
86,test_performance_singlemodelFalse,0.9938279731678265,XGBClassifier,3,2,1,21,0.9921168907316664,False
87,test_performance_singlemodelFalse,0.9951100244498777,GradientBoostingClassifier,3,2,1,21,0.9911515265736901,False
88,test_performance_singlemodelFalse,0.9938279731678265,LGBMClassifier,3,2,1,21,0.9916771369937597,False
89,test_performance_singlemodelFalse,0.995050467055357,MLPClassifier,3,2,1,21,0.9916342086526784,False
90,test_performance_singlemodelFalse,0.996213403548367,RandomForestClassifier,3,3,1,21,0.9895642249863885,False
91,test_performance_singlemodelFalse,0.9924863644912545,DecisionTreeClassifier,3,3,1,21,0.9862608367885413,False
92,test_performance_singlemodelFalse,0.9949909096608363,XGBClassifier,3,3,1,21,0.9887705741927377,False
93,test_performance_singlemodelFalse,0.9938279731678265,GradientBoostingClassifier,3,3,1,21,0.9870974159232735,False
94,test_performance_singlemodelFalse,0.9949909096608363,LGBMClassifier,3,3,1,21,0.9904008041211207,False
95,test_performance_singlemodelFalse,0.9962729609428875,MLPClassifier,3,3,1,21,0.9899181220421326,False
96,test_performance_singlemodelTrue,0.9924268070967337,RandomForestClassifier,3,0,2,21,0.9927817565020731,True
97,test_performance_singlemodelTrue,0.9987179487179487,DecisionTreeClassifier,3,0,2,21,0.9929963982074801,True
98,test_performance_singlemodelTrue,0.9912043132092032,XGBClassifier,3,0,2,21,0.9924707877874105,True
99,test_performance_singlemodelTrue,0.976415271769795,GradientBoostingClassifier,3,0,2,21,0.9761255601624994,True
100,test_performance_singlemodelTrue,0.9875963889411322,LGBMClassifier,3,0,2,21,0.9825606231938686,True
101,test_performance_singlemodelTrue,0.9938279731678265,MLPClassifier,3,0,2,21,0.983654772375089,True
102,test_performance_singlemodelTrue,0.9963325183374083,RandomForestClassifier,3,1,2,21,0.9921168907316664,True
103,test_performance_singlemodelTrue,0.9961538461538462,DecisionTreeClassifier,3,1,2,21,0.9922027474138293,True
104,test_performance_singlemodelTrue,0.9899818193216726,XGBClassifier,3,1,2,21,0.9904437324622022,True
105,test_performance_singlemodelTrue,0.9874772741520907,GradientBoostingClassifier,3,1,2,21,0.9864325501528668,True
106,test_performance_singlemodelTrue,0.9912638706037239,LGBMClassifier,3,1,2,21,0.9788174812581145,True
107,test_performance_singlemodelTrue,0.9951100244498777,MLPClassifier,3,1,2,21,0.981327218662311,True
108,test_performance_singlemodelTrue,0.9951100244498777,RandomForestClassifier,3,2,2,21,0.9909693428822717,True
109,test_performance_singlemodelTrue,0.996213403548367,DecisionTreeClassifier,3,2,2,21,0.9909693428822717,True
110,test_performance_singlemodelTrue,0.9912638706037239,XGBClassifier,3,2,2,21,0.9921598190727479,True
111,test_performance_singlemodelTrue,0.9899818193216726,GradientBoostingClassifier,3,2,2,21,0.9863896218117854,True
112,test_performance_singlemodelTrue,0.9848536141934674,LGBMClassifier,3,2,2,21,0.9776699334087197,True
113,test_performance_singlemodelTrue,0.9926054792802959,MLPClassifier,3,2,2,21,0.9826035515349499,True
114,test_performance_singlemodelTrue,0.9951100244498777,RandomForestClassifier,3,3,2,21,0.9918488503580852,True
115,test_performance_singlemodelTrue,0.996213403548367,DecisionTreeClassifier,3,3,2,21,0.9917629936759225,True
116,test_performance_singlemodelTrue,0.9912638706037239,XGBClassifier,3,3,2,21,0.991720065334841,True
