,hue,performance,model,dataset_name,level,repeat,seed,val_score,skip
0,test_performance_singlemodelTrue,0.7558174773253674,RandomForestClassifier,53,0,1,55,0.7375,True
1,test_performance_singlemodelTrue,0.7079217872346266,DecisionTreeClassifier,53,0,1,55,0.6886867088607594,True
2,test_performance_singlemodelTrue,0.7766846332012901,XGBClassifier,53,0,1,55,0.7563884493670885,True
3,test_performance_singlemodelTrue,0.7717640967077896,GradientBoostingClassifier,53,0,1,55,0.7675039556962024,True
4,test_performance_singlemodelTrue,0.7778616576833993,LGBMClassifier,53,0,1,55,0.7532634493670887,True
5,test_performance_singlemodelTrue,0.6386680029375786,MLPClassifier,53,0,1,55,0.6428995253164557,True
6,test_performance_singlemodelTrue,0.8004713509535251,RandomForestClassifier,53,1,1,55,0.7738726265822784,True
7,test_performance_singlemodelTrue,0.6840173340365783,DecisionTreeClassifier,53,1,1,55,0.6237935126582279,True
8,test_performance_singlemodelTrue,0.8164910270279402,XGBClassifier,53,1,1,55,0.7295490506329113,True
9,test_performance_singlemodelTrue,0.7777155442994134,GradientBoostingClassifier,53,1,1,55,0.7263844936708861,True
10,test_performance_singlemodelTrue,0.7998327813494382,LGBMClassifier,53,1,1,55,0.7548852848101266,True
11,test_performance_singlemodelTrue,0.6581567829607773,MLPClassifier,53,1,1,55,0.6129153481012658,True
12,test_performance_singlemodelTrue,0.8047086390891183,RandomForestClassifier,53,2,1,55,0.7628164556962026,True
13,test_performance_singlemodelTrue,0.6356186284929282,DecisionTreeClassifier,53,2,1,55,0.6364912974683544,True
14,test_performance_singlemodelTrue,0.7775707508195284,XGBClassifier,53,2,1,55,0.7453916139240507,True
15,test_performance_singlemodelTrue,0.7959147780158885,GradientBoostingClassifier,53,2,1,55,0.7343354430379747,True
16,test_performance_singlemodelTrue,0.7914596397084173,LGBMClassifier,53,2,1,55,0.7485759493670885,True
17,test_performance_singlemodelTrue,0.6773097793806693,MLPClassifier,53,2,1,55,0.6429390822784811,True
18,test_performance_singlemodelTrue,0.7927814576704115,RandomForestClassifier,53,3,1,55,0.7438093354430381,True
19,test_performance_singlemodelTrue,0.6619731536785463,DecisionTreeClassifier,53,3,1,55,0.6396360759493671,True
20,test_performance_singlemodelTrue,0.7960892693380469,XGBClassifier,53,3,1,55,0.7438093354430381,True
21,test_performance_singlemodelTrue,0.7636088052386466,GradientBoostingClassifier,53,3,1,55,0.7295886075949367,True
22,test_performance_singlemodelTrue,0.7964816108320834,LGBMClassifier,53,3,1,55,0.7264438291139241,True
23,test_performance_singlemodelTrue,0.6310686550757969,MLPClassifier,53,3,1,55,0.6273140822784811,True
24,test_performance_singlemodelFalse,0.7558174773253674,RandomForestClassifier,53,0,1,55,0.7375,True
25,test_performance_singlemodelFalse,0.7079217872346266,DecisionTreeClassifier,53,0,1,55,0.6886867088607594,True
26,test_performance_singlemodelFalse,0.7766846332012901,XGBClassifier,53,0,1,55,0.7563884493670885,True
27,test_performance_singlemodelFalse,0.7848683026086056,GradientBoostingClassifier,53,0,1,55,0.7706882911392404,True
28,test_performance_singlemodelFalse,0.7778616576833993,LGBMClassifier,53,0,1,55,0.7532634493670887,True
29,test_performance_singlemodelFalse,0.6430164929936851,MLPClassifier,53,0,1,55,0.6020965189873417,True
30,test_performance_singlemodelFalse,0.8090920406086975,RandomForestClassifier,53,1,1,55,0.7580300632911393,True
31,test_performance_singlemodelFalse,0.7884507203244642,DecisionTreeClassifier,53,1,1,55,0.6916930379746835,True
32,test_performance_singlemodelFalse,0.7998327813494382,XGBClassifier,53,1,1,55,0.7422072784810128,True
33,test_performance_singlemodelFalse,0.7790386821655085,GradientBoostingClassifier,53,1,1,55,0.7327136075949366,True
34,test_performance_singlemodelFalse,0.7905735220901791,LGBMClassifier,53,1,1,55,0.7390031645569619,True
35,test_performance_singlemodelFalse,0.7334268881360155,MLPClassifier,53,1,1,55,0.6979628164556961,True
36,test_performance_singlemodelFalse,0.82258858800355,RandomForestClassifier,53,2,1,55,0.7469738924050633,True
37,test_performance_singlemodelFalse,0.7501636021133248,DecisionTreeClassifier,53,2,1,55,0.6901700949367089,True
38,test_performance_singlemodelFalse,0.7917505465722883,XGBClassifier,53,2,1,55,0.7564477848101266,True
39,test_performance_singlemodelFalse,0.8002251228434747,GradientBoostingClassifier,53,2,1,55,0.753303006329114,True
40,test_performance_singlemodelFalse,0.772156438201826,LGBMClassifier,53,2,1,55,0.7390427215189874,True
41,test_performance_singlemodelFalse,0.7682614011996344,MLPClassifier,53,2,1,55,0.7232397151898734,True
42,test_performance_singlemodelFalse,0.8017944888196202,RandomForestClassifier,53,3,1,55,0.7406447784810127,True
43,test_performance_singlemodelFalse,0.7628241222505738,DecisionTreeClassifier,53,3,1,55,0.6837420886075949,True
44,test_performance_singlemodelFalse,0.8010098058315476,XGBClassifier,53,3,1,55,0.7422270569620253,True
45,test_performance_singlemodelFalse,0.7963801762019179,GradientBoostingClassifier,53,3,1,55,0.76279667721519,True
46,test_performance_singlemodelFalse,0.7551342289674602,LGBMClassifier,53,3,1,55,0.7438093354430381,True
47,test_performance_singlemodelFalse,0.7783838117457738,MLPClassifier,53,3,1,55,0.7279865506329114,True
48,test_performance_singlemodelTrue,0.7558174773253674,RandomForestClassifier,53,0,1,55,0.7375,False
49,test_performance_singlemodelTrue,0.7079217872346266,DecisionTreeClassifier,53,0,1,55,0.6886867088607594,False
50,test_performance_singlemodelTrue,0.7766846332012901,XGBClassifier,53,0,1,55,0.7563884493670885,False
51,test_performance_singlemodelTrue,0.780238672978976,GradientBoostingClassifier,53,0,1,55,0.7595925632911392,False
52,test_performance_singlemodelTrue,0.7778616576833993,LGBMClassifier,53,0,1,55,0.7532634493670887,False
53,test_performance_singlemodelTrue,0.5912501181314169,MLPClassifier,53,0,1,55,0.6349683544303797,False
54,test_performance_singlemodelTrue,0.8004713509535251,RandomForestClassifier,53,1,1,55,0.7738726265822784,False
55,test_performance_singlemodelTrue,0.6840173340365783,DecisionTreeClassifier,53,1,1,55,0.6237935126582279,False
56,test_performance_singlemodelTrue,0.8164910270279402,XGBClassifier,53,1,1,55,0.7295490506329113,False
57,test_performance_singlemodelTrue,0.8128639305582613,GradientBoostingClassifier,53,1,1,55,0.7453520569620253,False
58,test_performance_singlemodelTrue,0.7998327813494382,LGBMClassifier,53,1,1,55,0.7548852848101266,False
59,test_performance_singlemodelTrue,0.6193541762029737,MLPClassifier,53,1,1,55,0.6287579113924051,False
60,test_performance_singlemodelTrue,0.7727950078059129,RandomForestClassifier,53,2,1,55,0.7422270569620254,False
61,test_performance_singlemodelTrue,0.6461062565038274,DecisionTreeClassifier,53,2,1,55,0.6254944620253164,False
62,test_performance_singlemodelTrue,0.7775707508195284,XGBClassifier,53,2,1,55,0.7359770569620253,False
63,test_performance_singlemodelTrue,0.7663268177587289,GradientBoostingClassifier,53,2,1,55,0.7390229430379747,False
64,test_performance_singlemodelTrue,0.7849697372387712,LGBMClassifier,53,2,1,55,0.7438291139240507,False
65,test_performance_singlemodelTrue,0.6961692291284884,MLPClassifier,53,2,1,55,0.6414952531645569,False
66,test_performance_singlemodelTrue,0.7885441695348183,RandomForestClassifier,53,3,1,55,0.7469738924050633,False
67,test_performance_singlemodelTrue,0.676224686219198,DecisionTreeClassifier,53,3,1,55,0.6680775316455696,False
68,test_performance_singlemodelTrue,0.7663497840900871,XGBClassifier,53,3,1,55,0.7264636075949368,False
