,hue,performance,model,dataset_name,level,repeat,seed,val_score,skip
0,test_performance_singlemodelTrue,0.8826027397260274,RandomForestClassifier,146818,0,1,17,0.8538023617528918,True
1,test_performance_singlemodelTrue,0.8807534246575341,DecisionTreeClassifier,146818,0,1,17,0.8062199873153937,True
2,test_performance_singlemodelTrue,0.8807534246575341,XGBClassifier,146818,0,1,17,0.8594726827942376,True
3,test_performance_singlemodelTrue,0.8776027397260274,GradientBoostingClassifier,146818,0,1,17,0.8502687928482981,True
4,test_performance_singlemodelTrue,0.8739041095890411,LGBMClassifier,146818,0,1,17,0.8640331007822174,True
5,test_performance_singlemodelTrue,0.8228082191780822,MLPClassifier,146818,0,1,17,0.7352163933436018,True
6,test_performance_singlemodelTrue,0.8689041095890411,RandomForestClassifier,146818,1,1,17,0.8563090815740992,True
7,test_performance_singlemodelTrue,0.8602054794520548,DecisionTreeClassifier,146818,1,1,17,0.8200673492192927,True
8,test_performance_singlemodelTrue,0.8852054794520547,XGBClassifier,146818,1,1,17,0.8516656096161397,True
9,test_performance_singlemodelTrue,0.8683561643835616,GradientBoostingClassifier,146818,1,1,17,0.852035577300595,True
10,test_performance_singlemodelTrue,0.8726027397260274,LGBMClassifier,146818,1,1,17,0.8424617196702002,True
11,test_performance_singlemodelTrue,0.8252054794520548,MLPClassifier,146818,1,1,17,0.7428196067772039,True
12,test_performance_singlemodelTrue,0.8520547945205479,RandomForestClassifier,146818,2,1,17,0.8418048382712693,True
13,test_performance_singlemodelTrue,0.838904109589041,DecisionTreeClassifier,146818,2,1,17,0.8023164507263447,True
14,test_performance_singlemodelTrue,0.9007534246575342,XGBClassifier,146818,2,1,17,0.8608694995620791,True
15,test_performance_singlemodelTrue,0.8702054794520548,GradientBoostingClassifier,146818,2,1,17,0.8463652562592492,True
16,test_performance_singlemodelTrue,0.8726027397260274,LGBMClassifier,146818,2,1,17,0.8378182477122407,True
17,test_performance_singlemodelTrue,0.8122602739726027,MLPClassifier,146818,2,1,17,0.7819757784422094,True
18,test_performance_singlemodelTrue,0.8676027397260274,RandomForestClassifier,146818,3,1,17,0.8634592733532662,True
19,test_performance_singlemodelTrue,0.8757534246575343,DecisionTreeClassifier,146818,3,1,17,0.7970160973694542,True
20,test_performance_singlemodelTrue,0.8957534246575343,XGBClassifier,146818,3,1,17,0.864773036151128,True
21,test_performance_singlemodelTrue,0.8926027397260274,GradientBoostingClassifier,146818,3,1,17,0.8346546464921023,True
22,test_performance_singlemodelTrue,0.8707534246575342,LGBMClassifier,146818,3,1,17,0.855282232490713,True
23,test_performance_singlemodelTrue,0.7928082191780822,MLPClassifier,146818,3,1,17,0.7778683821086647,True
24,test_performance_singlemodelFalse,0.8826027397260274,RandomForestClassifier,146818,0,1,17,0.8538023617528918,True
25,test_performance_singlemodelFalse,0.8807534246575341,DecisionTreeClassifier,146818,0,1,17,0.8062199873153937,True
26,test_performance_singlemodelFalse,0.8807534246575341,XGBClassifier,146818,0,1,17,0.8594726827942376,True
27,test_performance_singlemodelFalse,0.8776027397260274,GradientBoostingClassifier,146818,0,1,17,0.8498988251638429,True
28,test_performance_singlemodelFalse,0.8739041095890411,LGBMClassifier,146818,0,1,17,0.8640331007822174,True
29,test_performance_singlemodelFalse,0.789109589041096,MLPClassifier,146818,0,1,17,0.757240796110054,True
30,test_performance_singlemodelFalse,0.8939041095890411,RandomForestClassifier,146818,1,1,17,0.8512956419316844,True
31,test_performance_singlemodelFalse,0.8633561643835617,DecisionTreeClassifier,146818,1,1,17,0.804906224517532,True
32,test_performance_singlemodelFalse,0.8889041095890411,XGBClassifier,146818,1,1,17,0.8516656096161397,True
33,test_performance_singlemodelFalse,0.8870547945205479,GradientBoostingClassifier,146818,1,1,17,0.8498988251638429,True
34,test_performance_singlemodelFalse,0.8739041095890411,LGBMClassifier,146818,1,1,17,0.8413518166168343,True
35,test_performance_singlemodelFalse,0.8789041095890411,MLPClassifier,146818,1,1,17,0.8089305668810969,True
36,test_performance_singlemodelFalse,0.8770547945205479,RandomForestClassifier,146818,2,1,17,0.8438585364380418,True
37,test_performance_singlemodelFalse,0.8770547945205479,DecisionTreeClassifier,146818,2,1,17,0.7925387333514542,True
