,hue,performance,model,dataset_name,level,repeat,seed,val_score,skip
0,test_performance_singlemodelTrue,0.9512993553585817,RandomForestClassifier,146822,0,1,31,0.9705918518602549,True
1,test_performance_singlemodelTrue,0.9202886177301971,DecisionTreeClassifier,146822,0,1,31,0.9491428722684182,True
2,test_performance_singlemodelTrue,0.9566448268805238,XGBClassifier,146822,0,1,31,0.9682701803345016,True
3,test_performance_singlemodelTrue,0.9475061714183389,GradientBoostingClassifier,146822,0,1,31,0.9642347090031121,True
4,test_performance_singlemodelTrue,0.9511826420065744,LGBMClassifier,146822,0,1,31,0.9688654184297398,True
5,test_performance_singlemodelTrue,0.9140756302521008,MLPClassifier,146822,0,1,31,0.947449951409135,True
6,test_performance_singlemodelTrue,0.9618697478991596,RandomForestClassifier,146822,1,1,31,0.9601064291197302,True
7,test_performance_singlemodelTrue,0.920615415115818,DecisionTreeClassifier,146822,1,1,31,0.9410257682839672,True
8,test_performance_singlemodelTrue,0.9585084033613445,XGBClassifier,146822,1,1,31,0.9578561861654055,True
9,test_performance_singlemodelTrue,0.9602162554519523,GradientBoostingClassifier,146822,1,1,31,0.9566890335900897,True
10,test_performance_singlemodelTrue,0.9581270864510189,LGBMClassifier,146822,1,1,31,0.9654062498818314,True
11,test_performance_singlemodelTrue,0.941281512605042,MLPClassifier,146822,1,1,31,0.9537395680896037,True
12,test_performance_singlemodelTrue,0.9582321284678254,RandomForestClassifier,146822,2,1,31,0.9636287809175921,True
13,test_performance_singlemodelTrue,0.9003072918665183,DecisionTreeClassifier,146822,2,1,31,0.9369436497222569,True
14,test_performance_singlemodelTrue,0.9568277310924369,XGBClassifier,146822,2,1,31,0.9624509383519945,True
15,test_performance_singlemodelTrue,0.9516028100738011,GradientBoostingClassifier,146822,2,1,31,0.9555461764472326,True
16,test_performance_singlemodelTrue,0.9565126050420167,LGBMClassifier,146822,2,1,31,0.9630816477786223,True
17,test_performance_singlemodelTrue,0.9532563025210085,MLPClassifier,146822,2,1,31,0.948002444668807,True
18,test_performance_singlemodelTrue,0.963379187291355,RandomForestClassifier,146822,3,1,31,0.9641880617727914,True
19,test_performance_singlemodelTrue,0.9119357788777612,DecisionTreeClassifier,146822,3,1,31,0.9393387085795963,True
20,test_performance_singlemodelTrue,0.9565126050420167,XGBClassifier,146822,3,1,31,0.9625442328126359,True
21,test_performance_singlemodelTrue,0.9565397848637173,GradientBoostingClassifier,146822,3,1,31,0.9596044854851334,True
22,test_performance_singlemodelTrue,0.9599789915966388,LGBMClassifier,146822,3,1,31,0.9596453169372252,True
23,test_performance_singlemodelTrue,0.9515756302521009,MLPClassifier,146822,3,1,31,0.9491919490419848,True
24,test_performance_singlemodelFalse,0.9512993553585817,RandomForestClassifier,146822,0,1,31,0.9705918518602549,True
25,test_performance_singlemodelFalse,0.9202886177301971,DecisionTreeClassifier,146822,0,1,31,0.9491428722684182,True
26,test_performance_singlemodelFalse,0.9566448268805238,XGBClassifier,146822,0,1,31,0.9682701803345016,True
27,test_performance_singlemodelFalse,0.9475061714183389,GradientBoostingClassifier,146822,0,1,31,0.9636632804316834,True
28,test_performance_singlemodelFalse,0.9511826420065744,LGBMClassifier,146822,0,1,31,0.9688654184297398,True
29,test_performance_singlemodelFalse,0.9222689075630253,MLPClassifier,146822,0,1,31,0.9474183824724999,True
30,test_performance_singlemodelFalse,0.9723739495798319,RandomForestClassifier,146822,1,1,31,0.9659144952033065,True
31,test_performance_singlemodelFalse,0.9341775066190859,DecisionTreeClassifier,146822,1,1,31,0.9417264939327593,True
32,test_performance_singlemodelFalse,0.961764705882353,XGBClassifier,146822,1,1,31,0.9637109448559859,True
33,test_performance_singlemodelFalse,0.9602941176470587,GradientBoostingClassifier,146822,1,1,31,0.9631040449531675,True
34,test_performance_singlemodelFalse,0.9597027167031198,LGBMClassifier,146822,1,1,31,0.9648187711994193,True
35,test_performance_singlemodelFalse,0.9688413721653044,MLPClassifier,146822,1,1,31,0.9653668761556874,True
36,test_performance_singlemodelFalse,0.9758403361344538,RandomForestClassifier,146822,2,1,31,0.9664859237747351,True
37,test_performance_singlemodelFalse,0.9431722689075631,DecisionTreeClassifier,146822,2,1,31,0.9561055026791151,True
38,test_performance_singlemodelFalse,0.9671218487394958,XGBClassifier,146822,2,1,31,0.9665909254196398,True
39,test_performance_singlemodelFalse,0.9672268907563026,GradientBoostingClassifier,146822,2,1,31,0.965413082854042,True
40,test_performance_singlemodelFalse,0.9650598595602625,LGBMClassifier,146822,2,1,31,0.9671550351102086,True
41,test_performance_singlemodelFalse,0.9689075630252102,MLPClassifier,146822,2,1,31,0.9625641853183742,True
42,test_performance_singlemodelFalse,0.98109243697479,RandomForestClassifier,146822,3,1,31,0.9693780520546184,True
43,test_performance_singlemodelFalse,0.9307111200644641,DecisionTreeClassifier,146822,3,1,31,0.9474757650697855,True
44,test_performance_singlemodelFalse,0.9653361344537815,XGBClassifier,146822,3,1,31,0.9677337825624969,True
45,test_performance_singlemodelFalse,0.9740546218487395,GradientBoostingClassifier,146822,3,1,31,0.9659611878103104,True
46,test_performance_singlemodelFalse,0.9671218487394958,LGBMClassifier,146822,3,1,31,0.9705719447311998,True
47,test_performance_singlemodelFalse,0.9706932773109244,MLPClassifier,146822,3,1,31,0.9636210215047665,True
48,test_performance_singlemodelTrue,0.9512993553585817,RandomForestClassifier,146822,0,1,31,0.9705918518602549,False
49,test_performance_singlemodelTrue,0.9202886177301971,DecisionTreeClassifier,146822,0,1,31,0.9491428722684182,False
50,test_performance_singlemodelTrue,0.9566448268805238,XGBClassifier,146822,0,1,31,0.9682701803345016,False
51,test_performance_singlemodelTrue,0.9476112134351459,GradientBoostingClassifier,146822,0,1,31,0.9636516186241033,False
52,test_performance_singlemodelTrue,0.9511826420065744,LGBMClassifier,146822,0,1,31,0.9688654184297398,False
53,test_performance_singlemodelTrue,0.944327731092437,MLPClassifier,146822,0,1,31,0.9486904913160373,False
54,test_performance_singlemodelTrue,0.9618697478991596,RandomForestClassifier,146822,1,1,31,0.9601064291197302,False
55,test_performance_singlemodelTrue,0.920615415115818,DecisionTreeClassifier,146822,1,1,31,0.9410257682839672,False
56,test_performance_singlemodelTrue,0.9585084033613445,XGBClassifier,146822,1,1,31,0.9578561861654055,False
57,test_performance_singlemodelTrue,0.9430944067124567,GradientBoostingClassifier,146822,1,1,31,0.9538085671177866,False
58,test_performance_singlemodelTrue,0.9581270864510189,LGBMClassifier,146822,1,1,31,0.9654062498818314,False
59,test_performance_singlemodelTrue,0.9343487394957982,MLPClassifier,146822,1,1,31,0.9422726401288699,False
60,test_performance_singlemodelTrue,0.959912800736733,RandomForestClassifier,146822,2,1,31,0.9595816477786222,False
61,test_performance_singlemodelTrue,0.9275481882250617,DecisionTreeClassifier,146822,2,1,31,0.9490296706787217,False
62,test_performance_singlemodelTrue,0.949805424452886,XGBClassifier,146822,2,1,31,0.9601180909273103,False
63,test_performance_singlemodelTrue,0.9483465075527928,GradientBoostingClassifier,146822,2,1,31,0.9508697916075823,False
64,test_performance_singlemodelTrue,0.952769943593876,LGBMClassifier,146822,2,1,31,0.9584397624530636,False
65,test_performance_singlemodelTrue,0.9508403361344538,MLPClassifier,146822,2,1,31,0.9452891458973808,False
66,test_performance_singlemodelTrue,0.9634842293081617,RandomForestClassifier,146822,3,1,31,0.962427614736834,False
