,hue,performance,model,dataset_name,level,repeat,seed,val_score,skip
0,test_performance_singlemodelTrue,0.9949313522663157,RandomForestClassifier,3,0,1,25,0.9906259161536206,True
1,test_performance_singlemodelTrue,0.9974954548304182,DecisionTreeClassifier,3,0,1,25,0.9936612639778867,True
2,test_performance_singlemodelTrue,0.9936493009842644,XGBClassifier,3,0,1,25,0.9907976295179461,True
3,test_performance_singlemodelTrue,0.9836311203059369,GradientBoostingClassifier,3,0,1,25,0.9760397034803368,True
4,test_performance_singlemodelTrue,0.9924863644912545,LGBMClassifier,3,0,1,25,0.9848986472337395,True
5,test_performance_singlemodelTrue,0.9912043132092032,MLPClassifier,3,0,1,25,0.9863466934707039,True
6,test_performance_singlemodelTrue,0.9924268070967337,RandomForestClassifier,3,1,1,25,0.9894783683042259,True
7,test_performance_singlemodelTrue,0.9924268070967337,DecisionTreeClassifier,3,1,1,25,0.9891244712484818,True
8,test_performance_singlemodelTrue,0.9936493009842644,XGBClassifier,3,1,1,25,0.9866147338442853,True
9,test_performance_singlemodelTrue,0.9949313522663157,GradientBoostingClassifier,3,1,1,25,0.9848986472337395,True
10,test_performance_singlemodelTrue,0.9924268070967337,LGBMClassifier,3,1,1,25,0.9830967039410312,True
11,test_performance_singlemodelTrue,0.988759325434142,MLPClassifier,3,1,1,25,0.9823030531473804,True
12,test_performance_singlemodelTrue,0.9936493009842644,RandomForestClassifier,3,2,1,25,0.9903578757800393,True
13,test_performance_singlemodelTrue,0.9924268070967337,DecisionTreeClassifier,3,2,1,25,0.9907976295179461,True
14,test_performance_singlemodelTrue,0.9961538461538462,XGBClassifier,3,2,1,25,0.9897893370188885,True
15,test_performance_singlemodelTrue,0.9912043132092032,GradientBoostingClassifier,3,2,1,25,0.9807586799011601,True
16,test_performance_singlemodelTrue,0.9924268070967337,LGBMClassifier,3,2,1,25,0.9830967039410312,True
17,test_performance_singlemodelTrue,0.988759325434142,MLPClassifier,3,2,1,25,0.9823030531473804,True
18,test_performance_singlemodelTrue,0.9924268070967337,RandomForestClassifier,3,3,1,25,0.9903578757800393,True
19,test_performance_singlemodelTrue,0.988759325434142,DecisionTreeClassifier,3,3,1,25,0.9907976295179461,True
20,test_performance_singlemodelTrue,0.9961538461538462,XGBClassifier,3,3,1,25,0.9885988608284123,True
21,test_performance_singlemodelTrue,0.9936493009842644,GradientBoostingClassifier,3,3,1,25,0.9819491560916362,True
22,test_performance_singlemodelTrue,0.9924268070967337,LGBMClassifier,3,3,1,25,0.9830967039410312,True
23,test_performance_singlemodelTrue,0.9874772741520907,MLPClassifier,3,3,1,25,0.9823889098295431,True
24,test_performance_singlemodelFalse,0.9949313522663157,RandomForestClassifier,3,0,1,25,0.9906259161536206,True
25,test_performance_singlemodelFalse,0.9974954548304182,DecisionTreeClassifier,3,0,1,25,0.9936612639778867,True
26,test_performance_singlemodelFalse,0.9936493009842644,XGBClassifier,3,0,1,25,0.9907976295179461,True
27,test_performance_singlemodelFalse,0.9836311203059369,GradientBoostingClassifier,3,0,1,25,0.9760397034803368,True
28,test_performance_singlemodelFalse,0.9924863644912545,LGBMClassifier,3,0,1,25,0.9848986472337395,True
29,test_performance_singlemodelFalse,0.9912043132092032,MLPClassifier,3,0,1,25,0.9848557188926582,True
30,test_performance_singlemodelFalse,0.9936493009842644,RandomForestClassifier,3,1,1,25,0.9932644385810613,True
31,test_performance_singlemodelFalse,0.9936493009842644,DecisionTreeClassifier,3,1,1,25,0.9936612639778867,True
32,test_performance_singlemodelFalse,0.9949313522663157,XGBClassifier,3,1,1,25,0.9937900490011309,True
33,test_performance_singlemodelFalse,0.9936493009842644,GradientBoostingClassifier,3,1,1,25,0.9933073669221426,True
34,test_performance_singlemodelFalse,0.9962729609428875,LGBMClassifier,3,1,1,25,0.9929105415253172,True
35,test_performance_singlemodelFalse,0.9936493009842644,MLPClassifier,3,1,1,25,0.9928246848431546,True
36,test_performance_singlemodelFalse,0.993708858378785,RandomForestClassifier,3,2,1,25,0.9920310340495038,True
37,test_performance_singlemodelFalse,0.9949909096608363,DecisionTreeClassifier,3,2,1,25,0.9899181220421326,True
38,test_performance_singlemodelFalse,0.9949909096608363,XGBClassifier,3,2,1,25,0.9915912803115969,True
39,test_performance_singlemodelFalse,0.9949909096608363,GradientBoostingClassifier,3,2,1,25,0.9920310340495038,True
40,test_performance_singlemodelFalse,0.9974954548304182,LGBMClassifier,3,2,1,25,0.9915483519705155,True
41,test_performance_singlemodelFalse,0.9936493009842644,MLPClassifier,3,2,1,25,0.990668844494702,True
