,hue,performance,model,dataset_name,level,repeat,seed,val_score,skip
0,test_performance_singlemodelTrue,0.8543695887445888,RandomForestClassifier,146818,0,1,25,0.8698909256173307,True
1,test_performance_singlemodelTrue,0.8127705627705628,DecisionTreeClassifier,146818,0,1,25,0.834214512952583,True
2,test_performance_singlemodelTrue,0.842667748917749,XGBClassifier,146818,0,1,25,0.8555521890622633,True
3,test_performance_singlemodelTrue,0.8517992424242424,GradientBoostingClassifier,146818,0,1,25,0.8555370398424481,True
4,test_performance_singlemodelTrue,0.8530844155844156,LGBMClassifier,146818,0,1,25,0.8585896076352069,True
5,test_performance_singlemodelTrue,0.8023538961038961,MLPClassifier,146818,0,1,25,0.7724208453264657,True
6,test_performance_singlemodelTrue,0.8413825757575758,RandomForestClassifier,146818,1,1,25,0.8512043629753068,True
7,test_performance_singlemodelTrue,0.8062770562770563,DecisionTreeClassifier,146818,1,1,25,0.8215876382366308,True
8,test_performance_singlemodelTrue,0.8400974025974026,XGBClassifier,146818,1,1,25,0.8477351916376307,True
9,test_performance_singlemodelTrue,0.8167613636363636,GradientBoostingClassifier,146818,1,1,25,0.8368504772004242,True
10,test_performance_singlemodelTrue,0.8505140692640694,LGBMClassifier,146818,1,1,25,0.8446826238448719,True
11,test_performance_singlemodelTrue,0.7711715367965368,MLPClassifier,146818,1,1,25,0.7724359945462809,True
12,test_performance_singlemodelTrue,0.8348890692640694,RandomForestClassifier,146818,2,1,25,0.8398878957733676,True
13,test_performance_singlemodelTrue,0.8231872294372294,DecisionTreeClassifier,146818,2,1,25,0.8207089834873504,True
14,test_performance_singlemodelTrue,0.8492288961038961,XGBClassifier,146818,2,1,25,0.8547038327526133,True
15,test_performance_singlemodelTrue,0.8050595238095238,GradientBoostingClassifier,146818,2,1,25,0.8786168762308741,True
16,test_performance_singlemodelTrue,0.8180465367965368,LGBMClassifier,146818,2,1,25,0.8490304499318284,True
17,test_performance_singlemodelTrue,0.8049918831168832,MLPClassifier,146818,2,1,25,0.8037645811240721,True
18,test_performance_singlemodelTrue,0.8543695887445888,RandomForestClassifier,146818,3,1,25,0.8555521890622633,True
19,test_performance_singlemodelTrue,0.8361742424242424,DecisionTreeClassifier,146818,3,1,25,0.8202772307226178,True
20,test_performance_singlemodelTrue,0.847943722943723,XGBClassifier,146818,3,1,25,0.840766550522648,True
21,test_performance_singlemodelTrue,0.8167613636363636,GradientBoostingClassifier,146818,3,1,25,0.8733903953946371,True
22,test_performance_singlemodelTrue,0.8193317099567099,LGBMClassifier,146818,3,1,25,0.8459778821390699,True
23,test_performance_singlemodelTrue,0.8062770562770563,MLPClassifier,146818,3,1,25,0.7920012119375852,True
24,test_performance_singlemodelFalse,0.8543695887445888,RandomForestClassifier,146818,0,1,25,0.8698909256173307,True
25,test_performance_singlemodelFalse,0.8127705627705628,DecisionTreeClassifier,146818,0,1,25,0.834214512952583,True
26,test_performance_singlemodelFalse,0.842667748917749,XGBClassifier,146818,0,1,25,0.8555521890622633,True
27,test_performance_singlemodelFalse,0.8517992424242424,GradientBoostingClassifier,146818,0,1,25,0.8516209665202242,True
28,test_performance_singlemodelFalse,0.8530844155844156,LGBMClassifier,146818,0,1,25,0.8585896076352069,True
29,test_performance_singlemodelFalse,0.8023538961038961,MLPClassifier,146818,0,1,25,0.7902742008786547,True
30,test_performance_singlemodelFalse,0.8271103896103896,RandomForestClassifier,146818,1,1,25,0.8298969853052567,True
31,test_performance_singlemodelFalse,0.8271103896103896,DecisionTreeClassifier,146818,1,1,25,0.7955006817148917,True
32,test_performance_singlemodelFalse,0.8375270562770563,XGBClassifier,146818,1,1,25,0.845993031358885,True
33,test_performance_singlemodelFalse,0.8297483766233766,GradientBoostingClassifier,146818,1,1,25,0.8342448113922133,True
34,test_performance_singlemodelFalse,0.8310335497835498,LGBMClassifier,146818,1,1,25,0.8364187244356915,True
35,test_performance_singlemodelFalse,0.8660714285714286,MLPClassifier,146818,1,1,25,0.8294349341008938,True
36,test_performance_singlemodelFalse,0.847943722943723,RandomForestClassifier,146818,2,1,25,0.857294349341009,True
37,test_performance_singlemodelFalse,0.8492288961038961,DecisionTreeClassifier,146818,2,1,25,0.79028935009847,True
38,test_performance_singlemodelFalse,0.8531520562770563,XGBClassifier,146818,2,1,25,0.8629525829419784,True
39,test_performance_singlemodelFalse,0.8167613636363636,GradientBoostingClassifier,146818,2,1,25,0.8603469171337677,True
40,test_performance_singlemodelFalse,0.8284632034632035,LGBMClassifier,146818,2,1,25,0.8668686562642024,True
41,test_performance_singlemodelFalse,0.8245400432900434,MLPClassifier,146818,2,1,25,0.8573094985608241,True
42,test_performance_singlemodelFalse,0.8674242424242424,RandomForestClassifier,146818,3,1,25,0.8581578548704741,True
43,test_performance_singlemodelFalse,0.8375270562770563,DecisionTreeClassifier,146818,3,1,25,0.835524920466596,True
44,test_performance_singlemodelFalse,0.8596455627705628,XGBClassifier,146818,3,1,25,0.8559839418269959,True
45,test_performance_singlemodelFalse,0.8557224025974026,GradientBoostingClassifier,146818,3,1,25,0.8577261021057415,True
46,test_performance_singlemodelFalse,0.8544372294372294,LGBMClassifier,146818,3,1,25,0.8503257082260264,True
47,test_performance_singlemodelFalse,0.8297483766233766,MLPClassifier,146818,3,1,25,0.8512043629753068,True
48,test_performance_singlemodelTrue,0.8543695887445888,RandomForestClassifier,146818,0,1,25,0.8698909256173307,False
49,test_performance_singlemodelTrue,0.8127705627705628,DecisionTreeClassifier,146818,0,1,25,0.834214512952583,False
50,test_performance_singlemodelTrue,0.842667748917749,XGBClassifier,146818,0,1,25,0.8555521890622633,False
51,test_performance_singlemodelTrue,0.8517992424242424,GradientBoostingClassifier,146818,0,1,25,0.8559687926071807,False
52,test_performance_singlemodelTrue,0.8530844155844156,LGBMClassifier,146818,0,1,25,0.8585896076352069,False
53,test_performance_singlemodelTrue,0.7881493506493507,MLPClassifier,146818,0,1,25,0.7837979094076655,False
54,test_performance_singlemodelTrue,0.8413825757575758,RandomForestClassifier,146818,1,1,25,0.8512043629753068,False
55,test_performance_singlemodelTrue,0.8062770562770563,DecisionTreeClassifier,146818,1,1,25,0.8215876382366308,False
56,test_performance_singlemodelTrue,0.8400974025974026,XGBClassifier,146818,1,1,25,0.8477351916376307,False
57,test_performance_singlemodelTrue,0.821969696969697,GradientBoostingClassifier,146818,1,1,25,0.8355400696864111,False
58,test_performance_singlemodelTrue,0.8505140692640694,LGBMClassifier,146818,1,1,25,0.8446826238448719,False
59,test_performance_singlemodelTrue,0.7803030303030303,MLPClassifier,146818,1,1,25,0.7676564156945918,False
60,test_performance_singlemodelTrue,0.8465909090909092,RandomForestClassifier,146818,2,1,25,0.8498939554612938,False
61,test_performance_singlemodelTrue,0.8062770562770563,DecisionTreeClassifier,146818,2,1,25,0.8390092410240872,False
62,test_performance_singlemodelTrue,0.8505140692640694,XGBClassifier,146818,2,1,25,0.8551204362975307,False
63,test_performance_singlemodelTrue,0.8180465367965368,GradientBoostingClassifier,146818,2,1,25,0.863384335706711,False
64,test_performance_singlemodelTrue,0.8453057359307359,LGBMClassifier,146818,2,1,25,0.8590365096197545,False
65,test_performance_singlemodelTrue,0.7710362554112553,MLPClassifier,146818,2,1,25,0.7618921375549159,False
66,test_performance_singlemodelTrue,0.8465909090909092,RandomForestClassifier,146818,3,1,25,0.8498939554612938,False
67,test_performance_singlemodelTrue,0.8179788961038961,DecisionTreeClassifier,146818,3,1,25,0.8150658991061961,False
68,test_performance_singlemodelTrue,0.8751352813852813,XGBClassifier,146818,3,1,25,0.8577261021057415,False
69,test_performance_singlemodelTrue,0.8699945887445888,GradientBoostingClassifier,146818,3,1,25,0.8585744584153916,False
70,test_performance_singlemodelTrue,0.8465909090909092,LGBMClassifier,146818,3,1,25,0.8429253143463111,False
71,test_performance_singlemodelTrue,0.8023538961038961,MLPClassifier,146818,3,1,25,0.7706938342675352,False
72,test_performance_singlemodelFalse,0.8543695887445888,RandomForestClassifier,146818,0,1,25,0.8698909256173307,False
73,test_performance_singlemodelFalse,0.8127705627705628,DecisionTreeClassifier,146818,0,1,25,0.834214512952583,False
74,test_performance_singlemodelFalse,0.842667748917749,XGBClassifier,146818,0,1,25,0.8555521890622633,False
75,test_performance_singlemodelFalse,0.8517992424242424,GradientBoostingClassifier,146818,0,1,25,0.8516209665202242,False
