,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,0,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,81
1,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,0,0.8371811266312544,inf,0.8425562465389573,0.01388888888888884,81
2,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,1,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,81
3,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,1,0.8375508230047872,inf,0.8235689047668053,0.03554475587703432,81
4,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,2,0.9802702645262332,0.8077718462791984,0.8557830961447046,0.0083167632083192,81
5,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,2,0.8382840678077251,inf,0.835423435608678,0.01960619459268731,81
6,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,3,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,81
7,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,3,0.8372594104531444,inf,0.8425562465389573,0.009424603174603141,81
8,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,4,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,81
9,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,4,0.8377803462522132,inf,0.835423435608678,0.01209312839059673,81
