,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,5,1,cv,1.0,54,best_individual_model,0,0.9340477837134871,0.8005550844786903,0.8140752338807294,0.04678747849865472,81
1,autosklearn,40,3,5,1,cv,1.0,54,best_ensemble_model,0,0.8366388779592104,inf,0.8465245005072113,0.0044642857142858094,81
2,autosklearn,40,3,5,1,cv,1.0,54,best_individual_model,1,0.9340477837134871,0.8005550844786903,0.8140752338807294,0.04678747849865472,81
3,autosklearn,40,3,5,1,cv,1.0,54,best_ensemble_model,1,0.8393808610400681,inf,0.8424871788274845,0.013461924854329954,81
4,autosklearn,40,3,5,1,cv,1.0,54,best_individual_model,2,0.9340477837134871,0.8005550844786903,0.8140752338807294,0.04678747849865472,81
5,autosklearn,40,3,5,1,cv,1.0,54,best_ensemble_model,2,0.8369069283231687,inf,0.843359943545186,0.017857142857142794,81
6,autosklearn,40,3,5,1,cv,1.0,54,best_individual_model,3,0.9340477837134871,0.8005550844786903,0.8140752338807294,0.04678747849865472,81
7,autosklearn,40,3,5,1,cv,1.0,54,best_ensemble_model,3,0.8367749524558987,inf,0.8464554327957384,0.005833082178018922,81
8,autosklearn,40,3,5,1,cv,1.0,54,best_individual_model,4,0.9340477837134871,0.8005550844786903,0.8140752338807294,0.04678747849865472,81
9,autosklearn,40,3,5,1,cv,1.0,54,best_ensemble_model,4,0.8365380516755196,inf,0.8546493749295541,0.0,81
