,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,0,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,81
1,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,0,0.8431905370843991,inf,0.8411874500752241,0.0031645569620253333,81
2,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,1,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,81
3,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,1,0.8422150632828382,inf,0.835423435608678,0.00259945750452073,81
4,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,2,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,81
5,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,2,0.8431905370843991,inf,0.8411874500752241,0.00044932298328415055,81
6,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,3,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,81
7,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,3,0.8472317856908649,inf,0.8367231643609384,0.01209312839059673,81
8,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,4,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,81
9,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,4,0.8433995671847335,inf,0.8380228931131988,0.009493670886076,81
