,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,0,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,81
1,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,0,0.9523455863956508,inf,0.944776958251494,0.0024154589371979673,81
2,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,1,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,81
3,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,1,0.95306525068375,inf,0.950209940428662,0.0,81
4,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,2,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,81
5,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,2,0.9533568393156604,inf,0.9473609375796592,0.005264461786200991,81
6,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,3,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,81
7,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,3,0.952229584793114,inf,0.947192417188692,0.0001685203909672639,81
8,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,4,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,81
9,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,4,0.9528890924304352,inf,0.947192417188692,0.005432982177168255,81
