,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,10,5,1,1,cv,1.0,1468,best_individual_model,0,1.0,0.9097532596871544,0.9009641365600564,0.024507792376296855,81
1,autosklearn,10,5,1,1,cv,1.0,1468,best_ensemble_model,0,0.9546699304949268,inf,0.9395124964652932,0.0,81
2,autosklearn,10,5,1,1,cv,1.0,1468,best_individual_model,1,1.0,0.9097532596871544,0.9009641365600564,0.024507792376296855,81
3,autosklearn,10,5,1,1,cv,1.0,1468,best_ensemble_model,1,0.9559771200374104,inf,0.9366634936162904,0.005698005698005493,81
4,autosklearn,10,5,1,1,cv,1.0,1468,best_individual_model,2,1.0,0.9097532596871544,0.9009641365600564,0.024507792376296855,81
5,autosklearn,10,5,1,1,cv,1.0,1468,best_ensemble_model,2,0.9532981883824438,inf,0.9395124964652932,0.0,81
6,autosklearn,10,5,1,1,cv,1.0,1468,best_individual_model,3,1.0,0.9097532596871544,0.9009641365600564,0.024507792376296855,81
7,autosklearn,10,5,1,1,cv,1.0,1468,best_ensemble_model,3,0.9558728066800848,inf,0.9366634936162904,0.006023606023605965,81
8,autosklearn,10,5,1,1,cv,1.0,1468,best_individual_model,4,1.0,0.9097532596871544,0.9009641365600564,0.024507792376296855,81
9,autosklearn,10,5,1,1,cv,1.0,1468,best_ensemble_model,4,0.9559771200374104,inf,0.9366634936162904,0.002849002849002802,81
