,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,10,3,2,cv,1.0,40981,best_individual_model,0,1.0,0.8706507249364392,0.8591481511189542,0.0183283869415255,42
1,autosklearn,20,10,3,2,cv,1.0,40981,best_ensemble_model,0,0.8844474555856671,inf,0.8664875270714687,0.0036496350364961794,42
2,autosklearn,20,10,3,2,cv,1.0,40981,best_individual_model,1,1.0,0.8706507249364392,0.8591481511189542,0.0183283869415255,42
3,autosklearn,20,10,3,2,cv,1.0,40981,best_ensemble_model,1,0.8837699488105992,inf,0.8701371621079649,0.0,42
4,autosklearn,20,10,3,2,cv,1.0,40981,best_individual_model,2,1.0,0.8706507249364392,0.8591481511189542,0.0183283869415255,42
5,autosklearn,20,10,3,2,cv,1.0,40981,best_ensemble_model,2,0.8844474555856671,inf,0.8664875270714687,0.0036496350364961794,42
6,autosklearn,20,10,3,2,cv,1.0,40981,best_individual_model,3,1.0,0.8706507249364392,0.8591481511189542,0.0183283869415255,42
7,autosklearn,20,10,3,2,cv,1.0,40981,best_ensemble_model,3,0.8835817524841916,inf,0.8701371621079649,0.0,42
8,autosklearn,20,10,3,2,cv,1.0,40981,best_individual_model,4,1.0,0.8706507249364392,0.8591481511189542,0.0183283869415255,42
9,autosklearn,20,10,3,2,cv,1.0,40981,best_ensemble_model,4,0.8813422161999398,inf,0.8701371621079649,0.0,42
