,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,3,1,cv,1.0,40981,best_individual_model,0,0.9522420491836454,0.8760142346112274,0.8555386219619796,0.0256276570145183,42
1,autosklearn,40,5,3,1,cv,1.0,40981,best_ensemble_model,0,0.8966425775368865,inf,0.8500040105879523,0.020133151520012604,42
2,autosklearn,40,5,3,1,cv,1.0,40981,best_individual_model,1,0.9522420491836454,0.8760142346112274,0.8555386219619796,0.0256276570145183,42
3,autosklearn,40,5,3,1,cv,1.0,40981,best_ensemble_model,1,0.8949864498644986,inf,0.8682922916499558,0.00733937595251466,42
4,autosklearn,40,5,3,1,cv,1.0,40981,best_individual_model,2,0.9522420491836454,0.8760142346112274,0.8555386219619796,0.0256276570145183,42
5,autosklearn,40,5,3,1,cv,1.0,40981,best_ensemble_model,2,0.8945912375790425,inf,0.8646426566134595,0.005494505494505364,42
6,autosklearn,40,5,3,1,cv,1.0,40981,best_individual_model,3,0.9024920428843076,0.8775994050366273,0.8554985160824577,0.025667762894040158,42
7,autosklearn,40,5,3,1,cv,1.0,40981,best_ensemble_model,3,0.8945912375790425,inf,0.8609930215769632,0.009144140531001654,42
8,autosklearn,40,5,3,1,cv,1.0,40981,best_individual_model,4,0.9522420491836454,0.8760142346112274,0.8555386219619796,0.0256276570145183,42
9,autosklearn,40,5,3,1,cv,1.0,40981,best_ensemble_model,4,0.8955698584763625,inf,0.8682922916499558,0.0018448704580090736,42
