,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,3,1,2,cv,1.0,40981,best_individual_model,0,0.9507396115627824,0.8785569105691058,0.8299109649474613,0.04034651479906948,42
1,autosklearn,20,3,1,2,cv,1.0,40981,best_ensemble_model,0,0.8941960252935863,inf,0.8810860672174541,0.0,42
2,autosklearn,20,3,1,2,cv,1.0,40981,best_individual_model,1,0.9507396115627824,0.8785569105691058,0.8299109649474613,0.04034651479906948,42
3,autosklearn,20,3,1,2,cv,1.0,40981,best_ensemble_model,1,0.8939137308039746,inf,0.8701371621079649,0.005494505494505586,42
4,autosklearn,20,3,1,2,cv,1.0,40981,best_individual_model,2,0.9507396115627824,0.8785569105691058,0.8299109649474613,0.04034651479906948,42
5,autosklearn,20,3,1,2,cv,1.0,40981,best_ensemble_model,2,0.8939137308039746,inf,0.8810860672174541,0.0,42
6,autosklearn,20,3,1,2,cv,1.0,40981,best_individual_model,3,0.9507396115627824,0.8785569105691058,0.8299109649474613,0.04034651479906948,42
7,autosklearn,20,3,1,2,cv,1.0,40981,best_ensemble_model,3,0.8947606142728094,inf,0.8701371621079649,0.005494505494505586,42
8,autosklearn,20,3,1,2,cv,1.0,40981,best_individual_model,4,0.9507396115627824,0.8785569105691058,0.8299109649474613,0.04034651479906948,42
9,autosklearn,20,3,1,2,cv,1.0,40981,best_ensemble_model,4,0.8944783197831978,inf,0.8591481511189542,0.018288281062003642,42
