,index,constraint,fold,model,overfit,task,test,tool,train,val,seed
72,72,3600s1c8G,2,best_ensemble_model,,cnae-9,0.155585,autosklearnHOLDOUT,,,0
73,73,3600s1c8G,3,best_ensemble_model,,cnae-9,0.1562,autosklearnHOLDOUT,,,0
74,74,3600s1c8G,4,best_ensemble_model,,cnae-9,0.200923,autosklearnHOLDOUT,,,0
75,75,3600s1c8G,0,best_ensemble_model,,connect-4,0.44959,autosklearnHOLDOUT,,,0
76,76,3600s1c8G,1,best_ensemble_model,,connect-4,0.387052,autosklearnHOLDOUT,,,0
77,77,3600s1c8G,2,best_ensemble_model,,connect-4,0.419043,autosklearnHOLDOUT,,,0
78,78,3600s1c8G,3,best_ensemble_model,,connect-4,0.4458359999999999,autosklearnHOLDOUT,,,0
79,79,3600s1c8G,4,best_ensemble_model,,connect-4,0.440352,autosklearnHOLDOUT,,,0
80,80,3600s1c8G,0,best_ensemble_model,,higgs,0.8143729999999999,autosklearnHOLDOUT,,,0
81,81,3600s1c8G,1,best_ensemble_model,,higgs,0.8069689999999999,autosklearnHOLDOUT,,,0
82,82,3600s1c8G,2,best_ensemble_model,,higgs,0.812104,autosklearnHOLDOUT,,,0
83,83,3600s1c8G,3,best_ensemble_model,,higgs,0.816145,autosklearnHOLDOUT,,,0
84,84,3600s1c8G,4,best_ensemble_model,,higgs,0.815499,autosklearnHOLDOUT,,,0
85,85,3600s1c8G,0,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHOLDOUT,,,0
86,86,3600s1c8G,1,best_ensemble_model,,kr-vs-kp,0.999256,autosklearnHOLDOUT,,,0
87,87,3600s1c8G,2,best_ensemble_model,,kr-vs-kp,0.999961,autosklearnHOLDOUT,,,0
88,88,3600s1c8G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHOLDOUT,,,0
89,89,3600s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHOLDOUT,,,0
90,90,3600s1c8G,0,best_ensemble_model,,segment,0.0578534,autosklearnHOLDOUT,,,0
91,91,3600s1c8G,1,best_ensemble_model,,segment,0.0560079,autosklearnHOLDOUT,,,0
92,92,3600s1c8G,2,best_ensemble_model,,segment,0.0475851,autosklearnHOLDOUT,,,0
93,93,3600s1c8G,3,best_ensemble_model,,segment,0.0478406,autosklearnHOLDOUT,,,0
94,94,3600s1c8G,4,best_ensemble_model,,segment,0.00742898,autosklearnHOLDOUT,,,0
95,95,3600s1c8G,0,best_ensemble_model,,vehicle,0.367301,autosklearnHOLDOUT,,,0
96,96,3600s1c8G,1,best_ensemble_model,,vehicle,0.359747,autosklearnHOLDOUT,,,0
97,97,3600s1c8G,2,best_ensemble_model,,vehicle,0.454056,autosklearnHOLDOUT,,,0
98,98,3600s1c8G,3,best_ensemble_model,,vehicle,0.389954,autosklearnHOLDOUT,,,0
99,99,3600s1c8G,4,best_ensemble_model,,vehicle,0.430002,autosklearnHOLDOUT,,,0
150,150,3600s1c8G,0,best_ensemble_model,,Albert,0.755983,autosklearnTHRESHOLDOUT,,,0
151,151,3600s1c8G,1,best_ensemble_model,,Albert,0.7568199999999999,autosklearnTHRESHOLDOUT,,,0
152,152,3600s1c8G,2,best_ensemble_model,,Albert,0.758811,autosklearnTHRESHOLDOUT,,,0
153,153,3600s1c8G,3,best_ensemble_model,,Albert,0.7559319999999999,autosklearnTHRESHOLDOUT,,,0
154,154,3600s1c8G,4,best_ensemble_model,,Albert,0.760283,autosklearnTHRESHOLDOUT,,,0
155,155,3600s1c8G,0,best_ensemble_model,,Australian,0.923599,autosklearnTHRESHOLDOUT,,,0
156,156,3600s1c8G,1,best_ensemble_model,,Australian,0.9006790000000001,autosklearnTHRESHOLDOUT,,,0
157,157,3600s1c8G,2,best_ensemble_model,,Australian,0.8879459999999999,autosklearnTHRESHOLDOUT,,,0
158,158,3600s1c8G,3,best_ensemble_model,,Australian,0.925297,autosklearnTHRESHOLDOUT,,,0
159,159,3600s1c8G,4,best_ensemble_model,,Australian,0.929542,autosklearnTHRESHOLDOUT,,,0
160,160,3600s1c8G,0,best_ensemble_model,,MiniBooNE,0.98333,autosklearnTHRESHOLDOUT,,,0
161,161,3600s1c8G,1,best_ensemble_model,,MiniBooNE,0.984582,autosklearnTHRESHOLDOUT,,,0
162,162,3600s1c8G,2,best_ensemble_model,,MiniBooNE,0.984233,autosklearnTHRESHOLDOUT,,,0
163,163,3600s1c8G,3,best_ensemble_model,,MiniBooNE,0.984811,autosklearnTHRESHOLDOUT,,,0
164,164,3600s1c8G,4,best_ensemble_model,,MiniBooNE,0.985785,autosklearnTHRESHOLDOUT,,,0
165,165,3600s1c8G,0,best_ensemble_model,,adult,0.932191,autosklearnTHRESHOLDOUT,,,0
166,166,3600s1c8G,1,best_ensemble_model,,adult,0.929377,autosklearnTHRESHOLDOUT,,,0
167,167,3600s1c8G,2,best_ensemble_model,,adult,0.929695,autosklearnTHRESHOLDOUT,,,0
168,168,3600s1c8G,3,best_ensemble_model,,adult,0.92427,autosklearnTHRESHOLDOUT,,,0
169,169,3600s1c8G,4,best_ensemble_model,,adult,0.925785,autosklearnTHRESHOLDOUT,,,0
170,170,3600s1c8G,0,best_ensemble_model,,cnae-9,0.143598,autosklearnTHRESHOLDOUT,,,0
171,171,3600s1c8G,1,best_ensemble_model,,cnae-9,0.297376,autosklearnTHRESHOLDOUT,,,0
172,172,3600s1c8G,2,best_ensemble_model,,cnae-9,0.1267839999999999,autosklearnTHRESHOLDOUT,,,0
173,173,3600s1c8G,3,best_ensemble_model,,cnae-9,0.208612,autosklearnTHRESHOLDOUT,,,0
174,174,3600s1c8G,4,best_ensemble_model,,cnae-9,0.174663,autosklearnTHRESHOLDOUT,,,0
175,175,3600s1c8G,0,best_ensemble_model,,connect-4,0.4506159999999999,autosklearnTHRESHOLDOUT,,,0
176,176,3600s1c8G,1,best_ensemble_model,,connect-4,0.387052,autosklearnTHRESHOLDOUT,,,0
177,177,3600s1c8G,2,best_ensemble_model,,connect-4,0.36608,autosklearnTHRESHOLDOUT,,,0
178,178,3600s1c8G,3,best_ensemble_model,,connect-4,0.433567,autosklearnTHRESHOLDOUT,,,0
179,179,3600s1c8G,4,best_ensemble_model,,connect-4,0.389757,autosklearnTHRESHOLDOUT,,,0
180,180,3600s1c8G,0,best_ensemble_model,,higgs,0.814276,autosklearnTHRESHOLDOUT,,,0
181,181,3600s1c8G,1,best_ensemble_model,,higgs,0.80593,autosklearnTHRESHOLDOUT,,,0
182,182,3600s1c8G,2,best_ensemble_model,,higgs,0.812429,autosklearnTHRESHOLDOUT,,,0
183,183,3600s1c8G,3,best_ensemble_model,,higgs,0.816298,autosklearnTHRESHOLDOUT,,,0
184,184,3600s1c8G,4,best_ensemble_model,,higgs,0.815674,autosklearnTHRESHOLDOUT,,,0
185,185,3600s1c8G,0,best_ensemble_model,,kr-vs-kp,0.999922,autosklearnTHRESHOLDOUT,,,0
186,186,3600s1c8G,1,best_ensemble_model,,kr-vs-kp,0.999452,autosklearnTHRESHOLDOUT,,,0
187,187,3600s1c8G,2,best_ensemble_model,,kr-vs-kp,0.99953,autosklearnTHRESHOLDOUT,,,0
188,188,3600s1c8G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnTHRESHOLDOUT,,,0
189,189,3600s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnTHRESHOLDOUT,,,0
190,190,3600s1c8G,0,best_ensemble_model,,segment,0.0847777,autosklearnTHRESHOLDOUT,,,0
191,191,3600s1c8G,1,best_ensemble_model,,segment,0.0599535999999999,autosklearnTHRESHOLDOUT,,,0
192,192,3600s1c8G,2,best_ensemble_model,,segment,0.035376,autosklearnTHRESHOLDOUT,,,0
193,193,3600s1c8G,3,best_ensemble_model,,segment,0.0480306,autosklearnTHRESHOLDOUT,,,0
194,194,3600s1c8G,4,best_ensemble_model,,segment,0.00413854,autosklearnTHRESHOLDOUT,,,0
195,195,3600s1c8G,0,best_ensemble_model,,vehicle,0.3220449999999999,autosklearnTHRESHOLDOUT,,,0
196,196,3600s1c8G,1,best_ensemble_model,,vehicle,0.424468,autosklearnTHRESHOLDOUT,,,0
197,197,3600s1c8G,2,best_ensemble_model,,vehicle,0.461495,autosklearnTHRESHOLDOUT,,,0
198,198,3600s1c8G,3,best_ensemble_model,,vehicle,0.396346,autosklearnTHRESHOLDOUT,,,0
199,199,3600s1c8G,4,best_ensemble_model,,vehicle,0.350124,autosklearnTHRESHOLDOUT,,,0
250,50,3600s1c8G,0,best_ensemble_model,,Albert,0.755847,autosklearnHOLDOUT,,,1
251,51,3600s1c8G,1,best_ensemble_model,,Albert,0.75664,autosklearnHOLDOUT,,,1
252,52,3600s1c8G,2,best_ensemble_model,,Albert,0.758582,autosklearnHOLDOUT,,,1
253,53,3600s1c8G,3,best_ensemble_model,,Albert,0.755541,autosklearnHOLDOUT,,,1
254,54,3600s1c8G,4,best_ensemble_model,,Albert,0.760088,autosklearnHOLDOUT,,,1
255,55,3600s1c8G,0,best_ensemble_model,,Australian,0.947368,autosklearnHOLDOUT,,,1
256,56,3600s1c8G,1,best_ensemble_model,,Australian,0.912564,autosklearnHOLDOUT,,,1
257,57,3600s1c8G,2,best_ensemble_model,,Australian,0.8820030000000001,autosklearnHOLDOUT,,,1
258,58,3600s1c8G,3,best_ensemble_model,,Australian,0.928693,autosklearnHOLDOUT,,,1
259,59,3600s1c8G,4,best_ensemble_model,,Australian,0.948217,autosklearnHOLDOUT,,,1
260,60,3600s1c8G,0,best_ensemble_model,,MiniBooNE,0.98333,autosklearnHOLDOUT,,,1
261,61,3600s1c8G,1,best_ensemble_model,,MiniBooNE,0.984582,autosklearnHOLDOUT,,,1
262,62,3600s1c8G,2,best_ensemble_model,,MiniBooNE,0.984233,autosklearnHOLDOUT,,,1
263,63,3600s1c8G,3,best_ensemble_model,,MiniBooNE,0.984811,autosklearnHOLDOUT,,,1
264,64,3600s1c8G,4,best_ensemble_model,,MiniBooNE,0.985785,autosklearnHOLDOUT,,,1
265,65,3600s1c8G,0,best_ensemble_model,,adult,0.932061,autosklearnHOLDOUT,,,1
266,66,3600s1c8G,1,best_ensemble_model,,adult,0.929174,autosklearnHOLDOUT,,,1
267,67,3600s1c8G,2,best_ensemble_model,,adult,0.929323,autosklearnHOLDOUT,,,1
268,68,3600s1c8G,3,best_ensemble_model,,adult,0.924847,autosklearnHOLDOUT,,,1
269,69,3600s1c8G,4,best_ensemble_model,,adult,0.925662,autosklearnHOLDOUT,,,1
270,70,3600s1c8G,0,best_ensemble_model,,cnae-9,0.152589,autosklearnHOLDOUT,,,1
271,71,3600s1c8G,1,best_ensemble_model,,cnae-9,0.321212,autosklearnHOLDOUT,,,1
272,72,3600s1c8G,2,best_ensemble_model,,cnae-9,0.1423569999999999,autosklearnHOLDOUT,,,1
273,73,3600s1c8G,3,best_ensemble_model,,cnae-9,0.189228,autosklearnHOLDOUT,,,1
274,74,3600s1c8G,4,best_ensemble_model,,cnae-9,0.183897,autosklearnHOLDOUT,,,1
275,75,3600s1c8G,0,best_ensemble_model,,connect-4,0.361051,autosklearnHOLDOUT,,,1
276,76,3600s1c8G,1,best_ensemble_model,,connect-4,0.387052,autosklearnHOLDOUT,,,1
277,77,3600s1c8G,2,best_ensemble_model,,connect-4,0.432534,autosklearnHOLDOUT,,,1
278,78,3600s1c8G,3,best_ensemble_model,,connect-4,0.445816,autosklearnHOLDOUT,,,1
279,79,3600s1c8G,4,best_ensemble_model,,connect-4,0.440701,autosklearnHOLDOUT,,,1
280,80,3600s1c8G,0,best_ensemble_model,,higgs,0.8143729999999999,autosklearnHOLDOUT,,,1
281,81,3600s1c8G,1,best_ensemble_model,,higgs,0.8060579999999999,autosklearnHOLDOUT,,,1
282,82,3600s1c8G,2,best_ensemble_model,,higgs,0.812104,autosklearnHOLDOUT,,,1
283,83,3600s1c8G,3,best_ensemble_model,,higgs,0.81471,autosklearnHOLDOUT,,,1
284,84,3600s1c8G,4,best_ensemble_model,,higgs,0.8154779999999999,autosklearnHOLDOUT,,,1
285,85,3600s1c8G,0,best_ensemble_model,,kr-vs-kp,0.999922,autosklearnHOLDOUT,,,1
286,86,3600s1c8G,1,best_ensemble_model,,kr-vs-kp,0.999217,autosklearnHOLDOUT,,,1
287,87,3600s1c8G,2,best_ensemble_model,,kr-vs-kp,0.998748,autosklearnHOLDOUT,,,1
288,88,3600s1c8G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHOLDOUT,,,1
289,89,3600s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHOLDOUT,,,1
290,90,3600s1c8G,0,best_ensemble_model,,segment,0.0604377,autosklearnHOLDOUT,,,1
291,91,3600s1c8G,1,best_ensemble_model,,segment,0.0551039999999999,autosklearnHOLDOUT,,,1
292,92,3600s1c8G,2,best_ensemble_model,,segment,0.0342346,autosklearnHOLDOUT,,,1
293,93,3600s1c8G,3,best_ensemble_model,,segment,0.0518221,autosklearnHOLDOUT,,,1
294,94,3600s1c8G,4,best_ensemble_model,,segment,0.00937152,autosklearnHOLDOUT,,,1
295,95,3600s1c8G,0,best_ensemble_model,,vehicle,0.37068,autosklearnHOLDOUT,,,1
296,96,3600s1c8G,1,best_ensemble_model,,vehicle,0.430185,autosklearnHOLDOUT,,,1
297,97,3600s1c8G,2,best_ensemble_model,,vehicle,0.493634,autosklearnHOLDOUT,,,1
298,98,3600s1c8G,3,best_ensemble_model,,vehicle,0.366216,autosklearnHOLDOUT,,,1
299,99,3600s1c8G,4,best_ensemble_model,,vehicle,0.341869,autosklearnHOLDOUT,,,1
350,150,3600s1c8G,0,best_ensemble_model,,Albert,0.755949,autosklearnTHRESHOLDOUT,,,1
351,151,3600s1c8G,1,best_ensemble_model,,Albert,0.756677,autosklearnTHRESHOLDOUT,,,1
352,152,3600s1c8G,2,best_ensemble_model,,Albert,0.7587149999999999,autosklearnTHRESHOLDOUT,,,1
353,153,3600s1c8G,3,best_ensemble_model,,Albert,0.755786,autosklearnTHRESHOLDOUT,,,1
354,154,3600s1c8G,4,best_ensemble_model,,Albert,0.760216,autosklearnTHRESHOLDOUT,,,1
355,155,3600s1c8G,0,best_ensemble_model,,Australian,0.942275,autosklearnTHRESHOLDOUT,,,1
356,156,3600s1c8G,1,best_ensemble_model,,Australian,0.906621,autosklearnTHRESHOLDOUT,,,1
357,157,3600s1c8G,2,best_ensemble_model,,Australian,0.902377,autosklearnTHRESHOLDOUT,,,1
358,158,3600s1c8G,3,best_ensemble_model,,Australian,0.912564,autosklearnTHRESHOLDOUT,,,1
359,159,3600s1c8G,4,best_ensemble_model,,Australian,0.932937,autosklearnTHRESHOLDOUT,,,1
360,160,3600s1c8G,0,best_ensemble_model,,MiniBooNE,0.98333,autosklearnTHRESHOLDOUT,,,1
361,161,3600s1c8G,1,best_ensemble_model,,MiniBooNE,0.984582,autosklearnTHRESHOLDOUT,,,1
362,162,3600s1c8G,2,best_ensemble_model,,MiniBooNE,0.984233,autosklearnTHRESHOLDOUT,,,1
363,163,3600s1c8G,3,best_ensemble_model,,MiniBooNE,0.984811,autosklearnTHRESHOLDOUT,,,1
364,164,3600s1c8G,4,best_ensemble_model,,MiniBooNE,0.985785,autosklearnTHRESHOLDOUT,,,1
365,165,3600s1c8G,0,best_ensemble_model,,adult,0.932109,autosklearnTHRESHOLDOUT,,,1
366,166,3600s1c8G,1,best_ensemble_model,,adult,0.929584,autosklearnTHRESHOLDOUT,,,1
367,167,3600s1c8G,2,best_ensemble_model,,adult,0.930031,autosklearnTHRESHOLDOUT,,,1
368,168,3600s1c8G,3,best_ensemble_model,,adult,0.924399,autosklearnTHRESHOLDOUT,,,1
369,169,3600s1c8G,4,best_ensemble_model,,adult,0.925766,autosklearnTHRESHOLDOUT,,,1
370,170,3600s1c8G,0,best_ensemble_model,,cnae-9,0.0746363,autosklearnTHRESHOLDOUT,,,1
371,171,3600s1c8G,1,best_ensemble_model,,cnae-9,0.321857,autosklearnTHRESHOLDOUT,,,1
372,172,3600s1c8G,2,best_ensemble_model,,cnae-9,0.154274,autosklearnTHRESHOLDOUT,,,1
373,173,3600s1c8G,3,best_ensemble_model,,cnae-9,0.187911,autosklearnTHRESHOLDOUT,,,1
374,174,3600s1c8G,4,best_ensemble_model,,cnae-9,0.186221,autosklearnTHRESHOLDOUT,,,1
375,175,3600s1c8G,0,best_ensemble_model,,connect-4,0.429918,autosklearnTHRESHOLDOUT,,,1
376,176,3600s1c8G,1,best_ensemble_model,,connect-4,0.372898,autosklearnTHRESHOLDOUT,,,1
377,177,3600s1c8G,2,best_ensemble_model,,connect-4,0.354923,autosklearnTHRESHOLDOUT,,,1
378,178,3600s1c8G,3,best_ensemble_model,,connect-4,0.445171,autosklearnTHRESHOLDOUT,,,1
379,179,3600s1c8G,4,best_ensemble_model,,connect-4,0.440701,autosklearnTHRESHOLDOUT,,,1
380,180,3600s1c8G,0,best_ensemble_model,,higgs,0.8143729999999999,autosklearnTHRESHOLDOUT,,,1
381,181,3600s1c8G,1,best_ensemble_model,,higgs,0.8060579999999999,autosklearnTHRESHOLDOUT,,,1
382,182,3600s1c8G,2,best_ensemble_model,,higgs,0.812104,autosklearnTHRESHOLDOUT,,,1
383,183,3600s1c8G,3,best_ensemble_model,,higgs,0.81471,autosklearnTHRESHOLDOUT,,,1
384,184,3600s1c8G,4,best_ensemble_model,,higgs,0.8154779999999999,autosklearnTHRESHOLDOUT,,,1
385,185,3600s1c8G,0,best_ensemble_model,,kr-vs-kp,0.999961,autosklearnTHRESHOLDOUT,,,1
386,186,3600s1c8G,1,best_ensemble_model,,kr-vs-kp,0.998591,autosklearnTHRESHOLDOUT,,,1
387,187,3600s1c8G,2,best_ensemble_model,,kr-vs-kp,0.999256,autosklearnTHRESHOLDOUT,,,1
388,188,3600s1c8G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnTHRESHOLDOUT,,,1
389,189,3600s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnTHRESHOLDOUT,,,1
390,190,3600s1c8G,0,best_ensemble_model,,segment,0.0629918,autosklearnTHRESHOLDOUT,,,1
391,191,3600s1c8G,1,best_ensemble_model,,segment,0.0604111,autosklearnTHRESHOLDOUT,,,1
392,192,3600s1c8G,2,best_ensemble_model,,segment,0.043084,autosklearnTHRESHOLDOUT,,,1
393,193,3600s1c8G,3,best_ensemble_model,,segment,0.0390709,autosklearnTHRESHOLDOUT,,,1
394,194,3600s1c8G,4,best_ensemble_model,,segment,0.00293056,autosklearnTHRESHOLDOUT,,,1
395,195,3600s1c8G,0,best_ensemble_model,,vehicle,0.380175,autosklearnTHRESHOLDOUT,,,1
396,196,3600s1c8G,1,best_ensemble_model,,vehicle,0.399934,autosklearnTHRESHOLDOUT,,,1
397,197,3600s1c8G,2,best_ensemble_model,,vehicle,0.4503399999999999,autosklearnTHRESHOLDOUT,,,1
398,198,3600s1c8G,3,best_ensemble_model,,vehicle,0.397778,autosklearnTHRESHOLDOUT,,,1
399,199,3600s1c8G,4,best_ensemble_model,,vehicle,0.356153,autosklearnTHRESHOLDOUT,,,1
450,50,3600s1c8G,0,best_ensemble_model,,Albert,0.756181,autosklearnHOLDOUT,,,2
451,51,3600s1c8G,1,best_ensemble_model,,Albert,0.7567149999999999,autosklearnHOLDOUT,,,2
452,52,3600s1c8G,2,best_ensemble_model,,Albert,0.758954,autosklearnHOLDOUT,,,2
453,53,3600s1c8G,3,best_ensemble_model,,Albert,0.75543,autosklearnHOLDOUT,,,2
454,54,3600s1c8G,4,best_ensemble_model,,Albert,0.760506,autosklearnHOLDOUT,,,2
455,55,3600s1c8G,0,best_ensemble_model,,Australian,0.937182,autosklearnHOLDOUT,,,2
456,56,3600s1c8G,1,best_ensemble_model,,Australian,0.896435,autosklearnHOLDOUT,,,2
457,57,3600s1c8G,2,best_ensemble_model,,Australian,0.8913409999999999,autosklearnHOLDOUT,,,2
458,58,3600s1c8G,3,best_ensemble_model,,Australian,0.932937,autosklearnHOLDOUT,,,2
459,59,3600s1c8G,4,best_ensemble_model,,Australian,0.939728,autosklearnHOLDOUT,,,2
460,60,3600s1c8G,0,best_ensemble_model,,MiniBooNE,0.98333,autosklearnHOLDOUT,,,2
461,61,3600s1c8G,1,best_ensemble_model,,MiniBooNE,0.984582,autosklearnHOLDOUT,,,2
462,62,3600s1c8G,2,best_ensemble_model,,MiniBooNE,0.984296,autosklearnHOLDOUT,,,2
463,63,3600s1c8G,3,best_ensemble_model,,MiniBooNE,0.98483,autosklearnHOLDOUT,,,2
464,64,3600s1c8G,4,best_ensemble_model,,MiniBooNE,0.985785,autosklearnHOLDOUT,,,2
465,65,3600s1c8G,0,best_ensemble_model,,adult,0.932548,autosklearnHOLDOUT,,,2
466,66,3600s1c8G,1,best_ensemble_model,,adult,0.92952,autosklearnHOLDOUT,,,2
467,67,3600s1c8G,2,best_ensemble_model,,adult,0.929427,autosklearnHOLDOUT,,,2
468,68,3600s1c8G,3,best_ensemble_model,,adult,0.924276,autosklearnHOLDOUT,,,2
469,69,3600s1c8G,4,best_ensemble_model,,adult,0.925785,autosklearnHOLDOUT,,,2
470,70,3600s1c8G,0,best_ensemble_model,,cnae-9,0.091334,autosklearnHOLDOUT,,,2
471,71,3600s1c8G,1,best_ensemble_model,,cnae-9,0.371328,autosklearnHOLDOUT,,,2
472,72,3600s1c8G,2,best_ensemble_model,,cnae-9,0.144012,autosklearnHOLDOUT,,,2
473,73,3600s1c8G,3,best_ensemble_model,,cnae-9,0.2084489999999999,autosklearnHOLDOUT,,,2
474,74,3600s1c8G,4,best_ensemble_model,,cnae-9,0.174241,autosklearnHOLDOUT,,,2
475,75,3600s1c8G,0,best_ensemble_model,,connect-4,0.4397109999999999,autosklearnHOLDOUT,,,2
476,76,3600s1c8G,1,best_ensemble_model,,connect-4,0.369626,autosklearnHOLDOUT,,,2
477,77,3600s1c8G,2,best_ensemble_model,,connect-4,0.368341,autosklearnHOLDOUT,,,2
478,78,3600s1c8G,3,best_ensemble_model,,connect-4,0.390843,autosklearnHOLDOUT,,,2
479,79,3600s1c8G,4,best_ensemble_model,,connect-4,0.3692809999999999,autosklearnHOLDOUT,,,2
480,80,3600s1c8G,0,best_ensemble_model,,higgs,0.8132560000000001,autosklearnHOLDOUT,,,2
481,81,3600s1c8G,1,best_ensemble_model,,higgs,0.8060579999999999,autosklearnHOLDOUT,,,2
482,82,3600s1c8G,2,best_ensemble_model,,higgs,0.811807,autosklearnHOLDOUT,,,2
483,83,3600s1c8G,3,best_ensemble_model,,higgs,0.81471,autosklearnHOLDOUT,,,2
484,84,3600s1c8G,4,best_ensemble_model,,higgs,0.815423,autosklearnHOLDOUT,,,2
485,85,3600s1c8G,0,best_ensemble_model,,kr-vs-kp,0.999922,autosklearnHOLDOUT,,,2
486,86,3600s1c8G,1,best_ensemble_model,,kr-vs-kp,0.999374,autosklearnHOLDOUT,,,2
487,87,3600s1c8G,2,best_ensemble_model,,kr-vs-kp,0.999569,autosklearnHOLDOUT,,,2
488,88,3600s1c8G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHOLDOUT,,,2
489,89,3600s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHOLDOUT,,,2
490,90,3600s1c8G,0,best_ensemble_model,,segment,0.0692512,autosklearnHOLDOUT,,,2
491,91,3600s1c8G,1,best_ensemble_model,,segment,0.0591313,autosklearnHOLDOUT,,,2
492,92,3600s1c8G,2,best_ensemble_model,,segment,0.0388236999999999,autosklearnHOLDOUT,,,2
493,93,3600s1c8G,3,best_ensemble_model,,segment,0.0439926,autosklearnHOLDOUT,,,2
494,94,3600s1c8G,4,best_ensemble_model,,segment,0.00242174,autosklearnHOLDOUT,,,2
495,95,3600s1c8G,0,best_ensemble_model,,vehicle,0.329203,autosklearnHOLDOUT,,,2
496,96,3600s1c8G,1,best_ensemble_model,,vehicle,0.419749,autosklearnHOLDOUT,,,2
497,97,3600s1c8G,2,best_ensemble_model,,vehicle,0.378678,autosklearnHOLDOUT,,,2
498,98,3600s1c8G,3,best_ensemble_model,,vehicle,0.372832,autosklearnHOLDOUT,,,2
499,99,3600s1c8G,4,best_ensemble_model,,vehicle,0.3577889999999999,autosklearnHOLDOUT,,,2
550,150,3600s1c8G,0,best_ensemble_model,,Albert,0.755941,autosklearnTHRESHOLDOUT,,,2
551,151,3600s1c8G,1,best_ensemble_model,,Albert,0.7564529999999999,autosklearnTHRESHOLDOUT,,,2
552,152,3600s1c8G,2,best_ensemble_model,,Albert,0.758604,autosklearnTHRESHOLDOUT,,,2
553,153,3600s1c8G,3,best_ensemble_model,,Albert,0.7554890000000001,autosklearnTHRESHOLDOUT,,,2
554,154,3600s1c8G,4,best_ensemble_model,,Albert,0.7585729999999999,autosklearnTHRESHOLDOUT,,,2
555,155,3600s1c8G,0,best_ensemble_model,,Australian,0.937182,autosklearnTHRESHOLDOUT,,,2
556,156,3600s1c8G,1,best_ensemble_model,,Australian,0.910866,autosklearnTHRESHOLDOUT,,,2
557,157,3600s1c8G,2,best_ensemble_model,,Australian,0.911715,autosklearnTHRESHOLDOUT,,,2
558,158,3600s1c8G,3,best_ensemble_model,,Australian,0.932088,autosklearnTHRESHOLDOUT,,,2
559,159,3600s1c8G,4,best_ensemble_model,,Australian,0.943124,autosklearnTHRESHOLDOUT,,,2
560,160,3600s1c8G,0,best_ensemble_model,,MiniBooNE,0.98333,autosklearnTHRESHOLDOUT,,,2
