,tool,model,task,fold,test,val,constraint
,autosklearn_THRESHOLDOUT_ES,Albert,0,0.7355463174188438,0.17963840896731542,roc_auc
,autosklearn_THRESHOLDOUT_ES,Albert,1,0.7343316697127995,0.17876583497352305,roc_auc
,autosklearn_THRESHOLDOUT_ES,Albert,2,0.73648753561828,0.1792435465765836,roc_auc
,autosklearn_THRESHOLDOUT_ES,Albert,3,0.7282252329782644,0.1797632842850755,roc_auc
,autosklearn_THRESHOLDOUT_ES,Albert,4,0.741578834617562,0.1801830181359051,roc_auc
,autosklearn_THRESHOLDOUT_ES,Australian,0,0.9219015280135823,0.0,roc_auc
,autosklearn_THRESHOLDOUT_ES,Australian,1,0.8675721561969439,0.0,roc_auc
,autosklearn_THRESHOLDOUT_ES,Australian,2,0.8607809847198641,0.004539604539604558,roc_auc
,autosklearn_THRESHOLDOUT_ES,Australian,3,0.8310696095076402,0.0,roc_auc
,autosklearn_THRESHOLDOUT_ES,Australian,4,0.9388794567062818,0.0,roc_auc
,autosklearn_THRESHOLDOUT_ES,MiniBooNE,0,0.9256882474625253,4.92862445300446e-07,roc_auc
,autosklearn_THRESHOLDOUT_ES,MiniBooNE,1,0.9263479982022105,5.778248439725076e-07,roc_auc
,autosklearn_THRESHOLDOUT_ES,MiniBooNE,2,0.9404994868686691,7.223817214407902e-07,roc_auc
,autosklearn_THRESHOLDOUT_ES,MiniBooNE,3,0.9440358620972357,8.315040439521582e-07,roc_auc
,autosklearn_THRESHOLDOUT_ES,MiniBooNE,4,0.9612168197505758,1.0509566850114282e-06,roc_auc
,autosklearn_THRESHOLDOUT_ES,adult,0,0.8927843989093932,1.2667769611063306e-08,roc_auc
,autosklearn_THRESHOLDOUT_ES,adult,1,0.9047416853207318,2.8502481708159166e-08,roc_auc
,autosklearn_THRESHOLDOUT_ES,adult,2,0.9073805701372812,5.066615083038073e-08,roc_auc
,autosklearn_THRESHOLDOUT_ES,adult,3,0.9081422707433239,5.066615083038073e-08,roc_auc
,autosklearn_THRESHOLDOUT_ES,adult,4,0.9005056807290208,2.8499709814333585e-08,roc_auc
,autosklearn_THRESHOLDOUT_ES,cnae-9,0,-0.20087809822817454,-0.03770558927861602,log_loss
,autosklearn_THRESHOLDOUT_ES,cnae-9,1,-0.3066264081948989,-0.05141189709696781,log_loss
,autosklearn_THRESHOLDOUT_ES,cnae-9,2,-0.2751118930194665,-0.13508037304604342,log_loss
,autosklearn_THRESHOLDOUT_ES,cnae-9,3,-0.1936837464346792,-0.03119613084116078,log_loss
,autosklearn_THRESHOLDOUT_ES,cnae-9,4,-0.32307398978068874,-0.24247911048565676,log_loss
,autosklearn_THRESHOLDOUT_ES,connect-4,0,-0.5372456764022651,-0.40517860096084607,log_loss
,autosklearn_THRESHOLDOUT_ES,connect-4,1,-0.5526483809567719,-0.4220207064085709,log_loss
,autosklearn_THRESHOLDOUT_ES,connect-4,2,-0.4909686788165575,-0.4476198822876789,log_loss
,autosklearn_THRESHOLDOUT_ES,connect-4,3,-0.48766637631720117,-0.45085572441104893,log_loss
,autosklearn_THRESHOLDOUT_ES,connect-4,4,-0.5079360492213184,-0.3686571936473312,log_loss
,autosklearn_THRESHOLDOUT_ES,higgs,0,0.8057789684971681,0.047626648794591775,roc_auc
,autosklearn_THRESHOLDOUT_ES,higgs,1,0.7989719943567448,0.04902313691648197,roc_auc
,autosklearn_THRESHOLDOUT_ES,higgs,2,0.8084244426517423,0.15554558874110763,roc_auc
,autosklearn_THRESHOLDOUT_ES,higgs,3,0.8114513772140438,0.057155252365114206,roc_auc
,autosklearn_THRESHOLDOUT_ES,higgs,4,0.8115776512986862,0.16309283874105837,roc_auc
,autosklearn_THRESHOLDOUT_ES,kr-vs-kp,0,0.9942468005166138,0.0,roc_auc
,autosklearn_THRESHOLDOUT_ES,kr-vs-kp,1,0.9969472819067746,0.0,roc_auc
,autosklearn_THRESHOLDOUT_ES,kr-vs-kp,2,0.9909983953661304,0.0,roc_auc
,autosklearn_THRESHOLDOUT_ES,kr-vs-kp,3,0.9894720363195179,-2.220446049250313e-16,roc_auc
,autosklearn_THRESHOLDOUT_ES,kr-vs-kp,4,0.9985519157762905,0.0,roc_auc
,autosklearn_THRESHOLDOUT_ES,segment,0,-0.07150742520217572,-8.398145617965732e-08,log_loss
,autosklearn_THRESHOLDOUT_ES,segment,1,-0.12165023005886441,-1.3615279763682286e-06,log_loss
,autosklearn_THRESHOLDOUT_ES,segment,2,-0.0879912299758811,-9.505549359611578e-07,log_loss
,autosklearn_THRESHOLDOUT_ES,segment,3,-0.05888836965814851,-8.321388669775574e-07,log_loss
,autosklearn_THRESHOLDOUT_ES,segment,4,-0.034650948274501284,-9.261490285231833e-07,log_loss
,autosklearn_THRESHOLDOUT_ES,vehicle,0,-0.339256151551415,-0.34756602044764107,log_loss
,autosklearn_THRESHOLDOUT_ES,vehicle,1,-0.4421607168069493,-0.28989913250856214,log_loss
,autosklearn_THRESHOLDOUT_ES,vehicle,2,-0.47237669139114374,-0.3394608436967071,log_loss
,autosklearn_THRESHOLDOUT_ES,vehicle,3,-0.49697095313492945,-0.4980881255775702,log_loss
,autosklearn_THRESHOLDOUT_ES,vehicle,4,-0.4339842080631677,-0.46284056512146743,log_loss
