,tool,task,model,fold,train,val,test,overfit
0,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_individual_model,0,1.0,0.9196954356419378,0.9629629629629628,0.0
1,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,0,0.9557613168724282,inf,0.9537037037037036,0.0
2,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_individual_model,1,1.0,0.926751593932664,0.8888888888888888,0.009259259259259078
3,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,1,0.95679012345679,inf,0.8888888888888888,0.0
4,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_individual_model,2,1.0,0.9225428397239096,0.9537037037037036,0.00925925925925919
5,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,2,0.9537037037037036,inf,0.9444444444444444,0.0
6,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_individual_model,3,1.0,0.9258927705429764,0.8796296296296297,0.06481481481481477
7,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,3,0.9506172839506172,inf,0.9259259259259258,0.0
8,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_individual_model,4,1.0,0.9206873754198858,0.9444444444444444,0.00925925925925919
9,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,4,0.9475308641975309,inf,0.9537037037037036,0.0
10,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_individual_model,0,0.8525816834859454,0.7259511644829605,0.7399375890837625,0.0
11,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,0,0.7321917954352433,inf,0.7389641951836976,0.0
12,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_individual_model,1,0.8524548261031564,0.7268683004609283,0.7207106280555005,0.003765238212475097
13,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,1,0.7328577334840902,inf,0.7242012213361397,0.0
14,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_individual_model,2,0.8514464166355741,0.7249208980268311,0.7364110554905903,0.0007687511797480617
15,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,2,0.7313069551007199,inf,0.7360452866304625,0.0
16,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_individual_model,3,0.8518784703928864,0.7246462420856526,0.7345503344363913,0.0016605981359190114
17,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,3,0.7314517239241078,inf,0.7345503344363913,0.0
18,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_individual_model,4,0.8504058403856884,0.7245485312194466,0.7366759760235359,0.0
19,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,4,0.7310034524882014,inf,0.7353427095354592,0.0
20,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_individual_model,0,1.0,0.9962194910902726,0.9967320261437908,0.0
21,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_ensemble_model,0,0.9968179254443856,inf,0.9937380141677429,0.0
22,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_individual_model,1,1.0,0.996090619239654,0.9910179640718564,0.0
23,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_ensemble_model,1,0.9964540244254628,inf,0.9880239520958084,0.0
