,index,fold,model,overfit,task,test,tool,train,val,seed
202,202,2,best_ensemble_model,0.0,Albert,0.6783463455930769,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6771041356973422,inf,0
203,203,3,best_ensemble_model,0.0,Albert,0.6769824099332142,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6772086513662205,inf,0
204,204,4,best_ensemble_model,0.0,Albert,0.6797337973850062,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6766468801553766,inf,0
205,205,0,best_ensemble_model,0.0,Australian,0.8595076400679117,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8807971014492754,inf,0
206,206,1,best_ensemble_model,0.0,Australian,0.8314940577249575,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8887681159420291,inf,0
207,207,2,best_ensemble_model,0.0,Australian,0.8200339558573854,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8923913043478261,inf,0
208,208,3,best_ensemble_model,0.0,Australian,0.849320882852292,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8967391304347826,inf,0
209,209,4,best_ensemble_model,0.0,Australian,0.8858234295415959,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.895703933747412,inf,0
210,210,0,best_ensemble_model,0.0,MiniBooNE,0.9271482341987026,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9316596527815058,inf,0
211,211,1,best_ensemble_model,0.0,MiniBooNE,0.9376886983739372,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9401994263871418,inf,0
212,212,2,best_ensemble_model,0.0,MiniBooNE,0.9253266545740424,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9320288645639652,inf,0
213,213,3,best_ensemble_model,0.0,MiniBooNE,0.9341900064562316,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9320552445804384,inf,0
214,214,4,best_ensemble_model,0.0,MiniBooNE,0.9288900002703282,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9330834687579812,inf,0
215,215,0,best_ensemble_model,0.0,adult,0.8454032270688517,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8449606695835683,inf,0
216,216,1,best_ensemble_model,0.0,adult,0.8376276817424662,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8468890724219399,inf,0
217,217,2,best_ensemble_model,0.0,adult,0.8509214135098868,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8459736343368289,inf,0
218,218,3,best_ensemble_model,0.0,adult,0.8452950587610776,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8469699645147034,inf,0
219,219,4,best_ensemble_model,0.0,adult,0.8368311042953832,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8469680540389221,inf,0
220,220,0,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9557613168724279,inf,0
221,221,1,best_ensemble_model,0.0,cnae-9,0.9074074074074072,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9639917695473248,inf,0
222,222,2,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9598765432098764,inf,0
223,223,3,best_ensemble_model,0.0,cnae-9,0.8981481481481479,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.964165464165464,inf,0
224,224,4,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9588744588744588,inf,0
225,225,0,best_ensemble_model,0.0,connect-4,0.7457789404130949,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7486461797442346,inf,0
226,226,1,best_ensemble_model,0.0,connect-4,0.7523427757535263,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7478890843575557,inf,0
227,227,2,best_ensemble_model,0.0,connect-4,0.7614479232175938,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7466422352622241,inf,0
228,228,3,best_ensemble_model,0.0,connect-4,0.7549327122425625,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7498733915571658,inf,0
229,229,4,best_ensemble_model,0.0,connect-4,0.7579606601399856,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7479862395037685,inf,0
230,230,0,best_ensemble_model,0.0,higgs,0.730762394628305,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7333815807510904,inf,0
231,231,1,best_ensemble_model,0.0,higgs,0.7187827496184107,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7355725297253395,inf,0
232,232,2,best_ensemble_model,0.0,higgs,0.7321324677269769,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7312669227780205,inf,0
233,233,3,best_ensemble_model,0.0,higgs,0.7276910635433735,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7323574116965836,inf,0
234,234,4,best_ensemble_model,0.0,higgs,0.7331552040827145,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7311098835367252,inf,0
235,235,0,best_ensemble_model,0.0,kr-vs-kp,0.9937380141677428,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9975767390204618,inf,0
236,236,1,best_ensemble_model,0.0,kr-vs-kp,0.9820359281437124,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.997150814925078,inf,0
237,237,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9964850359636932,inf,0
238,238,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9957572339258476,inf,0
239,239,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.996848936982616,inf,0
240,240,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.988936988936989,inf,0
241,241,1,best_ensemble_model,0.0,segment,0.974025974025974,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.987012987012987,inf,0
242,242,2,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.986050986050986,inf,0
243,243,3,best_ensemble_model,0.0,segment,0.987012987012987,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf,0
244,244,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9898989898989898,inf,0
245,245,0,best_ensemble_model,0.0,vehicle,0.847943722943723,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8402245836810212,inf,0
246,246,1,best_ensemble_model,0.0,vehicle,0.8371212121212122,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8662617806557168,inf,0
247,247,2,best_ensemble_model,0.0,vehicle,0.8371212121212122,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8691218835950537,inf,0
248,248,3,best_ensemble_model,0.0,vehicle,0.8122294372294373,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.877906980441578,inf,0
249,249,4,best_ensemble_model,0.0,vehicle,0.8733766233766234,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8676525463410759,inf,0
250,0,0,best_ensemble_model,0.0,Albert,0.6438716959834446,autosklearn,0.635311823911203,inf,1
251,1,1,best_ensemble_model,0.0,Albert,0.6422020506067162,autosklearn,0.6355522110389951,inf,1
252,2,2,best_ensemble_model,0.0,Albert,0.6452356316433073,autosklearn,0.6365033079359107,inf,1
253,3,3,best_ensemble_model,0.0,Albert,0.5645988147869438,autosklearn,0.5660698794928877,inf,1
254,4,4,best_ensemble_model,0.0,Albert,0.6469993415483022,autosklearn,0.6389150179245184,inf,1
255,5,0,best_ensemble_model,0.0,Australian,0.8887945670628183,autosklearn,0.8847826086956522,inf,1
256,6,1,best_ensemble_model,0.0,Australian,0.8314940577249575,autosklearn,0.8894927536231885,inf,1
257,7,2,best_ensemble_model,0.0,Australian,0.8272495755517827,autosklearn,0.8960144927536232,inf,1
258,8,3,best_ensemble_model,0.0,Australian,0.8331918505942275,autosklearn,0.8905797101449275,inf,1
259,9,4,best_ensemble_model,0.0,Australian,0.9151103565365024,autosklearn,0.9007246376811594,inf,1
260,10,0,best_ensemble_model,0.0,MiniBooNE,0.9384046520003336,autosklearn,0.9403382547932192,inf,1
261,11,1,best_ensemble_model,0.0,MiniBooNE,0.9371339602173159,autosklearn,0.9403281235587362,inf,1
262,12,2,best_ensemble_model,0.0,MiniBooNE,0.9390119184084584,autosklearn,0.9403239300023836,inf,1
263,13,3,best_ensemble_model,0.0,MiniBooNE,0.9438025886414244,autosklearn,0.9400637561628142,inf,1
264,14,4,best_ensemble_model,0.0,MiniBooNE,0.9408531174410454,autosklearn,0.9398391624884208,inf,1
265,15,0,best_ensemble_model,0.0,adult,0.8496563308873565,autosklearn,0.844658883137374,inf,1
266,16,1,best_ensemble_model,0.0,adult,0.836330261206021,autosklearn,0.8462222629336309,inf,1
267,17,2,best_ensemble_model,0.0,adult,0.8498205649026056,autosklearn,0.8455448817798012,inf,1
268,18,3,best_ensemble_model,0.0,adult,0.8455148598434021,autosklearn,0.8460949751356837,inf,1
269,19,4,best_ensemble_model,0.0,adult,0.8391793355648289,autosklearn,0.8464522611150394,inf,1
270,20,0,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearn,0.9639917695473248,inf,1
271,21,1,best_ensemble_model,0.0,cnae-9,0.8981481481481479,autosklearn,0.9691358024691356,inf,1
272,22,2,best_ensemble_model,0.0,cnae-9,0.9722222222222222,autosklearn,0.9639917695473248,inf,1
273,23,3,best_ensemble_model,0.0,cnae-9,0.9259259259259258,autosklearn,0.9660493827160496,inf,1
274,24,4,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearn,0.9629629629629632,inf,1
275,25,0,best_ensemble_model,0.0,connect-4,0.7429618287078933,autosklearn,0.7469765394156865,inf,1
276,26,1,best_ensemble_model,0.0,connect-4,0.7592758105532244,autosklearn,0.7470883716241016,inf,1
277,27,2,best_ensemble_model,0.0,connect-4,0.7643646031447089,autosklearn,0.7457377388822243,inf,1
278,28,3,best_ensemble_model,0.0,connect-4,0.759593547258515,autosklearn,0.7493890395092451,inf,1
279,29,4,best_ensemble_model,0.0,connect-4,0.7642407070121845,autosklearn,0.7447197295602782,inf,1
280,30,0,best_ensemble_model,0.0,higgs,0.7372633543306575,autosklearn,0.7274388898966828,inf,1
281,31,1,best_ensemble_model,0.0,higgs,0.7213806790389836,autosklearn,0.7279586143704082,inf,1
282,32,2,best_ensemble_model,0.0,higgs,0.7315863294238121,autosklearn,0.7256180376328571,inf,1
283,33,3,best_ensemble_model,0.0,higgs,0.7311789833504384,autosklearn,0.7259197407901062,inf,1
284,34,4,best_ensemble_model,0.0,higgs,0.7362338288815422,autosklearn,0.7261809069544851,inf,1
285,35,0,best_ensemble_model,0.0,kr-vs-kp,0.9934640522875816,autosklearn,0.9979096285011542,inf,1
286,36,1,best_ensemble_model,0.0,kr-vs-kp,0.9850299401197604,autosklearn,0.9978786169629238,inf,1
287,37,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearn,0.9971818264633086,inf,1
288,38,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearn,0.9968179254443856,inf,1
289,39,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearn,0.9971818264633086,inf,1
290,40,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearn,0.988936988936989,inf,1
291,41,1,best_ensemble_model,0.0,segment,0.974025974025974,autosklearn,0.987012987012987,inf,1
292,42,2,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearn,0.987012987012987,inf,1
293,43,3,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearn,0.9874939874939876,inf,1
294,44,4,best_ensemble_model,0.0,segment,1.0,autosklearn,0.9898989898989898,inf,1
295,45,0,best_ensemble_model,0.0,vehicle,0.8706168831168832,autosklearn,0.8741093014377446,inf,1
296,46,1,best_ensemble_model,0.0,vehicle,0.8252164502164503,autosklearn,0.8831308178171517,inf,1
297,47,2,best_ensemble_model,0.0,vehicle,0.7911255411255411,autosklearn,0.8664241935420426,inf,1
298,48,3,best_ensemble_model,0.0,vehicle,0.8246753246753247,autosklearn,0.8739206980285458,inf,1
299,49,4,best_ensemble_model,0.0,vehicle,0.8376623376623377,autosklearn,0.8690144866290179,inf,1
300,50,0,best_ensemble_model,0.0,Albert,0.6753833129526855,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6771922031772575,inf,1
301,51,1,best_ensemble_model,0.0,Albert,0.6751481516320196,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6781459030100334,inf,1
302,52,2,best_ensemble_model,0.0,Albert,0.6783463455930769,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6771041356973422,inf,1
303,53,3,best_ensemble_model,0.0,Albert,0.6769824099332142,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6772086513662205,inf,1
304,54,4,best_ensemble_model,0.0,Albert,0.6797337973850062,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6766468801553766,inf,1
305,55,0,best_ensemble_model,0.0,Australian,0.9019524617996604,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8807971014492754,inf,1
306,56,1,best_ensemble_model,0.0,Australian,0.8314940577249575,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8905797101449275,inf,1
307,57,2,best_ensemble_model,0.0,Australian,0.8726655348047538,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.885144927536232,inf,1
308,58,3,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8870936153544848,inf,1
309,59,4,best_ensemble_model,0.0,Australian,0.9019524617996604,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8960144927536231,inf,1
310,60,0,best_ensemble_model,0.0,MiniBooNE,0.9271482341987026,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9316596527815058,inf,1
311,61,1,best_ensemble_model,0.0,MiniBooNE,0.9376886983739372,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9401994263871418,inf,1
312,62,2,best_ensemble_model,0.0,MiniBooNE,0.9253266545740424,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9320288645639652,inf,1
313,63,3,best_ensemble_model,0.0,MiniBooNE,0.9341900064562316,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9320552445804384,inf,1
314,64,4,best_ensemble_model,0.0,MiniBooNE,0.9288900002703282,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9330834687579812,inf,1
315,65,0,best_ensemble_model,0.0,adult,0.8454032270688517,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8449606695835683,inf,1
316,66,1,best_ensemble_model,0.0,adult,0.8354507730655865,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8466739486028947,inf,1
317,67,2,best_ensemble_model,0.0,adult,0.8509214135098868,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8459736343368289,inf,1
318,68,3,best_ensemble_model,0.0,adult,0.8452950587610776,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8469699645147034,inf,1
319,69,4,best_ensemble_model,0.0,adult,0.8368311042953832,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8469680540389221,inf,1
320,70,0,best_ensemble_model,0.0,cnae-9,0.9537037037037036,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9465020576131687,inf,1
321,71,1,best_ensemble_model,0.0,cnae-9,0.9074074074074072,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9629629629629628,inf,1
322,72,2,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9598765432098766,inf,1
323,73,3,best_ensemble_model,0.0,cnae-9,0.8981481481481479,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.964165464165464,inf,1
324,74,4,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9588744588744588,inf,1
325,75,0,best_ensemble_model,0.0,connect-4,0.7457789404130949,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7486461797442346,inf,1
326,76,1,best_ensemble_model,0.0,connect-4,0.7523427757535263,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7478890843575557,inf,1
327,77,2,best_ensemble_model,0.0,connect-4,0.7614479232175938,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7466422352622241,inf,1
328,78,3,best_ensemble_model,0.0,connect-4,0.7549327122425625,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7498733915571658,inf,1
329,79,4,best_ensemble_model,0.0,connect-4,0.7579606601399856,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7479862395037685,inf,1
330,80,0,best_ensemble_model,0.0,higgs,0.730762394628305,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7333815807510904,inf,1
331,81,1,best_ensemble_model,0.0,higgs,0.7187827496184107,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7355725297253395,inf,1
332,82,2,best_ensemble_model,0.0,higgs,0.7321324677269769,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7312669227780205,inf,1
333,83,3,best_ensemble_model,0.0,higgs,0.7276910635433735,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7323574116965836,inf,1
334,84,4,best_ensemble_model,0.0,higgs,0.7331552040827145,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7311098835367252,inf,1
335,85,0,best_ensemble_model,0.0,kr-vs-kp,0.9937380141677428,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9975767390204618,inf,1
336,86,1,best_ensemble_model,0.0,kr-vs-kp,0.9850299401197604,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9971818264633086,inf,1
337,87,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9961521464830008,inf,1
338,88,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9968179254443856,inf,1
339,89,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.996848936982616,inf,1
340,90,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9884559884559884,inf,1
341,91,1,best_ensemble_model,0.0,segment,0.9696969696969696,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.987012987012987,inf,1
342,92,2,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9865319865319864,inf,1
343,93,3,best_ensemble_model,0.0,segment,0.9956709956709956,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9884559884559884,inf,1
344,94,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9879749879749878,inf,1
345,95,0,best_ensemble_model,0.0,vehicle,0.8722943722943723,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8428220765646024,inf,1
346,96,1,best_ensemble_model,0.0,vehicle,0.8484848484848484,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8532533231446415,inf,1
347,97,2,best_ensemble_model,0.0,vehicle,0.7559523809523809,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8534484676318098,inf,1
348,98,3,best_ensemble_model,0.0,vehicle,0.8127705627705628,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8623213382104609,inf,1
349,99,4,best_ensemble_model,0.0,vehicle,0.8733766233766234,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8611610834876567,inf,1
350,100,0,best_ensemble_model,0.0,Albert,0.6753127645564858,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6778846153846154,inf,1
351,101,1,best_ensemble_model,0.0,Albert,0.6758066033298843,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6787729933110368,inf,1
352,102,2,best_ensemble_model,0.0,Albert,0.6775703132348792,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6774534908026756,inf,1
353,103,3,best_ensemble_model,0.0,Albert,0.6759477001222839,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6771530100334449,inf,1
354,104,4,best_ensemble_model,0.0,Albert,0.6784639262534098,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6765520484949833,inf,1
355,105,0,best_ensemble_model,0.0,Australian,0.8756366723259762,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8778260869565218,inf,1
356,106,1,best_ensemble_model,0.0,Australian,0.8476230899830219,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8759782608695652,inf,1
357,107,2,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9169254658385092,inf,1
358,108,3,best_ensemble_model,0.0,Australian,0.8331918505942275,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8990683229813665,inf,1
359,109,4,best_ensemble_model,0.0,Australian,0.8858234295415959,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.920807453416149,inf,1
360,110,0,best_ensemble_model,0.0,MiniBooNE,0.9369075382725699,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9416485964909428,inf,1
361,111,1,best_ensemble_model,0.0,MiniBooNE,0.9364044206886356,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9425349975788946,inf,1
362,112,2,best_ensemble_model,0.0,MiniBooNE,0.937511862044532,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9410564966145194,inf,1
363,113,3,best_ensemble_model,0.0,MiniBooNE,0.9422860037390508,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9411196405593972,inf,1
364,114,4,best_ensemble_model,0.0,MiniBooNE,0.9413641927954308,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9420496106981948,inf,1
365,115,0,best_ensemble_model,0.0,adult,0.8479214107537654,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8453217795930963,inf,1
366,116,1,best_ensemble_model,0.0,adult,0.8343600742540753,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8458219818254589,inf,1
367,117,2,best_ensemble_model,0.0,adult,0.8468972565875813,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8421498767625137,inf,1
368,118,3,best_ensemble_model,0.0,adult,0.8441449046699205,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8451557900354958,inf,1
369,119,4,best_ensemble_model,0.0,adult,0.8403290288570713,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8467121365620741,inf,1
370,120,0,best_ensemble_model,0.0,cnae-9,0.9537037037037036,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9745069745069744,inf,1
371,121,1,best_ensemble_model,0.0,cnae-9,0.9074074074074072,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9742664742664744,inf,1
372,122,2,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9793169793169793,inf,1
373,123,3,best_ensemble_model,0.0,cnae-9,0.8981481481481479,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9846079846079848,inf,1
374,124,4,best_ensemble_model,0.0,cnae-9,0.9351851851851852,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9745069745069744,inf,1
375,125,0,best_ensemble_model,0.0,connect-4,0.7428718177201376,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7530508561249927,inf,1
376,126,1,best_ensemble_model,0.0,connect-4,0.7457476001327062,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7557228622691206,inf,1
377,127,2,best_ensemble_model,0.0,connect-4,0.7582457475125216,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7617801626910947,inf,1
378,128,3,best_ensemble_model,0.0,connect-4,0.7417584647744139,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7621552988839723,inf,1
379,129,4,best_ensemble_model,0.0,connect-4,0.7469702984429972,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7564129309294837,inf,1
380,130,0,best_ensemble_model,0.0,higgs,0.7317941237046356,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7345608091394081,inf,1
381,131,1,best_ensemble_model,0.0,higgs,0.7185897739333471,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7374160109707529,inf,1
382,132,2,best_ensemble_model,0.0,higgs,0.7317878205836224,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7318483847926647,inf,1
383,133,3,best_ensemble_model,0.0,higgs,0.7254890522247073,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7336964389114071,inf,1
384,134,4,best_ensemble_model,0.0,higgs,0.7294995171529464,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7315690858834711,inf,1
385,135,0,best_ensemble_model,0.0,kr-vs-kp,0.9937380141677428,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9983388704318936,inf,1
386,136,1,best_ensemble_model,0.0,kr-vs-kp,0.9880239520958084,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9976268792251034,inf,1
387,137,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9963636363636365,inf,1
388,138,3,best_ensemble_model,0.0,kr-vs-kp,0.9970059880239521,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9958849142434056,inf,1
389,139,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9950604434262322,inf,1
390,140,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9880145278450364,inf,1
391,141,1,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9834054834054832,inf,1
392,142,2,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9841269841269841,inf,1
393,143,3,best_ensemble_model,0.0,segment,0.9956709956709956,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9831649831649832,inf,1
394,144,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9836459836459835,inf,1
395,145,0,best_ensemble_model,0.0,vehicle,0.8473484848484849,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8638579622132254,inf,1
396,146,1,best_ensemble_model,0.0,vehicle,0.8365800865800865,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8823942869995502,inf,1
397,147,2,best_ensemble_model,0.0,vehicle,0.7083333333333333,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.889498987854251,inf,1
398,148,3,best_ensemble_model,0.0,vehicle,0.8241341991341992,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9224021592442644,inf,1
399,149,4,best_ensemble_model,0.0,vehicle,0.8014069264069263,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9084008097165992,inf,1
400,150,0,best_ensemble_model,0.0,Albert,0.6743956354058884,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6773228469899666,inf,1
401,151,1,best_ensemble_model,0.0,Albert,0.6756890226695513,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6784463837792643,inf,1
402,152,2,best_ensemble_model,0.0,Albert,0.6777819584234785,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6770354306020068,inf,1
403,153,3,best_ensemble_model,0.0,Albert,0.6759477001222839,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6769570443143813,inf,1
404,154,4,best_ensemble_model,0.0,Albert,0.6796162167246731,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6764273389962223,inf,1
