,fold,model,overfit,task,test,tool,train,val
215,0,best_ensemble_model,0.0,adult,0.8454032270688517,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8449606695835683,inf
216,1,best_ensemble_model,0.0,adult,0.8354507730655865,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8466739486028947,inf
217,2,best_ensemble_model,0.0,adult,0.8509214135098868,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8459736343368289,inf
218,3,best_ensemble_model,0.0,adult,0.8452950587610776,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8469699645147034,inf
219,4,best_ensemble_model,0.0,adult,0.8368311042953832,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8469680540389221,inf
220,0,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9454732510288066,inf
221,1,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9591149591149593,inf
222,2,best_ensemble_model,0.0,cnae-9,0.9537037037037036,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9547325102880656,inf
223,3,best_ensemble_model,0.0,cnae-9,0.8888888888888888,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.964165464165464,inf
224,4,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9588744588744588,inf
225,0,best_ensemble_model,0.0,connect-4,0.7457789404130949,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7486461797442346,inf
226,1,best_ensemble_model,0.0,connect-4,0.7523427757535263,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7478890843575557,inf
227,2,best_ensemble_model,0.0,connect-4,0.7614479232175938,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7466422352622241,inf
228,3,best_ensemble_model,0.0,connect-4,0.7549327122425625,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7498733915571658,inf
229,4,best_ensemble_model,0.0,connect-4,0.7579606601399856,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7479862395037685,inf
230,0,best_ensemble_model,0.0,higgs,0.730762394628305,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7333815807510904,inf
231,1,best_ensemble_model,0.0,higgs,0.7187827496184107,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7355725297253395,inf
232,2,best_ensemble_model,0.0,higgs,0.7321324677269769,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7312669227780205,inf
233,3,best_ensemble_model,0.0,higgs,0.7276910635433735,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7323574116965836,inf
234,4,best_ensemble_model,0.0,higgs,0.7331552040827145,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7311098835367252,inf
235,0,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9975457274822314,inf
236,1,best_ensemble_model,0.0,kr-vs-kp,0.9850299401197604,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9971818264633086,inf
237,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9968179254443856,inf
238,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9964540244254628,inf
239,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9961211349447704,inf
240,0,best_ensemble_model,0.0,segment,0.987012987012987,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf
241,1,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf
242,2,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9865319865319864,inf
243,3,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9884559884559884,inf
244,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf
245,0,best_ensemble_model,0.0,vehicle,0.8825216450216451,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8648520504550847,inf
246,1,best_ensemble_model,0.0,vehicle,0.8484848484848484,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8584083775143556,inf
247,2,best_ensemble_model,0.0,vehicle,0.7326839826839827,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8558174257087441,inf
248,3,best_ensemble_model,0.0,vehicle,0.8133116883116883,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8715111498355272,inf
249,4,best_ensemble_model,0.0,vehicle,0.8376623376623377,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8662211905396326,inf
