tool,Albert,Australian,MiniBooNE,adult,cnae-9,connect-4,higgs,kr-vs-kp,segment,vehicle
AutoGluon,0.7001815600000001,0.85633288,0.9453474799999999,0.8120735600000002,0.9377777199999997,0.76377352,0.7317078888888889,0.9951000000000001,0.99012988,0.8558332799999999
autosklearn,0.68924372,0.8534975199999999,0.9422010799999999,0.84296184,0.9499999199999999,0.7690462400000002,0.7324808399999999,0.9959492800000003,0.99203464,0.8506147199999999
autosklearnEnsembleIntensification_maxintancefix,0.69128872,0.8581663199999998,0.9454883600000002,0.8438370399999999,0.9559257999999998,0.78756704,0.7331941999999999,0.9954592800000002,0.9913420000000001,0.8482208
autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,0.69118052,0.86108656,0.9468806800000001,0.84396388,0.9559257199999999,0.7887363599999999,0.7340913599999999,0.9957207200000002,0.9908225200000002,0.8492749200000002
autosklearn_metaminiboone_all,0.6894140400000002,0.8550764399999998,0.94442132,0.84309,0.9477777599999999,0.7692246800000001,0.73289988,0.9960690400000002,0.9922078000000001,0.8489978799999999
