,single_model,dataset_name,model,level,repeat,iteration,seed,performance,use_train_data
0,True,146818,XGBoostModel,0,5,0,20,0.8961755992458929,True
1,True,146818,XGBoostModel,0,5,1,20,0.8994748182063022,True
2,True,146818,XGBoostModel,0,5,2,20,0.8981955292216537,True
3,True,146818,XGBoostModel,0,5,3,20,0.9035146781578238,True
4,True,146818,XGBoostModel,0,5,4,20,0.8875572313493132,True
5,True,146818,XGBoostModel,0,5,5,20,0.891866415297603,True
6,True,146818,XGBoostModel,0,5,6,20,0.8928763802854834,True
7,True,146818,XGBoostModel,0,5,7,20,0.891866415297603,True
8,True,146818,XGBoostModel,0,5,8,20,0.8938863452733639,True
9,True,146818,XGBoostModel,0,5,9,20,0.8928763802854834,True
10,True,146818,XGBoostModel,0,5,10,20,0.899205494209534,True
11,True,146818,XGBoostModel,0,5,11,20,0.8981955292216537,True
12,True,146818,XGBoostModel,0,5,12,20,0.8981955292216537,True
13,True,146818,XGBoostModel,0,5,13,20,0.8981955292216537,True
14,True,146818,XGBoostModel,0,5,14,20,0.8928763802854834,True
15,True,146818,XGBoostModel,0,5,15,20,0.9035146781578238,True
16,True,146818,XGBoostModel,0,5,16,20,0.8928763802854834,True
17,True,146818,XGBoostModel,0,5,17,20,0.9035146781578238,True
18,True,146818,XGBoostModel,0,5,18,20,0.8981955292216537,True
19,True,146818,XGBoostModel,0,5,19,20,0.8981955292216537,True
20,True,146818,XGBoostModel,0,5,20,20,0.8981955292216537,True
21,True,146818,XGBoostModel,0,5,21,20,0.8981955292216537,True
22,True,146818,XGBoostModel,0,5,22,20,0.9045246431457044,True
23,True,146818,XGBoostModel,0,5,23,20,0.8981955292216537,True
24,True,146818,XGBoostModel,0,5,24,20,0.9045246431457044,True
25,True,146818,XTModel,0,5,0,20,0.8642607056288716,True
26,True,146818,XTModel,0,5,1,20,0.8685698895771613,True
27,True,146818,XTModel,0,5,2,20,0.8705898195529221,True
28,True,146818,XTModel,0,5,3,20,0.8705898195529221,True
29,True,146818,XTModel,0,5,4,20,0.8652706706167519,True
30,True,146818,XTModel,0,5,5,20,0.8652706706167519,True
31,True,146818,XTModel,0,5,6,20,0.8652706706167519,True
32,True,146818,XTModel,0,5,7,20,0.8705898195529221,True
33,True,146818,XTModel,0,5,8,20,0.8652706706167519,True
34,True,146818,XTModel,0,5,9,20,0.8652706706167519,True
35,True,146818,XTModel,0,5,10,20,0.8652706706167519,True
36,True,146818,XTModel,0,5,11,20,0.8652706706167519,True
37,True,146818,XTModel,0,5,12,20,0.8652706706167519,True
38,True,146818,XTModel,0,5,13,20,0.8652706706167519,True
39,True,146818,XTModel,0,5,14,20,0.8652706706167519,True
