,single_model,dataset_name,model,level,repeat,iteration,seed,performance,use_train_data
50,True,146822,RFModel,0,5,0,33,0.9648635978607968,True
51,True,146822,RFModel,0,5,1,33,0.9543348849511314,True
52,True,146822,RFModel,0,5,2,33,0.9489082128577927,True
53,True,146822,RFModel,0,5,3,33,0.9470137228680645,True
54,True,146822,RFModel,0,5,4,33,0.9471548163424913,True
55,True,146822,RFModel,0,5,5,33,0.9471548163424913,True
56,True,146822,RFModel,0,5,6,33,0.9470869829413247,True
57,True,146822,RFModel,0,5,7,33,0.954151347148546,True
58,True,146822,RFModel,0,5,8,33,0.9524506668764371,True
59,True,146822,RFModel,0,5,9,33,0.9507499866043283,True
60,True,146822,RFModel,0,5,10,33,0.9508129747625546,True
61,True,146822,RFModel,0,5,11,33,0.9472178045007176,True
62,True,146822,RFModel,0,5,12,33,0.9489814729310527,True
63,True,146822,RFModel,0,5,13,33,0.9489814729310527,True
64,True,146822,RFModel,0,5,14,33,0.9489814729310527,True
65,True,146822,RFModel,0,5,15,33,0.9525136550346633,True
66,True,146822,RFModel,0,5,16,33,0.9525136550346633,True
67,True,146822,RFModel,0,5,17,33,0.9525136550346633,True
68,True,146822,RFModel,0,5,18,33,0.9525136550346633,True
69,True,146822,RFModel,0,5,19,33,0.9525814884358302,True
70,True,146822,RFModel,0,5,20,33,0.9543451568661653,True
71,True,146822,RFModel,0,5,21,33,0.9525136550346633,True
72,True,146822,RFModel,0,5,22,33,0.9507499866043283,True
73,True,146822,RFModel,0,5,23,33,0.9507499866043283,True
74,True,146822,RFModel,0,5,24,33,0.9507499866043283,True
75,True,146822,TabularNeuralNetModel,0,5,0,33,0.9399160689916993,True
76,True,146822,TabularNeuralNetModel,0,5,1,33,0.9223859800330388,True
77,True,146822,TabularNeuralNetModel,0,5,2,33,0.9224489681912651,True
78,True,146822,TabularNeuralNetModel,0,5,3,33,0.9206174663597633,True
79,True,146822,TabularNeuralNetModel,0,5,4,33,0.9188537979294281,True
80,True,146822,TabularNeuralNetModel,0,5,5,33,0.9170901294990932,True
81,True,146822,TabularNeuralNetModel,0,5,6,33,0.9152586276675914,True
82,True,146822,TabularNeuralNetModel,0,5,7,33,0.9257243524190304,True
83,True,146822,TabularNeuralNetModel,0,5,8,33,0.9237571837851951,True
84,True,146822,TabularNeuralNetModel,0,5,9,33,0.9274880208493653,True
85,True,146822,TabularNeuralNetModel,0,5,10,33,0.9221921703154196,True
86,True,146822,TabularNeuralNetModel,0,5,11,33,0.9221921703154196,True
87,True,146822,TabularNeuralNetModel,0,5,12,33,0.9239558387457547,True
88,True,146822,TabularNeuralNetModel,0,5,13,33,0.9221921703154196,True
89,True,146822,TabularNeuralNetModel,0,5,14,33,0.9204285018850846,True
90,True,146822,TabularNeuralNetModel,0,5,15,33,0.9239606839886951,True
91,True,146822,TabularNeuralNetModel,0,5,16,33,0.9239606839886951,True
92,True,146822,TabularNeuralNetModel,0,5,17,33,0.9239606839886951,True
93,True,146822,TabularNeuralNetModel,0,5,18,33,0.9239606839886951,True
94,True,146822,TabularNeuralNetModel,0,5,19,33,0.9239606839886951,True
95,True,146822,TabularNeuralNetModel,0,5,20,33,0.9239606839886951,True
96,True,146822,TabularNeuralNetModel,0,5,21,33,0.9239606839886951,True
97,True,146822,TabularNeuralNetModel,0,5,22,33,0.9239606839886951,True
98,True,146822,TabularNeuralNetModel,0,5,23,33,0.9239606839886951,True
99,True,146822,TabularNeuralNetModel,0,5,24,33,0.9239606839886951,True
100,True,146822,LinearModel,0,5,0,33,0.9453857212400631,True
101,True,146822,LinearModel,0,5,1,33,0.9453857212400631,True
102,True,146822,LinearModel,0,5,2,33,0.9435542194085612,True
103,True,146822,LinearModel,0,5,3,33,0.9362282120825539,True
104,True,146822,LinearModel,0,5,4,33,0.9362282120825539,True
105,True,146822,LinearModel,0,5,5,33,0.9344645436522186,True
106,True,146822,LinearModel,0,5,6,33,0.9344645436522186,True
107,True,146822,LinearModel,0,5,7,33,0.9344645436522186,True
108,True,146822,LinearModel,0,5,8,33,0.9362282120825539,True
109,True,146822,LinearModel,0,5,9,33,0.9362282120825539,True
110,True,146822,LinearModel,0,5,10,33,0.9362282120825539,True
111,True,146822,LinearModel,0,5,11,33,0.9344645436522186,True
112,True,146822,LinearModel,0,5,12,33,0.9344645436522186,True
113,True,146822,LinearModel,0,5,13,33,0.9327008752218837,True
114,True,146822,LinearModel,0,5,14,33,0.9309372067915485,True
115,True,146822,LinearModel,0,5,15,33,0.9309372067915485,True
116,True,146822,LinearModel,0,5,16,33,0.9327008752218837,True
117,True,146822,LinearModel,0,5,17,33,0.9327008752218837,True
118,True,146822,LinearModel,0,5,18,33,0.9309372067915485,True
119,True,146822,LinearModel,0,5,19,33,0.9309372067915485,True
120,True,146822,LinearModel,0,5,20,33,0.9327008752218837,True
121,True,146822,LinearModel,0,5,21,33,0.9327008752218837,True
122,True,146822,LinearModel,0,5,22,33,0.9309372067915485,True
123,True,146822,LinearModel,0,5,23,33,0.9309372067915485,True
124,True,146822,LinearModel,0,5,24,33,0.9309372067915485,True
125,True,146822,LGBModel,0,5,0,33,0.9700564442301137,True
126,True,146822,LGBModel,0,5,1,33,0.9592031000434361,True
127,True,146822,LGBModel,0,5,2,33,0.9557587593441935,True
128,True,146822,LGBModel,0,5,3,33,0.9507167425374708,True
129,True,146822,LGBModel,0,5,4,33,0.949016062265362,True
130,True,146822,LGBModel,0,5,5,33,0.9471845604338601,True
131,True,146822,LGBModel,0,5,6,33,0.9489482288641952,True
132,True,146822,LGBModel,0,5,7,33,0.9594139536156343,True
133,True,146822,LGBModel,0,5,8,33,0.9560125930714166,True
134,True,146822,LGBModel,0,5,9,33,0.9560125930714166,True
135,True,146822,LGBModel,0,5,10,33,0.9506489091363041,True
136,True,146822,LGBModel,0,5,11,33,0.9541610832367134,True
137,True,146822,LGBModel,0,5,12,33,0.9523295814052116,True
138,True,146822,LGBModel,0,5,13,33,0.9523295814052116,True
139,True,146822,LGBModel,0,5,14,33,0.9523295814052116,True
140,True,146822,LGBModel,0,5,15,33,0.9575624437809314,True
141,True,146822,LGBModel,0,5,16,33,0.9575624437809314,True
142,True,146822,LGBModel,0,5,17,33,0.9541810912399148,True
143,True,146822,LGBModel,0,5,18,33,0.9541810912399148,True
144,True,146822,LGBModel,0,5,19,33,0.9543119127993077,True
145,True,146822,LGBModel,0,5,20,33,0.9543119127993077,True
146,True,146822,LGBModel,0,5,21,33,0.9524804109678059,True
147,True,146822,LGBModel,0,5,22,33,0.9524804109678059,True
148,True,146822,LGBModel,0,5,23,33,0.959524767171826,True
149,True,146822,LGBModel,0,5,24,33,0.959524767171826,True
150,True,146822,CatBoostModel,0,5,0,33,0.9768391573153478,True
151,True,146822,CatBoostModel,0,5,1,33,0.9697118049499002,True
152,True,146822,CatBoostModel,0,5,2,33,0.9663104444056826,True
153,True,146822,CatBoostModel,0,5,3,33,0.9612684275989599,True
154,True,146822,CatBoostModel,0,5,4,33,0.9612684275989599,True
155,True,146822,CatBoostModel,0,5,5,33,0.9629691078710687,True
156,True,146822,CatBoostModel,0,5,6,33,0.9612684275989599,True
157,True,146822,CatBoostModel,0,5,7,33,0.9663704684152865,True
158,True,146822,CatBoostModel,0,5,8,33,0.9663704684152865,True
159,True,146822,CatBoostModel,0,5,9,33,0.9648006097025705,True
160,True,146822,CatBoostModel,0,5,10,33,0.9613992491583528,True
161,True,146822,CatBoostModel,0,5,11,33,0.9632307509898547,True
162,True,146822,CatBoostModel,0,5,12,33,0.9632307509898547,True
163,True,146822,CatBoostModel,0,5,13,33,0.9613992491583528,True
164,True,146822,CatBoostModel,0,5,14,33,0.9613992491583528,True
165,True,146822,CatBoostModel,0,5,15,33,0.9648006097025705,True
166,True,146822,CatBoostModel,0,5,16,33,0.9648006097025705,True
167,True,146822,CatBoostModel,0,5,17,33,0.9648006097025705,True
168,True,146822,CatBoostModel,0,5,18,33,0.9648006097025705,True
169,True,146822,CatBoostModel,0,5,19,33,0.9648006097025705,True
170,True,146822,CatBoostModel,0,5,20,33,0.9613992491583528,True
171,True,146822,CatBoostModel,0,5,21,33,0.9613992491583528,True
172,True,146822,CatBoostModel,0,5,22,33,0.9613992491583528,True
173,True,146822,CatBoostModel,0,5,23,33,0.9630999294304617,True
174,True,146822,CatBoostModel,0,5,24,33,0.9630999294304617,True
175,True,146822,XGBoostModel,1,5,25,33,0.9734626500172718,True
176,True,146822,XGBoostModel,1,5,26,33,0.9662674642506577,True
177,True,146822,XGBoostModel,1,5,27,33,0.9647078774529756,True
178,True,146822,XGBoostModel,1,5,28,33,0.9579451723709427,True
179,True,146822,XGBoostModel,1,5,29,33,0.9561815039406076,True
180,True,146822,XGBoostModel,1,5,30,33,0.9578821842127164,True
181,True,146822,XGBoostModel,1,5,31,33,0.9544808236684987,True
182,True,146822,XGBoostModel,1,5,32,33,0.9578821842127164,True
183,True,146822,XGBoostModel,1,5,33,33,0.9561815039406076,True
184,True,146822,XGBoostModel,1,5,34,33,0.9561815039406076,True
185,True,146822,XGBoostModel,1,5,35,33,0.9579451723709427,True
186,True,146822,XGBoostModel,1,5,36,33,0.9579451723709427,True
187,True,146822,XGBoostModel,1,5,37,33,0.9562444920988339,True
188,True,146822,XGBoostModel,1,5,38,33,0.9561815039406076,True
189,True,146822,XGBoostModel,1,5,39,33,0.9561815039406076,True
190,True,146822,XGBoostModel,1,5,40,33,0.9578821842127164,True
191,True,146822,XGBoostModel,1,5,41,33,0.9578821842127164,True
192,True,146822,XGBoostModel,1,5,42,33,0.9578821842127164,True
193,True,146822,XGBoostModel,1,5,43,33,0.9561815039406076,True
194,True,146822,XGBoostModel,1,5,44,33,0.9561815039406076,True
195,True,146822,XGBoostModel,1,5,45,33,0.9561815039406076,True
196,True,146822,XGBoostModel,1,5,46,33,0.9561815039406076,True
197,True,146822,XGBoostModel,1,5,47,33,0.9561815039406076,True
198,True,146822,XGBoostModel,1,5,48,33,0.9595828644848253,True
199,True,146822,XGBoostModel,1,5,49,33,0.9561815039406076,True
200,True,146822,XTModel,1,5,25,33,0.9650622528213565,True
201,True,146822,XTModel,1,5,26,33,0.956365041743193,True
202,True,146822,XTModel,1,5,27,33,0.956365041743193,True
203,True,146822,XTModel,1,5,28,33,0.954601373312858,True
204,True,146822,XTModel,1,5,29,33,0.954601373312858,True
205,True,146822,XTModel,1,5,30,33,0.954601373312858,True
206,True,146822,XTModel,1,5,31,33,0.954601373312858,True
207,True,146822,XTModel,1,5,32,33,0.9581335554164686,True
208,True,146822,XTModel,1,5,33,33,0.9581335554164686,True
209,True,146822,XTModel,1,5,34,33,0.9581335554164686,True
210,True,146822,XTModel,1,5,35,33,0.9564328751443598,True
211,True,146822,XTModel,1,5,36,33,0.9564328751443598,True
212,True,146822,XTModel,1,5,37,33,0.9564328751443598,True
213,True,146822,XTModel,1,5,38,33,0.9564328751443598,True
214,True,146822,XTModel,1,5,39,33,0.9564328751443598,True
215,True,146822,XTModel,1,5,40,33,0.9581335554164686,True
216,True,146822,XTModel,1,5,41,33,0.9581335554164686,True
217,True,146822,XTModel,1,5,42,33,0.9581335554164686,True
218,True,146822,XTModel,1,5,43,33,0.9581335554164686,True
219,True,146822,XTModel,1,5,44,33,0.9581335554164686,True
220,True,146822,XTModel,1,5,45,33,0.9564328751443598,True
221,True,146822,XTModel,1,5,46,33,0.9564328751443598,True
222,True,146822,XTModel,1,5,47,33,0.9564328751443598,True
223,True,146822,XTModel,1,5,48,33,0.9581335554164686,True
224,True,146822,XTModel,1,5,49,33,0.9581335554164686,True
225,True,146822,RFModel,1,5,25,33,0.9648635978607968,True
226,True,146822,RFModel,1,5,26,33,0.9613314157571862,True
227,True,146822,RFModel,1,5,27,33,0.9632361776619481,True
228,True,146822,RFModel,1,5,28,33,0.9632361776619481,True
229,True,146822,RFModel,1,5,29,33,0.9632361776619481,True
230,True,146822,RFModel,1,5,30,33,0.9632361776619481,True
231,True,146822,RFModel,1,5,31,33,0.9632361776619481,True
232,True,146822,RFModel,1,5,32,33,0.9649368579340568,True
233,True,146822,RFModel,1,5,33,33,0.9649368579340568,True
234,True,146822,RFModel,1,5,34,33,0.9667683597655586,True
235,True,146822,RFModel,1,5,35,33,0.96506767949345,True
236,True,146822,RFModel,1,5,36,33,0.9632361776619481,True
237,True,146822,RFModel,1,5,37,33,0.9632361776619481,True
238,True,146822,RFModel,1,5,38,33,0.9632361776619481,True
239,True,146822,RFModel,1,5,39,33,0.9615354973898391,True
240,True,146822,RFModel,1,5,40,33,0.9667683597655586,True
241,True,146822,RFModel,1,5,41,33,0.9667683597655586,True
242,True,146822,RFModel,1,5,42,33,0.96506767949345,True
243,True,146822,RFModel,1,5,43,33,0.96506767949345,True
244,True,146822,RFModel,1,5,44,33,0.96506767949345,True
245,True,146822,RFModel,1,5,45,33,0.963366999221341,True
246,True,146822,RFModel,1,5,46,33,0.9615354973898391,True
247,True,146822,RFModel,1,5,47,33,0.9615354973898391,True
248,True,146822,RFModel,1,5,48,33,0.9649368579340568,True
249,True,146822,RFModel,1,5,49,33,0.9632361776619481,True
250,True,146822,TabularNeuralNetModel,1,5,25,33,0.9434434058523694,True
251,True,146822,TabularNeuralNetModel,1,5,26,33,0.9363208987298622,True
252,True,146822,TabularNeuralNetModel,1,5,27,33,0.9382105434766499,True
253,True,146822,TabularNeuralNetModel,1,5,28,33,0.9382105434766499,True
254,True,146822,TabularNeuralNetModel,1,5,29,33,0.9382105434766499,True
255,True,146822,TabularNeuralNetModel,1,5,30,33,0.9382105434766499,True
256,True,146822,TabularNeuralNetModel,1,5,31,33,0.9382105434766499,True
257,True,146822,TabularNeuralNetModel,1,5,32,33,0.9400420453081517,True
258,True,146822,TabularNeuralNetModel,1,5,33,33,0.9418057137384868,True
259,True,146822,TabularNeuralNetModel,1,5,34,33,0.9418057137384868,True
260,True,146822,TabularNeuralNetModel,1,5,35,33,0.9418057137384868,True
261,True,146822,TabularNeuralNetModel,1,5,36,33,0.9418057137384868,True
262,True,146822,TabularNeuralNetModel,1,5,37,33,0.9399742119069849,True
263,True,146822,TabularNeuralNetModel,1,5,38,33,0.9382105434766499,True
264,True,146822,TabularNeuralNetModel,1,5,39,33,0.9382105434766499,True
265,True,146822,TabularNeuralNetModel,1,5,40,33,0.9399112237487587,True
266,True,146822,TabularNeuralNetModel,1,5,41,33,0.9399112237487587,True
267,True,146822,TabularNeuralNetModel,1,5,42,33,0.9399112237487587,True
268,True,146822,TabularNeuralNetModel,1,5,43,33,0.9399112237487587,True
269,True,146822,TabularNeuralNetModel,1,5,44,33,0.9399112237487587,True
270,True,146822,TabularNeuralNetModel,1,5,45,33,0.9381475553184238,True
271,True,146822,TabularNeuralNetModel,1,5,46,33,0.9381475553184238,True
272,True,146822,TabularNeuralNetModel,1,5,47,33,0.9381475553184238,True
273,True,146822,TabularNeuralNetModel,1,5,48,33,0.9381475553184238,True
274,True,146822,TabularNeuralNetModel,1,5,49,33,0.9381475553184238,True
275,True,146822,LinearModel,1,5,25,33,0.9453857212400631,True
276,True,146822,LinearModel,1,5,26,33,0.9470864015121718,True
277,True,146822,LinearModel,1,5,27,33,0.9452548996806699,True
278,True,146822,LinearModel,1,5,28,33,0.9434233978491681,True
279,True,146822,LinearModel,1,5,29,33,0.9434233978491681,True
280,True,146822,LinearModel,1,5,30,33,0.9434233978491681,True
281,True,146822,LinearModel,1,5,31,33,0.9434233978491681,True
282,True,146822,LinearModel,1,5,32,33,0.9434233978491681,True
283,True,146822,LinearModel,1,5,33,33,0.9434233978491681,True
284,True,146822,LinearModel,1,5,34,33,0.9434233978491681,True
285,True,146822,LinearModel,1,5,35,33,0.9434233978491681,True
286,True,146822,LinearModel,1,5,36,33,0.9434233978491681,True
287,True,146822,LinearModel,1,5,37,33,0.9434233978491681,True
288,True,146822,LinearModel,1,5,38,33,0.9434233978491681,True
289,True,146822,LinearModel,1,5,39,33,0.9434233978491681,True
290,True,146822,LinearModel,1,5,40,33,0.9434233978491681,True
291,True,146822,LinearModel,1,5,41,33,0.9434233978491681,True
292,True,146822,LinearModel,1,5,42,33,0.9434233978491681,True
293,True,146822,LinearModel,1,5,43,33,0.9434233978491681,True
294,True,146822,LinearModel,1,5,44,33,0.9434233978491681,True
295,True,146822,LinearModel,1,5,45,33,0.9434233978491681,True
296,True,146822,LinearModel,1,5,46,33,0.9434233978491681,True
297,True,146822,LinearModel,1,5,47,33,0.9434233978491681,True
298,True,146822,LinearModel,1,5,48,33,0.9434233978491681,True
299,True,146822,LinearModel,1,5,49,33,0.9434233978491681,True
300,True,146822,LGBModel,1,5,25,33,0.9717619697451632,True
301,True,146822,LGBModel,1,5,26,33,0.9717619697451632,True
302,True,146822,LGBModel,1,5,27,33,0.9666799369320378,True
303,True,146822,LGBModel,1,5,28,33,0.9701442856344817,True
304,True,146822,LGBModel,1,5,29,33,0.9649114232587622,True
305,True,146822,LGBModel,1,5,30,33,0.9666121035308711,True
306,True,146822,LGBModel,1,5,31,33,0.9666121035308711,True
307,True,146822,LGBModel,1,5,32,33,0.9736086343369258,True
308,True,146822,LGBModel,1,5,33,33,0.9719079540648169,True
309,True,146822,LGBModel,1,5,34,33,0.9736086343369258,True
310,True,146822,LGBModel,1,5,35,33,0.970207273792708,True
311,True,146822,LGBModel,1,5,36,33,0.970207273792708,True
312,True,146822,LGBModel,1,5,37,33,0.970207273792708,True
313,True,146822,LGBModel,1,5,38,33,0.9701442856344817,True
314,True,146822,LGBModel,1,5,39,33,0.9719079540648169,True
315,True,146822,LGBModel,1,5,40,33,0.9718449659065905,True
316,True,146822,LGBModel,1,5,41,33,0.9701442856344817,True
317,True,146822,LGBModel,1,5,42,33,0.9736086343369258,True
318,True,146822,LGBModel,1,5,43,33,0.9719079540648169,True
319,True,146822,LGBModel,1,5,44,33,0.9719079540648169,True
320,True,146822,LGBModel,1,5,45,33,0.970207273792708,True
321,True,146822,LGBModel,1,5,46,33,0.970207273792708,True
322,True,146822,LGBModel,1,5,47,33,0.9719079540648169,True
323,True,146822,LGBModel,1,5,48,33,0.9719079540648169,True
324,True,146822,LGBModel,1,5,49,33,0.9719079540648169,True
325,True,146822,CatBoostModel,1,5,25,33,0.9771208084373352,True
326,True,146822,CatBoostModel,1,5,26,33,0.9753571400069999,True
327,True,146822,CatBoostModel,1,5,27,33,0.9736564597348911,True
328,True,146822,CatBoostModel,1,5,28,33,0.9736564597348911,True
329,True,146822,CatBoostModel,1,5,29,33,0.970295115197076,True
330,True,146822,CatBoostModel,1,5,30,33,0.9736564597348911,True
331,True,146822,CatBoostModel,1,5,31,33,0.970295115197076,True
332,True,146822,CatBoostModel,1,5,32,33,0.9753971560134025,True
333,True,146822,CatBoostModel,1,5,33,33,0.9753971560134025,True
334,True,146822,CatBoostModel,1,5,34,33,0.9753971560134025,True
335,True,146822,CatBoostModel,1,5,35,33,0.9719957954691848,True
336,True,146822,CatBoostModel,1,5,36,33,0.9719957954691848,True
337,True,146822,CatBoostModel,1,5,37,33,0.9719957954691848,True
338,True,146822,CatBoostModel,1,5,38,33,0.9719957954691848,True
339,True,146822,CatBoostModel,1,5,39,33,0.9719957954691848,True
340,True,146822,CatBoostModel,1,5,40,33,0.9753971560134025,True
341,True,146822,CatBoostModel,1,5,41,33,0.9736964757412938,True
342,True,146822,CatBoostModel,1,5,42,33,0.9736964757412938,True
343,True,146822,CatBoostModel,1,5,43,33,0.9736964757412938,True
344,True,146822,CatBoostModel,1,5,44,33,0.9736964757412938,True
345,True,146822,CatBoostModel,1,5,45,33,0.9736964757412938,True
346,True,146822,CatBoostModel,1,5,46,33,0.9736964757412938,True
347,True,146822,CatBoostModel,1,5,47,33,0.9736964757412938,True
348,True,146822,CatBoostModel,1,5,48,33,0.9753971560134025,True
349,True,146822,CatBoostModel,1,5,49,33,0.9753971560134025,True
350,True,146822,XGBoostModel,2,5,50,33,0.9719279620680182,True
351,True,146822,XGBoostModel,2,5,51,33,0.9559774223079546,True
352,True,146822,XGBoostModel,2,5,52,33,0.9560404104661808,True
353,True,146822,XGBoostModel,2,5,53,33,0.9579451723709427,True
354,True,146822,XGBoostModel,2,5,54,33,0.9560404104661808,True
355,True,146822,XGBoostModel,2,5,55,33,0.9561136705394409,True
356,True,146822,XGBoostModel,2,5,56,33,0.9578143508115498,True
357,True,146822,XGBoostModel,2,5,57,33,0.9613465329151604,True
358,True,146822,XGBoostModel,2,5,58,33,0.9613465329151604,True
359,True,146822,XGBoostModel,2,5,59,33,0.9594417710103985,True
360,True,146822,XGBoostModel,2,5,60,33,0.9596458526430516,True
361,True,146822,XGBoostModel,2,5,61,33,0.9614773544745534,True
362,True,146822,XGBoostModel,2,5,62,33,0.9579451723709427,True
363,True,146822,XGBoostModel,2,5,63,33,0.9560404104661808,True
364,True,146822,XGBoostModel,2,5,64,33,0.954339730194072,True
365,True,146822,XGBoostModel,2,5,65,33,0.9596458526430516,True
366,True,146822,XGBoostModel,2,5,66,33,0.9577410907382896,True
367,True,146822,XGBoostModel,2,5,67,33,0.9577410907382896,True
368,True,146822,XGBoostModel,2,5,68,33,0.9577410907382896,True
369,True,146822,XGBoostModel,2,5,69,33,0.9560404104661808,True
370,True,146822,XGBoostModel,2,5,70,33,0.9560404104661808,True
371,True,146822,XGBoostModel,2,5,71,33,0.9560404104661808,True
372,True,146822,XGBoostModel,2,5,72,33,0.9560404104661808,True
373,True,146822,XGBoostModel,2,5,73,33,0.9560404104661808,True
374,True,146822,XGBoostModel,2,5,74,33,0.9560404104661808,True
375,True,146822,XTModel,2,5,50,33,0.9649314312619636,True
376,True,146822,XTModel,2,5,51,33,0.9580657220153019,True
377,True,146822,XTModel,2,5,52,33,0.9580657220153019,True
378,True,146822,XTModel,2,5,53,33,0.9580657220153019,True
379,True,146822,XTModel,2,5,54,33,0.9580657220153019,True
380,True,146822,XTModel,2,5,55,33,0.9580657220153019,True
381,True,146822,XTModel,2,5,56,33,0.9580657220153019,True
382,True,146822,XTModel,2,5,57,33,0.9598972238468038,True
383,True,146822,XTModel,2,5,58,33,0.9598972238468038,True
384,True,146822,XTModel,2,5,59,33,0.9598972238468038,True
385,True,146822,XTModel,2,5,60,33,0.9598972238468038,True
386,True,146822,XTModel,2,5,61,33,0.9598972238468038,True
387,True,146822,XTModel,2,5,62,33,0.9598972238468038,True
388,True,146822,XTModel,2,5,63,33,0.9598972238468038,True
389,True,146822,XTModel,2,5,64,33,0.9598972238468038,True
390,True,146822,XTModel,2,5,65,33,0.9598972238468038,True
391,True,146822,XTModel,2,5,66,33,0.9598972238468038,True
392,True,146822,XTModel,2,5,67,33,0.9598972238468038,True
393,True,146822,XTModel,2,5,68,33,0.9598972238468038,True
394,True,146822,XTModel,2,5,69,33,0.9598972238468038,True
395,True,146822,XTModel,2,5,70,33,0.9598972238468038,True
396,True,146822,XTModel,2,5,71,33,0.9598972238468038,True
397,True,146822,XTModel,2,5,72,33,0.9598972238468038,True
398,True,146822,XTModel,2,5,73,33,0.9598972238468038,True
399,True,146822,XTModel,2,5,74,33,0.9598972238468038,True
400,True,146822,RFModel,2,5,50,33,0.963032096029295,True
401,True,146822,RFModel,2,5,51,33,0.9596307354850773,True
402,True,146822,RFModel,2,5,52,33,0.9615354973898391,True
403,True,146822,RFModel,2,5,53,33,0.9615354973898391,True
404,True,146822,RFModel,2,5,54,33,0.9615354973898391,True
405,True,146822,RFModel,2,5,55,33,0.9615354973898391,True
406,True,146822,RFModel,2,5,56,33,0.9615354973898391,True
407,True,146822,RFModel,2,5,57,33,0.9632361776619481,True
408,True,146822,RFModel,2,5,58,33,0.9632361776619481,True
409,True,146822,RFModel,2,5,59,33,0.9632361776619481,True
410,True,146822,RFModel,2,5,60,33,0.9598348171177304,True
411,True,146822,RFModel,2,5,61,33,0.9598348171177304,True
412,True,146822,RFModel,2,5,62,33,0.9598348171177304,True
413,True,146822,RFModel,2,5,63,33,0.9598348171177304,True
414,True,146822,RFModel,2,5,64,33,0.9598348171177304,True
415,True,146822,RFModel,2,5,65,33,0.9632361776619481,True
416,True,146822,RFModel,2,5,66,33,0.9632361776619481,True
417,True,146822,RFModel,2,5,67,33,0.9632361776619481,True
418,True,146822,RFModel,2,5,68,33,0.9632361776619481,True
419,True,146822,RFModel,2,5,69,33,0.9632361776619481,True
420,True,146822,RFModel,2,5,70,33,0.9615354973898391,True
421,True,146822,RFModel,2,5,71,33,0.9615354973898391,True
422,True,146822,RFModel,2,5,72,33,0.9615354973898391,True
