,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,5,2,cv,1.0,40981,best_individual_model,0,0.952710027100271,0.8700316169828365,0.8409400818159942,0.023702574797465292,73
1,autosklearn,40,3,5,2,cv,1.0,40981,best_ensemble_model,0,0.8824299909665763,inf,0.8500441164674741,0.0018448704580091846,73
2,autosklearn,40,3,5,2,cv,1.0,40981,best_individual_model,1,1.0,0.8712962962962962,0.8701371621079649,0.0,73
3,autosklearn,40,3,5,2,cv,1.0,40981,best_ensemble_model,1,0.8873080397470641,inf,0.8518087751664394,0.012873987326542102,73
4,autosklearn,40,3,5,2,cv,1.0,40981,best_individual_model,2,0.952710027100271,0.8700316169828365,0.8409400818159942,0.023702574797465292,73
5,autosklearn,40,3,5,2,cv,1.0,40981,best_ensemble_model,2,0.8826558265582656,inf,0.8518889869254833,0.0,73
6,autosklearn,40,3,5,2,cv,1.0,40981,best_individual_model,3,0.952710027100271,0.8700316169828365,0.8409400818159942,0.023702574797465292,73
7,autosklearn,40,3,5,2,cv,1.0,40981,best_ensemble_model,3,0.8832994579945799,inf,0.8683323975294779,0.0,73
8,autosklearn,40,3,5,2,cv,1.0,40981,best_individual_model,4,0.9516937669376694,0.8722335140018066,0.8354455763214887,0.031041950749979952,73
9,autosklearn,40,3,5,2,cv,1.0,40981,best_ensemble_model,4,0.8842931345980127,inf,0.8500040105879523,0.01828828106200353,73
