,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,10,3,1,cv,1.0,40981,best_individual_model,0,1.0,0.8735907935258584,0.8627977861554503,0.0073393759525145486,73
1,autosklearn,40,10,3,1,cv,1.0,40981,best_ensemble_model,0,0.8908273110508883,inf,0.8372102350204541,0.03292692708751077,73
2,autosklearn,40,10,3,1,cv,1.0,40981,best_individual_model,1,1.0,0.8735907935258584,0.8627977861554503,0.0073393759525145486,73
3,autosklearn,40,10,3,1,cv,1.0,40981,best_ensemble_model,1,0.8907520325203252,inf,0.8627977861554503,0.0073393759525145486,73
4,autosklearn,40,10,3,1,cv,1.0,40981,best_individual_model,2,1.0,0.8735907935258584,0.8627977861554503,0.0073393759525145486,73
5,autosklearn,40,10,3,1,cv,1.0,40981,best_ensemble_model,2,0.890940228846733,inf,0.8426646346354376,0.027472527472527264,73
6,autosklearn,40,10,3,1,cv,1.0,40981,best_individual_model,3,1.0,0.8735907935258584,0.8627977861554503,0.0073393759525145486,73
7,autosklearn,40,10,3,1,cv,1.0,40981,best_ensemble_model,3,0.8904509183980729,inf,0.8573032806609449,0.012833881447020024,73
8,autosklearn,40,10,3,1,cv,1.0,40981,best_individual_model,4,1.0,0.8735907935258584,0.8627977861554503,0.0073393759525145486,73
9,autosklearn,40,10,3,1,cv,1.0,40981,best_ensemble_model,4,0.8911284251731406,inf,0.8500040105879523,0.021937916098499932,73
