,hue,performance,model,dataset_name,level,repeat,seed
0,test_performance_singlemodelTrue,0.974602700105075,HistGradientBoostingClassifier,146822,0,5,36
1,test_performance_singlemodelTrue,0.9704090331784888,RandomForestClassifier,146822,0,5,36
2,test_performance_singlemodelTrue,0.9627322865905256,DecisionTreeClassifier,146822,0,5,36
3,test_performance_singlemodelTrue,0.888676840960363,LinearDiscriminantAnalysis,146822,0,5,36
4,test_performance_singlemodelTrue,0.9709450051430322,XGBClassifier,146822,0,5,36
5,test_performance_singlemodelTrue,0.9695728093608985,GradientBoostingClassifier,146822,0,5,36
6,test_performance_singlemodelTrue,0.972264320748062,LGBMClassifier,146822,0,5,36
7,test_performance_singlemodelTrue,0.9480893279577971,MLPClassifier,146822,0,5,36
8,test_performance_singlemodelTrue,0.974602700105075,HistGradientBoostingClassifier,146822,1,5,36
9,test_performance_singlemodelTrue,0.9705957745417008,RandomForestClassifier,146822,1,5,36
10,test_performance_singlemodelTrue,0.9576902697838029,DecisionTreeClassifier,146822,1,5,36
11,test_performance_singlemodelTrue,0.888676840960363,LinearDiscriminantAnalysis,146822,1,5,36
12,test_performance_singlemodelTrue,0.9716027122311376,XGBClassifier,146822,1,5,36
13,test_performance_singlemodelTrue,0.9749640567689527,GradientBoostingClassifier,146822,1,5,36
14,test_performance_singlemodelTrue,0.9656471284165841,LGBMClassifier,146822,1,5,36
15,test_performance_singlemodelTrue,0.9480488374532949,MLPClassifier,146822,1,5,36
16,test_performance_singlemodelTrue,0.9707175096652626,HistGradientBoostingClassifier,146822,2,5,36
17,test_performance_singlemodelTrue,0.9687404869721276,RandomForestClassifier,146822,2,5,36
18,test_performance_singlemodelTrue,0.9638730854660705,DecisionTreeClassifier,146822,2,5,36
19,test_performance_singlemodelTrue,0.888676840960363,LinearDiscriminantAnalysis,146822,2,5,36
20,test_performance_singlemodelTrue,0.9713347262488659,XGBClassifier,146822,2,5,36
21,test_performance_singlemodelTrue,0.9679042631545371,GradientBoostingClassifier,146822,2,5,36
22,test_performance_singlemodelTrue,0.9658217437172497,LGBMClassifier,146822,2,5,36
23,test_performance_singlemodelTrue,0.9461935498837216,MLPClassifier,146822,2,5,36
24,test_performance_singlemodelTrue,0.9799939475131291,HistGradientBoostingClassifier,146822,3,5,36
25,test_performance_singlemodelTrue,0.9705957745417008,RandomForestClassifier,146822,3,5,36
26,test_performance_singlemodelTrue,0.9534522109238951,DecisionTreeClassifier,146822,3,5,36
27,test_performance_singlemodelTrue,0.888676840960363,LinearDiscriminantAnalysis,146822,3,5,36
28,test_performance_singlemodelTrue,0.9731900138184392,XGBClassifier,146822,3,5,36
29,test_performance_singlemodelTrue,0.9695444449189425,GradientBoostingClassifier,146822,3,5,36
30,test_performance_singlemodelTrue,0.9693577035557306,LGBMClassifier,146822,3,5,36
31,test_performance_singlemodelTrue,0.9461935498837216,MLPClassifier,146822,3,5,36
32,test_performance_singlemodelTrue,0.9762833723739825,HistGradientBoostingClassifier,146822,4,5,36
33,test_performance_singlemodelTrue,0.9687404869721276,RandomForestClassifier,146822,4,5,36
34,test_performance_singlemodelTrue,0.9490434381921412,DecisionTreeClassifier,146822,4,5,36
35,test_performance_singlemodelTrue,0.888676840960363,LinearDiscriminantAnalysis,146822,4,5,36
