,hue,performance,model,dataset_name,level,repeat,seed
0,test_performance_singlemodelTrue,0.8498615649686284,HistGradientBoostingClassifier,9981,0,5,89
1,test_performance_singlemodelTrue,0.8934829682326902,RandomForestClassifier,9981,0,5,89
2,test_performance_singlemodelTrue,0.8491450331689487,DecisionTreeClassifier,9981,0,5,89
3,test_performance_singlemodelTrue,0.8665949775515961,LinearDiscriminantAnalysis,9981,0,5,89
4,test_performance_singlemodelTrue,0.9237741376367629,XGBClassifier,9981,0,5,89
5,test_performance_singlemodelTrue,0.9038524042903909,GradientBoostingClassifier,9981,0,5,89
6,test_performance_singlemodelTrue,0.8740453486282185,LGBMClassifier,9981,0,5,89
7,test_performance_singlemodelTrue,0.9634220834165217,MLPClassifier,9981,0,5,89
8,test_performance_singlemodelTrue,0.8143295268156224,HistGradientBoostingClassifier,9981,1,5,89
9,test_performance_singlemodelTrue,0.9006008320872058,RandomForestClassifier,9981,1,5,89
10,test_performance_singlemodelTrue,0.8639906191838895,DecisionTreeClassifier,9981,1,5,89
11,test_performance_singlemodelTrue,0.8558422893795531,LinearDiscriminantAnalysis,9981,1,5,89
12,test_performance_singlemodelTrue,0.9059649978518165,XGBClassifier,9981,1,5,89
13,test_performance_singlemodelTrue,0.9069073690389041,GradientBoostingClassifier,9981,1,5,89
14,test_performance_singlemodelTrue,0.8557583115911814,LGBMClassifier,9981,1,5,89
15,test_performance_singlemodelTrue,0.9600775751151169,MLPClassifier,9981,1,5,89
16,test_performance_singlemodelTrue,0.8167691496181484,HistGradientBoostingClassifier,9981,2,5,89
17,test_performance_singlemodelTrue,0.8823619622354327,RandomForestClassifier,9981,2,5,89
18,test_performance_singlemodelTrue,0.8479979648847836,DecisionTreeClassifier,9981,2,5,89
19,test_performance_singlemodelTrue,0.8559542965480119,LinearDiscriminantAnalysis,9981,2,5,89
20,test_performance_singlemodelTrue,0.9023807684611356,XGBClassifier,9981,2,5,89
21,test_performance_singlemodelTrue,0.9034351468166819,GradientBoostingClassifier,9981,2,5,89
22,test_performance_singlemodelTrue,0.8417798169675255,LGBMClassifier,9981,2,5,89
23,test_performance_singlemodelTrue,0.9635497973373391,MLPClassifier,9981,2,5,89
24,test_performance_singlemodelTrue,0.8203608461533934,HistGradientBoostingClassifier,9981,3,5,89
25,test_performance_singlemodelTrue,0.8785305446109117,RandomForestClassifier,9981,3,5,89
26,test_performance_singlemodelTrue,0.8600760301886553,DecisionTreeClassifier,9981,3,5,89
27,test_performance_singlemodelTrue,0.8523700671573309,LinearDiscriminantAnalysis,9981,3,5,89
28,test_performance_singlemodelTrue,0.9059649978518165,XGBClassifier,9981,3,5,89
