,hue,performance,model,dataset_name,level,repeat,seed
0,test_performance_singlemodelTrue,0.7971008158508158,HistGradientBoostingClassifier,53,0,5,77
1,test_performance_singlemodelTrue,0.7742205710955711,RandomForestClassifier,53,0,5,77
2,test_performance_singlemodelTrue,0.7438009906759907,DecisionTreeClassifier,53,0,5,77
3,test_performance_singlemodelTrue,0.7660912004662005,LinearDiscriminantAnalysis,53,0,5,77
4,test_performance_singlemodelTrue,0.7989364801864802,XGBClassifier,53,0,5,77
5,test_performance_singlemodelTrue,0.7893720862470862,GradientBoostingClassifier,53,0,5,77
6,test_performance_singlemodelTrue,0.7794289044289044,LGBMClassifier,53,0,5,77
7,test_performance_singlemodelTrue,0.7334935897435897,MLPClassifier,53,0,5,77
8,test_performance_singlemodelTrue,0.8030084498834498,HistGradientBoostingClassifier,53,1,5,77
9,test_performance_singlemodelTrue,0.8307182400932401,RandomForestClassifier,53,1,5,77
10,test_performance_singlemodelTrue,0.7546328671328671,DecisionTreeClassifier,53,1,5,77
11,test_performance_singlemodelTrue,0.7726617132867133,LinearDiscriminantAnalysis,53,1,5,77
12,test_performance_singlemodelTrue,0.8070804195804195,XGBClassifier,53,1,5,77
13,test_performance_singlemodelTrue,0.7952432983682983,GradientBoostingClassifier,53,1,5,77
14,test_performance_singlemodelTrue,0.8030084498834498,LGBMClassifier,53,1,5,77
15,test_performance_singlemodelTrue,0.7294798951048951,MLPClassifier,53,1,5,77
16,test_performance_singlemodelTrue,0.7841637529137528,HistGradientBoostingClassifier,53,2,5,77
17,test_performance_singlemodelTrue,0.8241841491841492,RandomForestClassifier,53,2,5,77
18,test_performance_singlemodelTrue,0.7367351398601398,DecisionTreeClassifier,53,2,5,77
19,test_performance_singlemodelTrue,0.7726617132867133,LinearDiscriminantAnalysis,53,2,5,77
20,test_performance_singlemodelTrue,0.7843531468531468,XGBClassifier,53,2,5,77
21,test_performance_singlemodelTrue,0.8122887529137529,GradientBoostingClassifier,53,2,5,77
22,test_performance_singlemodelTrue,0.8036713286713286,LGBMClassifier,53,2,5,77
23,test_performance_singlemodelTrue,0.7126602564102564,MLPClassifier,53,2,5,77
24,test_performance_singlemodelTrue,0.7984629953379953,HistGradientBoostingClassifier,53,3,5,77
25,test_performance_singlemodelTrue,0.8209644522144522,RandomForestClassifier,53,3,5,77
26,test_performance_singlemodelTrue,0.7309222027972028,DecisionTreeClassifier,53,3,5,77
27,test_performance_singlemodelTrue,0.7726617132867133,LinearDiscriminantAnalysis,53,3,5,77
28,test_performance_singlemodelTrue,0.7875728438228439,XGBClassifier,53,3,5,77
29,test_performance_singlemodelTrue,0.7986523892773894,GradientBoostingClassifier,53,3,5,77
30,test_performance_singlemodelTrue,0.7964743589743589,LGBMClassifier,53,3,5,77
31,test_performance_singlemodelTrue,0.7165064102564103,MLPClassifier,53,3,5,77
32,test_performance_singlemodelTrue,0.8120993589743589,HistGradientBoostingClassifier,53,4,5,77
33,test_performance_singlemodelTrue,0.8112106643356644,RandomForestClassifier,53,4,5,77
34,test_performance_singlemodelTrue,0.7944055944055944,DecisionTreeClassifier,53,4,5,77
