,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
24,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,MiniBooNE,4,5426651,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_MiniBooNE_4,3868564K,01:00:01,1658.12M,159.54M,7986492K,00:10:03,59:02.110,1,17
25,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,connect-4,0,5426652,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_0,3803244K,01:00:56,525.91M,100.63M,8176160K,00:04:56,14:31.067,2,10
26,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,connect-4,1,5426653,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_1,3748068K,01:00:45,583.92M,72.63M,7981396K,00:08:15,27:46.027,0,0
27,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,connect-4,2,5426654,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_2,3587012K,01:00:44,379.45M,78.20M,7934520K,00:06:41,14:36.986,1,6
28,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,connect-4,3,5426655,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_3,3594220K,01:00:22,379.44M,78.20M,7880160K,00:04:51,10:49.803,1,6
29,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,connect-4,4,5426656,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_4,3585332K,01:00:19,379.40M,78.20M,7918048K,00:04:49,10:48.207,1,6
30,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,segment,0,5426657,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_0,1498428K,01:00:22,115.96M,345.74M,5680268K,00:03:15,09:43.935,17,20
31,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,segment,1,5426658,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_1,3664368K,01:00:45,597.43M,1367.46M,8235452K,00:07:08,42:02.527,82,90
32,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,segment,2,5426659,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_2,1451444K,01:00:12,101.76M,147.82M,5575944K,00:03:13,06:22.315,6,8
33,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,segment,3,5426660,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_3,3731672K,01:00:32,340.68M,1972.47M,7973532K,00:08:20,01:01:14,111,119
34,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,segment,4,5426661,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_4,3496112K,01:00:30,149.08M,515.98M,7839492K,00:04:27,18:06.723,30,40
35,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Australian,0,5426662,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_0,2526440K,01:00:24,98.74M,165.03M,6972572K,00:02:57,08:16.367,13,16
36,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Australian,1,5426663,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_1,1992664K,01:00:21,102.06M,203.28M,6562296K,00:04:02,11:12.886,18,22
37,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Australian,2,5426664,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_2,1773208K,01:00:27,153.12M,755.69M,6266884K,00:10:04,33:45.230,106,120
38,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Australian,3,5426665,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_3,1717224K,01:00:25,96.25M,84.83M,6006172K,00:03:53,05:51.487,7,11
39,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Australian,4,5426666,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_4,904056K,01:00:42,306.03M,270.55M,4993360K,00:04:28,13:09.571,32,35
40,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,adult,0,5426667,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_0,2930788K,01:00:41,179.99M,41.77M,6960672K,00:03:56,12:41.903,3,6
41,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,adult,1,5426668,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_1,3230012K,01:00:43,326.17M,69.48M,7347184K,00:09:26,53:11.939,6,19
42,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,adult,2,5426669,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_2,3096864K,01:00:50,238.37M,57.90M,7274300K,00:07:45,34:20.653,4,12
43,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,adult,3,5426670,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_3,3284596K,01:02:02,371.00M,119.46M,7651468K,00:11:44,01:02:08,7,19
44,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,adult,4,5426671,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_4,3504816K,01:01:39,335.79M,83.32M,7694944K,00:10:22,01:05:32,7,19
45,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Albert,0,5426672,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_0,5494004K,01:00:33,8661.80M,690.31M,9547324K,00:10:06,51:19.764,0,0
46,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Albert,1,5426673,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_1,5506012K,01:01:10,8939.32M,708.11M,9558064K,00:10:10,01:04:26,1,19
47,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Albert,2,5426674,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_2,5577992K,01:00:30,8662.75M,690.31M,9686668K,00:10:40,01:03:55,0,0
48,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Albert,3,5426675,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_3,5620732K,01:00:29,8405.38M,690.30M,9681896K,00:10:25,57:53.948,0,0
49,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100,Albert,4,5426676,autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_4,5585852K,01:00:28,8662.40M,690.31M,9654920K,00:10:33,01:03:58,0,0
