,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
0,autosklearnStackingLatest_f65,cnae-9,0,5426877,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_cnae-9_0,5603892K,01:03:32,12293.79M,5739.76M,8457908K,00:09:11,46:52.365,71,86
1,autosklearnStackingLatest_f65,cnae-9,1,5426878,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_cnae-9_1,3272212K,01:03:00,9972.25M,4685.15M,7514504K,00:06:44,30:58.376,69,87
2,autosklearnStackingLatest_f65,cnae-9,2,5426879,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_cnae-9_2,4623768K,01:02:34,8686.67M,4710.99M,7884368K,00:08:05,01:03:57,66,87
3,autosklearnStackingLatest_f65,cnae-9,3,5426880,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_cnae-9_3,3827640K,01:03:40,9804.94M,4562.96M,8120764K,00:09:32,01:00:46,99,117
4,autosklearnStackingLatest_f65,cnae-9,4,5426881,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_cnae-9_4,3300724K,01:02:11,5400.97M,1970.02M,7454664K,00:12:45,46:01.504,40,58
5,autosklearnStackingLatest_f65,higgs,0,5426882,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_higgs_0,3727100K,01:00:55,952.83M,199.16M,7709124K,00:08:58,58:06.263,3,16
6,autosklearnStackingLatest_f65,higgs,1,5426883,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_higgs_1,3727936K,01:01:33,1099.96M,297.13M,7707996K,00:09:31,58:45.530,3,16
7,autosklearnStackingLatest_f65,higgs,2,5426884,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_higgs_2,3697092K,01:00:51,744.57M,148.27M,7732612K,00:08:42,56:22.872,2,15
8,autosklearnStackingLatest_f65,higgs,3,5426885,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_higgs_3,3731080K,01:01:32,1023.66M,202.15M,7713392K,00:10:16,01:05:57,3,15
9,autosklearnStackingLatest_f65,higgs,4,5426886,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_higgs_4,3568112K,01:00:21,650.08M,197.63M,7649884K,00:08:50,52:56.189,0,0
10,autosklearnStackingLatest_f65,kr-vs-kp,0,5426887,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_kr-vs-kp_0,3330068K,01:01:59,3913.21M,1457.87M,7534488K,00:09:19,01:05:12,76,101
11,autosklearnStackingLatest_f65,kr-vs-kp,1,5426888,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_kr-vs-kp_1,3811836K,01:01:43,3889.19M,849.20M,8023244K,00:08:12,41:25.661,51,73
12,autosklearnStackingLatest_f65,kr-vs-kp,2,5426889,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_kr-vs-kp_2,3544336K,01:01:04,3268.46M,696.81M,7704580K,00:08:16,37:36.406,35,50
13,autosklearnStackingLatest_f65,kr-vs-kp,3,5426890,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_kr-vs-kp_3,3399360K,01:02:45,4368.47M,1255.30M,7730768K,00:07:25,43:31.838,50,70
14,autosklearnStackingLatest_f65,kr-vs-kp,4,5426891,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_kr-vs-kp_4,3804212K,01:01:43,3863.76M,1353.33M,7980580K,00:07:49,48:20.678,70,89
15,autosklearnStackingLatest_f65,vehicle,0,5426892,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_vehicle_0,3860328K,01:01:01,2605.42M,1299.59M,8123604K,00:10:29,27:32.919,43,54
16,autosklearnStackingLatest_f65,vehicle,1,5426893,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_vehicle_1,3084704K,01:01:04,2512.59M,976.95M,7348512K,00:05:20,15:19.132,48,62
17,autosklearnStackingLatest_f65,vehicle,2,5426894,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_vehicle_2,3979376K,01:00:52,1211.40M,586.17M,8040364K,00:04:59,14:01.202,29,40
18,autosklearnStackingLatest_f65,vehicle,3,5426895,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_vehicle_3,3175948K,01:01:53,4508.19M,1437.25M,7491916K,00:09:41,40:56.937,100,112
19,autosklearnStackingLatest_f65,vehicle,4,5426896,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_vehicle_4,3489012K,01:01:23,3155.30M,898.26M,7828084K,00:06:53,20:53.548,75,86
20,autosklearnStackingLatest_f65,MiniBooNE,0,5426897,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_MiniBooNE_0,3863680K,00:39:11,923.56M,102.19M,7932908K,00:09:18,36:36.135,0,0
21,autosklearnStackingLatest_f65,MiniBooNE,1,5426898,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_MiniBooNE_1,3837468K,01:00:22,1671.13M,214.49M,7920004K,00:09:56,01:02:21,0,0
22,autosklearnStackingLatest_f65,MiniBooNE,2,5426899,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_MiniBooNE_2,4032876K,01:00:18,1732.04M,216.49M,8286364K,00:10:10,51:53.477,0,0
23,autosklearnStackingLatest_f65,MiniBooNE,3,5426900,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_MiniBooNE_3,3887212K,01:00:15,1748.22M,227.09M,8155428K,00:08:32,01:02:04,0,0
24,autosklearnStackingLatest_f65,MiniBooNE,4,5426901,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_MiniBooNE_4,3859812K,01:00:20,1884.48M,216.49M,7980908K,00:09:34,01:04:47,0,0
25,autosklearnStackingLatest_f65,connect-4,0,5426902,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_connect-4_0,3921428K,01:02:49,2173.08M,1045.10M,8139380K,00:08:20,01:00:13,6,31
26,autosklearnStackingLatest_f65,connect-4,1,5426903,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_connect-4_1,3972320K,01:02:43,2178.82M,1046.19M,8210136K,00:09:00,01:07:25,6,31
27,autosklearnStackingLatest_f65,connect-4,2,5426904,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_connect-4_2,3946484K,01:01:47,1315.20M,179.61M,8193720K,00:09:44,55:18.355,5,32
28,autosklearnStackingLatest_f65,connect-4,3,5426905,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_connect-4_3,3612532K,01:03:06,3067.16M,2032.30M,7817304K,00:09:58,56:25.821,5,31
29,autosklearnStackingLatest_f65,connect-4,4,5426906,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_connect-4_4,3897900K,01:02:52,2125.71M,1070.66M,8151508K,00:10:02,01:02:45,5,31
30,autosklearnStackingLatest_f65,segment,0,5426907,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_segment_0,3661624K,01:01:26,2553.58M,1163.82M,8019320K,00:06:24,26:01.089,39,50
31,autosklearnStackingLatest_f65,segment,1,5426908,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_segment_1,3341668K,01:02:46,5466.81M,1714.89M,7733952K,00:09:09,46:07.865,69,76
32,autosklearnStackingLatest_f65,segment,2,5426909,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_segment_2,4009344K,01:01:54,2926.77M,786.79M,8078728K,00:09:31,28:05.251,36,47
33,autosklearnStackingLatest_f65,segment,3,5426910,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_segment_3,3601012K,01:01:56,4242.80M,1589.33M,7973192K,00:05:48,29:27.219,52,65
34,autosklearnStackingLatest_f65,segment,4,5426911,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_segment_4,3339116K,01:02:49,5150.62M,1606.31M,7741424K,00:08:25,39:01.739,73,81
35,autosklearnStackingLatest_f65,Australian,0,5426912,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_Australian_0,2539148K,01:00:34,807.72M,283.37M,7045128K,00:09:02,21:40.702,31,41
36,autosklearnStackingLatest_f65,Australian,1,5426913,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_Australian_1,3145772K,01:00:57,931.65M,467.12M,7437664K,00:10:28,24:05.310,49,63
37,autosklearnStackingLatest_f65,Australian,2,5426914,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_Australian_2,3637552K,01:01:27,3294.22M,1267.31M,7716344K,00:11:07,37:29.328,72,89
38,autosklearnStackingLatest_f65,Australian,3,5426915,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_Australian_3,2620676K,01:01:16,2317.34M,610.73M,6778688K,00:10:27,27:03.941,59,72
39,autosklearnStackingLatest_f65,Australian,4,5426916,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_Australian_4,2972364K,01:03:51,5519.32M,1736.20M,5767664K,00:15:07,48:44.161,165,182
40,autosklearnStackingLatest_f65,adult,0,5426917,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_adult_0,3351116K,01:01:36,433.25M,122.17M,7371828K,00:10:39,59:24.217,8,22
41,autosklearnStackingLatest_f65,adult,1,5426918,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_adult_1,3169536K,01:01:48,512.06M,146.77M,7190496K,00:09:40,01:02:50,10,25
42,autosklearnStackingLatest_f65,adult,2,5426919,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_adult_2,3136656K,01:00:28,283.95M,127.22M,7159784K,00:08:11,46:42.131,0,0
43,autosklearnStackingLatest_f65,adult,3,5426920,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_adult_3,3218660K,01:01:25,473.02M,139.53M,7242064K,00:08:09,56:21.608,9,23
44,autosklearnStackingLatest_f65,adult,4,5426921,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_adult_4,3083008K,01:02:09,716.77M,314.60M,7104876K,00:09:35,58:03.221,8,23
45,autosklearnStackingLatest_f65,Albert,0,5426922,autosklearnStackingLatest_f65_master_thesis_3600s1c8G_Albert_0,5496080K,00:40:03,4510.07M,513.63M,9652764K,00:09:04,42:13.673,0,0
