,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
10,autosklearnThresholdout_scale05_ensemble1,kr-vs-kp,0,5434077,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_kr-vs-kp_0,3798012K,01:00:20,169.19M,131.19M,8029688K,00:07:14,19:27.736,32,42
11,autosklearnThresholdout_scale05_ensemble1,kr-vs-kp,1,5434078,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_kr-vs-kp_1,2769184K,01:00:07,116.17M,60.61M,6878872K,00:03:04,03:56.156,8,12
12,autosklearnThresholdout_scale05_ensemble1,kr-vs-kp,2,5434079,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_kr-vs-kp_2,2763636K,01:00:15,136.42M,104.51M,6883168K,00:06:41,16:42.548,19,24
13,autosklearnThresholdout_scale05_ensemble1,kr-vs-kp,3,5434080,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_kr-vs-kp_3,2765204K,01:00:12,219.15M,313.34M,6873316K,00:07:06,25:05.698,56,69
14,autosklearnThresholdout_scale05_ensemble1,kr-vs-kp,4,5434081,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_kr-vs-kp_4,2788564K,01:00:09,112.77M,20.15M,6895848K,00:06:07,09:34.455,5,10
15,autosklearnThresholdout_scale05_ensemble1,vehicle,0,5434082,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_vehicle_0,809924K,01:00:17,167.56M,220.02M,4978048K,00:06:54,14:54.637,109,119
16,autosklearnThresholdout_scale05_ensemble1,vehicle,1,5434084,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_vehicle_1,758904K,01:00:12,97.06M,20.34M,4893132K,00:02:53,03:16.614,6,8
17,autosklearnThresholdout_scale05_ensemble1,vehicle,2,5434085,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_vehicle_2,714988K,01:00:10,99.48M,22.89M,4834688K,00:02:49,03:15.273,9,13
18,autosklearnThresholdout_scale05_ensemble1,vehicle,3,5434086,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_vehicle_3,760472K,01:00:15,98.22M,23.02M,4890812K,00:02:48,03:14.137,8,10
19,autosklearnThresholdout_scale05_ensemble1,vehicle,4,5434087,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_vehicle_4,675904K,01:00:05,94.21M,13.20M,4778232K,00:02:54,03:00.234,0,0
20,autosklearnThresholdout_scale05_ensemble1,MiniBooNE,0,5434088,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_MiniBooNE_0,1428248K,01:00:19,729.11M,103.84M,5478640K,00:06:04,08:51.534,0,0
21,autosklearnThresholdout_scale05_ensemble1,MiniBooNE,1,5434089,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_MiniBooNE_1,1409020K,01:00:14,729.36M,103.84M,5533704K,00:06:26,15:02.860,0,0
22,autosklearnThresholdout_scale05_ensemble1,MiniBooNE,2,5434091,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_MiniBooNE_2,3923512K,01:00:25,1501.05M,120.35M,7983136K,00:08:11,33:13.725,3,14
23,autosklearnThresholdout_scale05_ensemble1,MiniBooNE,3,5434092,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_MiniBooNE_3,3989320K,01:00:13,1498.66M,109.31M,8222368K,00:08:31,32:15.611,2,14
24,autosklearnThresholdout_scale05_ensemble1,MiniBooNE,4,5434093,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_MiniBooNE_4,4018876K,01:00:14,1343.99M,116.13M,8286960K,00:08:24,34:37.730,1,12
25,autosklearnThresholdout_scale05_ensemble1,connect-4,0,5434094,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_connect-4_0,4198192K,01:01:05,1673.21M,988.97M,8195464K,00:08:15,52:42.622,16,36
26,autosklearnThresholdout_scale05_ensemble1,connect-4,1,5434095,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_connect-4_1,4200228K,01:00:28,721.80M,57.42M,8196292K,00:07:02,19:56.913,2,16
27,autosklearnThresholdout_scale05_ensemble1,connect-4,2,5434096,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_connect-4_2,1897872K,01:00:25,447.64M,49.71M,6228792K,00:03:16,05:21.606,1,8
28,autosklearnThresholdout_scale05_ensemble1,connect-4,3,5434097,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_connect-4_3,1899248K,01:00:10,378.59M,49.08M,6154948K,00:03:26,05:08.259,1,6
29,autosklearnThresholdout_scale05_ensemble1,connect-4,4,5434098,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_connect-4_4,3876556K,01:00:54,1238.98M,120.79M,8034960K,00:08:14,43:39.657,8,29
30,autosklearnThresholdout_scale05_ensemble1,segment,0,5434099,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_segment_0,690904K,01:00:15,98.10M,15.48M,4791552K,00:03:24,03:39.087,2,5
31,autosklearnThresholdout_scale05_ensemble1,segment,1,5434100,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_segment_1,3262220K,01:00:07,206.55M,266.59M,7615004K,00:06:31,17:50.749,77,86
32,autosklearnThresholdout_scale05_ensemble1,segment,2,5434101,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_segment_2,839496K,01:00:15,115.55M,95.36M,4893148K,00:02:57,04:15.294,18,22
33,autosklearnThresholdout_scale05_ensemble1,segment,3,5434102,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_segment_3,679032K,01:00:07,96.80M,14.58M,4855500K,00:03:02,03:13.172,0,0
34,autosklearnThresholdout_scale05_ensemble1,segment,4,5434103,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_segment_4,853004K,01:00:14,109.15M,63.81M,4932712K,00:03:14,04:16.184,14,16
35,autosklearnThresholdout_scale05_ensemble1,Australian,0,5434104,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Australian_0,1265084K,01:00:14,108.02M,48.15M,5542204K,00:03:01,04:42.690,30,34
36,autosklearnThresholdout_scale05_ensemble1,Australian,1,5434105,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Australian_1,1453200K,01:00:07,100.21M,31.65M,5741212K,00:02:55,04:10.243,16,18
37,autosklearnThresholdout_scale05_ensemble1,Australian,2,5434106,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Australian_2,945836K,01:00:14,96.17M,16.73M,5174328K,00:02:58,03:26.821,8,10
38,autosklearnThresholdout_scale05_ensemble1,Australian,3,5434107,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Australian_3,1388540K,01:00:13,112.57M,59.59M,5816972K,00:03:30,05:35.343,40,43
39,autosklearnThresholdout_scale05_ensemble1,Australian,4,5434108,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Australian_4,968588K,01:00:11,115.96M,71.11M,5174296K,00:03:16,06:25.593,47,51
40,autosklearnThresholdout_scale05_ensemble1,adult,0,5434109,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_adult_0,2773116K,01:01:40,548.43M,699.14M,6874764K,00:07:20,48:01.165,27,36
41,autosklearnThresholdout_scale05_ensemble1,adult,1,5434110,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_adult_1,2961968K,01:04:06,649.60M,843.65M,6942820K,00:08:25,58:58.656,29,40
42,autosklearnThresholdout_scale05_ensemble1,adult,2,5434111,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_adult_2,2496184K,01:01:29,683.96M,2317.36M,6613916K,00:07:57,01:06:02,42,50
43,autosklearnThresholdout_scale05_ensemble1,adult,3,5434112,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_adult_3,2676732K,01:01:44,387.96M,470.59M,6785200K,00:08:33,29:10.098,16,26
44,autosklearnThresholdout_scale05_ensemble1,adult,4,5434113,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_adult_4,2108472K,01:00:30,278.40M,435.92M,6016.50M,00:06:32,19:07.063,11,16
45,autosklearnThresholdout_scale05_ensemble1,Albert,0,5434114,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Albert_0,5639192K,01:01:59,10477.31M,555.61M,9749812K,00:09:18,58:27.642,3,22
46,autosklearnThresholdout_scale05_ensemble1,Albert,1,5434115,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Albert_1,4828316K,01:01:45,8415.09M,547.85M,9629052K,00:09:46,46:56.747,3,18
47,autosklearnThresholdout_scale05_ensemble1,Albert,2,5434116,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Albert_2,5523888K,01:01:40,10477.49M,555.62M,9558324K,00:10:09,52:49.193,3,23
48,autosklearnThresholdout_scale05_ensemble1,Albert,3,5434117,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Albert_3,5651152K,01:01:48,10477.49M,555.61M,9690432K,00:09:53,01:04:28,3,23
49,autosklearnThresholdout_scale05_ensemble1,Albert,4,5434118,autosklearnThresholdout_scale05_ensemble1_master_thesis_3600s1c8G_Albert_4,5677696K,01:01:45,10477.37M,555.61M,9713756K,00:09:45,58:34.664,3,22
