,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
0,autosklearnStackingLatest_f35,cnae-9,0,5426777,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_0,3355464K,01:01:58,3587.73M,1553.28M,7397860K,00:06:14,27:24.763,35,51
1,autosklearnStackingLatest_f35,cnae-9,1,5426778,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_1,3689444K,01:01:55,3388.89M,1040.66M,7524092K,00:04:14,17:14.194,28,39
2,autosklearnStackingLatest_f35,cnae-9,2,5426779,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_2,3208036K,01:02:21,6377.51M,2407.53M,7494532K,00:05:57,37:25.794,61,82
3,autosklearnStackingLatest_f35,cnae-9,3,5426780,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_3,4121492K,01:00:50,3445.37M,1557.10M,8154924K,00:08:58,27:20.071,25,44
4,autosklearnStackingLatest_f35,cnae-9,4,5426781,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_4,3348120K,01:01:52,3304.52M,1191.29M,7469692K,00:06:15,18:17.826,24,34
5,autosklearnStackingLatest_f35,higgs,0,5426782,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_0,3683900K,01:01:23,1011.80M,202.28M,7859420K,00:10:10,56:01.541,3,16
6,autosklearnStackingLatest_f35,higgs,1,5426783,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_1,3757732K,01:01:28,1014.72M,202.27M,7762996K,00:10:22,56:42.617,3,16
7,autosklearnStackingLatest_f35,higgs,2,5426784,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_2,3754924K,01:01:32,1058.03M,202.28M,7756124K,00:09:48,01:05:28,3,16
8,autosklearnStackingLatest_f35,higgs,3,5426785,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_3,3756984K,01:01:32,1155.90M,298.06M,7759616K,00:09:40,01:04:53,3,16
9,autosklearnStackingLatest_f35,higgs,4,5426786,autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_4,3566032K,01:00:26,548.84M,191.86M,7650264K,00:07:37,34:38.845,0,0
