,hue,performance,model,dataset_name,level,repeat,seed
0,test_performance_singlemodelTrue,0.9937272841208171,HistGradientBoostingClassifier1,3,0,5,49
1,test_performance_singlemodelTrue,0.9589046246396791,HistGradientBoostingClassifier2,3,0,5,49
2,test_performance_singlemodelTrue,0.9949931069056273,HistGradientBoostingClassifier3,3,0,5,49
3,test_performance_singlemodelTrue,0.9949649078831934,XGBClassifier1,3,0,5,49
4,test_performance_singlemodelTrue,0.9899016167439529,XGBClassifier2,3,0,5,49
5,test_performance_singlemodelTrue,0.9335035718761749,XGBClassifier3,3,0,5,49
6,test_performance_singlemodelTrue,0.9874545682416342,LGBMClassifier1,3,0,5,49
7,test_performance_singlemodelTrue,0.9949931069056273,LGBMClassifier2,3,0,5,49
8,test_performance_singlemodelTrue,0.9924332623135732,LGBMClassifier3,3,0,5,49
9,test_performance_singlemodelTrue,0.9949931069056273,MLPClassifier1,3,0,5,49
10,test_performance_singlemodelTrue,0.9937272841208171,MLPClassifier2,3,0,5,49
11,test_performance_singlemodelTrue,0.9825322722145633,MLPClassifier3,3,0,5,49
12,test_performance_singlemodelTrue,0.992461461336007,MLPClassifier4,3,0,5,49
13,test_performance_singlemodelTrue,0.992461461336007,MLPClassifier5,3,0,5,49
14,test_performance_singlemodelTrue,0.9949931069056273,HistGradientBoostingClassifier1,3,1,5,49
15,test_performance_singlemodelTrue,0.9539259305677403,HistGradientBoostingClassifier2,3,1,5,49
16,test_performance_singlemodelTrue,0.9962025316455696,HistGradientBoostingClassifier3,3,1,5,49
17,test_performance_singlemodelTrue,0.9962025316455696,XGBClassifier1,3,1,5,49
18,test_performance_singlemodelTrue,0.9911674395287631,XGBClassifier2,3,1,5,49
19,test_performance_singlemodelTrue,0.9786220077703973,XGBClassifier3,3,1,5,49
20,test_performance_singlemodelTrue,0.9874545682416342,LGBMClassifier1,3,1,5,49
21,test_performance_singlemodelTrue,0.9949649078831934,LGBMClassifier2,3,1,5,49
22,test_performance_singlemodelTrue,0.9924332623135732,LGBMClassifier3,3,1,5,49
23,test_performance_singlemodelTrue,0.9949931069056273,MLPClassifier1,3,1,5,49
24,test_performance_singlemodelTrue,0.9937272841208171,MLPClassifier2,3,1,5,49
25,test_performance_singlemodelTrue,0.9837698959769394,MLPClassifier3,3,1,5,49
26,test_performance_singlemodelTrue,0.984922922672014,MLPClassifier4,3,1,5,49
27,test_performance_singlemodelTrue,0.9949931069056273,MLPClassifier5,3,1,5,49
28,test_performance_singlemodelTrue,0.9962307306680035,HistGradientBoostingClassifier1,3,2,5,49
29,test_performance_singlemodelTrue,0.9539259305677403,HistGradientBoostingClassifier2,3,2,5,49
30,test_performance_singlemodelTrue,0.9949931069056273,HistGradientBoostingClassifier3,3,2,5,49
31,test_performance_singlemodelTrue,0.9962025316455696,XGBClassifier1,3,2,5,49
32,test_performance_singlemodelTrue,0.9911674395287631,XGBClassifier2,3,2,5,49
33,test_performance_singlemodelTrue,0.9861605464343903,XGBClassifier3,3,2,5,49
34,test_performance_singlemodelTrue,0.9874545682416342,LGBMClassifier1,3,2,5,49
35,test_performance_singlemodelTrue,0.9962307306680035,LGBMClassifier2,3,2,5,49
36,test_performance_singlemodelTrue,0.9924332623135732,LGBMClassifier3,3,2,5,49
37,test_performance_singlemodelTrue,0.9962307306680035,MLPClassifier1,3,2,5,49
38,test_performance_singlemodelTrue,0.9937272841208171,MLPClassifier2,3,2,5,49
39,test_performance_singlemodelTrue,0.9837698959769394,MLPClassifier3,3,2,5,49
40,test_performance_singlemodelTrue,0.984922922672014,MLPClassifier4,3,2,5,49
41,test_performance_singlemodelTrue,0.9949931069056273,MLPClassifier5,3,2,5,49
42,test_performance_singlemodelTrue,0.9924332623135732,HistGradientBoostingClassifier1,3,3,5,49
43,test_performance_singlemodelTrue,0.9576106028324352,HistGradientBoostingClassifier2,3,3,5,49
44,test_performance_singlemodelTrue,0.9949367088607595,HistGradientBoostingClassifier3,3,3,5,49
45,test_performance_singlemodelTrue,0.9962025316455696,XGBClassifier1,3,3,5,49
46,test_performance_singlemodelTrue,0.9911674395287631,XGBClassifier2,3,3,5,49
47,test_performance_singlemodelTrue,0.9861605464343903,XGBClassifier3,3,3,5,49
48,test_performance_singlemodelTrue,0.9874545682416342,LGBMClassifier1,3,3,5,49
49,test_performance_singlemodelTrue,0.9912238375736308,LGBMClassifier2,3,3,5,49
50,test_performance_singlemodelTrue,0.9924332623135732,LGBMClassifier3,3,3,5,49
51,test_performance_singlemodelTrue,0.9962307306680035,MLPClassifier1,3,3,5,49
52,test_performance_singlemodelTrue,0.9937272841208171,MLPClassifier2,3,3,5,49
53,test_performance_singlemodelTrue,0.9862733425241258,MLPClassifier3,3,3,5,49
54,test_performance_singlemodelTrue,0.9862169444792581,MLPClassifier4,3,3,5,49
55,test_performance_singlemodelTrue,0.9949931069056273,MLPClassifier5,3,3,5,49
56,test_performance_singlemodelTrue,0.992461461336007,HistGradientBoostingClassifier1,3,4,5,49
57,test_performance_singlemodelTrue,0.9551353553076827,HistGradientBoostingClassifier2,3,4,5,49
58,test_performance_singlemodelTrue,0.9949931069056273,HistGradientBoostingClassifier3,3,4,5,49
59,test_performance_singlemodelTrue,0.9962025316455696,XGBClassifier1,3,4,5,49
60,test_performance_singlemodelTrue,0.9911674395287631,XGBClassifier2,3,4,5,49
61,test_performance_singlemodelTrue,0.9861605464343903,XGBClassifier3,3,4,5,49
62,test_performance_singlemodelTrue,0.9874545682416342,LGBMClassifier1,3,4,5,49
63,test_performance_singlemodelTrue,0.9924896603584409,LGBMClassifier2,3,4,5,49
64,test_performance_singlemodelTrue,0.9924332623135732,LGBMClassifier3,3,4,5,49
65,test_performance_singlemodelTrue,0.9949931069056273,MLPClassifier1,3,4,5,49
66,test_performance_singlemodelTrue,0.9937272841208171,MLPClassifier2,3,4,5,49
67,test_performance_singlemodelTrue,0.987510966286502,MLPClassifier3,3,4,5,49
68,test_performance_singlemodelTrue,0.9874827672640683,MLPClassifier4,3,4,5,49
69,test_performance_singlemodelTrue,0.9949931069056273,MLPClassifier5,3,4,5,49
70,test_performance_singlemodelTrue,0.992461461336007,HistGradientBoostingClassifier1,3,5,5,49
71,test_performance_singlemodelTrue,0.9551353553076827,HistGradientBoostingClassifier2,3,5,5,49
72,test_performance_singlemodelTrue,0.9936990850983832,HistGradientBoostingClassifier3,3,5,5,49
73,test_performance_singlemodelTrue,0.9962025316455696,XGBClassifier1,3,5,5,49
74,test_performance_singlemodelTrue,0.9911674395287631,XGBClassifier2,3,5,5,49
75,test_performance_singlemodelTrue,0.9861605464343903,XGBClassifier3,3,5,5,49
76,test_performance_singlemodelTrue,0.9874545682416342,LGBMClassifier1,3,5,5,49
77,test_performance_singlemodelTrue,0.9962025316455696,LGBMClassifier2,3,5,5,49
78,test_performance_singlemodelTrue,0.9924332623135732,LGBMClassifier3,3,5,5,49
79,test_performance_singlemodelTrue,0.9962589296904374,MLPClassifier1,3,5,5,49
80,test_performance_singlemodelTrue,0.9937272841208171,MLPClassifier2,3,5,5,49
81,test_performance_singlemodelTrue,0.987510966286502,MLPClassifier3,3,5,5,49
82,test_performance_singlemodelTrue,0.9874827672640683,MLPClassifier4,3,5,5,49
83,test_performance_singlemodelTrue,0.9949931069056273,MLPClassifier5,3,5,5,49
84,test_performance_singlemodelFalse,0.9937272841208171,HistGradientBoostingClassifier1,3,0,5,49
85,test_performance_singlemodelFalse,0.9589046246396791,HistGradientBoostingClassifier2,3,0,5,49
86,test_performance_singlemodelFalse,0.9949931069056273,HistGradientBoostingClassifier3,3,0,5,49
87,test_performance_singlemodelFalse,0.9949649078831934,XGBClassifier1,3,0,5,49
88,test_performance_singlemodelFalse,0.9899016167439529,XGBClassifier2,3,0,5,49
89,test_performance_singlemodelFalse,0.9335035718761749,XGBClassifier3,3,0,5,49
90,test_performance_singlemodelFalse,0.9874545682416342,LGBMClassifier1,3,0,5,49
91,test_performance_singlemodelFalse,0.9949931069056273,LGBMClassifier2,3,0,5,49
92,test_performance_singlemodelFalse,0.9924332623135732,LGBMClassifier3,3,0,5,49
93,test_performance_singlemodelFalse,0.993755483143251,MLPClassifier1,3,0,5,49
94,test_performance_singlemodelFalse,0.9937272841208171,MLPClassifier2,3,0,5,49
95,test_performance_singlemodelFalse,0.981294648452187,MLPClassifier3,3,0,5,49
96,test_performance_singlemodelFalse,0.9912238375736308,MLPClassifier4,3,0,5,49
97,test_performance_singlemodelFalse,0.9924896603584409,MLPClassifier5,3,0,5,49
98,test_performance_singlemodelFalse,0.9937272841208171,HistGradientBoostingClassifier1,3,1,5,49
99,test_performance_singlemodelFalse,0.9949931069056273,HistGradientBoostingClassifier2,3,1,5,49
100,test_performance_singlemodelFalse,0.9937272841208171,HistGradientBoostingClassifier3,3,1,5,49
101,test_performance_singlemodelFalse,0.9937272841208171,XGBClassifier1,3,1,5,49
102,test_performance_singlemodelFalse,0.9949931069056273,XGBClassifier2,3,1,5,49
103,test_performance_singlemodelFalse,0.9949931069056273,XGBClassifier3,3,1,5,49
104,test_performance_singlemodelFalse,0.9937272841208171,LGBMClassifier1,3,1,5,49
105,test_performance_singlemodelFalse,0.9937272841208171,LGBMClassifier2,3,1,5,49
106,test_performance_singlemodelFalse,0.9937272841208171,LGBMClassifier3,3,1,5,49
107,test_performance_singlemodelFalse,0.9962589296904374,MLPClassifier1,3,1,5,49
108,test_performance_singlemodelFalse,0.9949931069056273,MLPClassifier2,3,1,5,49
