,hue,performance,model,dataset_name,level,repeat,seed
0,test_performance_singlemodelTrue,0.7998029747659421,HistGradientBoostingClassifier1,7592,0,5,75
1,test_performance_singlemodelTrue,0.7129706178474094,HistGradientBoostingClassifier2,7592,0,5,75
2,test_performance_singlemodelTrue,0.8014265701965878,HistGradientBoostingClassifier3,7592,0,5,75
3,test_performance_singlemodelTrue,0.7982911628900098,XGBClassifier1,7592,0,5,75
4,test_performance_singlemodelTrue,0.7854745324033297,XGBClassifier2,7592,0,5,75
5,test_performance_singlemodelTrue,0.7538670326183338,XGBClassifier3,7592,0,5,75
6,test_performance_singlemodelTrue,0.7820092978117039,LGBMClassifier1,7592,0,5,75
7,test_performance_singlemodelTrue,0.8008200735165464,LGBMClassifier2,7592,0,5,75
8,test_performance_singlemodelTrue,0.7917680151125583,LGBMClassifier3,7592,0,5,75
9,test_performance_singlemodelTrue,0.6227793421173596,MLPClassifier1,7592,0,5,75
10,test_performance_singlemodelTrue,0.5138121546961326,MLPClassifier2,7592,0,5,75
11,test_performance_singlemodelTrue,0.512085635359116,MLPClassifier3,7592,0,5,75
12,test_performance_singlemodelTrue,0.5867791990284784,MLPClassifier4,7592,0,5,75
13,test_performance_singlemodelTrue,0.5112223756906077,MLPClassifier5,7592,0,5,75
14,test_performance_singlemodelTrue,0.8001482786333455,HistGradientBoostingClassifier1,7592,1,5,75
15,test_performance_singlemodelTrue,0.7134348967832433,HistGradientBoostingClassifier2,7592,1,5,75
16,test_performance_singlemodelTrue,0.8014802470618589,HistGradientBoostingClassifier3,7592,1,5,75
17,test_performance_singlemodelTrue,0.7980415914152602,XGBClassifier1,7592,1,5,75
18,test_performance_singlemodelTrue,0.7796071283470194,XGBClassifier2,7592,1,5,75
19,test_performance_singlemodelTrue,0.7528250230573275,XGBClassifier3,7592,1,5,75
20,test_performance_singlemodelTrue,0.7830684520896908,LGBMClassifier1,7592,1,5,75
21,test_performance_singlemodelTrue,0.8025465928535629,LGBMClassifier2,7592,1,5,75
22,test_performance_singlemodelTrue,0.7925239210505245,LGBMClassifier3,7592,1,5,75
23,test_performance_singlemodelTrue,0.6279749512904689,MLPClassifier1,7592,1,5,75
24,test_performance_singlemodelTrue,0.5155386740331491,MLPClassifier2,7592,1,5,75
25,test_performance_singlemodelTrue,0.511049723756906,MLPClassifier3,7592,1,5,75
26,test_performance_singlemodelTrue,0.5863470224167637,MLPClassifier4,7592,1,5,75
27,test_performance_singlemodelTrue,0.5124309392265194,MLPClassifier5,7592,1,5,75
28,test_performance_singlemodelTrue,0.8000293035649149,HistGradientBoostingClassifier1,7592,2,5,75
29,test_performance_singlemodelTrue,0.7134348967832433,HistGradientBoostingClassifier2,7592,2,5,75
30,test_performance_singlemodelTrue,0.80049801232492,HistGradientBoostingClassifier3,7592,2,5,75
31,test_performance_singlemodelTrue,0.7976193680068089,XGBClassifier1,7592,2,5,75
32,test_performance_singlemodelTrue,0.7836246081737114,XGBClassifier2,7592,2,5,75
33,test_performance_singlemodelTrue,0.7526783754889488,XGBClassifier3,7592,2,5,75
34,test_performance_singlemodelTrue,0.7837053829592264,LGBMClassifier1,7592,2,5,75
35,test_performance_singlemodelTrue,0.8033749885084058,LGBMClassifier2,7592,2,5,75
36,test_performance_singlemodelTrue,0.7928692249179278,LGBMClassifier3,7592,2,5,75
37,test_performance_singlemodelTrue,0.6285510137810162,MLPClassifier1,7592,2,5,75
38,test_performance_singlemodelTrue,0.5146754143646409,MLPClassifier2,7592,2,5,75
39,test_performance_singlemodelTrue,0.5141574585635359,MLPClassifier3,7592,2,5,75
40,test_performance_singlemodelTrue,0.5855911164787977,MLPClassifier4,7592,2,5,75
41,test_performance_singlemodelTrue,0.5122582872928176,MLPClassifier5,7592,2,5,75
42,test_performance_singlemodelTrue,0.7996839996975116,HistGradientBoostingClassifier1,7592,3,5,75
43,test_performance_singlemodelTrue,0.7134348967832433,HistGradientBoostingClassifier2,7592,3,5,75
44,test_performance_singlemodelTrue,0.8008433161923234,HistGradientBoostingClassifier3,7592,3,5,75
45,test_performance_singlemodelTrue,0.7971130335435924,XGBClassifier1,7592,3,5,75
46,test_performance_singlemodelTrue,0.7757567770749371,XGBClassifier2,7592,3,5,75
47,test_performance_singlemodelTrue,0.7520835001467958,XGBClassifier3,7592,3,5,75
48,test_performance_singlemodelTrue,0.7844076120319214,LGBMClassifier1,7592,3,5,75
49,test_performance_singlemodelTrue,0.8025770270430572,LGBMClassifier2,7592,3,5,75
50,test_performance_singlemodelTrue,0.7928692249179278,LGBMClassifier3,7592,3,5,75
51,test_performance_singlemodelTrue,0.6293838392600303,MLPClassifier1,7592,3,5,75
52,test_performance_singlemodelTrue,0.5124309392265194,MLPClassifier2,7592,3,5,75
53,test_performance_singlemodelTrue,0.5122582872928176,MLPClassifier3,7592,3,5,75
54,test_performance_singlemodelTrue,0.5851572717324579,MLPClassifier4,7592,3,5,75
55,test_performance_singlemodelTrue,0.5107044198895028,MLPClassifier5,7592,3,5,75
56,test_performance_singlemodelTrue,0.7998682729691018,HistGradientBoostingClassifier1,7592,4,5,75
57,test_performance_singlemodelTrue,0.7134348967832433,HistGradientBoostingClassifier2,7592,4,5,75
58,test_performance_singlemodelTrue,0.8008433161923234,HistGradientBoostingClassifier3,7592,4,5,75
59,test_performance_singlemodelTrue,0.7969403816098908,XGBClassifier1,7592,4,5,75
60,test_performance_singlemodelTrue,0.7845039190042793,XGBClassifier2,7592,4,5,75
61,test_performance_singlemodelTrue,0.7514349479393718,XGBClassifier3,7592,4,5,75
62,test_performance_singlemodelTrue,0.7845802639656231,LGBMClassifier1,7592,4,5,75
63,test_performance_singlemodelTrue,0.8023274555683075,LGBMClassifier2,7592,4,5,75
64,test_performance_singlemodelTrue,0.7929345231210874,LGBMClassifier3,7592,4,5,75
65,test_performance_singlemodelTrue,0.6291503189473403,MLPClassifier1,7592,4,5,75
66,test_performance_singlemodelTrue,0.5172651933701657,MLPClassifier2,7592,4,5,75
67,test_performance_singlemodelTrue,0.512085635359116,MLPClassifier3,7592,4,5,75
68,test_performance_singlemodelTrue,0.5868605483936975,MLPClassifier4,7592,4,5,75
69,test_performance_singlemodelTrue,0.5112223756906077,MLPClassifier5,7592,4,5,75
70,test_performance_singlemodelTrue,0.7996839996975116,HistGradientBoostingClassifier1,7592,5,5,75
71,test_performance_singlemodelTrue,0.7134348967832433,HistGradientBoostingClassifier2,7592,5,5,75
72,test_performance_singlemodelTrue,0.8008433161923234,HistGradientBoostingClassifier3,7592,5,5,75
73,test_performance_singlemodelTrue,0.7972856854772941,XGBClassifier1,7592,5,5,75
74,test_performance_singlemodelTrue,0.783095031034718,XGBClassifier2,7592,5,5,75
75,test_performance_singlemodelTrue,0.7508633152729958,XGBClassifier3,7592,5,5,75
76,test_performance_singlemodelTrue,0.7845802639656231,LGBMClassifier1,7592,5,5,75
77,test_performance_singlemodelTrue,0.8017021460366605,LGBMClassifier2,7592,5,5,75
78,test_performance_singlemodelTrue,0.7929881999863584,LGBMClassifier3,7592,5,5,75
79,test_performance_singlemodelTrue,0.6176722738231866,MLPClassifier1,7592,5,5,75
80,test_performance_singlemodelTrue,0.5164019337016574,MLPClassifier2,7592,5,5,75
81,test_performance_singlemodelTrue,0.5124309392265194,MLPClassifier3,7592,5,5,75
