,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,9981,HistGradientBoostingClassifier1,0,5,0,7,0.7937802250997468
1,True,9981,HistGradientBoostingClassifier1,0,5,1,7,0.7716180343057428
2,True,9981,HistGradientBoostingClassifier1,0,5,2,7,0.7693641874954444
3,True,9981,HistGradientBoostingClassifier1,0,5,3,7,0.7582448367765386
4,True,9981,HistGradientBoostingClassifier1,0,5,4,7,0.7510763779951766
5,True,9981,HistGradientBoostingClassifier1,0,5,5,7,0.758082398794301
6,True,9981,HistGradientBoostingClassifier1,0,5,6,7,0.7473065367253354
7,True,9981,HistGradientBoostingClassifier1,0,5,7,7,0.7473065367253354
8,True,9981,HistGradientBoostingClassifier1,0,5,8,7,0.7438343145031132
9,True,9981,HistGradientBoostingClassifier1,0,5,9,7,0.7538797574114593
10,True,9981,HistGradientBoostingClassifier1,0,5,10,7,0.7714723500040519
11,True,9981,HistGradientBoostingClassifier1,0,5,11,7,0.774697383992434
12,True,9981,HistGradientBoostingClassifier1,0,5,12,7,0.7677686463003481
13,True,9981,HistGradientBoostingClassifier1,0,5,13,7,0.7674094508980492
14,True,9981,HistGradientBoostingClassifier1,0,5,14,7,0.7674094508980492
15,True,9981,HistGradientBoostingClassifier1,0,5,15,7,0.7674094508980494
16,True,9981,HistGradientBoostingClassifier1,0,5,16,7,0.763135946624545
17,True,9981,HistGradientBoostingClassifier1,0,5,17,7,0.7633831348583852
18,True,9981,HistGradientBoostingClassifier1,0,5,18,7,0.7714880567564104
19,True,9981,HistGradientBoostingClassifier1,0,5,19,7,0.7712408685225705
20,True,9981,HistGradientBoostingClassifier1,0,5,20,7,0.7674094508980492
21,True,9981,HistGradientBoostingClassifier1,0,5,21,7,0.7674094508980492
22,True,9981,HistGradientBoostingClassifier1,0,5,22,7,0.7674094508980492
23,True,9981,HistGradientBoostingClassifier1,0,5,23,7,0.7712408685225705
24,True,9981,HistGradientBoostingClassifier1,0,5,24,7,0.7676566391318894
25,True,9981,HistGradientBoostingClassifier2,0,5,0,7,0.7530404435715893
26,True,9981,HistGradientBoostingClassifier2,0,5,1,7,0.7451502494744986
27,True,9981,HistGradientBoostingClassifier2,0,5,2,7,0.7378623163801139
28,True,9981,HistGradientBoostingClassifier2,0,5,3,7,0.7300045827159286
29,True,9981,HistGradientBoostingClassifier2,0,5,4,7,0.7271096282080709
30,True,9981,HistGradientBoostingClassifier2,0,5,5,7,0.7271096282080709
31,True,9981,HistGradientBoostingClassifier2,0,5,6,7,0.7436338447322874
32,True,9981,HistGradientBoostingClassifier2,0,5,7,7,0.7231504966627325
33,True,9981,HistGradientBoostingClassifier2,0,5,8,7,0.7308133319117746
34,True,9981,HistGradientBoostingClassifier2,0,5,9,7,0.7271096282080709
35,True,9981,HistGradientBoostingClassifier2,0,5,10,7,0.7084551561609405
36,True,9981,HistGradientBoostingClassifier2,0,5,11,7,0.7120393855516214
37,True,9981,HistGradientBoostingClassifier2,0,5,12,7,0.7231504966627325
38,True,9981,HistGradientBoostingClassifier2,0,5,13,7,0.7194467929590288
39,True,9981,HistGradientBoostingClassifier2,0,5,14,7,0.7194467929590288
40,True,9981,HistGradientBoostingClassifier2,0,5,15,7,0.7194467929590288
41,True,9981,HistGradientBoostingClassifier2,0,5,16,7,0.7313002412348909
42,True,9981,HistGradientBoostingClassifier2,0,5,17,7,0.7271096282080709
43,True,9981,HistGradientBoostingClassifier2,0,5,18,7,0.7271096282080709
44,True,9981,HistGradientBoostingClassifier2,0,5,19,7,0.7306938575987519
45,True,9981,HistGradientBoostingClassifier2,0,5,20,7,0.7306938575987519
46,True,9981,HistGradientBoostingClassifier2,0,5,21,7,0.7187575180762056
47,True,9981,HistGradientBoostingClassifier2,0,5,22,7,0.7187575180762056
48,True,9981,HistGradientBoostingClassifier2,0,5,23,7,0.7194467929590288
49,True,9981,HistGradientBoostingClassifier2,0,5,24,7,0.7271096282080709
50,True,9981,HistGradientBoostingClassifier3,0,5,0,7,0.7910861110318841
51,True,9981,HistGradientBoostingClassifier3,0,5,1,7,0.7769575010537192
52,True,9981,HistGradientBoostingClassifier3,0,5,2,7,0.7547628498268099
53,True,9981,HistGradientBoostingClassifier3,0,5,3,7,0.7391593896668981
54,True,9981,HistGradientBoostingClassifier3,0,5,4,7,0.7363839094720631
55,True,9981,HistGradientBoostingClassifier3,0,5,5,7,0.7363839094720631
56,True,9981,HistGradientBoostingClassifier3,0,5,6,7,0.743559835397989
57,True,9981,HistGradientBoostingClassifier3,0,5,7,7,0.7290959763776783
58,True,9981,HistGradientBoostingClassifier3,0,5,8,7,0.7221515319332339
59,True,9981,HistGradientBoostingClassifier3,0,5,9,7,0.7252320983202518
60,True,9981,HistGradientBoostingClassifier3,0,5,10,7,0.7418757891574911
