,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,multikfold,seed,val_score
0,test_performance_singlemodelFalse,False,0.7635571980799457,HistGradientBoostingClassifier,53,0,1,True,95,0.7467767295597485
1,test_performance_singlemodelFalse,False,0.7551609426107643,RandomForestClassifier,53,0,1,True,95,0.7403558901790034
2,test_performance_singlemodelFalse,False,0.6888935792872011,DecisionTreeClassifier,53,0,1,True,95,0.6826000846637639
3,test_performance_singlemodelFalse,False,0.788470912450618,LinearDiscriminantAnalysis,53,0,1,True,95,0.7770054729075956
4,test_performance_singlemodelFalse,False,0.7708487319994903,GradientBoostingClassifier,53,0,1,True,95,0.7357197931785195
5,test_performance_singlemodelFalse,False,0.6262048128796567,MLPClassifier,53,0,1,True,95,0.5337687469762942
6,test_performance_singlemodelFalse,False,0.7751643409370885,EnsembleSelection,53,0,1,True,95,0.7894442428640542
7,test_performance_singlemodelFalse,True,,EnsembleSelection,53,0,1,True,95,
8,test_performance_singlemodelFalse,False,0.8129385964912281,HistGradientBoostingClassifier,53,1,1,True,95,0.7677809022738268
9,test_performance_singlemodelFalse,False,0.8324951680047576,RandomForestClassifier,53,1,1,True,95,0.7678512034349299
10,test_performance_singlemodelFalse,False,0.7928728070175439,DecisionTreeClassifier,53,1,1,True,95,0.7345791001451378
11,test_performance_singlemodelFalse,False,0.8104087018393442,LinearDiscriminantAnalysis,53,1,1,True,95,0.7737708635703919
12,test_performance_singlemodelFalse,False,0.7906795590671594,GradientBoostingClassifier,53,1,1,True,95,0.7548205430575714
13,test_performance_singlemodelFalse,False,0.7300666921541141,MLPClassifier,53,1,1,True,95,0.6815130624092889
14,test_performance_singlemodelFalse,False,0.8324168472027527,EnsembleSelection,53,1,1,True,95,0.7913983127721336
15,test_performance_singlemodelFalse,True,,EnsembleSelection,53,1,1,True,95,
16,test_performance_singlemodelFalse,False,0.7645987319994902,HistGradientBoostingClassifier,53,2,1,True,95,0.7445338957426221
17,test_performance_singlemodelFalse,False,0.7753130177137759,RandomForestClassifier,53,2,1,True,95,0.7672600689404934
18,test_performance_singlemodelFalse,False,0.7663140903105221,DecisionTreeClassifier,53,2,1,True,95,0.7303512034349298
19,test_performance_singlemodelFalse,False,0.8216322055137846,LinearDiscriminantAnalysis,53,2,1,True,95,0.7768157353652636
20,test_performance_singlemodelFalse,False,0.7826045516333207,GradientBoostingClassifier,53,2,1,True,95,0.7767053701015965
21,test_performance_singlemodelFalse,False,0.7272081156280532,MLPClassifier,53,2,1,True,95,0.7215975749879052
22,test_performance_singlemodelFalse,False,0.8175595238095239,EnsembleSelection,53,2,1,True,95,0.7831057994678277
23,test_performance_singlemodelFalse,True,,EnsembleSelection,53,2,1,True,95,
24,test_performance_singlemodelFalse,False,0.7934130878042565,HistGradientBoostingClassifier,53,3,1,True,95,0.7631334663763909
25,test_performance_singlemodelFalse,False,0.8112622658340767,RandomForestClassifier,53,3,1,True,95,0.7709557934204161
26,test_performance_singlemodelFalse,False,0.7561321205556264,DecisionTreeClassifier,53,3,1,True,95,0.7380540940977263
27,test_performance_singlemodelFalse,False,0.8223291279045071,LinearDiscriminantAnalysis,53,3,1,True,95,0.7820543057571359
28,test_performance_singlemodelFalse,False,0.7935617645809439,GradientBoostingClassifier,53,3,1,True,95,0.7552310111272376
29,test_performance_singlemodelFalse,False,0.7546283611571301,MLPClassifier,53,3,1,True,95,0.6939964320270924
30,test_performance_singlemodelFalse,False,0.8178648421902213,EnsembleSelection,53,3,1,True,95,0.7807019533139816
31,test_performance_singlemodelFalse,True,,EnsembleSelection,53,3,1,True,95,
32,test_performance_singlemodelFalse,False,0.7749293785310734,HistGradientBoostingClassifier,53,4,1,True,95,0.7538786586840833
33,test_performance_singlemodelFalse,False,0.8015584512127778,RandomForestClassifier,53,4,1,True,95,0.7734700048379293
34,test_performance_singlemodelFalse,False,0.7486839450320717,DecisionTreeClassifier,53,4,1,True,95,0.7198151003870343
35,test_performance_singlemodelFalse,False,0.8241068773628988,LinearDiscriminantAnalysis,53,4,1,True,95,0.7899469339622641
36,test_performance_singlemodelFalse,False,0.7795423410220466,GradientBoostingClassifier,53,4,1,True,95,0.7479189344460571
37,test_performance_singlemodelFalse,False,0.7402876895628903,MLPClassifier,53,4,1,True,95,0.6742644835510402
38,test_performance_singlemodelFalse,False,0.8241851981649038,EnsembleSelection,53,4,1,True,95,0.7930719339622642
39,test_performance_singlemodelFalse,True,,EnsembleSelection,53,4,1,True,95,
40,test_performance_singlemodelFalse,False,0.775156376109766,HistGradientBoostingClassifier,53,5,1,True,95,0.7543291908563134
41,test_performance_singlemodelFalse,False,0.8020987319994903,RandomForestClassifier,53,5,1,True,95,0.7645455370101597
42,test_performance_singlemodelFalse,False,0.7580665116180281,DecisionTreeClassifier,53,5,1,True,95,0.712115233430092
43,test_performance_singlemodelFalse,False,0.8196505564759355,LinearDiscriminantAnalysis,53,5,1,True,95,0.7727496069182389
44,test_performance_singlemodelFalse,False,0.7756886920691559,GradientBoostingClassifier,53,5,1,True,95,0.7435829402515723
45,test_performance_singlemodelFalse,False,0.7538531179644026,MLPClassifier,53,5,1,True,95,0.7024575169327527
46,test_performance_singlemodelFalse,False,0.8106436642453592,EnsembleSelection,53,5,1,True,95,0.7820044146105467
47,test_performance_singlemodelFalse,True,,EnsembleSelection,53,5,1,True,95,
48,test_performance_singlemodelFalse,False,0.7814143409370885,HistGradientBoostingClassifier,53,6,1,True,95,0.7354098633284953
49,test_performance_singlemodelFalse,False,0.7708487319994903,RandomForestClassifier,53,6,1,True,95,0.6541674225931302
50,test_performance_singlemodelFalse,False,0.7378754088611359,DecisionTreeClassifier,53,6,1,True,95,0.6894797714078374
51,test_performance_singlemodelFalse,False,0.8107140202200416,LinearDiscriminantAnalysis,53,6,1,True,95,0.7503250483792936
52,test_performance_singlemodelFalse,False,0.7842336243150247,GradientBoostingClassifier,53,6,1,True,95,0.6528180938558297
53,test_performance_singlemodelFalse,False,0.7628284163799329,MLPClassifier,53,6,1,True,95,0.6769291243347848
54,test_performance_singlemodelFalse,False,0.8150999851323224,EnsembleSelection,53,6,1,True,95,0.7503651124818578
55,test_performance_singlemodelFalse,True,,EnsembleSelection,53,6,1,True,95,
56,test_performance_singlemodelFalse,False,0.7611135890573892,HistGradientBoostingClassifier,53,0,1,False,95,0.7436018384131593
57,test_performance_singlemodelFalse,False,0.7506966568964785,RandomForestClassifier,53,0,1,False,95,0.7464660437832608
58,test_performance_singlemodelFalse,False,0.7627577949110063,DecisionTreeClassifier,53,0,1,False,95,0.6666046806966619
59,test_performance_singlemodelFalse,False,0.7929351981649038,LinearDiscriminantAnalysis,53,0,1,False,95,0.7802400822447992
60,test_performance_singlemodelFalse,False,0.7621471581496113,GradientBoostingClassifier,53,0,1,False,95,0.7420794025157232
61,test_performance_singlemodelFalse,False,0.656256106367614,MLPClassifier,53,0,1,False,95,0.6087770621673924
62,test_performance_singlemodelFalse,False,0.7814143409370885,EnsembleSelection,53,0,1,False,95,0.794021377600387
63,test_performance_singlemodelFalse,True,,EnsembleSelection,53,0,1,False,95,
64,test_performance_singlemodelFalse,False,0.8171286266513742,HistGradientBoostingClassifier,53,1,1,False,95,0.7646551463473633
65,test_performance_singlemodelFalse,False,0.8149513083556348,RandomForestClassifier,53,1,1,False,95,0.769192216981132
66,test_performance_singlemodelFalse,False,0.763549233252623,DecisionTreeClassifier,53,1,1,False,95,0.751776427189163
67,test_performance_singlemodelFalse,False,0.8060227369270634,LinearDiscriminantAnalysis,53,1,1,False,95,0.7787078193033381
68,test_performance_singlemodelFalse,False,0.8348211630771845,GradientBoostingClassifier,53,1,1,False,95,0.7676803640541847
69,test_performance_singlemodelFalse,False,0.7376011533069963,MLPClassifier,53,1,1,False,95,0.7434113449443638
70,test_performance_singlemodelFalse,False,0.8255872732679156,EnsembleSelection,53,1,1,False,95,0.797778332123851
71,test_performance_singlemodelFalse,True,,EnsembleSelection,53,1,1,False,95,
72,test_performance_singlemodelFalse,False,0.7786887770273141,HistGradientBoostingClassifier,53,2,1,False,95,0.7513342102080309
73,test_performance_singlemodelFalse,False,0.7791587018393442,RandomForestClassifier,53,2,1,False,95,0.7580347423802613
74,test_performance_singlemodelFalse,False,0.7109489826260567,DecisionTreeClassifier,53,2,1,False,95,0.7356298379293662
75,test_performance_singlemodelFalse,False,0.8193372732679156,LinearDiscriminantAnalysis,53,2,1,False,95,0.7805507680212869
76,test_performance_singlemodelFalse,False,0.7876956692578905,GradientBoostingClassifier,53,2,1,False,95,0.7532179789550073
77,test_performance_singlemodelFalse,False,0.7769497897285587,MLPClassifier,53,2,1,False,95,0.730461568698597
78,test_performance_singlemodelFalse,False,0.828265844696487,EnsembleSelection,53,2,1,False,95,0.7917687167392355
79,test_performance_singlemodelFalse,True,,EnsembleSelection,53,2,1,False,95,
