,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,multikfold,seed,val_score
0,test_performance_singlemodelFalse,False,0.9949244466737727,HistGradientBoostingClassifier,3,0,1,True,93,0.9924292021871348
1,test_performance_singlemodelFalse,False,0.9936390996300708,RandomForestClassifier,3,0,1,True,93,0.9925558823570468
2,test_performance_singlemodelFalse,False,0.993573264781491,DecisionTreeClassifier,3,0,1,True,93,0.9945838120191912
3,test_performance_singlemodelFalse,False,0.9467396074989027,LinearDiscriminantAnalysis,3,0,1,True,93,0.9403123521192231
4,test_performance_singlemodelFalse,False,0.9772587623048468,GradientBoostingClassifier,3,0,1,True,93,0.9789012955577487
5,test_performance_singlemodelFalse,False,0.9835538278261959,MLPClassifier,3,0,1,True,93,0.9802616242142689
6,test_performance_singlemodelFalse,False,0.9910684055426673,EnsembleSelection,3,0,1,True,93,0.9957752337824954
7,test_performance_singlemodelFalse,True,,EnsembleSelection,3,0,1,True,93,
8,test_performance_singlemodelFalse,False,0.993573264781491,HistGradientBoostingClassifier,3,1,1,True,93,0.9925558823570468
9,test_performance_singlemodelFalse,False,0.993573264781491,RandomForestClassifier,3,1,1,True,93,0.9945415852958872
10,test_performance_singlemodelFalse,False,0.9922879177377892,DecisionTreeClassifier,3,1,1,True,93,0.9921587417692788
11,test_performance_singlemodelFalse,False,0.993573264781491,LinearDiscriminantAnalysis,3,1,1,True,93,0.9929530229448149
12,test_performance_singlemodelFalse,False,0.993573264781491,GradientBoostingClassifier,3,1,1,True,93,0.993662850673743
13,test_performance_singlemodelFalse,False,0.9922879177377892,MLPClassifier,3,1,1,True,93,0.9916349210115987
14,test_performance_singlemodelFalse,False,0.993573264781491,EnsembleSelection,3,1,1,True,93,0.9949387258836553
15,test_performance_singlemodelFalse,True,,EnsembleSelection,3,1,1,True,93,
16,test_performance_singlemodelFalse,False,0.9910025706940875,HistGradientBoostingClassifier,3,2,1,True,93,0.9911111002539188
17,test_performance_singlemodelFalse,False,0.993573264781491,RandomForestClassifier,3,2,1,True,93,0.9941022179848151
18,test_performance_singlemodelFalse,False,0.9884977114552637,DecisionTreeClassifier,3,2,1,True,93,0.9925136556337428
19,test_performance_singlemodelFalse,False,0.993573264781491,LinearDiscriminantAnalysis,3,2,1,True,93,0.9946260387424952
20,test_performance_singlemodelFalse,False,0.993573264781491,GradientBoostingClassifier,3,2,1,True,93,0.993662850673743
21,test_performance_singlemodelFalse,False,0.992353752586369,MLPClassifier,3,2,1,True,93,0.9924714289104388
22,test_performance_singlemodelFalse,False,0.993573264781491,EnsembleSelection,3,2,1,True,93,0.9946260387424952
23,test_performance_singlemodelFalse,True,,EnsembleSelection,3,2,1,True,93,
24,test_performance_singlemodelFalse,False,0.993573264781491,HistGradientBoostingClassifier,3,3,1,True,93,0.9914660141183828
25,test_performance_singlemodelFalse,False,0.992353752586369,RandomForestClassifier,3,3,1,True,93,0.9937895308436551
26,test_performance_singlemodelFalse,False,0.992353752586369,DecisionTreeClassifier,3,3,1,True,93,0.993392390255887
27,test_performance_singlemodelFalse,False,0.993573264781491,LinearDiscriminantAnalysis,3,3,1,True,93,0.9919476081527588
28,test_performance_singlemodelFalse,False,0.993573264781491,GradientBoostingClassifier,3,3,1,True,93,0.9929530229448149
29,test_performance_singlemodelFalse,False,0.9910684055426673,MLPClassifier,3,3,1,True,93,0.9937473041203511
30,test_performance_singlemodelFalse,False,0.993573264781491,EnsembleSelection,3,3,1,True,93,0.9946260387424952
31,test_performance_singlemodelFalse,True,,EnsembleSelection,3,3,1,True,93,
32,test_performance_singlemodelFalse,False,0.992353752586369,HistGradientBoostingClassifier,3,4,1,True,93,0.9907139596661507
