,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,multikfold,seed,val_score
0,test_performance_singlemodelFalse,False,0.7983868968445114,HistGradientBoostingClassifier,7592,0,1,True,49,0.7902802820613286
1,test_performance_singlemodelFalse,False,0.7799088225252546,RandomForestClassifier,7592,0,1,True,49,0.7696718995081162
2,test_performance_singlemodelFalse,False,0.760649988387823,DecisionTreeClassifier,7592,0,1,True,49,0.7440597345476232
3,test_performance_singlemodelFalse,False,0.7005461401410631,LinearDiscriminantAnalysis,7592,0,1,True,49,0.7004684113218417
4,test_performance_singlemodelFalse,False,0.780219154920418,GradientBoostingClassifier,7592,0,1,True,49,0.7752288138676693
5,test_performance_singlemodelFalse,False,0.6233457613420661,MLPClassifier,7592,0,1,True,49,0.6164972778408104
6,test_performance_singlemodelFalse,False,0.7978118053429843,EnsembleSelection,7592,0,1,True,49,0.7904548291808046
7,test_performance_singlemodelFalse,True,,EnsembleSelection,7592,0,1,True,49,
8,test_performance_singlemodelFalse,False,0.8015946641807706,HistGradientBoostingClassifier,7592,1,1,True,49,0.7892005469921409
9,test_performance_singlemodelFalse,False,0.790419810543121,RandomForestClassifier,7592,1,1,True,49,0.7855585815469239
10,test_performance_singlemodelFalse,False,0.7661998696581871,DecisionTreeClassifier,7592,1,1,True,49,0.7527648302231961
11,test_performance_singlemodelFalse,False,0.8078053397475806,LinearDiscriminantAnalysis,7592,1,1,True,49,0.7979149519293489
12,test_performance_singlemodelFalse,False,0.8026742803116993,GradientBoostingClassifier,7592,1,1,True,49,0.7916296928192726
13,test_performance_singlemodelFalse,False,0.5042995584135905,MLPClassifier,7592,1,1,True,49,0.5217751105729314
14,test_performance_singlemodelFalse,False,0.8139363448191999,EnsembleSelection,7592,1,1,True,49,0.8049778324052215
15,test_performance_singlemodelFalse,True,,EnsembleSelection,7592,1,1,True,49,
16,test_performance_singlemodelFalse,False,0.800238868034542,HistGradientBoostingClassifier,7592,2,1,True,49,0.7879334632885775
17,test_performance_singlemodelFalse,False,0.7889449132595759,RandomForestClassifier,7592,2,1,True,49,0.7824560350712186
18,test_performance_singlemodelFalse,False,0.7702179146207424,DecisionTreeClassifier,7592,2,1,True,49,0.7482965792213823
19,test_performance_singlemodelFalse,False,0.808048875457949,LinearDiscriminantAnalysis,7592,2,1,True,49,0.799210397645203
20,test_performance_singlemodelFalse,False,0.8014429187385226,GradientBoostingClassifier,7592,2,1,True,49,0.7894635228800595
21,test_performance_singlemodelFalse,False,0.7750266138443191,MLPClassifier,7592,2,1,True,49,0.6577594442879178
22,test_performance_singlemodelFalse,False,0.8163269930184959,EnsembleSelection,7592,2,1,True,49,0.8092609775980699
23,test_performance_singlemodelFalse,True,,EnsembleSelection,7592,2,1,True,49,
24,test_performance_singlemodelFalse,False,0.7979377479909683,HistGradientBoostingClassifier,7592,3,1,True,49,0.7768909932858861
25,test_performance_singlemodelFalse,False,0.7881444932938115,RandomForestClassifier,7592,3,1,True,49,0.7795885510362235
26,test_performance_singlemodelFalse,False,0.7608343781350027,DecisionTreeClassifier,7592,3,1,True,49,0.7494143521998824
27,test_performance_singlemodelFalse,False,0.8084798170653612,LinearDiscriminantAnalysis,7592,3,1,True,49,0.7982986594163475
28,test_performance_singlemodelFalse,False,0.7999065582059175,GradientBoostingClassifier,7592,3,1,True,49,0.7891373546181111
29,test_performance_singlemodelFalse,False,0.6465990445867136,MLPClassifier,7592,3,1,True,49,0.6008881326450288
30,test_performance_singlemodelFalse,False,0.8082461390155242,EnsembleSelection,7592,3,1,True,49,0.7986460413246665
31,test_performance_singlemodelFalse,True,,EnsembleSelection,7592,3,1,True,49,
32,test_performance_singlemodelFalse,False,0.8006083463928944,HistGradientBoostingClassifier,7592,4,1,True,49,0.7875898050849125
33,test_performance_singlemodelFalse,False,0.7855649311225397,RandomForestClassifier,7592,4,1,True,49,0.7838722123861527
34,test_performance_singlemodelFalse,False,0.7741965289411717,DecisionTreeClassifier,7592,4,1,True,49,0.7491657406358024
35,test_performance_singlemodelFalse,False,0.8093697651868479,LinearDiscriminantAnalysis,7592,4,1,True,49,0.7978990247965713
36,test_performance_singlemodelFalse,False,0.8029261656076669,GradientBoostingClassifier,7592,4,1,True,49,0.7893775540507201
37,test_performance_singlemodelFalse,False,0.6751776346749536,MLPClassifier,7592,4,1,True,49,0.6674292129685171
38,test_performance_singlemodelFalse,False,0.8084441566105656,EnsembleSelection,7592,4,1,True,49,0.7979854421909927
39,test_performance_singlemodelFalse,True,,EnsembleSelection,7592,4,1,True,49,
40,test_performance_singlemodelFalse,False,0.8034838039005292,HistGradientBoostingClassifier,7592,5,1,True,49,0.7874511349790339
41,test_performance_singlemodelFalse,False,0.7942201225895721,RandomForestClassifier,7592,5,1,True,49,0.7782233626671957
42,test_performance_singlemodelFalse,False,0.7693211249885883,DecisionTreeClassifier,7592,5,1,True,49,0.7404924992257849
43,test_performance_singlemodelFalse,False,0.8092081620840683,LinearDiscriminantAnalysis,7592,5,1,True,49,0.7977656412042855
44,test_performance_singlemodelFalse,False,0.8066468071589273,GradientBoostingClassifier,7592,5,1,True,49,0.7916352783762537
